#,Quarter,Time,LOS,Plays,Length,Net Yds,Result
1,1,15:00,PHI 21,4,2:42,19,Punt
2,1,7:53,PHI 19,3,1:11,2,Punt
3,1,2:44,PHI 16,12,6:50,84,Touchdown
4,2,9:37,ATL 45,7,2:51,42,Field Goal
5,2,4:54,PHI 30,7,2:57,58,Fumble
6,2,0:44,PHI 22,2,0:30,27,Fumble
7,2,0:03,PHI 46,2,0:03,9,Missed FG
8,3,13:01,PHI 40,1,0:09,0,Interception
9,3,11:56,PHI 30,4,1:56,70,Touchdown
10,3,9:46,ATL 22,4,1:54,22,Touchdown
11,3,6:41,PHI 23,4,1:10,34,Punt
12,3,4:04,ATL 20,5,2:05,20,Touchdown
13,4,10:45,PHI 20,4,2:33,28,Punt
14,4,4:48,PHI 9,9,3:07,69,Downs
15,4,0:05,ATL 45,1,0:05,0,End of Game
