0,1
Game Info,Game Info
Won Toss,Buccaneers (deferred)
Roof,retractable roof (closed)
Surface,grass
Duration,3:12
Attendance,64230
Vegas Line,Arizona Cardinals -7.5
Over/Under,49.5 (under)
