Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
D.J. Moore,CHI,6,3,41,1,2,31,10.3,10,3.3,22.3,0,,1,16.7,0,111.8
Khalil Herbert,CHI,2,2,4,0,0,-4,-2.0,8,4.0,-2.0,0,,0,0.0,0,79.2
Roschon Johnson,CHI,2,2,11,0,0,4,2.0,7,3.5,2.0,0,,0,0.0,0,89.6
Cole Kmet,CHI,2,2,22,0,2,13,6.5,9,4.5,6.5,0,,0,0.0,0,112.5
Chase Claypool,CHI,4,1,15,0,1,15,15.0,0,0.0,23.5,0,,0,0.0,1,3.1
Tyler Scott,CHI,3,1,6,0,,0,0.0,6,6.0,14.0,1,1.0,0,0.0,0,42.4
Darnell Mooney,CHI,1,0,0,0,,0,,0,,26.0,0,,0,0.0,0,39.6
Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
Travis Kelce,KAN,8,7,69,1,4,48,6.9,21,3.0,6.8,1,7.0,0,0.0,0,142.2
Rashee Rice,KAN,7,5,59,0,4,28,5.6,31,6.2,6.4,0,,2,28.6,1,57.1
Skyy Moore,KAN,6,4,42,0,3,37,9.3,5,1.3,9.5,0,,0,0.0,1,47.2
Jerick McKinnon,KAN,3,3,19,2,3,-5,-1.7,24,8.0,-1.7,0,,0,0.0,0,132.6
Justin Watson,KAN,3,2,51,0,1,48,24.0,3,1.5,17.0,0,,0,0.0,0,109.7
Isiah Pacheco,KAN,3,2,16,0,0,-6,-3.0,22,11.0,-2.7,0,,1,33.3,0,79.9
Noah Gray,KAN,2,1,9,0,,9,9.0,0,0.0,7.5,0,,0,0.0,0,62.5
Kadarius Toney,KAN,1,1,-1,0,,-4,-4.0,3,3.0,-4.0,0,,0,0.0,0,79.2
Marquez Valdes-Scantling,KAN,2,1,37,0,1,25,25.0,12,12.0,20.5,0,,0,0.0,0,95.8
Clyde Edwards-Helaire,KAN,1,1,2,0,0,-3,-3.0,5,5.0,-3.0,0,,0,0.0,0,79.2
Justyn Ross,KAN,1,0,0,0,,0,,0,,6.0,0,,1,100.0,0,39.6
