#,Quarter,Time,LOS,Plays,Length,Net Yds,Result
1,1,15:00,DET 20,3,0:58,8,Interception
2,1,12:37,DET 7,8,4:36,53,Fumble
3,1,6:09,DET 18,7,3:48,82,Touchdown
4,2,14:55,DET 20,8,3:54,22,Interception
5,2,10:56,DET 33,9,5:20,24,Punt
6,2,3:11,DET 20,3,0:16,1,Fumble
7,2,2:08,DET 20,5,1:29,24,Punt
8,3,13:02,DET 38,6,2:48,17,Interception
9,3,6:27,DET 20,9,5:31,41,Punt
10,4,14:04,DET 18,10,2:13,60,Field Goal
11,4,10:20,DET 34,4,0:54,11,Interception
12,4,7:46,DET 12,3,0:55,7,Punt
13,4,5:19,DET 14,15,3:50,86,Touchdown
