Player,Tm,Att,Yds,TD,1D,YBC,YBC/Att,YAC,YAC/Att,BrkTkl,Att/Br
Devontae Booker,NYG,16,42,1,2,27,1.7,15,0.9,2,8.0
Daniel Jones,NYG,3,9,0,1,8,2.7,1,0.3,0,
Saquon Barkley,NYG,2,9,0,,6,3.0,3,1.5,0,
Mike Glennon,NYG,2,2,0,0,2,1.0,0,0.0,0,
Elijhaa Penny,NYG,1,4,0,,2,2.0,2,2.0,0,
Kadarius Toney,NYG,1,7,0,0,7,7.0,0,0.0,0,
Player,Tm,Att,Yds,TD,1D,YBC,YBC/Att,YAC,YAC/Att,BrkTkl,Att/Br
Ezekiel Elliott,DAL,21,110,1,6,70,3.3,40,1.9,0,
Tony Pollard,DAL,14,75,0,3,46,3.3,29,2.1,0,
Dak Prescott,DAL,2,6,0,0,6,3.0,0,0.0,0,
CeeDee Lamb,DAL,1,4,0,0,1,1.0,3,3.0,0,
Cedrick Wilson Jr.,DAL,1,6,0,1,6,6.0,0,0.0,0,
