Quarter,Time,Down,ToGo,Location,SFO,STL,Detail,EPB,EPA
1,7:13,,,STL 35,0,3,"Greg Zuerlein kicks off 65 yards, touchback",0.000,-0.280
1,7:09,1,10,SFO 20,0,3,Colin Kaepernick sacked by Robert Quinn for -8 yards,0.280,-1.360
1,6:31,2,18,SFO 12,0,3,"Colin Kaepernick pass incomplete short left intended for Anquan Boldin. Penalty on Janoris Jenkins: Defensive Pass Interference, 17 yards (no play)",-1.360,0.870
1,6:27,1,10,SFO 29,0,3,Kendall Hunter right tackle for no gain (tackle by Kendall Langford),0.870,0.330
1,5:51,2,10,SFO 29,0,3,Frank Gore left tackle for 3 yards (tackle by Eugene Sims and James Laurinaitis),0.330,0.040
1,5:06,3,7,SFO 32,0,3,Colin Kaepernick pass complete short right to Quinton Patton for no gain,0.040,-1.240
1,4:34,4,7,SFO 32,0,3,"Andy Lee punts 60 yards, returned by Tavon Austin for 13 yards (tackle by Eric Reid). Penalty on Trumaine Johnson: Offensive Holding, 5 yards",-1.240,0.380
1,4:20,1,10,STL 5,0,3,Sam Bradford pass incomplete short right intended for Jared Cook (defended by Donte Whitner),-0.380,-0.780
1,4:14,2,10,STL 5,0,3,Daryl Richardson right tackle for 2 yards (tackle by Dan Skuta and Ray McDonald),-0.780,-1.190
1,3:36,3,8,STL 7,0,3,Sam Bradford pass complete short left to Jared Cook for 11 yards (tackle by Donte Whitner),-1.190,0.040
1,2:53,1,10,STL 18,0,3,Daryl Richardson up the middle for 2 yards (tackle by NaVorro Bowman),0.040,-0.130
1,2:15,2,8,STL 20,0,3,Daryl Richardson right tackle for 2 yards (tackle by Glenn Dorsey),-0.130,-0.660
1,1:31,3,6,STL 22,0,3,Sam Bradford pass incomplete short left intended for Jared Cook (defended by Tarell Brown),-0.660,-1.900
1,1:23,4,6,STL 22,0,3,Johnny Hekker punts 36 yards,-1.900,-1.730
1,1:11,1,10,SFO 42,0,3,Frank Gore left end for 4 yards (tackle by Michael Brockers),1.730,1.730
1,0:45,2,6,SFO 46,0,3,"Colin Kaepernick pass complete short right to Anquan Boldin for 14 yards. Penalty on Anquan Boldin: Offensive Pass Interference, 10 yards (no play)",1.730,0.380
1,0:13,2,16,SFO 36,0,3,Colin Kaepernick pass incomplete short right intended for Anquan Boldin (defended by Janoris Jenkins),0.380,-0.290
1,0:05,3,16,SFO 36,0,3,Colin Kaepernick pass incomplete deep middle intended for Vernon Davis (defended by James Laurinaitis),-0.290,-0.980
Quarter,Time,Down,ToGo,Location,SFO,STL,Detail,EPB,EPA
2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter
2,15:00,4,16,SFO 36,0,3,"Andy Lee punts 53 yards, fair catch by Tavon Austin. Penalty on Michael Wilhoite: Illegal Formation, 5 yards (no play)",-0.980,-1.310
2,14:53,4,21,SFO 31,0,3,"Andy Lee punts 57 yards, returned by Tavon Austin for -6 yards (tackle by Anthony Dixon). Tavon Austin fumbles (forced by Anthony Dixon), recovered by Tavon Austin at STL-8",-1.310,0.380
2,14:36,1,10,STL 8,0,3,Daryl Richardson left tackle for 2 yards (tackle by Corey Lemonier),-0.380,-0.630
2,13:59,2,8,STL 10,0,3,"Sam Bradford pass complete short left to Lance Kendricks for 5 yards (tackle by Tarell Brown). Penalty on Corey Lemonier: Defensive Offside, 5 yards (no play)",-0.630,-0.210
2,13:41,2,3,STL 15,0,3,Sam Bradford sacked by Glenn Dorsey for -6 yards,-0.210,-1.300
2,13:04,3,9,STL 9,0,3,Sam Bradford pass complete short left to Chris Givens for 20 yards (tackle by NaVorro Bowman and Tarell Brown),-1.300,0.870
2,12:22,1,10,STL 29,0,3,Daryl Richardson up the middle for 1 yard (tackle by Ahmad Brooks),0.870,0.460
2,11:43,2,9,STL 30,0,3,Sam Bradford pass complete deep right to Jared Cook for 18 yards (tackle by Donte Whitner),0.460,2.130
2,10:58,1,10,STL 48,0,3,Sam Bradford pass complete short left to Tavon Austin for 2 yards (tackle by Michael Wilhoite),2.130,1.850
2,10:15,2,8,,0,3,Daryl Richardson up the middle for -2 yards (tackle by NaVorro Bowman),1.850,0.890
2,9:35,3,10,STL 48,0,3,Sam Bradford pass incomplete short middle intended for Tavon Austin,0.890,-0.190
2,9:27,4,10,STL 48,0,3,"Johnny Hekker punts 52 yards, touchback",-0.190,-0.280
2,9:17,1,10,SFO 20,0,3,Frank Gore up the middle for 27 yards (tackle by Alec Ogletree),0.280,2.060
2,8:57,1,10,SFO 47,0,3,LaMichael James left end for -1 yards (tackle by James Laurinaitis),2.060,1.380
2,8:35,2,11,SFO 46,0,3,LaMichael James up the middle for 1 yard (tackle by Eugene Sims),1.380,1.380
2,7:51,2,11,SFO 46,0,3,Timeout #1 by San Francisco 49ers,1.380,0.830
2,7:51,3,10,SFO 47,0,3,Colin Kaepernick pass complete deep left to Anquan Boldin for 42 yards (tackle by Rodney McLeod). Penalty on Cortland Finnegan: Defensive Holding (Declined),0.830,4.840
2,7:34,1,10,STL 11,0,3,"Frank Gore left tackle for 1 yard (tackle by Alec Ogletree and James Laurinaitis). Penalty on Alex Boone: Unnecessary Roughness, 16 yards, Penalty on Bruce Miller: Offensive Holding (Declined)",4.840,2.260
2,7:11,2,25,STL 26,0,3,Colin Kaepernick pass complete short left to Vernon Davis for 6 yards (tackle by James Laurinaitis),2.260,2.410
2,6:30,3,19,STL 20,6,3,"Colin Kaepernick pass complete short right to Anquan Boldin for 20 yards, touchdown",2.410,7.000
,,,,,,,"Replay Assistant challenged the runner was in bounds ruling, and the play was upheld.",,
2,6:30,,,STL 2,7,3,Phil Dawson kicks extra point good,0.000,0.000
2,6:30,,,SFO 35,7,3,"Phil Dawson kicks off 65 yards, touchback",0.000,-0.280
2,6:22,1,10,STL 20,7,3,Sam Bradford pass complete short right to Austin Pettis for 10 yards (tackle by Michael Wilhoite),0.280,0.940
2,5:44,1,10,STL 30,7,3,Sam Bradford pass complete deep left to Austin Pettis for 27 yards (tackle by Tarell Brown). Penalty on Tarell Brown: Defensive Pass Interference (Declined),0.940,2.720
2,5:22,1,10,SFO 43,7,3,Sam Bradford pass complete short left to Jared Cook for 8 yards (tackle by Tarell Brown),2.720,3.260
2,4:43,2,2,SFO 35,7,3,Daryl Richardson right guard for 1 yard (tackle by Michael Wilhoite),3.260,2.680
2,4:06,3,1,SFO 34,7,3,Sam Bradford pass incomplete deep right intended for Jared Cook is intercepted by Donte Whitner at SFO-0,2.680,-0.280
2,3:56,1,10,SFO 20,7,3,Frank Gore right end for 4 yards (tackle by Trumaine Johnson and Alec Ogletree),0.280,0.270
2,3:16,2,6,SFO 24,7,3,Colin Kaepernick pass complete short right to Vance McDonald for 9 yards (tackle by Janoris Jenkins),0.270,1.140
2,2:37,1,10,SFO 33,7,3,Colin Kaepernick pass complete short left to Anquan Boldin for 7 yards (tackle by Janoris Jenkins),1.140,1.540
2,2:00,2,3,SFO 40,7,3,Frank Gore left tackle for 17 yards (tackle by Rodney McLeod),1.540,2.720
2,1:53,1,10,STL 43,7,3,Colin Kaepernick pass incomplete deep right intended for Anquan Boldin,2.720,2.180
,,,,,,,"Replay Assistant challenged the pass completion ruling, and the original play was overturned.",,
2,1:47,2,10,STL 43,7,3,Colin Kaepernick pass complete short left to Kendall Hunter for 9 yards (tackle by Trumaine Johnson),2.180,2.680
2,1:07,3,1,STL 34,7,3,Frank Gore left tackle for no gain (tackle by Will Witherspoon),2.680,2.680
,,,,,,,"Replay Assistant challenged the first down ruling, and the original play was overturned.",,
2,0:44,3,1,STL 34,7,3,Timeout #1 by St. Louis Rams,2.680,1.100
2,0:44,4,1,STL 34,13,3,"Frank Gore right tackle for 34 yards, touchdown",1.100,7.000
2,0:44,,,STL 2,14,3,Phil Dawson kicks extra point good,0.000,0.000
2,0:44,,,SFO 35,14,3,"Phil Dawson kicks off 68 yards, returned by Benny Cunningham for 17 yards (tackle by Raymond Ventrone). Penalty on Corey Lemonier: Offside on Free Kick, 5 yards (no play)",0.000,0.000
2,0:44,,,SFO 30,14,3,"Phil Dawson kicks off 75 yards, returned by Benny Cunningham for 24 yards (tackle by Nathan Stupar)",0.000,-0.150
2,0:29,1,10,STL 19,14,3,Sam Bradford pass incomplete short middle intended for Daryl Richardson,0.150,-0.390
2,0:25,2,10,STL 19,14,3,Sam Bradford sacked by Ahmad Brooks and Justin Smith for -5 yards,-0.390,-0.390
2,0:17,2,10,STL 19,14,3,Timeout #2 by St. Louis Rams,-0.390,-1.920
2,0:17,3,15,STL 14,14,3,Daryl Richardson up the middle for 3 yards (tackle by Corey Lemonier),-1.920,-1.920
2,0:12,3,15,STL 14,14,3,Timeout #2 by San Francisco 49ers,-1.920,-2.320
2,0:12,4,12,STL 17,14,3,"Johnny Hekker punts 44 yards, fair catch by Kyle Williams",-2.320,-2.320
2,0:04,4,12,STL 17,14,3,Timeout #3 by San Francisco 49ers,-2.320,-2.060
2,0:04,1,10,SFO 39,14,3,"Phil Dawson 71 yard field goal no good, returned by Austin Pettis for 18 yards",2.060,2.520
Quarter,Time,Down,ToGo,Location,SFO,STL,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,STL 35,14,3,"Greg Zuerlein kicks off no gain, touchback",0.000,0.280
3,15:00,1,10,SFO 20,14,3,Colin Kaepernick pass complete short right to Bruce Miller for 9 yards (tackle by Alec Ogletree),0.280,0.950
3,14:24,2,1,SFO 29,14,3,"Frank Gore right guard for 13 yards (tackle by Alec Ogletree). Frank Gore fumbles (forced by Alec Ogletree), recovered by Rodney McLeod at SFO-44 (tackle by Mike Iupati)",0.950,-2.650
3,14:12,1,10,SFO 44,14,3,Sam Bradford pass incomplete short left intended for Austin Pettis (defended by Tarell Brown),2.650,2.110
3,14:08,2,10,SFO 44,14,3,Sam Bradford pass incomplete short middle intended for Jared Cook (defended by Ahmad Brooks),2.110,1.420
3,14:05,3,10,SFO 44,14,3,Sam Bradford pass incomplete short left intended for Austin Pettis,1.420,0.330
3,13:58,4,10,SFO 44,14,3,"Johnny Hekker punts 32 yards, fair catch by Kyle Williams",0.330,0.350
3,13:52,1,10,SFO 12,14,3,"Colin Kaepernick pass incomplete short left intended for Anquan Boldin. Penalty on Janoris Jenkins: Defensive Pass Interference, 15 yards (no play)",-0.350,0.740
3,13:48,1,10,SFO 27,14,3,Colin Kaepernick pass complete deep right to Anquan Boldin for 16 yards,0.740,1.800
3,13:26,1,10,SFO 43,14,3,Frank Gore left tackle for 1 yard (tackle by T.J. McDonald and Trumaine Johnson),1.800,1.390
3,12:45,2,9,SFO 44,14,3,Colin Kaepernick pass incomplete deep middle intended for Kyle Williams (defended by James Laurinaitis),1.390,0.690
3,12:39,3,9,SFO 44,14,3,Colin Kaepernick pass complete short middle to Jonathan Baldwin for 15 yards (tackle by Trumaine Johnson),0.690,2.850
3,12:10,1,10,STL 41,14,3,Frank Gore left end for 4 yards (tackle by James Laurinaitis),2.850,2.850
3,11:41,2,6,STL 37,14,3,Colin Kaepernick right end for 7 yards (tackle by T.J. McDonald),2.850,3.580
3,11:20,1,10,STL 30,14,3,Frank Gore left tackle for 8 yards (tackle by Rodney McLeod and James Laurinaitis),3.580,4.110
3,10:42,2,2,STL 22,14,3,Colin Kaepernick pass complete short right to Bruce Miller for 2 yards (tackle by James Laurinaitis),4.110,4.240
3,10:07,1,10,STL 20,14,3,Frank Gore left tackle for 3 yards (tackle by T.J. McDonald),4.240,4.120
3,9:42,2,7,STL 17,14,3,Frank Gore right tackle for 5 yards (tackle by Chris Long),4.120,4.120
3,8:53,2,7,STL 17,14,3,Timeout #1 by San Francisco 49ers,4.120,4.340
3,8:53,3,2,STL 12,20,3,"Colin Kaepernick pass complete short left to Vernon Davis for 12 yards, touchdown",4.340,7.000
3,8:53,,,STL 2,21,3,Phil Dawson kicks extra point good,0.000,0.000
3,8:53,,,SFO 35,21,3,"Phil Dawson kicks off 73 yards, returned by Benny Cunningham for 32 yards (tackle by Nathan Stupar)",0.000,-0.540
3,8:44,1,10,STL 24,21,3,Sam Bradford pass complete short right to Benny Cunningham for 17 yards (tackle by Ahmad Brooks),0.540,1.660
3,8:08,1,10,STL 41,21,3,Benny Cunningham up the middle for -1 yards (tackle by NaVorro Bowman),1.660,0.990
3,7:26,2,11,STL 40,21,3,Sam Bradford pass incomplete deep right intended for Chris Givens,0.990,0.300
3,7:18,3,11,STL 40,21,3,Sam Bradford pass incomplete deep left intended for Tavon Austin,0.300,-0.720
3,7:12,4,11,STL 40,21,3,"Johnny Hekker punts 45 yards, fair catch by Kyle Williams",-0.720,0.220
3,7:05,1,10,SFO 15,21,3,Frank Gore left end for 2 yards (tackle by Will Witherspoon),-0.220,-0.440
3,6:30,2,8,SFO 17,21,3,Colin Kaepernick pass incomplete short right intended for Vance McDonald,-0.440,-1.120
3,6:24,3,8,SFO 17,21,3,Colin Kaepernick pass complete short right to Anquan Boldin for 5 yards (tackle by James Laurinaitis),-1.120,-1.900
3,5:50,4,3,SFO 22,21,3,"Andy Lee punts 54 yards, returned by Tavon Austin for no gain",-1.900,-0.540
3,5:38,1,10,STL 24,21,3,Benny Cunningham up the middle for -1 yards (tackle by Ray McDonald),0.540,-0.140
3,5:05,2,11,STL 23,21,3,"Penalty on Benny Cunningham: False Start, 5 yards (no play)",-0.140,-0.910
3,4:44,2,16,STL 18,21,3,Sam Bradford pass incomplete short right intended for Tavon Austin (defended by Corey Lemonier),-0.910,-1.640
3,4:39,3,16,STL 18,21,3,Sam Bradford pass incomplete deep right intended for Austin Pettis,-1.640,-2.240
3,4:31,4,16,STL 18,21,3,"Johnny Hekker punts 49 yards, returned by Kyle Williams for 21 yards (tackle by Daren Bates). Penalty on C.J. Spillman: Illegal Block Above the Waist, 10 yards",-2.240,-0.410
3,4:20,1,10,SFO 22,21,3,Kendall Hunter left end for -2 yards (tackle by Janoris Jenkins and Will Witherspoon),0.410,-0.400
3,3:42,2,12,SFO 20,21,3,Frank Gore up the middle for 2 yards (tackle by Alec Ogletree),-0.400,-0.820
3,2:57,3,10,SFO 22,21,3,Colin Kaepernick pass incomplete short left intended for Frank Gore,-0.820,-1.900
3,2:50,4,10,SFO 22,21,3,"Andy Lee punts 48 yards, returned by Tavon Austin for 14 yards (tackle by Dan Skuta)",-1.900,-1.860
3,2:37,1,10,STL 44,21,3,Sam Bradford pass incomplete short middle intended for Tavon Austin,1.860,1.320
3,2:34,2,10,STL 44,21,3,Sam Bradford pass incomplete short right intended for Jared Cook,1.320,0.630
3,2:30,3,10,STL 44,21,3,Sam Bradford sacked by NaVorro Bowman for -8 yards,0.630,-0.980
3,1:58,4,18,STL 36,21,3,"Johnny Hekker punts 60 yards, out of bounds",-0.980,0.380
3,1:51,1,10,SFO 4,21,3,Frank Gore left tackle for 1 yard (tackle by Robert Quinn),-0.380,-0.710
3,1:23,2,9,SFO 5,21,3,Colin Kaepernick for 4 yards (tackle by Alec Ogletree),-0.710,-0.840
3,0:43,3,5,SFO 9,21,3,Colin Kaepernick pass complete short right to Jonathan Baldwin for 4 yards (tackle by Trumaine Johnson),-0.840,-2.490
Quarter,Time,Down,ToGo,Location,SFO,STL,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,4,1,SFO 13,21,3,"Andy Lee punts 59 yards, returned by Tavon Austin for 9 yards (tackle by Michael Wilhoite)",-2.490,-1.400
4,14:48,1,10,STL 37,21,3,Sam Bradford pass complete short left to Chris Givens for 11 yards (tackle by Ahmad Brooks),1.400,2.130
4,14:26,1,10,STL 48,21,3,"Penalty on Scott Wells: False Start, 5 yards (no play)",2.130,1.800
4,14:11,1,15,STL 43,21,3,Sam Bradford pass complete short middle to Austin Pettis for 6 yards (tackle by Michael Wilhoite),1.800,1.720
4,13:49,2,9,STL 49,21,3,Sam Bradford pass incomplete short right intended for Tavon Austin,1.720,1.020
4,13:45,3,9,STL 49,21,3,Sam Bradford pass incomplete short left intended for Chris Givens (defended by Tarell Brown),1.020,-0.130
4,13:37,4,9,STL 49,21,3,Johnny Hekker punts 22 yards,-0.130,-0.870
4,13:25,1,10,SFO 29,21,3,Frank Gore left end for 7 yards (tackle by Janoris Jenkins and Rodney McLeod),0.870,1.270
4,12:44,2,3,SFO 36,21,3,Colin Kaepernick sacked by Chris Long and Michael Brockers for -8 yards,1.270,-0.490
4,12:04,3,11,SFO 28,21,3,Colin Kaepernick pass incomplete short middle intended for Frank Gore,-0.490,-1.500
4,11:58,4,11,SFO 28,21,3,"Andy Lee punts 49 yards, returned by Tavon Austin for -2 yards (tackle by Eric Reid)",-1.500,-0.340
4,11:44,1,10,STL 21,21,3,Sam Bradford pass complete short left to Tavon Austin for 4 yards (tackle by Tarell Brown),0.340,0.340
4,11:18,2,6,STL 25,21,3,"Sam Bradford sacked by NaVorro Bowman for -7 yards. Sam Bradford fumbles (forced by NaVorro Bowman), recovered by Tony Jerod-Eddie at STL-3 (tackle by Scott Wells)",0.340,-6.510
4,11:03,1,3,STL 3,21,3,Anthony Dixon left tackle for 2 yards (tackle by Alec Ogletree),6.510,5.910
4,10:25,2,1,STL 1,27,3,"Anthony Dixon right tackle for 1 yard, touchdown",5.910,7.000
4,10:25,,,STL 2,28,3,Phil Dawson kicks extra point good,0.000,0.000
4,10:25,,,SFO 35,28,3,"Phil Dawson kicks off 63 yards, returned by Benny Cunningham for 18 yards (tackle by Raymond Ventrone)",0.000,-0.280
4,10:10,1,10,STL 20,28,3,Sam Bradford sacked by Ahmad Brooks for 0 yards,0.280,-0.270
4,9:54,2,10,STL 20,28,3,Sam Bradford pass incomplete short left intended for Brian Quick,-0.270,-0.960
4,9:46,3,10,STL 20,28,3,Sam Bradford pass complete short right to Daryl Richardson for 8 yards (tackle by Tramaine Brock),-0.960,-1.500
4,9:09,4,2,STL 28,28,3,"Johnny Hekker punts 57 yards, fair catch by Kyle Williams",-1.500,0.220
4,9:00,1,10,SFO 15,28,3,"Kendall Hunter left tackle for 3 yards. Penalty on Alex Boone: Offensive Holding, 8 yards (no play)",-0.220,-0.680
4,8:45,1,18,SFO 7,28,3,Kendall Hunter right tackle for 3 yards (tackle by Ray Ray Armstrong),-0.680,-1.150
4,8:07,2,15,SFO 10,28,3,Anthony Dixon left end for 3 yards (tackle by Matt Giordano),-1.150,-1.640
4,7:30,3,12,SFO 13,28,3,Kendall Hunter up the middle for 12 yards (tackle by James Laurinaitis),-1.640,0.610
4,6:49,1,10,SFO 25,28,3,"Colin Kaepernick for no gain. Colin Kaepernick fumbles, recovered by Ray Ray Armstrong at SFO-24 (tackle by Mike Iupati)",0.610,-3.970
4,6:41,1,10,SFO 24,28,3,Sam Bradford pass complete short left to Austin Pettis for 7 yards (tackle by Tramaine Brock),3.970,4.460
4,6:16,2,3,SFO 17,28,3,Sam Bradford pass complete short left to Chris Givens for 5 yards (tackle by Tarell Brown),4.460,4.780
4,5:54,1,10,SFO 12,28,3,"Sam Bradford pass incomplete short middle intended for Chris Givens. Penalty on Donte Whitner: Unnecessary Roughness, 6 yards",4.780,5.830
4,5:47,1,6,SFO 6,28,9,"Sam Bradford pass complete short middle to Lance Kendricks for 6 yards, touchdown",5.830,7.000
4,5:47,,,,28,11,"Two Point Attempt: Benny Cunningham up the middle, conversion succeeds",0.000,1.000
4,5:47,,,STL 35,28,11,Johnny Hekker kicks onside 7 yards,0.000,-2.790
4,5:43,1,10,STL 42,28,11,"Kendall Hunter right end for 1 yard (tackle by Janoris Jenkins). Penalty on Janoris Jenkins: Face Mask (15 Yards), 15 yards",2.790,3.840
4,5:25,1,10,STL 26,28,11,Kendall Hunter up the middle for 2 yards (tackle by Ray Ray Armstrong),3.840,3.570
4,4:37,2,8,STL 24,28,11,Kendall Hunter up the middle for no gain (tackle by Chris Long and Kendall Langford),3.570,3.570
4,4:32,2,8,STL 24,28,11,Timeout #1 by St. Louis Rams,3.570,2.870
4,4:32,3,8,STL 24,28,11,"Penalty on Garrett Celek: False Start, 5 yards (no play)",2.870,2.210
4,4:32,3,13,STL 29,34,11,"Kendall Hunter right end for 29 yards, touchdown",2.210,7.000
4,4:32,,,STL 2,35,11,Phil Dawson kicks extra point good,0.000,0.000
4,4:32,,,SFO 35,35,11,"Phil Dawson kicks off 65 yards, touchback",0.000,-0.280
4,4:25,1,10,STL 20,35,11,Benny Cunningham up the middle for 1 yard (tackle by Tony Jerod-Eddie),0.280,-0.130
4,3:52,2,9,STL 21,35,11,Benny Cunningham right guard for 7 yards (tackle by Glenn Dorsey),-0.130,0.100
4,3:17,3,2,STL 28,35,11,Sam Bradford pass incomplete short right intended for Brian Quick (defended by Tramaine Brock),0.100,-1.500
4,3:11,4,2,STL 28,35,11,Johnny Hekker punts 59 yards,-1.500,0.320
4,3:00,1,10,SFO 13,35,11,Kendall Hunter up the middle for 5 yards (tackle by Ray Ray Armstrong),-0.320,-0.140
4,2:19,2,5,SFO 18,35,11,Kendall Hunter left tackle for 1 yard (tackle by Gerald Rivers),-0.140,-0.710
4,2:00,3,4,SFO 19,35,11,LaMichael James left tackle for no gain (tackle by James Laurinaitis),-0.710,-0.710
4,1:50,3,4,SFO 19,35,11,Timeout #2 by San Francisco 49ers,-0.710,-2.140
4,1:50,4,4,SFO 19,35,11,"Andy Lee punts 56 yards, fair catch by Tavon Austin",-2.140,-0.610
4,1:43,1,10,STL 25,35,11,Sam Bradford kneels for -1 yards,0.610,-0.070
4,1:02,2,11,STL 24,35,11,Sam Bradford kneels for -2 yards,-0.070,-1.020
4,0:31,3,13,STL 22,35,11,Sam Bradford kneels for -1 yards,-1.020,-1.960
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
