Quarter,Time,Down,ToGo,Location,OAK,DEN,Detail,EPB,EPA
1,3:53,2,1,,0,7,Peyton Manning pass complete short left to Julius Thomas for 14 yards (tackle by Kevin Burnett),2.340,3.180
1,3:34,1,10,OAK 36,0,7,"Knowshon Moreno left tackle for 3 yards (tackle by Nick Roach). Penalty on Chris Clark: Offensive Holding, 10 yards (no play)",3.180,2.520
1,3:11,1,20,OAK 46,0,7,Peyton Manning pass complete short right to Wes Welker for -1 yards (tackle by Nick Roach),2.520,1.150
1,2:35,2,21,OAK 47,0,7,Montee Ball right tackle for 7 yards (tackle by Lamarr Houston),1.150,1.420
1,1:56,3,14,OAK 40,0,7,"Penalty on Andre Caldwell: False Start, 5 yards (no play)",1.420,0.760
1,1:33,3,19,OAK 45,0,7,Peyton Manning pass complete short middle to Demaryius Thomas for 10 yards (tackle by Charles Woodson),0.760,0.970
1,0:53,4,9,OAK 35,0,10,Matt Prater 53 yard field goal good,0.970,3.000
1,0:53,,,DEN 35,0,10,"Matt Prater kicks off 65 yards, touchback",0.000,-0.280
1,0:47,1,10,OAK 20,0,10,Terrelle Pryor left end for 23 yards (tackle by Nate Irving),0.280,1.800
1,0:09,1,10,OAK 43,0,10,Darren McFadden up the middle for 1 yard (tackle by Nate Irving),1.800,1.390
Quarter,Time,Down,ToGo,Location,OAK,DEN,Detail,EPB,EPA
2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter
2,15:00,2,9,OAK 44,0,10,Darren McFadden up the middle for 2 yards (tackle by Terrance Knighton and Wesley Woodyard),1.390,0.960
2,14:17,3,7,OAK 46,0,10,Terrelle Pryor pass complete short left to Denarius Moore for 10 yards (tackle by Mike Adams),0.960,2.650
2,13:40,1,10,DEN 44,0,10,Terrelle Pryor pass incomplete short right intended for Darren McFadden (defended by Danny Trevathan),2.650,2.110
2,13:32,2,10,DEN 44,0,10,Darren McFadden up the middle for -2 yards (tackle by Chris Harris),2.110,2.110
2,12:54,2,10,DEN 44,0,10,Timeout #1 by Oakland Raiders,2.110,1.160
2,12:54,3,12,DEN 46,0,10,Terrelle Pryor pass complete short left to Rashad Jennings for 1 yard (tackle by Kayvon Webster),1.160,0.270
2,12:12,4,11,DEN 45,0,10,"Marquette King punts 45 yards, touchback",0.270,-0.280
2,12:02,1,10,DEN 20,0,10,Ronnie Hillman up the middle for 7 yards (tackle by Lamarr Houston),0.280,0.680
2,11:41,2,3,DEN 27,0,10,Peyton Manning pass complete short left to Demaryius Thomas for 12 yards (tackle by D.J. Hayden),0.680,1.530
2,11:09,1,10,DEN 39,0,10,Peyton Manning pass complete short left to Ronnie Hillman for 12 yards (tackle by Charles Woodson),1.530,2.320
2,10:42,1,10,OAK 49,0,10,Peyton Manning pass complete short right to Wes Welker for 9 yards (tackle by Mike Jenkins),2.320,3.000
2,10:25,2,1,OAK 40,0,10,Knowshon Moreno right guard for 1 yard (tackle by Kevin Burnett),3.000,2.980
2,9:55,1,10,OAK 39,0,10,Knowshon Moreno up the middle for 6 yards (tackle by Nick Roach),2.980,3.250
2,9:17,2,4,OAK 33,0,10,Peyton Manning pass complete short right to Wes Welker for 10 yards (tackle by Tracy Porter),3.250,4.040
2,8:50,1,10,OAK 23,0,10,Ronnie Hillman up the middle for 6 yards (tackle by Tracy Porter),4.040,4.380
2,8:18,2,4,OAK 17,0,10,Ronnie Hillman left end for 5 yards (tackle by Lamarr Houston and Tracy Porter),4.380,4.780
2,7:32,1,10,OAK 12,0,16,"Peyton Manning pass complete short middle to Wes Welker for 12 yards, touchdown",4.780,7.000
2,7:32,,,OAK 2,0,17,Matt Prater kicks extra point good,0.000,0.000
2,7:32,,,DEN 35,0,17,"Matt Prater kicks off 65 yards, touchback",0.000,-0.280
2,7:27,1,10,OAK 20,0,17,Terrelle Pryor pass complete short left to Marcel Reece for 3 yards (tackle by Duke Ihenacho and Wesley Woodyard),0.280,0.140
2,6:52,2,7,OAK 23,0,17,Jacoby Ford left end for 4 yards (tackle by Shaun Phillips),0.140,-0.030
2,6:11,3,3,OAK 27,6,17,"Terrelle Pryor pass complete deep middle to Denarius Moore for 73 yards, touchdown",-0.030,7.000
2,6:11,,,DEN 2,7,17,Sebastian Janikowski kicks extra point good,0.000,0.000
2,6:11,,,OAK 35,7,17,"Sebastian Janikowski kicks off 65 yards, touchback",0.000,-0.280
2,5:57,1,10,DEN 20,7,17,Peyton Manning pass complete short right to Eric Decker for 61 yards (tackle by Brandian Ross),0.280,4.310
2,5:04,1,10,OAK 19,7,17,Peyton Manning pass complete short left to Demaryius Thomas for 6 yards (tackle by Tracy Porter),4.310,4.720
2,4:28,2,4,OAK 13,7,17,Knowshon Moreno up the middle for no gain (tackle by Lamarr Houston),4.720,3.960
2,3:46,3,4,OAK 13,7,23,"Peyton Manning pass complete short left to Julius Thomas for 13 yards, touchdown",3.960,7.000
2,3:46,,,OAK 2,7,24,Matt Prater kicks extra point good,0.000,0.000
2,3:46,,,DEN 35,7,24,"Matt Prater kicks off 65 yards, touchback",0.000,-0.280
2,3:40,1,10,OAK 20,7,24,"Terrelle Pryor pass complete short left to Marcel Reece for 6 yards (tackle by Danny Trevathan). Penalty on Mychal Rivera: Offensive Holding, 10 yards (no play)",0.280,-0.760
2,3:19,1,20,OAK 10,7,24,Darren McFadden right guard for 4 yards (tackle by Kevin Vickerson),-0.760,-1.180
2,2:41,2,16,OAK 14,7,24,Terrelle Pryor right end for 9 yards (tackle by Danny Trevathan),-1.180,-0.560
2,2:03,3,7,OAK 23,7,24,Terrelle Pryor sacked by Robert Ayers for -6 yards,-0.560,-2.320
2,1:57,4,13,OAK 17,7,24,"Marquette King punts 44 yards, out of bounds",-2.320,-1.530
2,1:49,1,10,DEN 39,7,24,Knowshon Moreno left end for 4 yards (tackle by D.J. Hayden),1.530,1.530
2,1:44,2,6,DEN 43,7,24,Peyton Manning pass complete short middle to Wes Welker for 20 yards (tackle by Tracy Porter),1.530,3.120
2,1:17,1,10,OAK 37,7,24,Peyton Manning pass complete short left to Eric Decker for 10 yards (tackle by Kevin Burnett),3.120,3.780
2,0:54,1,10,OAK 27,7,24,Knowshon Moreno up the middle for 3 yards (tackle by Stacy McGee),3.780,3.780
2,0:48,1,10,OAK 27,7,24,Timeout #1 by Denver Broncos,3.780,3.640
2,0:48,2,7,OAK 24,7,24,Peyton Manning pass complete short right to Knowshon Moreno for 6 yards (tackle by Mike Jenkins),3.640,3.840
2,0:31,3,1,OAK 18,7,24,"Penalty on Zane Beadles: False Start, 5 yards (no play)",3.840,3.840
2,0:30,3,1,OAK 18,7,24,Timeout #2 by Denver Broncos,3.840,3.070
2,0:30,3,6,OAK 23,7,24,Peyton Manning pass incomplete short right intended for Julius Thomas (defended by Kevin Burnett),3.070,1.950
2,0:24,4,6,OAK 23,7,27,Matt Prater 41 yard field goal good,1.950,3.000
2,0:24,,,DEN 35,7,27,"Matt Prater kicks off 65 yards, touchback",0.000,-0.280
2,0:19,1,10,OAK 20,7,27,Terrelle Pryor pass complete short left to Rashad Jennings for 14 yards (tackle by Danny Trevathan),0.280,0.280
2,0:11,1,10,OAK 20,7,27,Timeout #2 by Oakland Raiders,0.280,1.200
2,0:11,1,10,OAK 34,7,27,Terrelle Pryor pass complete deep middle to Brice Butler for 16 yards (tackle by Chris Harris),1.200,1.200
2,0:05,1,10,OAK 34,7,27,Timeout #3 by Oakland Raiders,1.200,2.260
2,0:05,1,10,,7,27,Terrelle Pryor sacked by Wesley Woodyard and Malik Jackson for -11 yards,2.260,0.230
Quarter,Time,Down,ToGo,Location,OAK,DEN,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,OAK 35,7,27,"Sebastian Janikowski kicks off 49 yards, returned by Mitch Unrein for 8 yards (tackle by Usama Young)",0.000,-0.540
3,14:56,1,10,DEN 24,7,27,Knowshon Moreno right end for no gain (tackle by Charles Woodson),0.540,0.000
3,14:18,2,10,DEN 24,7,27,Peyton Manning pass complete short left to Julius Thomas for 10 yards (tackle by Nick Roach),0.000,1.200
3,13:41,1,10,DEN 34,7,27,Knowshon Moreno up the middle for 4 yards (tackle by Kaluka Maiava),1.200,1.200
3,13:06,2,6,DEN 38,7,27,Peyton Manning pass complete short left to Demaryius Thomas for 13 yards (tackle by Jason Hunter),1.200,2.320
3,12:35,1,10,OAK 49,7,27,Peyton Manning pass complete short left to Jacob Tamme for 5 yards (tackle by Kaluka Maiava),2.320,2.460
3,12:09,2,5,OAK 44,7,27,Ronnie Hillman up the middle for 6 yards (tackle by Pat Sims),2.460,3.050
3,11:39,1,10,OAK 38,7,27,"Peyton Manning for no gain. Peyton Manning fumbles, recovered by Peyton Manning at OAK-40",3.050,2.240
3,11:12,2,12,OAK 40,7,27,Peyton Manning pass complete short middle to Demaryius Thomas for 6 yards (tackle by Mike Jenkins),2.240,2.340
3,10:26,3,6,OAK 34,7,27,Peyton Manning pass complete short right to Demaryius Thomas for 8 yards (tackle by Charles Woodson),2.340,3.840
3,9:38,1,10,OAK 26,7,27,Knowshon Moreno right guard for 5 yards (tackle by Kevin Burnett),3.840,3.970
3,8:56,2,5,OAK 21,7,27,Peyton Manning pass incomplete deep left intended for Wes Welker,3.970,3.270
3,8:51,3,5,OAK 21,7,27,Peyton Manning pass incomplete deep right intended for Demaryius Thomas,3.270,2.110
3,8:46,4,5,OAK 21,7,30,Matt Prater 40 yard field goal good,2.110,3.000
3,8:46,,,DEN 35,7,30,"Matt Prater kicks off 65 yards, touchback",0.000,-0.280
3,8:41,1,10,OAK 20,7,30,"Terrelle Pryor pass incomplete short right intended for Denarius Moore. Penalty on Khalif Barnes: Offensive Holding, 10 yards (no play)",0.280,-0.760
3,8:31,1,20,OAK 10,7,30,"Terrelle Pryor right end for 6 yards (tackle by Mike Adams). Penalty on Marcel Reece: Offensive Holding, 8 yards",-0.760,-0.840
3,8:02,1,22,OAK 8,7,30,Terrelle Pryor pass complete short left to Jacoby Ford for 15 yards (tackle by Wesley Woodyard),-0.840,0.140
3,7:29,2,7,OAK 23,7,30,Darren McFadden up the middle for -6 yards (tackle by Nate Irving and Danny Trevathan),0.140,-1.510
3,6:51,3,13,OAK 17,7,30,"Terrelle Pryor pass incomplete short left intended for Denarius Moore. Stefen Wisniewski fumbles, recovered by Stefen Wisniewski at OAK-OAK",-1.510,-2.320
3,6:41,4,13,OAK 17,7,30,"Marquette King punts 66 yards, returned by Trindon Holliday for 6 yards (tackle by Usama Young). Penalty on Jacob Tamme: Illegal Block Above the Waist, 10 yards",-2.320,0.320
3,6:30,1,10,DEN 13,7,30,Ronnie Hillman right tackle for 4 yards (tackle by Pat Sims),-0.320,-0.300
3,6:01,2,6,DEN 17,7,30,Peyton Manning pass complete short left to Virgil Green for 3 yards (tackle by Nick Roach),-0.300,-0.590
3,5:17,3,3,DEN 20,7,30,Peyton Manning pass complete short left to Eric Decker for 15 yards (tackle by Brandian Ross),-0.590,1.270
3,4:51,1,10,DEN 35,7,30,Ronnie Hillman left guard for 5 yards (tackle by Nick Roach),1.270,1.400
3,4:30,2,5,DEN 40,7,30,Peyton Manning pass complete short left to Eric Decker for 5 yards (tackle by Charles Woodson),1.400,1.930
3,3:57,1,10,DEN 45,7,30,Montee Ball left tackle for 6 yards (tackle by Ryan Robinson),1.930,2.190
3,3:33,2,4,OAK 49,7,30,Montee Ball up the middle for 12 yards (tackle by Nick Roach and Ryan Robinson),2.190,3.120
3,2:57,1,10,OAK 37,7,30,"Peyton Manning pass incomplete deep left intended for Andre Caldwell (defended by D.J. Hayden). Penalty on D.J. Hayden: Defensive Pass Interference, 24 yards (no play)",3.120,4.710
3,2:52,1,10,OAK 13,7,30,"Peyton Manning sacked by Lamarr Houston for -2 yards. Peyton Manning fumbles (forced by Lamarr Houston), recovered by Jason Hunter at OAK-15 and returned for 15 yards (tackle by Demaryius Thomas)",4.710,-0.940
3,2:43,1,10,OAK 30,7,30,Darren McFadden up the middle for 5 yards (tackle by Wesley Woodyard),0.940,1.070
3,2:05,2,5,OAK 35,7,30,Terrelle Pryor pass incomplete deep right intended for Denarius Moore,1.070,1.070
3,1:58,2,5,OAK 35,7,30,Timeout #1 by Oakland Raiders,1.070,0.370
3,1:58,3,5,OAK 35,7,30,Terrelle Pryor pass complete short left to Mychal Rivera for 20 yards,0.370,2.590
3,1:34,1,10,DEN 45,7,30,Darren McFadden up the middle for no gain (tackle by Wesley Woodyard),2.590,2.040
3,0:55,2,10,DEN 45,7,30,Terrelle Pryor pass complete deep left to Brice Butler for 29 yards (tackle by Chris Harris),2.040,4.510
3,0:24,1,10,DEN 16,13,30,"Darren McFadden pass complete deep right to Marcel Reece for 16 yards, touchdown",4.510,7.000
3,0:24,,,DEN 2,14,30,Sebastian Janikowski kicks extra point good,0.000,0.000
3,0:24,,,OAK 35,14,30,"Sebastian Janikowski kicks off 65 yards, touchback",0.000,-0.280
3,0:17,1,10,DEN 20,14,30,Peyton Manning pass complete short left to Demaryius Thomas for 4 yards (tackle by Tracy Porter),0.280,0.270
Quarter,Time,Down,ToGo,Location,OAK,DEN,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,2,6,DEN 24,14,30,Montee Ball up the middle for 5 yards (tackle by Kevin Burnett),0.270,0.230
4,14:32,3,1,DEN 29,14,30,Montee Ball left tackle for 3 yards (tackle by Kevin Burnett),0.230,1.070
4,14:06,1,10,DEN 32,14,30,Montee Ball left end for 3 yards (tackle by Jason Hunter),1.070,0.930
4,13:38,2,7,DEN 35,14,30,Peyton Manning pass complete deep right to Wes Welker for 32 yards (tackle by Mike Jenkins),0.930,3.380
4,12:58,1,10,OAK 33,14,30,Ronnie Hillman left guard for 13 yards (tackle by Charles Woodson and Brandian Ross),3.380,4.240
4,12:19,1,10,OAK 20,14,30,Ronnie Hillman up the middle for 19 yards (tackle by Mike Jenkins),4.240,4.240
4,11:31,1,10,OAK 20,14,30,Timeout #1 by Denver Broncos,4.240,6.970
4,11:31,1,1,OAK 1,14,36,"Ronnie Hillman right tackle for 1 yard, touchdown",6.970,7.000
4,11:31,,,OAK 2,14,37,Matt Prater kicks extra point good,0.000,0.000
4,11:31,,,DEN 35,14,37,"Matt Prater kicks off 72 yards, returned by Jacoby Ford for 28 yards (tackle by Nate Irving)",0.000,-0.340
4,11:21,1,10,OAK 21,14,37,Terrelle Pryor sacked by Robert Ayers for -6 yards,0.340,-1.140
4,10:48,2,16,OAK 15,14,37,Terrelle Pryor pass complete short left to Brice Butler for 9 yards (tackle by Dominique Rodgers-Cromartie),-1.140,-1.140
4,10:12,2,16,OAK 15,14,37,Timeout #2 by Denver Broncos,-1.140,-0.490
4,10:12,3,7,OAK 24,14,37,Terrelle Pryor pass complete short left to Denarius Moore for 16 yards (tackle by Rahim Moore),-0.490,1.600
4,9:37,1,10,OAK 40,14,37,Terrelle Pryor pass incomplete short middle intended for Rod Streater (defended by Kayvon Webster),1.600,1.050
4,9:29,2,10,OAK 40,14,37,Terrelle Pryor pass complete short right to Marcel Reece for 7 yards (tackle by Shaun Phillips),1.050,1.290
4,8:43,3,3,OAK 47,14,37,Terrelle Pryor pass complete short left to Denarius Moore for 17 yards (tackle by Dominique Rodgers-Cromartie),1.290,3.180
4,8:02,1,10,DEN 36,14,37,Terrelle Pryor pass complete short left to Denarius Moore for 2 yards (tackle by Chris Harris),3.180,2.910
4,7:24,2,8,DEN 34,14,37,Terrelle Pryor pass complete short right to Rod Streater for 28 yards (tackle by Dominique Rodgers-Cromartie),2.910,5.830
4,6:33,1,6,DEN 6,14,37,Terrelle Pryor pass incomplete short right intended for Denarius Moore,5.830,4.950
4,6:26,2,6,DEN 6,14,37,Terrelle Pryor right guard for -2 yards (tackle by Wesley Woodyard and Danny Trevathan),4.950,3.580
,,,,,,,"DEN challenged the runner was down by contact ruling, and the play was upheld.",,
4,6:09,3,8,DEN 8,14,37,Terrelle Pryor pass complete short middle to Rod Streater for 7 yards (tackle by Chris Harris and Mike Adams),3.580,3.580
4,5:33,3,8,DEN 8,14,37,Timeout #2 by Oakland Raiders,3.580,3.550
4,5:33,4,1,DEN 1,14,37,Terrelle Pryor pass incomplete short right intended for Denarius Moore (defended by Dominique Rodgers-Cromartie),3.550,0.380
4,5:29,1,10,DEN 1,14,37,Montee Ball up the middle for 8 yards (tackle by Charles Woodson),-0.380,-0.200
4,4:46,2,2,DEN 9,14,37,Montee Ball right end for 7 yards (tackle by Mike Jenkins),-0.200,-0.140
4,4:40,1,10,DEN 16,14,37,Montee Ball up the middle for 3 yards (tackle by Nick Roach),-0.140,-0.180
4,3:58,2,7,DEN 19,14,37,Peyton Manning pass complete short right to Demaryius Thomas for 9 yards (tackle by Nick Roach),-0.180,0.810
4,3:16,1,10,DEN 28,14,37,Montee Ball right guard for 5 yards (tackle by Kaluka Maiava),0.810,0.940
4,2:31,2,5,DEN 33,14,37,"Montee Ball right guard for 2 yards (tackle by Kevin Burnett). Montee Ball fumbles (forced by Kevin Burnett), recovered by Mike Jenkins at DEN-35 and returned for 20 yards (tackle by Peyton Manning). Penalty on Mike Jenkins: Illegal Forward Pass, 5 yards",0.940,-4.240
4,2:19,1,10,DEN 20,14,37,Matt Flynn pass incomplete intended for Denarius Moore,4.240,3.690
4,2:19,2,10,DEN 20,14,37,Matt Flynn pass complete short right to Marcel Reece for 19 yards (tackle by Nate Irving and Rahim Moore),3.690,6.970
4,2:00,1,1,DEN 1,14,37,Darren McFadden up the middle for no gain (tackle by Nate Irving),6.970,5.910
4,1:22,2,1,DEN 1,20,37,"Darren McFadden right end for 1 yard, touchdown",5.910,7.000
4,1:22,,,DEN 2,21,37,Sebastian Janikowski kicks extra point good,0.000,0.000
4,1:22,,,OAK 35,21,37,"Sebastian Janikowski kicks onside 10 yards, recovered by Demaryius Thomas",0.000,-2.590
4,1:13,1,10,OAK 45,21,37,Peyton Manning kneels for -1 yards,2.590,1.910
4,0:39,2,11,OAK 46,21,37,Peyton Manning kneels for -1 yards,1.910,1.090
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
