#,Quarter,Time,LOS,Plays,Length,Net Yds,Result
1,1,15:00,DEN 9,6,3:05,11,Punt
2,1,11:55,CLE 40,3,0:54,4,Punt
3,1,6:17,DEN 48,4,1:28,17,Interception
4,1,2:34,DEN 2,10,4:33,85,Field Goal
5,2,11:21,DEN 15,3,1:30,-5,Punt
6,2,6:50,DEN 14,12,4:56,86,Touchdown
7,2,1:02,CLE 43,4,1:02,16,End of Half
8,3,13:55,DEN 44,9,4:42,56,Touchdown
9,3,7:57,DEN 40,11,4:53,36,Missed FG
10,4,14:48,DEN 26,3,1:39,2,Interception
11,4,11:43,DEN 20,4,2:12,13,Punt
12,4,7:45,DEN 43,3,0:59,2,Punt
13,4,5:57,DEN 24,9,4:51,20,Punt
14,4,0:31,CLE 38,1,0:31,-1,End of Game
