Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
Davante Adams,GNB,16,13,196,2,10,94,7.2,102,7.8,8.4,0,,0,0.0,0,157.3
Jamaal Williams,GNB,5,4,37,0,2,-2,-0.5,39,9.8,-0.8,1,4.0,1,20.0,0,97.5
Malik Taylor,GNB,2,2,6,1,1,-4,-2.0,10,5.0,-2.0,0,,0,0.0,0,118.7
Robert Tonyan,GNB,2,2,32,0,1,25,12.5,7,3.5,12.5,0,,0,0.0,0,118.7
Marcedes Lewis,GNB,3,1,9,0,,4,4.0,5,5.0,9.3,0,,0,0.0,0,42.4
Jace Sternberger,GNB,1,1,3,1,1,-1,-1.0,4,4.0,-1.0,0,,0,0.0,0,118.7
Darrius Shepherd,GNB,1,0,0,0,,0,,0,,11.0,0,,0,0.0,0,39.6
Marquez Valdes-Scantling,GNB,4,0,0,0,0,0,,0,,11.0,0,,1,25.0,0,39.6
Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
Randall Cobb,HOU,10,8,95,0,3,67,8.4,28,3.5,7.9,1,8.0,0,0.0,0,106.2
Brandin Cooks,HOU,9,7,60,0,4,41,5.9,19,2.7,6.2,0,,1,11.1,0,94.4
Duke Johnson,HOU,5,5,43,0,1,1,0.2,42,8.4,0.2,1,5.0,0,0.0,0,102.5
David Johnson,HOU,4,4,42,1,3,8,2.0,34,8.5,2.0,0,,0,0.0,0,150.0
Will Fuller,HOU,6,3,35,1,2,29,9.7,6,2.0,8.5,0,,1,16.7,0,107.6
Kenny Stills,HOU,4,2,34,0,2,30,15.0,4,2.0,12.5,0,,1,25.0,0,79.2
