Quarter,Time,Down,ToGo,Location,CHI,DET,Detail,EPB,EPA
1,8:16,3,11,DET 47,0,0,Matthew Stafford pass complete short right to Michael Roberts for 6 yards (tackle by Kyle Fuller),0.760,0.130
1,7:49,4,5,CHI 47,0,0,Sam Martin punts 34 yards downed by Don Carey,0.130,0.320
1,7:41,1,10,CHI 13,0,0,Jordan Howard up the middle for 1 yard (tackle by Damon Harrison),-0.320,-0.680
1,7:07,2,9,CHI 14,0,0,Chase Daniel pass complete short right to Taylor Gabriel for 10 yards (tackle by Nevin Lawson),-0.680,0.540
1,6:34,1,10,CHI 24,0,0,Chase Daniel pass complete short right to Trey Burton for 11 yards (tackle by Glover Quin),0.540,1.270
1,5:55,1,10,CHI 35,0,0,Chase Daniel sacked by Romeo Okwara and Damon Harrison for -6 yards,1.270,-0.090
1,5:03,2,16,CHI 29,0,0,"Penalty on CHI: Delay of Game, 5 yards (no play)",-0.090,-0.760
1,4:42,2,21,CHI 24,0,0,Chase Daniel pass complete short middle to Tarik Cohen for 4 yards (tackle by Quandre Diggs),-0.760,-0.890
1,4:04,3,17,CHI 28,0,0,Chase Daniel pass complete short middle to Anthony Miller for 9 yards (tackle by Quandre Diggs),-0.890,-0.910
1,3:30,4,8,CHI 37,0,0,"Pat O'Donnell punts 55 yards, returned by T.J. Jones for 8 yards (tackle by Sherrick McManis)",-0.910,0.140
1,3:21,1,10,DET 16,0,0,Matthew Stafford pass complete short left to Bruce Ellington for 5 yards (tackle by Prince Amukamara),-0.140,0.150
1,2:57,2,5,DET 21,0,0,Matthew Stafford pass complete short right to Luke Willson for 4 yards (tackle by Roquan Smith),0.150,-0.200
1,2:17,3,1,DET 25,0,0,Matthew Stafford pass incomplete short left intended for Andy Jones,-0.200,-1.700
1,2:11,4,1,DET 25,0,0,"Sam Martin punts 39 yards, returned by Tarik Cohen for 1 yard (tackle by DeShawn Shead)",-1.700,-1.400
1,2:00,1,10,CHI 37,0,0,Chase Daniel pass complete short right to Taylor Gabriel for -3 yards (tackle by Mike Ford),1.400,0.450
1,1:26,2,13,CHI 34,0,0,"Chase Daniel right end for 2 yards (tackle by Glover Quin). Penalty on Glover Quin: Unnecessary Roughness, 15 yards",0.450,2.320
1,0:56,1,10,DET 49,0,0,Chase Daniel pass complete short right to Tarik Cohen for no gain (tackle by Darius Slay),2.320,1.780
1,0:21,2,10,DET 49,0,0,Taquan Mizzell right tackle for 7 yards (tackle by Devon Kennard and Ezekiel Ansah),1.780,2.020
Quarter,Time,Down,ToGo,Location,CHI,DET,Detail,EPB,EPA
2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter
2,15:00,3,3,DET 42,0,0,"Chase Daniel pass complete short left to Trey Burton for 2 yards (tackle by DeShawn Shead). Trey Burton fumbles (forced by DeShawn Shead), recovered by Jarrad Davis at DET-40 and returned for 20 yards (tackle by James Daniels)",2.020,-2.920
2,14:43,1,10,CHI 40,0,0,Zach Zenner right tackle for 8 yards (tackle by Danny Trevathan),2.920,3.450
2,14:22,2,2,CHI 32,0,0,Zach Zenner right tackle for 1 yard (tackle by Akiem Hicks),3.450,2.870
2,13:45,3,1,CHI 31,0,0,Matthew Stafford pass complete short left to Bruce Ellington for 6 yards (tackle by Danny Trevathan),2.870,3.910
2,13:01,1,10,CHI 25,0,0,"Penalty on Taylor Decker: False Start, 5 yards (no play)",3.910,3.580
2,12:41,1,15,CHI 30,0,0,Matthew Stafford pass complete short right to Michael Roberts for 4 yards (tackle by Kyle Fuller),3.580,3.230
2,11:58,2,11,CHI 26,0,0,"Penalty on DET: Delay of Game, 5 yards (no play)",3.230,2.550
2,11:33,2,16,CHI 31,0,0,Matthew Stafford pass complete short right to T.J. Jones for 15 yards (tackle by Kyle Fuller),2.550,4.060
2,10:56,3,1,CHI 16,0,0,LeGarrette Blount right tackle for no gain (tackle by Eddie Goldman),4.060,2.530
2,10:11,4,1,CHI 16,0,0,Matthew Stafford pass complete short right to Nick Bellore for 5 yards (tackle by Danny Trevathan),2.530,4.840
2,9:42,1,10,CHI 11,0,0,Theo Riddick up the middle for 7 yards (tackle by Danny Trevathan),4.840,5.470
2,9:10,2,3,CHI 4,0,6,"LeGarrette Blount left tackle for 4 yards, touchdown",5.470,7.000
2,9:03,,,CHI 15,0,7,Matt Prater kicks extra point good,0.000,0.000
2,9:03,,,DET 35,0,7,"Sam Martin kicks off 65 yards, touchback.",0.000,0.610
2,9:03,1,10,CHI 25,0,7,Jordan Howard up the middle for 3 yards (tackle by Ezekiel Ansah),0.610,0.470
2,8:28,2,7,CHI 28,0,7,Chase Daniel pass complete short right to Taylor Gabriel for 7 yards (tackle by Nevin Lawson and Mike Ford),0.470,1.270
2,7:47,1,10,CHI 35,0,7,Jordan Howard up the middle for 3 yards (tackle by Christian Jones),1.270,1.130
2,7:11,2,7,CHI 38,0,7,Chase Daniel pass complete short right to Trey Burton for 13 yards (tackle by Glover Quin),1.130,2.320
2,6:27,1,10,DET 49,0,7,Chase Daniel pass incomplete short right intended for Jordan Howard,2.320,1.780
2,6:19,2,10,DET 49,0,7,Tarik Cohen right end for -3 yards (tackle by Devon Kennard and DeShawn Shead),1.780,0.700
2,5:35,3,13,CHI 48,0,7,Chase Daniel pass complete deep right to Allen Robinson for 29 yards (tackle by Darius Slay),0.700,4.040
2,4:50,1,10,DET 23,0,7,Chase Daniel pass incomplete deep left intended for Allen Robinson,4.040,3.500
2,4:44,2,10,DET 23,0,7,Jordan Howard up the middle for 1 yard (tackle by A'Shawn Robinson and Christian Jones),3.500,2.940
2,4:09,,,,,,Timeout #1 by Detroit Lions,,
2,4:09,3,9,DET 22,0,7,Chase Daniel pass incomplete deep right intended for Tarik Cohen,2.940,1.990
2,4:03,4,9,DET 22,3,7,Cody Parkey 40 yard field goal good,1.990,3.000
2,3:58,,,CHI 35,3,7,"Cody Parkey kicks off 65 yards, touchback.",0.000,0.610
2,3:58,1,10,DET 25,3,7,,0.610,0.330
2,3:11,2,8,DET 27,3,7,Matthew Stafford pass incomplete short right intended for Andy Jones,0.330,-0.360
2,3:05,3,8,DET 27,3,7,Matthew Stafford sacked by Roquan Smith for -7 yards,-0.360,-2.030
2,2:22,4,15,DET 20,3,7,"Sam Martin punts 59 yards, returned by Tarik Cohen for 14 yards (tackle by Zach Zenner)",-2.030,-1.270
2,2:10,1,10,CHI 35,3,7,Chase Daniel pass complete short right to Taylor Gabriel for 11 yards (tackle by Mike Ford),1.270,1.990
2,2:00,1,10,CHI 46,3,7,Chase Daniel pass complete short right to Taylor Gabriel for 7 yards (tackle by Mike Ford),1.990,2.400
2,1:29,2,3,DET 47,3,7,Chase Daniel pass complete deep middle to Anthony Miller for 26 yards (tackle by Nevin Lawson),2.400,4.170
2,0:50,1,10,DET 21,3,7,Chase Daniel pass complete short right to Taquan Mizzell for 11 yards (tackle by Quandre Diggs),4.170,4.910
2,0:44,,,,,,Timeout #1 by Chicago Bears,,
2,0:44,1,10,DET 10,9,7,"Chase Daniel pass complete short left to Taquan Mizzell for 10 yards, touchdown",4.910,7.000
2,0:40,,,DET 2,9,7,"Two Point Attempt: Chase Daniel pass incomplete intended for Allen Robinson, conversion fails",0.000,-1.000
2,0:40,,,CHI 35,9,7,"Cody Parkey kicks off 65 yards, touchback.",0.000,0.610
2,0:40,1,10,DET 25,9,7,Matthew Stafford pass complete short left to Bruce Ellington for 11 yards (tackle by Bryce Callahan),0.610,1.330
2,0:35,1,10,DET 36,9,7,Matthew Stafford pass incomplete short left intended for Kenny Golladay,1.330,0.790
2,0:31,2,10,DET 36,9,7,Matthew Stafford pass complete short right to Theo Riddick for 3 yards (tackle by Roquan Smith),0.790,0.500
2,0:26,,,,,,Timeout #2 by Detroit Lions,,
2,0:26,3,7,DET 39,9,7,Matthew Stafford pass complete short left to Michael Roberts for 6 yards (tackle by Roquan Smith),0.500,-0.390
2,0:01,,,,,,Timeout #3 by Detroit Lions,,
2,0:01,,,,,,Timeout #2 by Chicago Bears,,
2,0:01,4,1,DET 45,9,7,Matthew Stafford sacked by Deon Bush for -7 yards,-0.390,2.390
Quarter,Time,Down,ToGo,Location,CHI,DET,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,DET 35,9,7,"Sam Martin kicks off 65 yards, touchback.",0.000,0.610
3,15:00,1,10,CHI 25,9,7,Chase Daniel pass complete short left to Taylor Gabriel for 9 yards (tackle by Mike Ford),0.610,1.280
3,14:20,2,1,CHI 34,9,7,Chase Daniel left end for 2 yards (tackle by Romeo Okwara),1.280,1.330
3,13:40,1,10,CHI 36,9,7,Chase Daniel pass complete short right to Tarik Cohen for 5 yards (tackle by Darius Slay),1.330,1.470
3,13:00,2,5,CHI 41,9,7,Chase Daniel pass complete short right to Tarik Cohen for 6 yards (tackle by Jarrad Davis),1.470,2.060
3,12:23,1,10,CHI 47,9,7,Tarik Cohen right end for 7 yards (tackle by Glover Quin),2.060,2.460
3,11:50,2,3,DET 46,9,7,Jordan Howard right tackle for 4 yards (tackle by Jarrad Davis and Christian Jones),2.460,2.790
3,11:12,1,10,DET 42,9,7,Chase Daniel pass complete short middle to Trey Burton for 2 yards (tackle by Devon Kennard and Tavon Wilson),2.790,2.510
3,10:33,2,8,DET 40,9,7,Chase Daniel pass incomplete short left intended for Trey Burton,2.510,1.820
3,10:28,3,8,DET 40,9,7,Chase Daniel sacked by Ezekiel Ansah for no gain,1.820,0.590
3,9:44,4,8,DET 40,9,7,"Pat O'Donnell punts 22 yards, fair catch by T.J. Jones at DET-18",0.590,-0.040
3,9:35,1,10,DET 18,9,7,Matthew Stafford pass incomplete deep right,0.040,-0.490
3,9:30,2,10,DET 18,9,7,LeGarrette Blount left tackle for 9 yards (tackle by Roquan Smith),-0.490,-0.020
3,8:52,3,1,DET 27,9,7,LeGarrette Blount left tackle for 3 yards (tackle by Eddie Jackson and Eddie Goldman),-0.020,0.940
3,8:11,1,10,DET 30,9,7,Matthew Stafford pass incomplete short right intended for Bruce Ellington,0.940,0.390
3,8:07,2,10,DET 30,9,7,Theo Riddick right tackle for 5 yards (tackle by Bilal Nichols),0.390,0.370
3,7:23,3,5,DET 35,9,7,Matthew Stafford pass complete short right to Theo Riddick for -6 yards (tackle by Danny Trevathan),0.370,-1.440
3,6:46,4,11,DET 29,9,7,"Sam Martin punts 42 yards, returned by Tarik Cohen for 17 yards (tackle by Zach Zenner)",-1.440,-1.990
3,6:36,1,10,CHI 46,9,7,Chase Daniel pass complete short right to Allen Robinson for 8 yards (tackle by Darius Slay),1.990,2.530
3,5:58,2,2,DET 46,9,7,Chase Daniel sacked by Damon Harrison for no gain,2.530,1.820
3,5:17,3,2,DET 46,9,7,"Chase Daniel left end for 1 yard (tackle by Quandre Diggs). Penalty on Trey Burton: Offensive Holding, 10 yards",1.820,0.630
3,4:51,3,11,CHI 45,9,7,Chase Daniel pass incomplete short right intended for Trey Burton,0.630,-0.390
3,4:44,4,11,CHI 45,9,7,"Pat O'Donnell punts 55 yards, touchback.",-0.390,-0.280
3,4:35,1,10,DET 20,9,7,LeGarrette Blount left tackle for 8 yards (tackle by Prince Amukamara),0.280,0.810
3,4:02,2,2,DET 28,9,7,Matthew Stafford pass complete deep left to Kenny Golladay for 43 yards (tackle by Roquan Smith),0.810,3.640
3,3:33,1,10,CHI 29,9,7,LeGarrette Blount right tackle for 4 yards (tackle by Roquan Smith and Kyle Fuller),3.640,3.640
3,2:57,2,6,CHI 25,9,7,Matthew Stafford pass complete short right to Theo Riddick for 17 yards,3.640,5.370
3,2:23,1,8,CHI 8,9,7,LeGarrette Blount up the middle for 4 yards (tackle by Jonathan Bullard and Adrian Amos),5.370,5.340
3,1:41,2,4,CHI 4,9,13,"LeGarrette Blount left end for 4 yards, touchdown",5.340,7.000
3,1:35,,,CHI 2,9,13,"Two Point Attempt: Matthew Stafford pass incomplete intended for Kenny Golladay, conversion fails",0.000,-1.000
3,1:35,,,DET 35,9,13,"Sam Martin kicks off 64 yards, returned by Taquan Mizzell for no gain (tackle by Tracy Walker)",0.000,0.040
3,1:28,1,10,CHI 18,9,13,"Chase Daniel pass complete short right to Tarik Cohen for 9 yards (tackle by Glover Quin). Penalty on Damon Harrison: Roughing the Passer, 15 yards",0.040,1.730
3,0:52,1,10,CHI 42,9,13,Chase Daniel pass incomplete deep right intended for Allen Robinson,1.730,1.190
3,0:46,2,10,CHI 42,9,13,Chase Daniel pass complete short middle to Josh Bellamy for 7 yards (tackle by Glover Quin),1.190,1.420
3,0:06,3,3,CHI 49,9,13,Chase Daniel pass complete short left to Taylor Gabriel for 8 yards (tackle by Mike Ford),1.420,2.720
Quarter,Time,Down,ToGo,Location,CHI,DET,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,1,10,DET 43,9,13,Chase Daniel pass complete short left to Tarik Cohen for 7 yards (tackle by Christian Jones),2.720,3.120
4,14:28,2,3,DET 36,9,13,"Anthony Miller pass complete short left to Chase Daniel for 8 yards (tackle by Romeo Okwara). Penalty on Romeo Okwara: Face Mask (15 Yards), 14 yards",3.120,4.650
4,13:51,,,,,,Timeout #1 by Chicago Bears,,
4,13:51,1,10,DET 14,9,13,Chase Daniel pass incomplete short middle intended for Trey Burton,4.650,4.000
4,13:46,2,10,DET 14,15,13,"Chase Daniel pass complete short right to Tarik Cohen for 14 yards, touchdown",4.000,7.000
4,13:40,,,DET 15,16,13,Cody Parkey kicks extra point good,0.000,0.000
4,13:40,,,CHI 35,16,13,"Cody Parkey kicks off 65 yards, touchback.",0.000,0.610
4,13:40,1,10,DET 25,16,13,LeGarrette Blount up the middle for 1 yard (tackle by Leonard Floyd and Roquan Smith),0.610,0.200
4,13:06,2,9,DET 26,16,13,Matthew Stafford pass complete short middle to Kenny Golladay for 11 yards (tackle by Kyle Fuller),0.200,1.400
4,12:27,1,10,DET 37,16,13,Matthew Stafford pass complete short right to Zach Zenner for 4 yards (tackle by Eddie Goldman),1.400,1.400
4,11:50,2,6,DET 41,16,13,LeGarrette Blount up the middle for 3 yards (tackle by Roy Robertson-Harris and Danny Trevathan),1.400,1.090
4,11:09,3,3,DET 44,16,13,Matthew Stafford pass complete short middle to Kenny Golladay for 23 yards (tackle by Danny Trevathan),1.090,3.380
4,10:25,1,10,CHI 33,16,13,LeGarrette Blount left tackle for 7 yards (tackle by Prince Amukamara and Roquan Smith),3.380,3.780
4,9:47,2,3,CHI 26,16,13,Matthew Stafford pass complete short right to LeGarrette Blount for 15 yards (tackle by Adrian Amos and Bryce Callahan),3.780,4.840
4,9:03,1,10,CHI 11,16,13,Matthew Stafford pass complete short middle to Theo Riddick for 8 yards (tackle by Roquan Smith),4.840,5.660
4,8:34,2,2,CHI 3,16,13,LeGarrette Blount left tackle for 1 yard (tackle by Akiem Hicks),5.660,5.120
4,7:53,3,1,CHI 2,16,13,Matthew Stafford pass incomplete short middle intended for Michael Roberts,5.120,3.250
4,7:48,4,1,CHI 2,16,16,Matt Prater 20 yard field goal good,3.250,3.000
4,7:44,,,DET 35,16,16,"Sam Martin kicks off 65 yards, touchback.",0.000,0.610
4,7:44,1,10,CHI 25,16,16,Chase Daniel pass incomplete deep right intended for Taylor Gabriel (defended by Mike Ford),0.610,0.060
4,7:38,2,10,CHI 25,16,16,Chase Daniel pass complete short right to Jordan Howard for 2 yards (tackle by Devon Kennard and Nevin Lawson),0.060,-0.360
4,7:00,3,8,CHI 27,16,16,Chase Daniel sacked by Glover Quin for -6 yards,-0.360,-1.960
4,6:21,4,14,CHI 21,16,16,"Pat O'Donnell punts 47 yards, returned by T.J. Jones for 9 yards (tackle by Joel Iyiegbuniwe)",-1.960,-1.660
4,6:09,1,10,DET 41,22,16,"Matthew Stafford pass short left intended for Michael Roberts is intercepted by Eddie Jackson at DET-41 and returned for 41 yards, touchdown",1.660,-7.000
4,6:00,,,CHI 35,23,16,"Cody Parkey kicks off 65 yards, touchback.",0.000,0.610
4,6:00,1,10,DET 25,23,16,LeGarrette Blount left tackle for 7 yards (tackle by Khalil Mack),0.610,1.010
4,5:26,2,3,DET 32,23,16,Matthew Stafford pass complete short right to Andy Jones for 4 yards (tackle by Kyle Fuller and Leonard Floyd),1.010,1.330
4,4:50,1,10,DET 36,23,16,Matthew Stafford pass complete short right to Theo Riddick for 4 yards,1.330,1.330
4,4:45,2,6,DET 40,23,16,"Matthew Stafford pass incomplete deep right intended for Luke Willson. Penalty on Akiem Hicks: Illegal Use of Hands, 5 yards (no play)",1.330,1.930
4,4:40,1,10,DET 45,23,16,LeGarrette Blount left tackle for 27 yards (tackle by Kyle Fuller),1.930,3.710
4,4:00,1,10,CHI 28,23,16,LeGarrette Blount up the middle for 1 yard (tackle by Bilal Nichols),3.710,3.300
4,3:22,2,9,CHI 27,23,16,Matthew Stafford pass complete short right to Bruce Ellington for 5 yards (tackle by Eddie Jackson and Adrian Amos),3.300,3.270
4,2:40,3,4,CHI 22,23,16,Matthew Stafford pass complete short middle to Kenny Golladay for 10 yards (tackle by Prince Amukamara),3.270,4.780
4,2:00,1,10,CHI 12,23,16,LeGarrette Blount right tackle for 1 yard (tackle by Eddie Goldman),4.780,4.270
4,1:14,2,9,CHI 11,23,16,Matthew Stafford pass incomplete short middle intended for Kenny Golladay (defended by Kyle Fuller),4.270,3.290
4,1:11,3,9,CHI 11,23,16,Matthew Stafford pass short right intended for Michael Roberts is intercepted by Kyle Fuller at CHI-0 and returned for no gain,3.290,-0.280
4,1:07,1,10,CHI 20,23,16,Jordan Howard up the middle for 1 yard (tackle by Jarrad Davis and Romeo Okwara),0.280,-0.130
4,1:03,,,,,,Timeout #1 by Detroit Lions,,
4,1:03,2,9,CHI 21,23,16,Jordan Howard left end for no gain (tackle by Quandre Diggs),-0.130,-0.820
4,1:00,,,,,,Timeout #2 by Detroit Lions,,
4,1:00,3,9,CHI 21,23,16,Tarik Cohen up the middle for 10 yards (tackle by Christian Jones),-0.820,1.000
4,0:13,1,10,CHI 31,23,16,Chase Daniel kneels for -1 yards,1.000,0.320
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
