Quarter,Time,Down,ToGo,Location,PIT,BAL,Detail,EPB,EPA
1,7:29,2,28,BAL 23,0,7,Ricky Williams up the middle for 2 yards (tackle by Lawrence Timmons),-1.310,-1.680
1,6:50,3,26,BAL 25,0,7,Joe Flacco pass complete short left to Ed Dickson for 13 yards (tackle by Lawrence Timmons),-1.680,-0.850
1,6:10,4,13,BAL 38,0,7,"Sam Koch punts 62 yards, touchback",-0.850,-0.280
1,6:01,1,10,PIT 20,0,7,Ben Roethlisberger pass complete short right to Hines Ward for 3 yards (tackle by Lardarius Webb),0.280,0.140
1,5:19,2,7,PIT 23,0,7,Ben Roethlisberger pass complete short right to Mike Wallace for 9 yards (tackle by Chris Carr),0.140,1.070
1,4:43,1,10,PIT 32,0,7,Rashard Mendenhall right guard for 3 yards (tackle by Haloti Ngata),1.070,0.930
1,3:53,2,7,PIT 35,0,7,Ben Roethlisberger pass complete short right to Mike Wallace for 9 yards (tackle by Lardarius Webb),0.930,1.860
1,3:15,1,10,PIT 44,0,7,"Ben Roethlisberger sacked by Terrell Suggs for -9 yards. Ben Roethlisberger fumbles (forced by Terrell Suggs), recovered by Haloti Ngata at PIT-37 (tackle by Maurkice Pouncey)",1.860,-3.120
1,3:08,1,10,PIT 37,0,7,Joe Flacco pass complete deep left to Dennis Pitta for 29 yards (tackle by Ryan Clark),3.120,5.370
1,2:47,1,8,PIT 8,0,7,Ray Rice left tackle for 7 yards (tackle by James Farrior),5.370,5.910
,,,,,,,"Replay Assistant challenged the runner broke the plane ruling, and the original play was overturned.",,
1,2:29,2,1,PIT 1,0,7,Joe Flacco pass complete short right to Vonta Leach for no gain,5.910,5.170
1,1:54,3,1,PIT 1,0,13,"Ray Rice right tackle for 1 yard, touchdown",5.170,7.000
1,,,,PIT 2,0,14,Billy Cundiff kicks extra point good,0.000,0.000
1,,,,BAL 35,0,14,"Billy Cundiff kicks off 74 yards, returned by Antonio Brown for 41 yards (tackle by LaQuan Williams)",0.000,1.070
1,1:42,1,10,PIT 32,0,14,Rashard Mendenhall right end for 23 yards (tackle by Tom Zbikowski),1.070,2.590
1,1:11,1,10,BAL 45,0,14,Ben Roethlisberger pass complete short right to Heath Miller for 16 yards (tackle by Lardarius Webb),2.590,3.640
1,0:33,1,10,BAL 29,0,14,Isaac Redman right tackle for 7 yards (tackle by Lardarius Webb and Tom Zbikowski),3.640,4.050
Quarter,Time,Down,ToGo,Location,PIT,BAL,Detail,EPB,EPA
2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter
2,15:00,2,3,BAL 22,0,14,Rashard Mendenhall right guard for 5 yards (tackle by Tom Zbikowski and Jameel McClain),4.050,4.440
2,14:18,1,10,BAL 17,0,14,Rashard Mendenhall left guard for 7 yards (tackle by Ray Lewis),4.440,5.100
2,13:31,2,3,BAL 10,0,14,Rashard Mendenhall left guard for -1 yards (tackle by Ray Lewis),5.100,4.100
2,12:38,3,4,BAL 11,0,14,"Penalty on Ben Roethlisberger: Delay of Game, 5 yards (no play)",4.100,3.190
2,12:11,3,9,BAL 16,0,14,Ben Roethlisberger pass complete short middle to Emmanuel Sanders for 9 yards (tackle by Lardarius Webb),3.190,5.600
2,11:18,,,,0,14,Timeout #1 by Pittsburgh Steelers,0.000,5.600
2,11:18,1,7,BAL 7,0,14,Rashard Mendenhall left tackle for -4 yards (tackle by Ed Reed),5.600,4.020
2,10:35,2,11,BAL 11,0,14,Ben Roethlisberger pass incomplete short middle intended for Rashard Mendenhall (defended by Pernell McPhee),4.020,3.120
2,10:30,3,11,BAL 11,6,14,"Ben Roethlisberger pass complete short middle to Emmanuel Sanders for 11 yards, touchdown",3.120,7.000
2,,,,BAL 2,7,14,Shaun Suisham kicks extra point good,0.000,0.000
2,,,,PIT 35,7,14,"Shaun Suisham kicks off 74 yards, touchback",0.000,0.280
2,10:23,1,10,BAL 20,7,14,Joe Flacco pass incomplete short right intended for Anquan Boldin,0.280,-0.270
2,10:23,2,10,BAL 20,7,14,Joe Flacco pass complete short right to Dennis Pitta for 16 yards (tackle by LaMarr Woodley),-0.270,1.330
2,9:48,1,10,BAL 36,7,14,Ricky Williams left end for -1 yards (tackle by Casey Hampton),1.330,0.660
2,9:12,2,11,BAL 35,7,14,Joe Flacco pass complete short left to Ed Dickson for 9 yards (tackle by James Harrison),0.660,1.160
2,8:25,3,2,BAL 44,7,14,Joe Flacco pass incomplete deep left intended for Lee Evans,1.160,-0.460
2,8:20,4,2,BAL 44,7,14,"Sam Koch punts 28 yards, fair catch by Antonio Brown",-0.460,-0.810
2,8:11,1,10,PIT 28,7,14,Ben Roethlisberger pass incomplete deep right intended for Emmanuel Sanders (defended by Ed Reed),0.810,0.260
2,8:05,2,10,PIT 28,7,14,Ben Roethlisberger pass complete short left to Antonio Brown for -1 yards (tackle by Cary Williams),0.260,-0.560
2,7:20,3,11,PIT 27,7,14,Ben Roethlisberger pass incomplete short left intended for Antonio Brown,-0.560,-1.570
2,7:14,4,11,PIT 27,7,14,Daniel Sepulveda punts 57 yards,-1.570,0.140
2,7:04,1,10,BAL 16,7,14,Ray Rice right guard for 9 yards (tackle by Bryant McFadden),-0.140,0.690
2,6:32,2,1,BAL 25,7,14,Joe Flacco pass incomplete short right intended for Lee Evans (defended by Ike Taylor),0.690,-0.200
2,6:29,3,1,BAL 25,7,14,Ray Rice left tackle for 13 yards (tackle by Ike Taylor),-0.200,1.470
2,5:46,1,10,BAL 38,7,14,"Joe Flacco pass complete short left to Vonta Leach for 6 yards (tackle by Lawrence Timmons). Penalty on Ed Dickson: Ineligible Downfield Pass, 5 yards (no play)",1.470,1.140
2,5:22,1,15,BAL 33,7,14,Ricky Williams right guard for 9 yards (tackle by James Harrison),1.140,1.460
2,4:47,2,6,BAL 42,7,14,Joe Flacco pass incomplete short left intended for Ricky Williams,1.460,0.760
2,4:39,3,6,BAL 42,7,14,Joe Flacco pass complete short left to Ed Dickson for 14 yards (tackle by Ryan Clark and Lawrence Timmons),0.760,2.650
2,3:57,1,10,PIT 44,7,14,Ray Rice right guard for 4 yards (tackle by Cameron Heyward and James Harrison),2.650,2.650
2,3:21,2,6,PIT 40,7,14,Joe Flacco pass incomplete short left intended for Vonta Leach,2.650,1.950
2,3:15,3,6,PIT 40,7,14,Joe Flacco pass complete short middle to Ray Rice for 25 yards (tackle by Ryan Clark and Troy Polamalu),1.950,4.580
2,2:30,1,10,PIT 15,7,14,Ricky Williams left end for 4 yards (tackle by Jason Worilds and Bryant McFadden),4.580,4.640
2,2:00,2,6,PIT 11,7,14,Joe Flacco pass incomplete short left intended for Ray Rice,4.640,3.780
2,1:55,3,6,PIT 11,7,20,"Joe Flacco pass complete short left to Ray Rice for 11 yards, touchdown",3.780,7.000
2,,,,PIT 2,7,21,Billy Cundiff kicks extra point good,0.000,0.000
2,,,,BAL 35,7,21,"Billy Cundiff kicks off 74 yards, touchback",0.000,0.280
2,1:48,1,10,PIT 20,7,21,Ben Roethlisberger up the middle for 9 yards (tackle by Tom Zbikowski),0.280,0.950
2,1:20,2,1,PIT 29,7,21,Ben Roethlisberger pass incomplete deep left intended for Antonio Brown,0.950,0.230
2,1:16,3,1,PIT 29,7,21,Ben Roethlisberger pass incomplete short right intended for Hines Ward (defended by Ed Reed),0.230,-1.440
2,1:10,4,1,PIT 29,7,21,"Daniel Sepulveda punts 47 yards, fair catch by Lardarius Webb",-1.440,-0.540
2,1:02,1,10,BAL 24,7,21,Ray Rice up the middle for 1 yard (tackle by James Harrison),0.540,0.130
2,0:29,2,9,BAL 25,7,21,Joe Flacco pass incomplete deep right intended for Lee Evans (defended by Ike Taylor),0.130,-0.560
2,0:24,3,9,BAL 25,7,21,Ray Rice up the middle for 10 yards (tackle by Larry Foote),-0.560,1.270
Quarter,Time,Down,ToGo,Location,PIT,BAL,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,BAL 35,7,21,"Billy Cundiff kicks off 72 yards, returned by Antonio Brown for 31 yards (tackle by Tom Zbikowski)",0.000,0.540
3,14:55,1,10,PIT 24,7,21,"Rashard Mendenhall up the middle for -6 yards (tackle by Haloti Ngata). Rashard Mendenhall fumbles (forced by Haloti Ngata), recovered by Haloti Ngata at PIT-18 (tackle by Ben Roethlisberger)",0.540,-4.370
3,14:48,1,10,PIT 18,7,27,"Joe Flacco pass complete deep left to Ed Dickson for 18 yards, touchdown",4.370,7.000
3,,,,,7,29,"Two Point Attempt: Sam Koch up the middle, conversion succeeds",1.000,1.000
3,,,,BAL 35,7,29,"Billy Cundiff kicks off 74 yards, touchback",0.000,0.280
3,14:39,1,10,PIT 20,7,29,Ben Roethlisberger pass incomplete short middle intended for Mike Wallace is intercepted by Ray Lewis at PIT-21 and returned for 4 yards (tackle by Rashard Mendenhall),0.280,-4.440
3,14:33,1,10,PIT 17,7,29,Ray Rice right guard for 4 yards (tackle by James Farrior and Troy Polamalu),4.440,4.500
3,13:57,2,6,PIT 13,7,29,Joe Flacco pass incomplete short left intended for Lee Evans,4.500,3.680
3,13:53,3,6,PIT 13,7,29,Joe Flacco pass complete short middle to Ed Dickson for 5 yards (tackle by James Farrior),3.680,2.990
3,13:12,4,1,PIT 8,7,29,Ray Rice left end for no gain (tackle by James Harrison),2.990,0.380
3,13:00,1,10,PIT 9,7,29,Rashard Mendenhall up the middle for 1 yard (tackle by Bernard Pollard and Haloti Ngata),-0.380,-0.710
3,12:23,2,9,PIT 10,7,29,"Penalty on Willie Colon: False Start, 5 yards (no play)",-0.710,-1.070
3,12:04,2,14,PIT 5,7,29,Ben Roethlisberger pass complete short middle to Mike Wallace for 16 yards (tackle by Tom Zbikowski),-1.070,0.340
3,11:30,1,10,PIT 21,7,29,Rashard Mendenhall left tackle for 4 yards (tackle by Ed Reed and Cary Williams),0.340,0.340
3,10:50,2,6,PIT 25,7,29,Ben Roethlisberger pass complete short right to Mike Wallace for 15 yards (tackle by Domonique Foxworth),0.340,1.600
3,10:24,1,10,PIT 40,7,29,Ben Roethlisberger pass complete short middle to Hines Ward for 31 yards (tackle by Ed Reed),1.600,3.640
3,9:40,1,10,BAL 29,7,29,Rashard Mendenhall left guard for 2 yards (tackle by Terrell Suggs and Pernell McPhee),3.640,3.370
3,8:58,2,8,BAL 27,7,29,Ben Roethlisberger pass complete short left to Hines Ward for 7 yards (tackle by Lardarius Webb),3.370,3.600
3,8:19,3,1,BAL 20,7,29,Isaac Redman right guard for 2 yards (tackle by Terrell Suggs and Ray Lewis),3.600,4.370
3,7:35,1,10,BAL 18,7,29,Ben Roethlisberger pass incomplete deep middle intended for Heath Miller is intercepted by Ed Reed at BAL-1 and returned for 9 yards (tackle by Ben Roethlisberger),4.370,0.380
3,7:25,1,10,BAL 10,7,29,Ray Rice right guard for 4 yards (tackle by Lawrence Timmons),-0.380,-0.460
3,6:48,2,6,BAL 14,7,29,Joe Flacco pass complete short left to Anquan Boldin for 21 yards (tackle by Troy Polamalu),-0.460,1.270
3,6:17,1,10,BAL 35,7,29,Ray Rice right end for -1 yards (tackle by Brett Keisel),1.270,0.590
3,5:37,2,11,BAL 34,7,29,Joe Flacco pass complete short middle to Ray Rice for 4 yards (tackle by Lawrence Timmons),0.590,0.430
3,4:56,3,7,BAL 38,7,29,Joe Flacco pass complete short right to Anquan Boldin for 10 yards (tackle by William Gay),0.430,2.130
3,4:14,1,10,BAL 48,7,29,"Ricky Williams left guard for 26 yards (tackle by Troy Polamalu). Penalty on Troy Polamalu: Horse Collar Tackle, 13 yards",2.130,4.710
3,3:46,1,10,PIT 13,7,29,Joe Flacco pass incomplete short left intended for Vonta Leach,4.710,4.050
3,3:42,2,10,PIT 13,7,29,Ray Rice left guard for 2 yards (tackle by Casey Hampton and Brett Keisel),4.050,3.450
3,2:59,3,8,PIT 11,7,29,Joe Flacco pass incomplete short middle intended for Anquan Boldin (defended by LaMarr Woodley),3.450,2.700
3,2:53,4,8,PIT 11,7,32,Billy Cundiff 29 yard field goal good,2.700,3.000
3,,,,BAL 35,7,32,"Billy Cundiff kicks off 74 yards, touchback",0.000,0.280
3,2:50,1,10,PIT 20,7,32,Ben Roethlisberger pass incomplete short left intended for Antonio Brown,0.280,-0.270
3,2:46,2,10,PIT 20,7,32,Ben Roethlisberger pass incomplete short middle intended for Antonio Brown,-0.270,-0.960
3,2:43,3,10,PIT 20,7,32,Ben Roethlisberger pass incomplete short right intended for Mike Wallace,-0.960,-2.030
3,2:38,4,10,PIT 20,7,32,Daniel Sepulveda punts 64 yards,-2.030,0.140
3,2:25,1,10,BAL 16,7,32,Ray Rice left tackle for 3 yards (tackle by Brett Keisel and James Harrison),-0.140,-0.180
3,1:38,2,7,BAL 19,7,32,Ray Rice right end for 6 yards (tackle by James Harrison),-0.180,-0.200
3,0:57,3,1,BAL 25,7,32,"Ray Rice left guard for no gain (tackle by Lawrence Timmons). Penalty on Ike Taylor: Unsportsmanlike Conduct, 14 yards",-0.200,1.530
3,0:28,1,10,BAL 39,7,32,Joe Flacco pass complete short left to Ricky Williams for 4 yards (tackle by James Farrior),1.530,1.530
Quarter,Time,Down,ToGo,Location,PIT,BAL,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,2,6,BAL 43,7,32,Joe Flacco sacked by LaMarr Woodley for -9 yards,1.530,-0.360
4,14:19,3,15,BAL 34,7,32,Joe Flacco pass incomplete deep right intended for Torrey Smith (defended by Bryant McFadden),-0.360,-1.110
4,14:10,4,15,BAL 34,7,32,"Sam Koch punts 52 yards, returned by Antonio Brown for 6 yards (tackle by Jameel McClain)",-1.110,-0.280
4,13:57,1,10,PIT 20,7,32,Ben Roethlisberger pass incomplete deep left intended for Hines Ward (defended by Lardarius Webb),0.280,-0.270
4,13:48,2,10,PIT 20,7,32,Ben Roethlisberger pass complete short left to Mike Wallace for 13 yards (tackle by Cary Williams),-0.270,1.140
4,13:08,1,10,PIT 33,7,32,Ben Roethlisberger pass complete short left to Mike Wallace for 15 yards (tackle by Ed Reed),1.140,2.130
4,12:22,1,10,PIT 48,7,32,Ben Roethlisberger pass complete short left to Mike Wallace for 26 yards (tackle by Cary Williams),2.130,3.840
4,11:37,1,10,BAL 26,7,32,"Ben Roethlisberger sacked by Jarret Johnson and Lardarius Webb for -9 yards. Penalty on Cory Redding: Unnecessary Roughness, 15 yards",3.840,4.240
4,11:08,1,10,BAL 20,7,32,Ben Roethlisberger pass incomplete short middle intended for Hines Ward is intercepted by Ed Reed at BAL-5 and returned for 16 yards (tackle by Heath Miller),4.240,-0.340
4,10:55,1,10,BAL 21,7,32,Ray Rice left guard for no gain (tackle by Lawrence Timmons),0.340,-0.200
4,10:15,2,10,BAL 21,7,32,"Ricky Williams right tackle for 3 yards (tackle by James Farrior). Penalty on Matt Birk: Offensive Holding, 10 yards (no play)",-0.200,-1.510
4,9:46,2,20,BAL 11,7,32,Joe Flacco pass incomplete deep middle intended for Anquan Boldin,-1.510,-2.590
4,9:38,,,,7,32,Timeout #1 by Baltimore Ravens,0.000,-2.590
4,9:38,3,20,BAL 11,7,32,Ricky Williams right tackle for 7 yards (tackle by James Harrison),-2.590,-2.240
4,9:14,4,13,BAL 18,7,32,"Sam Koch punts 45 yards, returned by Antonio Brown for 1 yard (tackle by Jameel McClain)",-2.240,-1.470
4,8:45,1,10,PIT 38,7,32,Ben Roethlisberger pass incomplete short middle intended for Heath Miller (defended by Lardarius Webb),1.470,0.920
4,8:38,2,10,PIT 38,7,32,Ben Roethlisberger pass complete short middle to Antonio Brown for 15 yards (tackle by Cary Williams),0.920,2.460
4,8:05,1,10,BAL 47,7,32,Ben Roethlisberger pass complete short middle to Mewelde Moore for 8 yards (tackle by Brendon Ayanbadejo and Haloti Ngata),2.460,2.990
4,7:27,2,2,BAL 39,7,32,"Ben Roethlisberger pass complete short right to Mewelde Moore for 22 yards (tackle by Ray Lewis). Mewelde Moore fumbles (forced by Ray Lewis), recovered by Pernell McPhee at BAL-14 (tackle by Mewelde Moore)",2.990,0.280
,,,,,,,"BAL challenged the runner was down by contact ruling, and the original play was overturned.",,
4,7:15,1,10,BAL 14,7,32,Ricky Williams left guard for 1 yard (tackle by James Farrior and Troy Polamalu),-0.280,-0.640
4,6:33,2,9,BAL 15,7,32,Ricky Williams left tackle for 2 yards (tackle by Aaron Smith and Lawrence Timmons),-0.640,-1.040
4,5:49,3,7,BAL 17,7,32,Ricky Williams up the middle for 6 yards (tackle by Troy Polamalu and Ryan Clark),-1.040,-1.830
4,5:05,4,1,BAL 23,7,32,Sam Koch punts 49 yards,-1.830,-0.810
4,4:57,1,10,PIT 28,7,32,"Ben Roethlisberger pass complete deep right to Heath Miller for 55 yards (tackle by Cary Williams). Penalty on Willie Colon: Offensive Holding, 11 yards (no play)",0.810,-0.180
4,4:43,1,21,PIT 17,7,32,Isaac Redman up the middle for 3 yards (tackle by Ray Lewis),-0.180,-0.820
4,4:12,2,18,PIT 20,7,32,Ben Roethlisberger pass incomplete short left intended for Antonio Brown,-0.820,-1.480
4,4:08,3,18,PIT 20,7,32,"Ben Roethlisberger sacked by Terrell Suggs for -11 yards. Ben Roethlisberger fumbles (forced by Terrell Suggs), recovered by Cory Redding at PIT-9 (tackle by Heath Miller)",-1.480,-5.140
4,4:01,1,9,PIT 9,7,32,"Joe Flacco pass complete short left to Anquan Boldin for 9 yards. Penalty on Anquan Boldin: Offensive Pass Interference, 10 yards (no play)",5.140,4.230
4,3:53,1,19,PIT 19,7,32,Ricky Williams up the middle for 2 yards (tackle by Lawrence Timmons and Casey Hampton),4.230,3.240
4,3:09,2,17,PIT 17,7,32,Ricky Williams left tackle for no gain (tackle by Brett Keisel and Ryan Clark),3.240,2.740
4,2:26,3,17,PIT 17,7,32,Ricky Williams left tackle for 5 yards (tackle by LaMarr Woodley),2.740,2.630
4,2:00,4,12,PIT 12,7,35,Billy Cundiff 30 yard field goal good,2.630,3.000
4,,,,BAL 35,7,35,"Billy Cundiff kicks off 74 yards, touchback",0.000,0.280
4,1:56,1,10,PIT 20,7,35,Ben Roethlisberger pass complete deep middle to Hines Ward for 18 yards (tackle by Ed Reed),0.280,1.470
4,1:30,1,10,PIT 38,7,35,Ben Roethlisberger pass complete short right to Hines Ward for 8 yards (tackle by Lardarius Webb),1.470,2.000
4,0:58,2,2,PIT 46,7,35,Ben Roethlisberger pass complete short middle to Heath Miller for 14 yards (tackle by Ray Lewis),2.000,2.920
4,0:29,1,10,BAL 40,7,35,Ben Roethlisberger pass complete short left to Heath Miller for 12 yards (tackle by Lardarius Webb),2.920,3.710
4,0:22,1,10,BAL 28,7,35,Ben Roethlisberger pass incomplete deep left intended for Antonio Brown,3.710,3.170
4,0:15,2,10,BAL 28,7,35,Ben Roethlisberger pass incomplete deep left intended for Antonio Brown,3.170,2.480
4,0:09,3,10,BAL 28,7,35,Ben Roethlisberger pass incomplete short left intended for Arnaz Battle,2.480,1.590
4,0:04,4,10,BAL 28,7,35,Ben Roethlisberger sacked by Terrell Suggs for -7 yards,1.590,0.340
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
