Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
DeVante Parker,MIA,7,6,64,0,3,53,8.8,11,1.8,10.6,1,6.0,0,0.0,0,104.8
Preston Williams,MIA,5,4,60,1,3,50,12.5,10,2.5,15.8,0,,0,0.0,0,156.2
Jakeem Grant,MIA,5,4,35,0,1,25,6.3,10,2.5,4.0,0,,0,0.0,0,95.8
Mike Gesicki,MIA,4,3,42,0,2,37,12.3,5,1.7,9.8,0,,0,0.0,0,108.3
Durham Smythe,MIA,1,1,19,0,1,5,5.0,14,14.0,5.0,0,,0,0.0,0,118.7
Mack Hollins,MIA,1,1,11,1,1,11,11.0,0,0.0,11.0,0,,0,0.0,0,152.1
Patrick Laird,MIA,1,1,17,0,1,-1,-1.0,18,18.0,-1.0,0,,0,0.0,0,118.7
Adam Shaheen,MIA,1,0,0,0,,0,,0,,2.0,0,,0,0.0,0,39.6
Malcolm Perry,MIA,1,0,0,0,,0,,0,,5.0,0,,0,0.0,0,39.6
Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
Christian Kirk,ARI,8,5,123,1,5,108,21.6,15,3.0,13.0,0,,0,0.0,0,145.8
Larry Fitzgerald,ARI,5,4,54,0,4,46,11.5,8,2.0,11.0,0,,0,0.0,0,111.7
Chase Edmonds,ARI,3,3,18,0,1,0,0.0,18,6.0,0.0,1,3.0,0,0.0,0,91.7
DeAndre Hopkins,ARI,3,3,30,0,3,25,8.3,5,1.7,8.3,0,,0,0.0,0,108.3
Andy Isabella,ARI,3,2,10,0,,12,6.0,-2,-1.0,8.7,0,,0,0.0,0,71.5
Dan Arnold,ARI,1,1,16,0,1,15,15.0,1,1.0,15.0,0,,0,0.0,0,118.7
D.J. Foster,ARI,1,1,7,0,1,4,4.0,3,3.0,4.0,0,,0,0.0,0,95.8
Maxx Williams,ARI,1,1,4,1,1,0,0.0,4,4.0,0.0,0,,0,0.0,0,122.9
Darrell Daniels,ARI,1,1,21,1,1,21,21.0,0,0.0,21.0,0,,0,0.0,0,158.3
