Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
David Johnson,ARI,9,7,85,1,5,26,3.7,59,8.4,2.3,2,3.5,0,0.0,1,103.5
Larry Fitzgerald,ARI,10,6,50,0,4,34,5.7,16,2.7,6.0,0,,0,0.0,0,72.9
Ricky Seals-Jones,ARI,9,5,51,0,3,40,8.0,11,2.2,10.1,1,5.0,0,0.0,1,32.4
Christian Kirk,ARI,6,2,8,0,1,8,4.0,0,0.0,9.0,0,,0,0.0,0,42.4
T.J. Logan,ARI,2,2,14,0,,4,2.0,10,5.0,2.0,0,,0,0.0,0,95.8
JJ Nelson,ARI,1,0,0,0,,0,,0,,38.0,0,,0,0.0,0,39.6
Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
Tyreek Hill,KAN,10,7,117,2,4,68,9.7,49,7.0,11.8,1,7.0,0,0.0,0,148.7
Travis Kelce,KAN,7,6,46,0,4,18,3.0,28,4.7,3.3,0,,0,0.0,0,94.0
Demarcus Robinson,KAN,4,3,30,0,2,22,7.3,8,2.7,9.3,0,,0,0.0,0,95.8
Kareem Hunt,KAN,2,2,25,0,1,9,4.5,16,8.0,4.5,0,,0,0.0,0,118.7
Chris Conley,KAN,2,1,22,0,1,14,14.0,8,8.0,11.0,0,,0,0.0,0,89.6
Anthony Sherman,KAN,1,1,2,0,,-4,-4.0,6,6.0,-4.0,0,,0,0.0,0,79.2
Spencer Ware,KAN,1,1,7,0,0,-6,-6.0,13,13.0,-6.0,0,,0,0.0,0,95.8
Marcus Kemp,KAN,1,0,0,0,,0,,0,,5.0,0,,0,0.0,0,39.6
