0,1
Officials,Officials
Referee,Bernie Kukar
Umpire,Bill Schuster
Head Linesman,Phil McKinnely
Line Judge,Ben Montgomery
Back Judge,Steve Freeman
Side Judge,Tom Hill
Field Judge,Scott Steenson
