Quarter,Time,Down,ToGo,Location,DEN,SDG,Detail,EPB,EPA
2,1:35,2,6,DEN 44,7,21,"Kyle Orton pass complete short left to Eddie Royal for 11 yards (tackle by Donald Strickland). Penalty on Eddie Royal: Offensive Pass Interfere, 10 yards (no play)",1.590,0.240
2,1:29,2,16,DEN 34,7,21,Kyle Orton pass complete deep right to Jabar Gaffney for 18 yards (tackle by Paul Oliver),0.240,2.390
2,1:06,1,10,SDG 48,7,21,Kyle Orton pass incomplete short left intended for Daniel Graham,2.390,1.850
2,1:01,2,10,SDG 48,7,21,Kyle Orton pass complete short right to Jabar Gaffney for 10 yards (tackle by Quentin Jammer). Penalty on Vaughn Martin: Defensive Offside (Declined),1.850,3.050
2,0:52,1,10,SDG 38,7,21,Kyle Orton pass incomplete deep left intended for Jabar Gaffney (defended by Antoine Cason),3.050,2.510
2,0:46,2,10,SDG 38,7,21,"Kyle Orton pass complete short right to Correll Buckhalter for -2 yards (tackle by Luis Castillo and Antwan Applewhite). Penalty on Demaryius Thomas: Offensive Pass Interfere, 10 yards (no play)",2.510,1.160
2,0:39,2,20,SDG 48,7,21,Kyle Orton pass incomplete short right intended for Correll Buckhalter,1.160,0.500
2,0:33,3,20,SDG 48,7,21,Kyle Orton sacked by Cam Thomas for -8 yards,0.500,-0.460
2,0:18,,,,7,21,Timeout #2 by San Diego Chargers,0.000,-0.460
2,0:17,4,28,DEN 44,7,21,"Britton Colquitt punts 27 yards, out of bounds",-0.460,-0.870
2,0:11,1,10,SDG 29,7,21,Philip Rivers kneels for -1 yards,0.870,0.190
Quarter,Time,Down,ToGo,Location,DEN,SDG,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,DEN 30,7,21,"Matt Prater kicks off 67 yards, returned by Darren Sproles for 25 yards (tackle by Wesley Woodyard)",0.000,0.810
3,14:55,1,10,SDG 28,7,21,Darren Sproles right end for 6 yards (tackle by Mario Haggan),0.810,1.070
3,14:14,2,4,SDG 34,7,21,"Mike Tolbert right tackle for 8 yards (tackle by Brian Dawkins and Jason Hunter). Mike Tolbert fumbles (forced by Brian Dawkins), recovered by Nick Hardwick at SDG-42",1.070,1.730
3,13:21,1,10,SDG 42,7,21,Darren Sproles right end for 1 yard (tackle by Kevin Vickerson),1.730,1.320
3,12:52,2,9,SDG 43,7,21,Philip Rivers pass incomplete short middle intended for Malcom Floyd,1.320,0.630
3,12:47,3,9,SDG 43,7,27,"Philip Rivers pass complete short middle to Darren Sproles for 57 yards, touchdown",0.630,7.000
3,12:47,,,DEN 2,7,28,Nate Kaeding kicks extra point good,0.000,0.000
3,12:36,,,SDG 30,7,28,"Nate Kaeding kicks off 62 yards, returned by Demaryius Thomas for 36 yards (tackle by Antwan Barnes). Penalty on Antwan Barnes: Tripping (Offsetting), Penalty on Eric Decker: Offensive Holding (Offsetting)",0.000,0.150
3,12:29,1,10,DEN 19,7,28,Knowshon Moreno left end for 2 yards (tackle by Jacques Cesaire),0.150,-0.060
3,11:58,2,8,DEN 21,7,28,Kyle Orton pass complete short left to Demaryius Thomas for no gain,-0.060,-0.810
3,11:58,3,8,DEN 21,7,28,"Penalty on Ryan Harris: False Start, 5 yards (no play)",-0.810,-1.590
3,11:12,3,13,DEN 16,7,28,Kyle Orton pass incomplete short right intended for Brandon Lloyd,-1.590,-2.390
3,11:09,4,13,DEN 16,7,28,"Britton Colquitt punts 44 yards, returned by Darren Sproles for 5 yards (tackle by David Bruton)",-2.390,-1.930
3,10:57,1,10,SDG 45,7,28,Mike Tolbert right end for 4 yards (tackle by Brian Dawkins),1.930,1.920
3,10:19,2,6,SDG 49,7,28,Mike Tolbert middle for no gain (tackle by Kevin Vickerson),1.920,1.220
3,9:36,3,6,SDG 49,7,28,Philip Rivers pass complete deep middle to Malcom Floyd for 18 yards (tackle by Perrish Cox),1.220,3.380
3,8:51,1,10,DEN 33,7,28,Philip Rivers pass complete short left to Darren Sproles for -6 yards (tackle by D.J. Williams and Ryan McBean). Penalty on Marcus McNeill: Offensive Holding (Declined),3.380,2.030
3,8:37,2,16,DEN 39,7,28,Darren Sproles middle for 4 yards (tackle by Joe Mays),2.030,1.880
3,8:01,3,12,DEN 35,7,28,Philip Rivers pass incomplete short left intended for Malcom Floyd,1.880,0.970
3,7:57,,,,7,28,Timeout #1 by San Diego Chargers,0.000,0.970
3,7:56,4,12,DEN 35,7,28,"Mike Scifres punts 30 yards, out of bounds",0.970,0.380
3,7:48,1,10,DEN 5,7,28,Kyle Orton pass complete short left to Brandon Lloyd for 13 yards (tackle by Quentin Jammer),-0.380,0.040
3,7:15,1,10,DEN 18,7,28,Kyle Orton pass incomplete deep left intended for Brandon Lloyd,0.040,-0.490
3,7:06,2,10,DEN 18,7,28,Kyle Orton pass complete short left to Knowshon Moreno for -3 yards (tackle by Kevin Burnett),-0.490,-1.660
3,6:24,3,13,DEN 15,7,28,Kyle Orton pass complete short left to Daniel Graham for 6 yards (tackle by Antoine Cason),-1.660,-1.960
3,5:52,4,7,DEN 21,7,28,"Britton Colquitt punts 32 yards, fair catch by Eric Weddle",-1.960,-2.060
3,5:45,1,10,SDG 47,7,28,Mike Tolbert left end for 6 yards (tackle by Brian Dawkins and Wesley Woodyard),2.060,2.330
3,5:05,2,4,DEN 47,7,28,Mike Tolbert middle for 3 yards (tackle by Kevin Vickerson and Wesley Woodyard),2.330,2.020
3,4:26,3,1,DEN 44,7,28,"Penalty on Kevin Vickerson: Encroachment, 5 yards (no play)",2.020,2.980
3,4:14,1,10,DEN 39,7,28,Jacob Hester right tackle for no gain (tackle by Justin Bannan and Jamal Williams),2.980,2.440
3,3:34,2,10,DEN 39,7,28,Darren Sproles left end for 2 yards (tackle by Champ Bailey and Jason Hunter),2.440,2.020
3,2:50,3,8,DEN 37,7,28,Philip Rivers for 9 yards (tackle by Mario Haggan),2.020,3.710
3,2:13,1,10,DEN 28,7,28,Mike Tolbert middle for 4 yards (tackle by Ryan McBean),3.710,3.710
3,1:34,2,6,DEN 24,7,28,Mike Tolbert middle for 3 yards (tackle by Mario Haggan),3.710,3.400
3,0:53,3,3,DEN 21,7,28,Philip Rivers pass complete short right to Kory Sperry for 13 yards (tackle by Champ Bailey),3.400,5.370
3,0:22,1,8,DEN 8,7,28,Mike Tolbert middle for 4 yards (tackle by Marcus Thomas),5.370,5.340
Quarter,Time,Down,ToGo,Location,DEN,SDG,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,2,4,DEN 4,7,28,Mike Tolbert left tackle for 1 yard (tackle by Wesley Woodyard and Jamal Williams),5.340,4.720
4,14:20,3,3,DEN 3,7,34,"Philip Rivers pass complete short right to Jacob Hester for 3 yards, touchdown",4.720,7.000
4,14:20,,,DEN 2,7,35,Nate Kaeding kicks extra point good,0.000,0.000
4,14:16,,,SDG 30,7,35,"Nate Kaeding kicks off 50 yards, returned by Spencer Larsen for 9 yards (tackle by Pat Watkins)",0.000,0.870
4,14:12,1,10,DEN 29,7,35,Knowshon Moreno left end for 4 yards (tackle by Antoine Cason and Antonio Garay),0.870,0.870
4,13:41,2,6,DEN 33,7,35,Kyle Orton pass complete short middle to Brandon Lloyd for 3 yards (tackle by Kevin Burnett),0.870,0.560
4,13:17,3,3,DEN 36,7,35,Kyle Orton pass incomplete short middle intended for Eddie Royal (defended by Stephen Cooper),0.560,-0.980
4,13:14,4,3,DEN 36,7,35,"Britton Colquitt punts 50 yards, returned by Darren Sproles for 8 yards (tackle by Joe Mays)",-0.980,-0.410
4,13:02,1,10,SDG 22,7,35,Mike Tolbert middle for 2 yards (tackle by Ryan McBean),0.410,0.140
4,12:27,2,8,SDG 24,7,35,Mike Tolbert left end for 1 yard (tackle by Wesley Woodyard and Joe Mays),0.140,-0.430
4,11:46,3,7,SDG 25,7,35,Philip Rivers pass incomplete short right intended for Darren Sproles,-0.430,-1.700
4,11:40,4,7,SDG 25,7,35,"Mike Scifres punts 47 yards, returned by Eddie Royal for 33 yards (tackle by Larry English)",-1.700,-2.980
4,11:27,1,10,SDG 39,7,35,Kyle Orton pass complete short right to Knowshon Moreno for 14 yards (tackle by Ogemdi Nwagbuo),2.980,3.910
4,10:59,1,10,SDG 25,7,35,Knowshon Moreno middle for 12 yards (tackle by Eric Weddle),3.910,4.710
4,10:35,1,10,SDG 13,7,35,Knowshon Moreno middle for 1 yard (tackle by Stephen Cooper),4.710,4.220
4,9:58,2,9,SDG 12,7,35,Kyle Orton pass complete short left to Knowshon Moreno for 6 yards (tackle by Antoine Cason and Kevin Burnett),4.220,4.560
4,9:26,3,3,SDG 6,7,35,Kyle Orton sacked by Vaughn Martin for -7 yards,4.560,2.570
4,8:55,4,10,SDG 13,13,35,"Kyle Orton pass complete short left to Brandon Lloyd for 13 yards, touchdown",2.570,7.000
4,8:55,,,SDG 2,14,35,Matt Prater kicks extra point good,0.000,0.000
4,8:48,,,DEN 30,14,35,"Matt Prater kicks off 70 yards, touchback",0.000,0.280
4,8:48,1,10,SDG 20,14,35,Mike Tolbert middle for 3 yards (tackle by Wesley Woodyard and Kevin Vickerson),0.280,0.140
4,8:05,2,7,SDG 23,14,35,Philip Rivers pass complete short left to Darren Sproles for 10 yards (tackle by Perrish Cox),0.140,1.140
4,7:31,1,10,SDG 33,14,35,Mike Tolbert left end for 22 yards (tackle by Renaldo Hill and Brian Dawkins),1.140,2.590
4,6:42,1,10,DEN 45,14,35,Mike Tolbert right tackle for 5 yards (tackle by Jason Hunter and Joe Mays),2.590,2.720
4,6:06,2,5,DEN 40,14,35,"Penalty on Jeromey Clary: False Start, 5 yards (no play)",2.720,2.040
4,5:45,2,10,DEN 45,14,35,Mike Tolbert right end for 2 yards (tackle by Kevin Alexander),2.040,1.620
4,4:59,3,8,DEN 43,14,35,"Penalty on Philip Rivers: Delay of Game, 5 yards (no play)",1.620,0.960
4,4:57,3,13,DEN 48,14,35,Darren Sproles middle for 1 yard (tackle by Marcus Thomas),0.960,0.130
4,4:51,,,,14,35,Timeout #1 by Denver Broncos,0.000,0.130
4,4:51,4,12,DEN 47,14,35,"Mike Scifres punts 38 yards, fair catch by Eddie Royal",0.130,0.380
4,4:44,1,10,DEN 9,14,35,Kyle Orton pass complete short middle to Knowshon Moreno for 8 yards (tackle by Kevin Burnett),-0.380,-0.020
4,4:22,2,2,DEN 17,14,35,Kyle Orton pass complete short middle to Knowshon Moreno for 10 yards (tackle by Stephen Cooper),-0.020,0.740
4,3:57,1,10,DEN 27,14,35,Kyle Orton pass complete short left to Knowshon Moreno for 8 yards (tackle by Antoine Cason),0.740,1.280
4,3:31,2,2,DEN 35,14,35,Kyle Orton pass complete short left to Jabar Gaffney for 5 yards (tackle by Kevin Burnett),1.280,1.600
4,3:07,1,10,DEN 40,14,35,Kyle Orton pass incomplete short right intended for Jabar Gaffney,1.600,1.050
4,3:02,2,10,DEN 40,14,35,Kyle Orton sacked by Larry English for -12 yards,1.050,-1.220
4,2:33,3,22,DEN 28,14,35,Kyle Orton pass incomplete short left intended for Eddie Royal,-1.220,-1.500
4,2:29,4,22,DEN 28,14,35,"Britton Colquitt punts 39 yards, returned by Darren Sproles for 12 yards (tackle by Dan Gronkowski)",-1.500,-1.930
4,2:19,1,10,SDG 45,14,35,Jacob Hester left end for 3 yards (tackle by Ronald Fields and Ryan McBean),1.930,1.790
4,2:00,2,7,SDG 48,14,35,Curtis Brinkley middle for 9 yards (tackle by Wesley Woodyard),1.790,2.720
4,1:20,1,10,DEN 43,14,35,Philip Rivers kneels for -1 yards,2.720,2.040
4,0:38,2,11,DEN 44,14,35,Philip Rivers kneels for -1 yards,2.040,1.220
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
