0,1
Game Info,Game Info
Won Toss,Chiefs
Roof,outdoors
Surface,grass
Duration,3:01
Attendance,68188
Weather,"55 degrees, relative humidity 72%, wind 10 mph, wind chill 0"
Vegas Line,San Francisco 49ers -3.0
Over/Under,38.0 (over)
