#,Quarter,Time,LOS,Plays,Length,Net Yds,Result
1,1,13:41,SFO 39,1,0:05,-7,Fumble
2,1,11:35,SFO 20,3,1:31,-1,Punt
3,1,8:50,SFO 25,3,1:04,5,Punt
4,1,4:44,SFO 20,8,4:47,80,Touchdown
5,2,13:55,SFO 31,3,1:35,9,Punt
6,2,10:27,SFO 39,4,2:32,10,Punt
7,2,7:44,DET 48,3,2:44,-2,Punt
8,2,0:55,SFO 42,4,0:55,21,Field Goal
9,3,15:00,SFO 18,3,1:07,3,Punt
10,3,11:41,SFO 20,6,2:18,67,Field Goal
11,3,6:18,SFO 31,6,2:20,17,Punt
12,3,2:32,DET 43,2,0:49,-1,Interception
13,4,13:48,SFO 17,5,2:32,32,Punt
14,4,9:19,SFO 20,3,1:28,9,Punt
15,4,5:29,DET 35,8,3:38,35,Touchdown
16,4,1:16,DET 25,4,0:14,6,Field Goal
