Unnamed: 0_level_0,Unnamed: 1_level_0,Offense,Offense,Offense,Offense,Defense,Defense,Defense,Defense,Special Teams,Special Teams,Special Teams,Special Teams,Special Teams,Special Teams
Tm,Total,Tot,Pass,Rush,TOvr,Tot,Pass,Rush,TOvr,Tot,KO,KR,P,PR,FG/XP
Lions,-7.0,-7.91,-3.52,-2.6,0.0,13.21,13.95,-3.45,9.34,-11.3,-3.21,1.4,-1.09,-4.03,-4.37
49ers,7.0,-13.21,-13.95,3.45,-9.34,7.91,3.52,2.6,0.0,11.3,-1.4,3.21,4.03,1.09,4.37
