Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
D.K. Metcalf,SEA,9,7,108,1,5,88,12.6,20,2.9,12.7,1,7.0,0,0.0,1,114.1
Jacob Hollister,SEA,7,5,60,0,4,37,7.4,23,4.6,6.0,0,,0,0.0,1,57.7
David Moore,SEA,6,4,71,1,2,70,17.5,1,0.3,12.8,0,,0,0.0,0,146.5
Tyler Lockett,SEA,7,4,40,0,1,30,7.5,10,2.5,11.9,0,,0,0.0,0,73.5
Travis Homer,SEA,3,3,64,0,2,-1,-0.3,65,21.7,-0.3,1,3.0,0,0.0,0,118.7
DeeJay Dallas,SEA,2,2,8,0,0,2,1.0,6,3.0,1.0,0,,0,0.0,0,83.3
Greg Olsen,SEA,3,2,13,0,,9,4.5,4,2.0,6.3,0,,0,0.0,0,75.7
Will Dissly,SEA,1,1,26,0,1,10,10.0,16,16.0,10.0,0,,0,0.0,0,118.7
Freddie Swain,SEA,2,0,0,0,,0,,0,,16.5,0,,0,0.0,0,39.6
Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
Stefon Diggs,BUF,12,9,118,0,4,63,7.0,55,6.1,10.9,0,,1,8.3,0,105.6
John Brown,BUF,11,8,99,0,4,42,5.3,57,7.1,8.1,0,,0,0.0,0,100.2
Gabriel Davis,BUF,5,4,70,1,4,49,12.3,21,5.3,10.8,0,,0,0.0,0,158.3
Devin Singletary,BUF,3,3,33,0,1,2,0.7,31,10.3,0.7,0,,0,0.0,0,112.5
Cole Beasley,BUF,3,3,39,0,2,33,11.0,6,2.0,11.0,0,,0,0.0,0,118.7
Zack Moss,BUF,2,2,30,0,2,7,3.5,23,11.5,3.5,0,,0,0.0,0,118.7
Isaiah McKenzie,BUF,1,1,25,1,1,24,24.0,1,1.0,24.0,0,,0,0.0,0,158.3
Tyler Kroft,BUF,1,1,1,1,1,1,1.0,0,0.0,1.0,0,,0,0.0,0,118.7
