Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
Davante Adams,GNB,11,9,138,0,5,85,9.4,53,5.9,14.7,2,4.5,0,0.0,1,80.9
Aaron Jones,GNB,5,5,27,1,3,-13,-2.6,40,8.0,-2.6,0,,0,0.0,0,128.7
Jimmy Graham,GNB,5,4,59,0,1,26,6.5,33,8.3,10.8,0,,0,0.0,0,115.8
Allen Lazard,GNB,4,3,36,0,3,26,8.7,10,3.3,19.0,0,,0,0.0,0,102.1
Geronimo Allison,GNB,3,2,8,0,,7,3.5,1,0.5,8.0,0,,0,0.0,1,30.6
Marcedes Lewis,GNB,2,2,14,0,1,-2,-1.0,16,8.0,-1.0,0,,0,0.0,0,95.8
Jace Sternberger,GNB,2,2,13,1,2,10,5.0,3,1.5,5.0,0,,0,0.0,0,133.3
Jamaal Williams,GNB,3,2,1,0,,-4,-2.0,5,2.5,-0.7,0,,0,0.0,0,70.1
Tyler Ervin,GNB,1,1,7,0,,-5,-5.0,12,12.0,-5.0,0,,0,0.0,0,95.8
Jake Kumerow,GNB,1,1,23,0,1,16,16.0,7,7.0,16.0,0,,0,0.0,0,118.7
Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
Raheem Mostert,SFO,2,2,6,0,0,-8,-4.0,14,7.0,-4.0,0,,0,0.0,0,79.2
Deebo Samuel,SFO,3,2,46,0,2,14,7.0,32,16.0,6.3,2,1.0,0,0.0,0,109.7
Kendrick Bourne,SFO,1,1,6,0,,6,6.0,0,0.0,6.0,0,,0,0.0,0,91.7
George Kittle,SFO,1,1,19,0,1,3,3.0,16,16.0,3.0,0,,0,0.0,0,118.7
Emmanuel Sanders,SFO,1,0,0,0,,0,,0,,7.0,0,,0,0.0,0,39.6
