Unnamed: 0_level_0,Unnamed: 1_level_0,Off.,Off.,Def.,Def.,ST,ST
Player,Pos,Num,Pct,Num,Pct,Num,Pct
David Bakhtiari,T,63,100%,0,0%,2,7%
Bryan Bulaga,T,63,100%,0,0%,2,7%
Billy Turner,G,63,100%,0,0%,2,7%
Elgton Jenkins,G,63,100%,0,0%,2,7%
Aaron Rodgers,QB,63,100%,0,0%,0,0%
Corey Linsley,C,63,100%,0,0%,0,0%
Davante Adams,WR,61,97%,0,0%,0,0%
Allen Lazard,WR,58,92%,0,0%,12,43%
Aaron Jones,RB,41,65%,0,0%,0,0%
Geronimo Allison,WR,34,54%,0,0%,1,4%
Jimmy Graham,TE,27,43%,0,0%,0,0%
Jamaal Williams,RB,20,32%,0,0%,13,46%
Jake Kumerow,WR,19,30%,0,0%,12,43%
Robert Tonyan,TE,18,29%,0,0%,16,57%
Marcedes Lewis,TE,14,22%,0,0%,0,0%
Tyler Ervin,RB,11,17%,0,0%,11,39%
Jace Sternberger,TE,11,17%,0,0%,8,29%
Marquez Valdes-Scantling,WR,1,2%,0,0%,0,0%
Darnell Savage Jr.,SS,0,0%,55,100%,11,39%
Kevin King,CB,0,0%,53,96%,3,11%
Blake Martinez,LB,0,0%,52,95%,9,32%
Preston Smith,LB,0,0%,52,95%,3,11%
Za'Darius Smith,LB,0,0%,51,93%,6,21%
Kenny Clark,NT,0,0%,50,91%,10,36%
Dean Lowry,DE,0,0%,49,89%,5,18%
B.J. Goodson,LB,0,0%,39,71%,13,46%
Tyler Lancaster,NT,0,0%,35,64%,8,29%
Jaire Alexander,CB,0,0%,34,62%,1,4%
Adrian Amos,FS,0,0%,31,56%,3,11%
Will Redmond,SS,0,0%,24,44%,18,64%
Tramon Williams,CB,0,0%,24,44%,0,0%
Kyler Fackrell,LB,0,0%,20,36%,7,25%
Kingsley Keke,DE,0,0%,11,20%,2,7%
Chandon Sullivan,CB,0,0%,8,15%,14,50%
Montravius Adams,DE,0,0%,6,11%,9,32%
Ibraheim Campbell,FS,0,0%,5,9%,20,71%
Oren Burks,LB,0,0%,3,5%,23,82%
Rashan Gary,LB,0,0%,3,5%,4,14%
Ty Summers,LB,0,0%,0,0%,22,79%
Josh Jackson,CB,0,0%,0,0%,14,50%
JK Scott,P,0,0%,0,0%,6,21%
Mason Crosby,K,0,0%,0,0%,6,21%
Hunter Bradley,LS,0,0%,0,0%,6,21%
Lucas Patrick,C,0,0%,0,0%,2,7%
Jared Veldheer,T,0,0%,0,0%,2,7%
