Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
Kyle Pitts,ATL,8,5,87,0,5,52,10.4,35,7.0,20.6,0,,0,0.0,0,99.5
Drake London,ATL,6,3,54,1,3,31,10.3,23,7.7,15.0,0,,0,0.0,1,81.2
Olamide Zaccheaus,ATL,2,2,49,0,2,49,24.5,0,0.0,24.5,0,,0,0.0,0,118.7
Tyler Allgeier,ATL,1,1,5,0,1,-4,-4.0,9,9.0,-4.0,0,,0,0.0,0,87.5
Anthony Firkser,ATL,1,1,22,0,1,14,14.0,8,8.0,14.0,0,,0,0.0,0,118.7
Cordarrelle Patterson,ATL,1,1,12,0,1,-2,-2.0,14,14.0,-2.0,0,,0,0.0,0,116.7
Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
Tyler Lockett,SEA,11,9,76,0,3,73,8.1,3,0.3,11.2,0,,0,0.0,1,57.6
D.K. Metcalf,SEA,12,5,64,1,4,53,10.6,11,2.2,12.5,0,,0,0.0,0,86.8
Noah Fant,SEA,4,4,27,0,1,21,5.3,6,1.5,5.3,0,,0,0.0,0,94.8
Will Dissly,SEA,3,3,34,1,2,27,9.0,7,2.3,9.0,0,,0,0.0,0,153.5
Kenneth Walker III,SEA,3,3,14,0,0,-7,-2.3,21,7.0,-2.3,0,,0,0.0,0,86.1
DeeJay Dallas,SEA,2,2,17,0,1,3,1.5,14,7.0,1.5,0,,0,0.0,0,102.1
Marquise Goodwin,SEA,5,2,31,0,1,26,13.0,5,2.5,13.6,0,,0,0.0,0,61.2
Colby Parkinson,SEA,2,2,44,0,2,25,12.5,19,9.5,12.5,0,,0,0.0,0,118.7
Penny Hart,SEA,1,1,15,0,1,7,7.0,8,8.0,7.0,0,,0,0.0,0,118.7
Rashaad Penny,SEA,1,1,3,0,0,-5,-5.0,8,8.0,-5.0,0,,0,0.0,0,79.2
