Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
Jakobi Meyers,NWE,13,9,95,0,4,71,7.9,24,2.7,8.8,0,,2,15.4,0,90.2
Nelson Agholor,NWE,6,6,110,1,3,69,11.5,41,6.8,11.5,0,,0,0.0,0,158.3
Kendrick Bourne,NWE,3,2,16,0,2,16,8.0,0,0.0,11.7,0,,0,0.0,0,79.9
Damien Harris,NWE,2,2,16,0,1,3,1.5,13,6.5,1.5,0,,0,0.0,0,100.0
Lil'Jordan Humphrey,NWE,2,1,11,0,,7,7.0,4,4.0,8.0,0,,0,0.0,0,66.7
Rhamondre Stevenson,NWE,2,1,4,0,0,0,0.0,4,4.0,1.5,0,,0,0.0,0,56.2
Hunter Henry,NWE,1,0,0,0,,0,,0,,5.0,0,,1,100.0,0,39.6
DeVante Parker,NWE,2,0,0,0,,0,,0,,26.5,0,,0,0.0,1,0.0
Jonnu Smith,NWE,3,0,0,0,,0,,0,,6.3,0,,1,33.3,0,39.6
Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
Diontae Johnson,PIT,10,6,57,0,5,52,8.7,5,0.8,10.7,0,,0,0.0,1,36.2
Najee Harris,PIT,6,5,40,0,3,-1,-0.2,41,8.2,1.8,0,,0,0.0,0,94.4
Chase Claypool,PIT,6,4,26,0,1,19,4.8,7,1.8,4.8,0,,0,0.0,0,75.7
Pat Freiermuth,PIT,7,4,22,1,1,3,0.8,19,4.8,4.6,1,4.0,2,28.6,0,102.4
George Pickens,PIT,2,1,23,0,1,20,20.0,3,3.0,18.5,0,,0,0.0,0,91.7
Jaylen Warren,PIT,1,1,0,0,0,-1,-1.0,1,1.0,-1.0,0,,0,0.0,0,79.2
