Quarter,Time,Down,ToGo,Location,BAL,PIT,Detail,EPB,EPA
1,7:20,3,1,PIT 31,3,0,Rashard Mendenhall right end for -1 yards (tackle by Lardarius Webb),0.370,-1.370
1,6:49,4,2,PIT 30,3,0,"Jeremy Kapinos punts 41 yards, returned by Lardarius Webb for 3 yards (tackle by Curtis Brown)",-1.370,-1.070
1,6:41,1,10,BAL 32,3,0,Ray Rice left guard for 4 yards (tackle by Larry Foote),1.070,1.070
1,6:08,2,6,BAL 36,3,0,Ray Rice up the middle for -1 yards (tackle by James Harrison),1.070,0.230
1,5:34,,,,3,0,Timeout #1 by Baltimore Ravens,0.000,0.230
1,5:34,3,7,BAL 35,3,0,Joe Flacco pass complete short middle to Dennis Pitta for 8 yards (tackle by Cortez Allen and Ryan Clark),0.230,1.800
1,4:56,1,10,BAL 43,3,0,Ricky Williams left tackle for 1 yard (tackle by Brett Keisel),1.800,1.390
1,4:18,2,9,BAL 44,3,0,Joe Flacco pass incomplete deep right intended for Torrey Smith,1.390,0.690
1,4:11,3,9,BAL 44,3,0,Joe Flacco pass complete deep right to Torrey Smith for 29 yards (tackle by Keenan Lewis),0.690,3.780
1,3:41,1,10,PIT 27,3,0,Ray Rice left tackle for no gain (tackle by Lawrence Timmons and Larry Foote),3.780,3.230
1,3:01,2,10,PIT 27,3,0,Ray Rice right guard for 5 yards (tackle by Jason Worilds and William Gay),3.230,3.200
1,2:20,3,5,PIT 22,3,0,Joe Flacco pass incomplete short left intended for Ed Dickson (defended by William Gay),3.200,2.040
1,2:13,4,5,PIT 22,3,0,Billy Cundiff 40 yard field goal no good,2.040,-0.940
1,2:08,1,10,PIT 30,3,0,Ben Roethlisberger pass complete short right to Heath Miller for 15 yards (tackle by Ed Reed),0.940,1.930
1,1:28,1,10,PIT 45,3,0,Ben Roethlisberger up the middle for 2 yards (tackle by Jameel McClain),1.930,1.650
1,0:48,2,8,PIT 47,3,0,Ben Roethlisberger pass complete short left to Antonio Brown for 32 yards (tackle by Ed Reed),1.650,4.170
Quarter,Time,Down,ToGo,Location,BAL,PIT,Detail,EPB,EPA
2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter
2,15:00,1,10,BAL 21,3,0,Ben Roethlisberger pass complete short middle to Rashard Mendenhall for 3 yards (tackle by Jameel McClain and Bernard Pollard),4.170,4.040
2,14:19,2,7,BAL 18,3,0,Ben Roethlisberger pass incomplete deep middle intended for Antonio Brown,4.040,3.310
2,14:12,3,7,BAL 18,3,0,Ben Roethlisberger pass incomplete short middle intended for Hines Ward (defended by Ray Lewis),3.310,2.250
,,,,,,,"BAL challenged the pass completion ruling, and the original play was overturned.",,
2,14:08,4,7,BAL 18,3,3,Shaun Suisham 36 yard field goal good,2.250,3.000
2,,,,PIT 35,3,3,"Shaun Suisham kicks off 69 yards, returned by David Reed for 45 yards (tackle by Bryant McFadden). David Reed fumbles (forced by Bryant McFadden), recovered by Vonta Leach at BAL-41",0.000,1.660
2,13:56,1,10,BAL 41,3,3,Joe Flacco pass incomplete deep left intended for Ed Dickson,1.660,1.120
2,13:49,2,10,BAL 41,3,3,Joe Flacco pass incomplete,1.120,0.430
2,13:46,3,10,BAL 41,3,3,Joe Flacco pass complete short right to LaQuan Williams for 15 yards (tackle by Keenan Lewis),0.430,2.650
2,13:06,1,10,PIT 44,3,3,Ray Rice up the middle for 1 yard (tackle by Lawrence Timmons and Brett Keisel),2.650,2.250
2,12:30,2,9,PIT 43,3,3,Ray Rice left guard for 5 yards (tackle by James Harrison),2.250,2.210
2,11:48,3,4,PIT 38,3,3,Joe Flacco pass complete short left to Dennis Pitta for 5 yards (tackle by William Gay). Penalty on James Harrison: Defensive Offside (Declined),2.210,3.380
2,11:31,1,10,PIT 33,3,3,Ricky Williams right guard for -1 yards (tackle by Casey Hampton),3.380,2.700
2,10:50,2,11,PIT 34,3,3,Joe Flacco pass complete short right to Ray Rice for 9 yards (tackle by Evander Hood),2.700,3.200
2,10:12,3,2,PIT 25,3,3,Ray Rice right guard for no gain (tackle by James Harrison),3.200,1.930
2,9:33,4,2,PIT 25,6,3,Billy Cundiff 43 yard field goal good,1.930,3.000
2,,,,BAL 35,6,3,"Billy Cundiff kicks off 65 yards, touchback",0.000,0.280
2,9:28,1,10,PIT 20,6,3,Rashard Mendenhall right guard for 1 yard (tackle by Cory Redding),0.280,-0.130
2,8:46,2,9,PIT 21,6,3,Ben Roethlisberger pass complete short middle to Heath Miller for 3 yards (tackle by Jarret Johnson),-0.130,-0.430
2,8:04,3,6,PIT 24,6,3,Ben Roethlisberger pass complete deep middle to Antonio Brown for 20 yards (tackle by Bernard Pollard),-0.430,1.860
2,7:18,1,10,PIT 44,6,3,Ben Roethlisberger pass incomplete deep left intended for Mike Wallace (defended by Cary Williams),1.860,1.320
2,7:10,2,10,PIT 44,6,3,Ben Roethlisberger pass incomplete deep right intended for Antonio Brown,1.320,0.630
2,7:01,,,,6,3,Timeout #1 by Pittsburgh Steelers,0.000,0.000
2,7:01,,,,6,3,Timeout #2 by Baltimore Ravens,0.000,0.630
2,7:01,3,10,PIT 44,6,3,Ben Roethlisberger pass incomplete short left intended for Jerricho Cotchery (defended by Cary Williams),0.630,-0.460
2,6:55,4,10,PIT 44,6,3,"Jeremy Kapinos punts 33 yards, fair catch by Lardarius Webb",-0.460,-0.480
2,6:47,1,10,BAL 23,6,3,Joe Flacco pass incomplete short right intended for Torrey Smith,0.480,-0.070
2,6:43,2,10,BAL 23,6,3,Ray Rice right guard for no gain (tackle by Troy Polamalu and Brett Keisel),-0.070,-0.760
2,6:01,3,10,BAL 23,6,3,Joe Flacco pass incomplete short left intended for Dennis Pitta,-0.760,-1.830
2,5:52,4,10,BAL 23,6,3,"Sam Koch punts 46 yards, returned by Antonio Brown for 8 yards (tackle by Edgar Jones)",-1.830,-1.530
2,5:39,1,10,PIT 39,6,3,Ben Roethlisberger pass incomplete short right intended for Mewelde Moore,1.530,0.990
2,5:36,2,10,PIT 39,6,3,Ben Roethlisberger pass complete short middle to David Johnson for 25 yards (tackle by Ed Reed),0.990,3.180
2,4:48,1,10,BAL 36,6,3,Rashard Mendenhall left guard for 8 yards (tackle by Ray Lewis and Cory Redding),3.180,3.720
2,4:09,2,2,BAL 28,6,3,Rashard Mendenhall up the middle for 1 yard (tackle by Terrence Cody),3.720,3.140
2,3:42,3,1,BAL 27,6,3,Ben Roethlisberger up the middle for 3 yards (tackle by Cory Redding and Ray Lewis),3.140,3.970
2,3:02,1,10,BAL 24,6,3,Ben Roethlisberger pass complete deep middle to Jerricho Cotchery for 17 yards (tackle by Ray Lewis),3.970,5.600
2,2:17,1,7,BAL 7,6,3,Jerricho Cotchery right end for 3 yards (tackle by Lardarius Webb),5.600,5.340
2,2:00,2,4,BAL 4,6,3,Ben Roethlisberger pass incomplete short middle intended for Jerricho Cotchery,5.340,4.490
2,1:55,3,4,BAL 4,6,3,Ben Roethlisberger sacked by Pernell McPhee and Paul Kruger for -8 yards,4.490,2.630
2,1:10,4,12,BAL 12,6,6,Shaun Suisham 30 yard field goal good,2.630,3.000
2,,,,PIT 35,6,6,"Shaun Suisham kicks off 62 yards, returned by David Reed for 32 yards (tackle by Cortez Allen)",0.000,1.270
2,1:00,1,10,BAL 35,6,6,Joe Flacco sacked by James Harrison for -5 yards,1.270,0.050
2,,2,15,BAL 30,6,6,"Joe Flacco pass incomplete deep right intended for Ed Dickson (defended by Ryan Clark). Penalty on Ryan Clark: Unnecessary Roughness, 15 yards (no play)",0.050,1.930
2,0:22,1,10,BAL 45,6,6,Joe Flacco pass complete short left to Anquan Boldin for 13 yards,1.930,2.790
2,0:16,1,10,PIT 42,6,6,Joe Flacco pass incomplete short middle intended for Anquan Boldin (defended by Ike Taylor),2.790,2.240
,,,,,,,"Replay Assistant challenged the pass completion ruling, and the original play was overturned.",,
2,0:11,2,10,PIT 42,6,6,"Penalty on Ben Grubbs: False Start, 5 yards (no play)",2.240,1.570
2,0:11,2,15,PIT 47,6,6,Joe Flacco pass complete short middle to Ray Rice for 14 yards (tackle by Ryan Clark),1.570,2.740
2,0:04,,,,6,6,Timeout #3 by Baltimore Ravens,0.000,2.740
2,0:04,3,1,PIT 33,9,6,Billy Cundiff 51 yard field goal good,2.740,3.000
Quarter,Time,Down,ToGo,Location,BAL,PIT,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,BAL 35,9,6,"Billy Cundiff kicks off 65 yards, touchback",0.000,0.280
3,15:00,1,10,PIT 20,9,6,Rashard Mendenhall up the middle for 4 yards (tackle by Terrence Cody),0.280,0.270
3,14:27,2,6,PIT 24,9,6,Rashard Mendenhall up the middle for 5 yards (tackle by Jarret Johnson and Terrence Cody),0.270,0.230
3,14:03,3,1,PIT 29,9,6,Rashard Mendenhall up the middle for 4 yards (tackle by Jameel McClain),0.230,1.140
3,13:20,1,10,PIT 33,9,6,Ben Roethlisberger pass incomplete short left intended for Antonio Brown (defended by Terrence Cody),1.140,0.590
3,13:16,2,10,PIT 33,9,6,Ben Roethlisberger pass complete short middle to Heath Miller for 13 yards (tackle by Bernard Pollard),0.590,1.990
3,12:31,1,10,PIT 46,9,6,Ben Roethlisberger pass complete deep left to Antonio Brown for 21 yards (tackle by Cary Williams),1.990,3.380
3,12:04,1,10,BAL 33,9,6,Isaac Redman left tackle for 4 yards (tackle by Bernard Pollard),3.380,3.380
3,11:23,2,6,BAL 29,9,6,Ben Roethlisberger pass complete short right to Mike Wallace for 15 yards (tackle by Lardarius Webb),3.380,4.650
3,10:42,1,10,BAL 14,9,6,Ben Roethlisberger pass incomplete short right intended for Mike Wallace is intercepted by Terrell Suggs at BAL-20 and returned for 9 yards (tackle by Marcus Gilbert),4.650,-0.870
3,10:36,1,10,BAL 29,9,6,Ray Rice right guard for 3 yards (tackle by James Harrison),0.870,0.730
3,9:56,2,7,BAL 32,9,6,Joe Flacco pass complete short right to Torrey Smith for 2 yards (tackle by Ike Taylor),0.730,0.300
3,9:05,3,5,BAL 34,9,6,Joe Flacco pass complete short left to Dennis Pitta for 6 yards (tackle by Keenan Lewis),0.300,1.600
3,8:41,1,10,BAL 40,9,6,Joe Flacco pass complete short middle to Ray Rice for 7 yards (tackle by Larry Foote),1.600,2.000
3,8:22,2,3,BAL 47,9,6,Joe Flacco pass complete short right to Torrey Smith for no gain,2.000,1.290
3,7:17,3,3,BAL 47,9,6,Joe Flacco pass complete short right to Dennis Pitta for 4 yards (tackle by Keenan Lewis),1.290,2.320
3,7:17,1,10,PIT 49,9,6,Ricky Williams up the middle for 1 yard (tackle by Brett Keisel and Casey Hampton),2.320,1.920
3,6:11,2,9,PIT 48,9,6,Joe Flacco pass complete short left to Ed Dickson for 6 yards (tackle by James Harrison),1.920,2.020
,,,,,,,"PIT challenged the ruling, and the play was upheld.",,
3,5:42,3,3,PIT 42,9,6,Joe Flacco pass complete short left to Ray Rice for 11 yards (tackle by Troy Polamalu),2.020,3.510
3,5:16,1,10,PIT 31,9,6,Ray Rice right guard for 4 yards,3.510,3.510
3,4:41,2,6,PIT 27,9,6,"Joe Flacco pass incomplete short right intended for Anquan Boldin. Penalty on Ike Taylor: Defensive Pass Interference, 23 yards (no play)",3.510,6.280
3,4:36,1,4,PIT 4,9,6,Joe Flacco pass incomplete,6.280,5.340
3,4:31,2,4,PIT 4,15,6,"Ray Rice up the middle for 4 yards, touchdown",5.340,7.000
3,,,,PIT 2,16,6,Billy Cundiff kicks extra point good,0.000,0.000
3,,,,BAL 35,16,6,"Billy Cundiff kicks off 65 yards, touchback",0.000,0.280
3,4:24,1,10,PIT 20,16,6,Rashard Mendenhall left tackle for 10 yards (tackle by Pernell McPhee),0.280,0.940
3,3:50,1,10,PIT 30,16,6,"Rashard Mendenhall up the middle for no gain (tackle by Ray Lewis). Penalty on Max Starks: Offensive Holding, 10 yards (no play)",0.940,0.280
3,3:28,1,20,PIT 20,16,6,"Penalty on Mike Wallace: False Start, 5 yards (no play)",0.280,-0.500
3,3:04,1,25,PIT 15,16,6,Ben Roethlisberger pass complete short right to Mike Wallace for 8 yards (tackle by Lardarius Webb and Bernard Pollard),-0.500,-0.550
3,2:20,2,17,PIT 23,16,6,Ben Roethlisberger pass incomplete short right intended for Antonio Brown,-0.550,-1.220
3,2:15,3,17,PIT 23,16,6,Ben Roethlisberger pass complete short right to Antonio Brown for 21 yards (tackle by Lardarius Webb),-1.220,1.860
3,1:28,1,10,PIT 44,16,6,Ben Roethlisberger pass incomplete short left intended for Heath Miller,1.860,1.320
3,1:22,2,10,PIT 44,16,6,Ben Roethlisberger pass complete short left to Heath Miller for 30 yards (tackle by Ed Reed),1.320,3.840
3,0:32,1,10,BAL 26,16,6,Ben Roethlisberger pass complete short left to Heath Miller for 12 yards (tackle by Cary Williams and Bernard Pollard),3.840,4.650
3,0:31,1,10,BAL 14,16,6,Rashard Mendenhall right guard for 5 yards (tackle by Ray Lewis),4.650,4.900
Quarter,Time,Down,ToGo,Location,BAL,PIT,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,2,5,BAL 9,16,6,Ben Roethlisberger pass incomplete short right intended for Jerricho Cotchery,4.900,4.050
4,14:53,3,5,BAL 9,16,6,Ben Roethlisberger left guard for 8 yards (tackle by Brendon Ayanbadejo),4.050,6.970
,,,,,,,"Replay Assistant challenged the runner broke the plane ruling, and the original play was overturned.",,
4,14:45,1,1,BAL 1,16,12,"Rashard Mendenhall right guard for 1 yard, touchdown",6.970,7.000
4,,,,BAL 2,16,13,Shaun Suisham kicks extra point good,0.000,0.000
4,,,,PIT 35,16,13,"Shaun Suisham kicks off 65 yards, touchback",0.000,0.280
4,14:32,1,10,BAL 20,16,13,Joe Flacco sacked by James Harrison for -2 yards,0.280,-0.630
4,14:00,2,12,BAL 18,16,13,Ray Rice left guard for 2 yards (tackle by Larry Foote and Casey Hampton),-0.630,-0.960
4,13:16,3,10,BAL 20,16,13,Joe Flacco pass complete short right to Torrey Smith for 14 yards (tackle by Cortez Allen),-0.960,1.200
4,12:35,1,10,BAL 34,16,13,Joe Flacco pass complete short right to Vonta Leach for 5 yards (tackle by Ryan Clark and Larry Foote),1.200,1.330
4,11:49,2,5,BAL 39,16,13,Ricky Williams right tackle for 9 yards (tackle by Troy Polamalu and Evander Hood),1.330,2.130
4,11:09,1,10,BAL 48,16,13,Ricky Williams right guard for 3 yards (tackle by Steve McLendon),2.130,1.990
4,10:29,2,7,PIT 49,16,13,Ray Rice right guard for 2 yards (tackle by Larry Foote and Casey Hampton),1.990,1.550
4,9:47,3,5,PIT 47,16,13,Joe Flacco pass complete short right to Anquan Boldin for 9 yards (tackle by Ike Taylor),1.550,3.050
4,9:09,1,10,PIT 38,16,13,Ray Rice up the middle for 2 yards (tackle by Brett Keisel and Larry Foote),3.050,2.780
4,8:31,2,8,PIT 36,16,13,Ricky Williams right tackle for no gain (tackle by Lawrence Timmons and Larry Foote),2.780,2.080
4,7:48,3,8,PIT 36,16,13,"Joe Flacco sacked by James Harrison for -6 yards. Joe Flacco fumbles (forced by James Harrison), recovered by William Gay at PIT-40 and returned for 2 yards (tackle by Torrey Smith)",2.080,-1.730
4,7:40,1,10,PIT 42,16,13,Ben Roethlisberger pass complete deep middle to Antonio Brown for 15 yards (tackle by Lardarius Webb),1.730,2.720
4,6:59,1,10,BAL 43,16,13,Rashard Mendenhall left tackle for no gain (tackle by Chris Carr and Ray Lewis),2.720,2.180
4,6:16,2,10,BAL 43,16,13,Ben Roethlisberger pass complete short middle to Jerricho Cotchery for 13 yards (tackle by Bernard Pollard),2.180,3.580
4,5:43,1,10,BAL 30,16,13,Rashard Mendenhall up the middle for 5 yards (tackle by Jarret Johnson and Terrell Suggs),3.580,3.710
4,5:14,2,5,BAL 25,16,13,Ben Roethlisberger pass incomplete short middle intended for Antonio Brown (defended by Jameel McClain),3.710,3.010
4,5:08,3,5,BAL 25,16,19,"Ben Roethlisberger pass complete deep right to Mike Wallace for 25 yards, touchdown",3.010,7.000
4,,,,BAL 2,16,20,Shaun Suisham kicks extra point good,0.000,0.000
4,,,,PIT 35,16,20,"Shaun Suisham kicks off 70 yards, returned by David Reed for 28 yards (tackle by Bryant McFadden)",0.000,0.480
4,4:55,1,10,BAL 23,16,20,Joe Flacco pass incomplete short middle intended for Ray Rice (defended by Brett Keisel),0.480,-0.070
4,4:50,2,10,BAL 23,16,20,Joe Flacco pass incomplete short left intended for Torrey Smith,-0.070,-0.760
4,4:47,3,10,BAL 23,16,20,Joe Flacco pass incomplete deep right intended for Dennis Pitta,-0.760,-1.830
4,4:41,4,10,BAL 23,16,20,"Sam Koch punts 44 yards, returned by Antonio Brown for 13 yards (tackle by Albert McClellan)",-1.830,-1.990
4,4:30,1,10,PIT 46,16,20,Ben Roethlisberger pass incomplete short right intended for David Johnson,1.990,1.450
4,4:24,2,10,PIT 46,16,20,Isaac Redman up the middle for 1 yard (tackle by Jarret Johnson and Haloti Ngata),1.450,0.890
4,3:38,3,9,PIT 47,16,20,"Penalty on Cory Redding: Encroachment, 5 yards (no play)",0.890,1.550
4,3:38,3,4,BAL 48,16,20,Ben Roethlisberger pass complete short middle to Jerricho Cotchery for 14 yards (tackle by Chris Carr),1.550,3.310
4,2:54,1,10,BAL 34,16,20,Isaac Redman left tackle for -3 yards (tackle by Albert McClellan and Jameel McClain),3.310,2.370
4,2:47,,,,16,20,Timeout #2 by Baltimore Ravens,0.000,2.370
4,2:46,2,13,BAL 37,16,20,Ben Roethlisberger pass complete short left to Isaac Redman for 8 yards (tackle by Haloti Ngata),2.370,2.740
4,2:37,,,,16,20,Timeout #3 by Baltimore Ravens,0.000,2.740
4,2:37,3,5,BAL 29,16,20,Ben Roethlisberger pass incomplete short left intended for Mewelde Moore,2.740,1.540
4,2:37,4,5,BAL 29,16,20,"Penalty on Shaun Suisham: Delay of Game, 5 yards (no play)",1.540,1.060
4,2:34,4,10,BAL 34,16,20,"Jeremy Kapinos punts 26 yards, fair catch by Lardarius Webb",1.060,0.380
4,2:24,1,10,BAL 8,16,20,Joe Flacco pass incomplete short right intended for Ed Dickson,-0.380,-0.780
4,2:16,2,10,BAL 8,16,20,Joe Flacco pass complete short middle to Anquan Boldin for 21 yards (tackle by William Gay),-0.780,0.870
4,2:00,1,10,BAL 29,16,20,Joe Flacco pass complete short left to LaQuan Williams for 13 yards (tackle by Keenan Lewis),0.870,1.730
4,1:35,1,10,BAL 42,16,20,Joe Flacco pass incomplete short left intended for Ray Rice,1.730,1.190
4,1:30,2,10,BAL 42,16,20,Joe Flacco pass complete short right to Anquan Boldin for 9 yards (tackle by Ike Taylor and Troy Polamalu),1.190,1.690
4,1:09,3,1,PIT 49,16,20,Joe Flacco pass incomplete short right intended for LaQuan Williams (defended by Larry Foote),1.690,0.000
4,1:06,4,1,PIT 49,16,20,Joe Flacco pass complete short middle to Anquan Boldin for 10 yards (tackle by William Gay),0.000,2.980
4,0:48,1,10,PIT 39,16,20,Joe Flacco pass complete short right to Ed Dickson for 2 yards (tackle by Ryan Clark),2.980,2.710
4,0:42,2,8,PIT 37,16,20,Joe Flacco pass incomplete deep left intended for Torrey Smith,2.710,2.020
4,0:35,3,8,PIT 37,16,20,Joe Flacco pass complete short left to Anquan Boldin for 11 yards,2.020,3.840
4,0:28,,,,16,20,Timeout #1 by Pittsburgh Steelers,0.000,3.840
4,0:28,1,10,PIT 26,16,20,Joe Flacco pass incomplete deep right intended for David Reed,3.840,3.300
4,0:23,2,10,PIT 26,16,20,Joe Flacco pass incomplete deep middle intended for Anquan Boldin,3.300,2.610
4,0:14,3,10,PIT 26,22,20,"Joe Flacco pass complete deep right to Torrey Smith for 26 yards, touchdown. Penalty on William Gay: Defensive Pass Interference (Declined)",2.610,7.000
4,,,,PIT 2,23,20,Billy Cundiff kicks extra point good,0.000,0.000
4,,,,BAL 35,23,20,"Billy Cundiff kicks off 65 yards, touchback",0.000,0.280
4,0:08,,,,23,20,Timeout #4 by Baltimore Ravens,0.000,0.280
4,0:07,1,10,PIT 20,23,20,Ben Roethlisberger pass incomplete deep left intended for Antonio Brown,0.280,-0.270
4,0:01,2,10,PIT 20,23,20,"Ben Roethlisberger pass complete deep middle to Mike Wallace for 20 yards. Mike Wallace fumbles, recovered by Paul Kruger at PIT-40 (tackle by Heath Miller)",-0.270,0.000
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
