Quarter,Time,Down,ToGo,Location,NYJ,CLE,Detail,EPB,EPA
2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter
2,15:00,2,10,CLE 31,3,3,Charlie Frye pass incomplete short left intended for Kellen Winslow,0.460,-0.230
2,14:56,3,10,CLE 31,3,3,Charlie Frye pass complete deep right to Braylon Edwards for 20 yards (tackle by Erik Coleman),-0.230,2.320
2,14:10,1,10,NYJ 49,3,3,Reuben Droughns left tackle for 9 yards (tackle by Kerry Rhodes and Rashad Moore),2.320,3.000
2,13:27,2,1,NYJ 40,3,3,Charlie Frye pass complete short right to Kellen Winslow for 15 yards (tackle by Kerry Rhodes and Erik Coleman),3.000,3.910
2,12:47,1,10,NYJ 25,3,3,Charlie Frye pass complete short left to Reuben Droughns for 5 yards (tackle by Justin Miller and Victor Hobson),3.910,4.040
2,12:03,2,5,NYJ 20,3,3,Reuben Droughns left tackle for 3 yards (tackle by Brad Kassell and Jonathan Vilma),4.040,3.850
2,11:22,3,2,NYJ 17,3,3,Charlie Frye pass complete short right to Steve Heiden for 12 yards (tackle by Erik Coleman),3.850,6.060
2,10:50,1,5,NYJ 5,3,3,Reuben Droughns right guard for 3 yards (tackle by Shaun Ellis and Erik Coleman),6.060,5.720
2,10:13,2,2,NYJ 2,3,3,"Reuben Droughns right tackle for 2 yards. Penalty on Joe Jurevicius: Offensive Offside, 5 yards (no play)",5.720,4.760
2,10:08,2,7,NYJ 7,3,3,"Charlie Frye pass incomplete short right intended for Joe Jurevicius. Penalty on Justin Miller: Defensive Pass Interfere, 5 yards (no play)",4.760,6.740
2,10:00,1,2,NYJ 2,3,9,"Reuben Droughns right guard for 2 yards, touchdown",6.740,7.000
2,,,,NYJ 2,3,10,Phil Dawson kicks extra point good,0.000,0.000
2,,,,CLE 30,3,10,"Phil Dawson kicks off 57 yards, returned by Justin Miller for 14 yards (tackle by Brodney Pool)",0.000,0.740
2,9:55,1,10,NYJ 27,3,10,Leon Washington right tackle for 11 yards (tackle by Daven Holly),0.740,1.470
2,9:27,1,10,NYJ 38,3,10,Leon Washington right guard for 7 yards (tackle by Sean Jones),1.470,1.870
2,8:44,2,3,NYJ 45,3,10,Chad Pennington pass incomplete deep left intended for Laveranues Coles (defended by Leigh Bodden),1.870,1.160
2,8:39,3,3,NYJ 45,3,10,Chad Pennington pass complete short left to Jerricho Cotchery for 9 yards (tackle by Daven Holly),1.160,2.520
2,8:02,1,10,CLE 46,3,10,Chad Pennington pass incomplete short left intended for Tim Dwight,2.520,1.980
2,7:57,2,10,CLE 46,3,10,Leon Washington left guard for 3 yards (tackle by Andra Davis and Sean Jones),1.980,1.680
2,7:11,3,7,CLE 43,3,10,Chad Pennington pass incomplete short left intended for Jerricho Cotchery,1.680,0.400
2,7:07,4,7,CLE 43,3,10,Ben Graham punts 41 yards,0.400,0.380
2,6:58,1,10,CLE 2,3,10,Terrelle Smith left guard for 3 yards,-0.380,-0.560
2,6:24,2,7,CLE 5,3,10,Reuben Droughns right guard for 1 yard,-0.560,-0.950
2,5:40,3,6,CLE 6,3,10,Charlie Frye pass incomplete deep left intended for Reuben Droughns is intercepted by Eric Smith at CLE-41,-0.950,-2.850
2,5:26,1,10,CLE 41,3,10,Kevan Barlow right guard for 5 yards (tackle by Kamerion Wimbley),2.850,2.980
2,4:54,2,5,CLE 36,3,10,Kevan Barlow left end for 2 yards (tackle by Leigh Bodden and Alvin McKinley),2.980,2.540
2,4:14,3,3,CLE 34,3,10,Leon Washington left guard for no gain (tackle by Nick Eason and Kamerion Wimbley),2.540,1.090
2,3:26,4,3,CLE 34,3,10,Mike Nugent 52 yard field goal no good,1.090,-1.730
2,3:24,1,10,CLE 42,3,10,Charlie Frye for 17 yards,1.730,2.850
2,2:41,1,10,NYJ 41,3,10,Reuben Droughns left tackle for 6 yards (tackle by Eric Barton and Jonathan Vilma),2.850,3.120
2,2:01,2,4,NYJ 35,3,10,Charlie Frye pass complete short right to Kellen Winslow for 2 yards (tackle by Andre Dyson),3.120,2.680
2,1:52,3,2,NYJ 33,3,10,Reuben Droughns right tackle for 6 yards (tackle by Kerry Rhodes and Erik Coleman),2.680,3.780
2,1:45,,,,3,10,Timeout #1 by Cleveland Browns,0.000,3.780
2,1:45,1,10,NYJ 27,3,10,Reuben Droughns left end for 8 yards (tackle by Jonathan Vilma and Justin Miller),3.780,4.350
2,1:09,2,2,NYJ 19,3,10,Charlie Frye pass complete short left to Reuben Droughns for 2 yards (tackle by Victor Hobson),4.350,4.440
2,0:33,1,10,NYJ 17,3,10,Reuben Droughns left tackle for 5 yards (tackle by Jonathan Vilma),4.440,4.690
2,0:27,,,,3,10,Timeout #2 by Cleveland Browns,0.000,4.690
2,0:27,2,5,NYJ 12,3,10,Charlie Frye right tackle for 4 yards (tackle by Victor Hobson and Brad Kassell),4.690,4.800
2,0:19,,,,3,10,Timeout #3 by Cleveland Browns,0.000,0.000
2,0:19,,,,3,10,Timeout #1 by New York Jets,0.000,4.800
2,0:19,3,1,NYJ 8,3,10,Charlie Frye pass incomplete short right intended for Kellen Winslow (defended by Justin Miller),4.800,2.990
2,0:15,4,1,NYJ 8,3,10,Phil Dawson 26 yard field goal no good,2.990,-0.280
2,0:12,1,10,NYJ 20,3,10,Chad Pennington kneels for -1 yards,0.280,-0.460
Quarter,Time,Down,ToGo,Location,NYJ,CLE,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,NYJ 30,3,10,"Mike Nugent kicks off 57 yards, returned by Josh Cribbs for 30 yards (tackle by Ryan Riddle)",0.000,1.800
3,14:53,1,10,CLE 43,3,10,Reuben Droughns left tackle for 9 yards (tackle by Eric Barton),1.800,2.470
3,14:11,2,1,NYJ 48,3,10,Charlie Frye pass incomplete short middle intended for Braylon Edwards (defended by Jonathan Vilma),2.470,1.750
3,14:06,3,1,NYJ 48,3,10,Reuben Droughns right tackle for 6 yards,1.750,2.790
3,13:25,1,10,NYJ 42,3,10,Reuben Droughns left tackle for 4 yards (tackle by Eric Barton and Victor Hobson),2.790,2.780
3,12:48,2,6,NYJ 38,3,10,Reuben Droughns left tackle for 4 yards (tackle by Eric Barton),2.780,2.610
3,12:04,3,2,NYJ 34,3,10,Reuben Droughns right guard for 4 yards (tackle by Victor Hobson and Shaun Ellis),2.610,3.580
3,11:23,1,10,NYJ 30,3,16,"Charlie Frye pass complete deep right to Kellen Winslow for 30 yards, touchdown",3.580,7.000
3,,,,NYJ 2,3,17,Phil Dawson kicks extra point good,0.000,0.000
3,,,,CLE 30,3,17,"Phil Dawson kicks off 55 yards, returned by Leon Washington for 15 yards (tackle by Lawrence Vickers)",0.000,0.940
3,11:10,1,10,NYJ 30,3,17,Chad Pennington pass incomplete short left intended for Laveranues Coles (defended by Leigh Bodden),0.940,0.390
3,11:06,2,10,NYJ 30,3,17,Chad Pennington pass incomplete deep left intended for Jerricho Cotchery,0.390,-0.300
3,11:01,3,10,NYJ 30,3,17,Chad Pennington pass complete short left to Jerricho Cotchery for 9 yards (tackle by Ralph Brown and Andra Davis),-0.300,-0.780
3,10:27,4,1,NYJ 39,3,17,Ben Graham punts 44 yards,-0.780,0.060
,,,,,,,"NYJ challenged the ruling, and the play was upheld.",,
3,10:17,1,10,CLE 17,3,17,Reuben Droughns right tackle for 3 yards (tackle by Jonathan Vilma),-0.060,-0.060
3,9:32,2,7,CLE 20,3,17,Charlie Frye pass complete short left to Steve Heiden for 7 yards (tackle by Brad Kassell),-0.060,0.740
3,8:45,1,10,CLE 27,3,17,Charlie Frye pass complete short right to Kellen Winslow for 8 yards (tackle by Bryan Thomas),0.740,1.280
3,8:03,2,2,CLE 35,3,17,Charlie Frye pass incomplete deep left intended for Steve Heiden (defended by Erik Coleman),1.280,0.560
3,7:58,3,2,CLE 35,3,17,Charlie Frye pass complete deep left to Josh Cribbs for 14 yards (tackle by David Barrett),0.560,2.190
3,7:11,1,10,CLE 49,3,17,Reuben Droughns right tackle for 6 yards (tackle by Shaun Ellis and Victor Hobson),2.190,2.460
3,6:32,2,4,NYJ 45,3,17,Reuben Droughns left guard for 1 yard (tackle by Bryan Thomas and Jonathan Vilma),2.460,1.880
3,5:54,,,,3,17,Timeout #1 by Cleveland Browns,0.000,1.880
3,5:54,3,3,NYJ 44,3,17,Charlie Frye pass complete short left to Braylon Edwards for 1 yard (tackle by Justin Miller),1.880,0.400
3,5:40,4,2,NYJ 43,3,17,"Dave Zastudil punts 34 yards, fair catch by Tim Dwight",0.400,0.380
3,5:32,1,10,NYJ 9,3,17,"Leon Washington right guard for 1 yard (tackle by Nick Eason). Leon Washington fumbles (forced by Nick Eason), recovered by Kamerion Wimbley at NYJ-10 and returned for 1 yards (tackle by Nick Mangold)",-0.380,-5.140
3,5:26,1,9,NYJ 9,3,17,Reuben Droughns right guard for 2 yards (tackle by Bryan Thomas),5.140,4.760
3,4:39,2,7,NYJ 7,3,17,Reuben Droughns left guard for 4 yards (tackle by Shaun Ellis and Erik Coleman),4.760,4.720
3,3:56,3,3,NYJ 3,3,17,Charlie Frye pass incomplete short right intended for Kellen Winslow,4.720,3.040
3,3:51,4,3,NYJ 3,3,20,Phil Dawson 21 yard field goal good,3.040,3.000
3,,,,CLE 30,9,20,"Phil Dawson kicks off 69 yards, returned by Justin Miller for 99 yards, touchdown",0.000,7.000
3,,,,CLE 2,10,20,Mike Nugent kicks extra point good,0.000,0.000
3,,,,NYJ 30,10,20,"Mike Nugent kicks off 54 yards, returned by Josh Cribbs for 13 yards (tackle by Kerry Rhodes)",0.000,0.870
3,3:28,1,10,CLE 29,10,20,Charlie Frye sacked by Bryan Thomas for -5 yards,0.870,-0.350
3,2:56,2,15,CLE 24,10,20,Charlie Frye pass complete short right to Kellen Winslow for 5 yards (tackle by Erik Coleman),-0.350,-0.360
3,2:21,3,10,CLE 29,10,20,Charlie Frye sacked by Drew Coleman for -10 yards,-0.360,-2.140
3,1:47,4,20,CLE 19,10,20,"Dave Zastudil punts 59 yards, returned by Tim Dwight for 14 yards (tackle by Jereme Perry)",-2.140,-1.330
3,1:36,1,10,NYJ 36,10,20,Chad Pennington pass complete short right to Laveranues Coles for 6 yards (tackle by Leigh Bodden),1.330,1.600
3,1:03,2,4,NYJ 42,10,20,"Chad Pennington pass incomplete deep right intended for Laveranues Coles. Penalty on Leigh Bodden: Defensive Pass Interfere, 22 yards (no play)",1.600,3.180
3,0:57,1,10,CLE 36,10,20,Leon Washington left guard for 3 yards (tackle by Ted Washington and D'Qwell Jackson),3.180,3.040
3,0:18,2,7,CLE 33,10,20,Chad Pennington pass complete short middle to Laveranues Coles for 3 yards (tackle by Brian Russell),3.040,2.740
Quarter,Time,Down,ToGo,Location,NYJ,CLE,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,3,4,CLE 30,10,20,Brad Smith left guard for 7 yards (tackle by Andra Davis and Simon Fraser),2.740,4.040
4,14:32,1,10,CLE 23,10,20,Brad Smith left guard for -2 yards (tackle by Brodney Pool and Andra Davis),4.040,3.230
4,13:48,2,12,CLE 25,10,20,Chad Pennington pass incomplete deep right intended for Laveranues Coles (defended by Daven Holly),3.230,2.540
4,13:40,3,12,CLE 25,10,20,Leon Washington left guard for -4 yards (tackle by Alvin McKinley and Kamerion Wimbley),2.540,1.500
4,12:58,4,16,CLE 29,13,20,Mike Nugent 47 yard field goal good,1.500,3.000
4,,,,NYJ 30,13,20,"Mike Nugent kicks off 69 yards, returned by Josh Cribbs for 19 yards (tackle by Rashad Washington)",0.000,0.280
4,12:48,1,10,CLE 20,13,20,Reuben Droughns right guard for 2 yards (tackle by Eric Barton and Bobby Hamilton),0.280,0.000
4,12:12,2,8,CLE 22,13,20,Reuben Droughns right tackle for 3 yards (tackle by Bryan Thomas),0.000,-0.300
4,11:30,3,5,CLE 25,13,20,Charlie Frye pass complete short right to Kellen Winslow for 8 yards (tackle by Justin Miller and Eric Smith),-0.300,1.140
4,10:46,1,10,CLE 33,13,20,Reuben Droughns left guard for no gain (tackle by Shaun Ellis),1.140,0.590
4,10:09,2,10,CLE 33,13,20,Reuben Droughns left tackle for 1 yard (tackle by Bobby Hamilton and Jonathan Vilma),0.590,0.040
4,9:23,3,9,CLE 34,13,20,"Charlie Frye pass complete short middle to Kellen Winslow for 8 yards (tackle by Erik Coleman). Penalty on Hank Fraley: Unnecessary Roughness, 15 yards",0.040,-1.570
4,8:51,4,16,CLE 27,13,20,"Dave Zastudil punts 50 yards, returned by Tim Dwight for 18 yards (tackle by Leon Williams)",-1.570,-1.660
4,8:36,1,10,NYJ 41,13,20,Chad Pennington pass incomplete deep middle intended for Laveranues Coles,1.660,1.120
4,8:26,2,10,NYJ 41,13,20,Leon Washington left guard for 3 yards (tackle by Alvin McKinley),1.120,0.830
4,7:51,3,7,NYJ 44,13,20,Chad Pennington pass incomplete intended for Laveranues Coles is intercepted by Sean Jones at CLE-33 and returned for 4 yards,0.830,-1.400
4,7:40,1,10,CLE 37,13,20,Reuben Droughns left guard for 3 yards (tackle by Jonathan Vilma and Rashad Moore),1.400,1.260
4,7:05,2,7,CLE 40,13,20,Charlie Frye sacked by Eric Barton for -6 yards,1.260,-0.230
4,6:27,3,13,CLE 34,13,20,Reuben Droughns right guard for 3 yards (tackle by Dewayne Robertson),-0.230,-0.910
4,5:47,4,10,CLE 37,13,20,Dave Zastudil punts 47 yards,-0.910,-0.410
4,5:37,1,10,NYJ 22,13,20,Leon Washington right guard for 2 yards (tackle by Ethan Kelley and Alvin McKinley),0.410,0.140
4,5:03,2,8,NYJ 24,13,20,Chad Pennington pass incomplete short left intended for Leon Washington,0.140,-0.560
4,4:58,3,8,NYJ 24,13,20,Chad Pennington sacked by Chaun Thompson for -3 yards,-0.560,-1.960
4,4:29,4,11,NYJ 21,13,20,"Ben Graham punts 69 yards, returned by Josh Cribbs for 1 yard (tackle by Brad Smith)",-1.960,0.370
4,4:18,1,10,CLE 11,13,20,Reuben Droughns left tackle for 2 yards (tackle by Bobby Hamilton),-0.370,-0.630
4,3:37,2,8,CLE 13,13,20,Reuben Droughns right guard for no gain (tackle by Dewayne Robertson),-0.630,-1.190
4,2:53,3,8,CLE 13,13,20,Reuben Droughns right guard for -1 yards (tackle by Shaun Ellis and Bryan Thomas),-1.190,-2.490
4,2:08,4,9,CLE 12,13,20,"Dave Zastudil punts 52 yards, returned by Tim Dwight for 17 yards (tackle by D'Qwell Jackson)",-2.490,-2.460
4,1:56,1,10,CLE 47,13,20,Chad Pennington pass incomplete short right intended for Leon Washington,2.460,1.910
4,1:52,2,10,CLE 47,13,20,Chad Pennington pass complete short left to Chris Baker for 17 yards (tackle by Brodney Pool),1.910,3.580
4,1:43,1,10,CLE 30,13,20,Chad Pennington pass complete short right to Jerricho Cotchery for 6 yards (tackle by Brian Russell),3.580,3.840
4,1:14,2,4,CLE 24,13,20,Chad Pennington pass incomplete short right intended for Laveranues Coles,3.840,3.140
4,1:10,3,4,CLE 24,13,20,Chad Pennington pass incomplete short right intended for Jerricho Cotchery (defended by Sean Jones),3.140,1.940
4,1:06,,,,13,20,Timeout #2 by Cleveland Browns,0.000,1.940
4,1:06,4,4,CLE 24,13,20,Chad Pennington pass incomplete deep right intended for Chris Baker,1.940,-0.540
4,0:59,1,10,CLE 24,13,20,Charlie Frye kneels for no gain,0.540,0.000
4,0:56,,,,13,20,Timeout #3 by New York Jets,0.000,0.000
4,0:56,2,10,CLE 24,13,20,Charlie Frye kneels for -1 yards,0.000,-0.820
4,0:19,3,11,CLE 23,13,20,Charlie Frye kneels for -1 yards,-0.820,-1.900
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
