#,Quarter,Time,LOS,Plays,Length,Net Yds,Result
1,1,13:47,DET 44,6,2:38,20,Field Goal
2,1,9:17,ARI 32,3,0:58,3,Punt
3,1,3:05,DET 38,7,3:52,23,Field Goal
4,2,12:32,ARI 37,3,1:51,-5,Punt
5,2,8:13,ARI 20,9,4:33,80,Touchdown
6,2,2:44,ARI 18,12,2:37,47,Interception
7,3,15:00,ARI 20,3,1:33,1,Punt
8,3,12:31,ARI 19,3,1:24,3,Punt
9,3,7:32,ARI 23,3,1:31,15,Interception
10,3,5:02,ARI 16,2,0:19,0,Interception
11,3,3:17,ARI 26,6,3:26,19,Punt
12,4,10:00,ARI 28,5,2:00,22,Interception
13,4,5:13,ARI 24,7,2:59,11,Downs
