Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
Jarvis Landry,CLE,10,7,20,1,2,16,2.3,4,0.6,3.6,0,,1,10.0,1,66.7
Rashard Higgins,CLE,7,5,88,0,3,66,13.2,22,4.4,10.9,0,,0,0.0,0,113.7
David Njoku,CLE,5,4,59,0,3,23,5.8,36,9.0,5.0,0,,0,0.0,0,115.8
Nick Chubb,CLE,5,2,4,0,0,-11,-5.5,15,7.5,-1.6,1,2.0,2,40.0,0,47.9
Austin Hooper,CLE,3,2,16,0,2,9,4.5,7,3.5,8.3,0,,0,0.0,0,79.9
Kareem Hunt,CLE,1,1,2,0,0,-3,-3.0,5,5.0,-3.0,0,,0,0.0,0,79.2
Baker Mayfield,CLE,1,1,-8,0,0,-9,-9.0,1,1.0,-9.0,0,,0,0.0,0,79.2
Donovan Peoples-Jones,CLE,1,1,23,0,1,22,22.0,1,1.0,22.0,0,,0,0.0,0,118.7
Harrison Bryant,CLE,1,0,0,0,,0,,0,,12.0,0,,0,0.0,0,39.6
Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
Tyreek Hill,KAN,10,8,110,0,6,78,9.8,32,4.0,10.7,0,,1,10.0,0,112.5
Travis Kelce,KAN,10,8,109,1,4,69,8.6,40,5.0,8.0,0,,0,0.0,0,145.4
Mecole Hardman,KAN,4,4,58,0,2,-9,-2.3,67,16.8,-2.3,0,,0,0.0,0,118.7
Darrel Williams,KAN,4,4,16,0,2,-8,-2.0,24,6.0,-2.0,0,,0,0.0,0,83.3
Byron Pringle,KAN,3,2,14,0,1,7,3.5,7,3.5,4.0,0,,0,0.0,0,77.1
Demarcus Robinson,KAN,3,1,14,0,1,14,14.0,0,0.0,19.0,0,,0,0.0,1,9.7
Le'Veon Bell,KAN,3,0,0,0,,0,,0,,7.3,0,,0,0.0,0,39.6
