Unnamed: 0_level_0,Unnamed: 1_level_0,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns
Player,Tm,Rt,Yds,Y/Rt,TD,Lng,Ret,Yds,Y/R,TD,Lng
Karl Williams,TAM,0,0,,0,0,2,12,6.0,0,8
Aaron Stecker,TAM,2,33,16.5,0,19,0,0,,0,0
,,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns
Player,Tm,Rt,Yds,Y/Rt,TD,Lng,Ret,Yds,Y/R,TD,Lng
Brian Mitchell,PHI,4,125,31.3,0,70,4,34,8.5,0,20
Jeremy Slechta,PHI,1,0,0.0,0,0,0,0,,0,0
Brandon Whiting,PHI,1,4,4.0,0,4,0,0,,0,0
James Thrash,PHI,0,3,,0,3,0,0,,0,0
