#,Quarter,Time,LOS,Plays,Length,Net Yds,Result
1,1,15:00,TAM 26,2,0:52,26,Touchdown
2,1,9:58,PHI 44,3,1:40,1,Punt
3,1,7:14,TAM 46,6,3:19,14,Punt
4,1,0:40,PHI 12,5,2:09,22,Punt
5,2,11:57,TAM 38,8,3:53,26,Field Goal
6,2,2:28,PHI 40,7,1:56,30,Fumble
7,3,13:40,PHI 37,5,2:04,10,Fumble
8,3,10:08,PHI 36,3,1:19,5,Punt
9,3,7:18,PHI 19,6,2:41,16,Punt
10,3,1:02,PHI 28,3,1:02,-1,Punt
11,4,12:51,PHI 20,4,1:59,4,Punt
12,4,6:31,PHI 18,9,3:19,72,Interception
13,4,3:12,PHI 40,6,1:20,30,Downs
14,4,1:34,TAM 49,6,1:34,42,End of Game
