Quarter,Time,Down,ToGo,Location,CIN,CLE,Detail,EPB,EPA
2,10:41,3,6,CIN 42,0,3,Kelly Holcomb pass complete to Kevin Johnson for 4 yards (tackle by Cory Hall),1.820,0.720
2,9:56,4,2,CIN 38,0,3,Kelly Holcomb pass incomplete intended for Mark Campbell,0.720,-1.470
2,9:49,1,10,CIN 38,0,3,"Gus Frerotte pass incomplete intended for Chad Johnson. Penalty on Kenard Lang: Roughing the Passer, 15 yards (no play)",1.470,2.460
2,9:44,1,10,CLE 47,0,3,Corey Dillon left tackle for 4 yards (tackle by Daylon McCutcheon),2.460,2.450
2,9:09,2,6,CLE 43,0,3,Corey Dillon middle for 8 yards (tackle by Dwayne Rudd),2.450,3.250
2,8:36,1,10,CLE 35,0,3,"Gus Frerotte sacked by Mark Word for -9 yards. Gus Frerotte fumbles (forced by Mark Word), recovered by Richmond Webb at CLE-45",3.250,1.350
2,7:54,1,10,CLE 35,,,Timeout #2 by Cincinnati Bengals,3.250,1.350
2,7:54,2,20,CLE 45,0,3,Gus Frerotte pass incomplete intended for Peter Warrick,1.350,0.700
2,7:49,3,20,CLE 45,0,3,Gus Frerotte pass incomplete intended for Chad Johnson,0.700,0.270
2,7:42,4,20,CLE 45,0,3,"Nick Harris punts 29 yards, returned by Dennis Northcutt for 17 yards (tackle by JoJuan Armour). Penalty on Armegis Spearman: Illegal Formation (Declined)",0.270,-1.140
2,7:31,1,10,CLE 33,0,3,Kelly Holcomb pass complete to Steve Heiden for 8 yards (tackle by Brian Simmons and JoJuan Armour),1.140,1.670
2,6:48,2,2,CLE 41,0,3,Kelly Holcomb pass complete to Kevin Johnson for 23 yards (tackle by Cory Hall),1.670,3.180
2,6:12,1,10,CIN 36,0,3,Jamel White right tackle for -1 yards (tackle by Artrell Hawkins),3.180,2.500
2,5:30,2,11,CIN 37,0,3,Kelly Holcomb pass complete to Mark Campbell for 12 yards (tackle by Takeo Spikes and JoJuan Armour),2.500,3.910
2,4:44,1,10,CIN 25,0,3,Kelly Holcomb pass incomplete intended for Mark Campbell,3.910,3.360
2,4:38,2,10,CIN 25,0,3,Jamel White right tackle for 10 yards (tackle by Takeo Spikes and Cory Hall),3.360,4.580
2,4:08,1,10,CIN 15,0,3,Kelly Holcomb pass complete to Darnell Sanders for no gain,4.580,3.950
2,3:26,2,10,CIN 15,0,9,"Kelly Holcomb pass complete to Andra Davis for 15 yards, touchdown",3.950,7.000
2,3:26,,,CIN 15,0,10,Phil Dawson kicks extra point good,0.000,0.000
2,3:26,,,CLE 30,0,10,"Phil Dawson kicks off 54 yards, returned by Lorenzo Neal for 8 yards (tackle by Chris Akins)",0.000,0.540
2,3:14,1,10,CIN 24,0,10,Corey Dillon middle for 7 yards (tackle by Earl Holmes),0.540,0.940
2,2:44,2,3,CIN 31,0,10,Rudi Johnson middle for 4 yards (tackle by Earl Holmes and Darren Hambrick),0.940,1.270
2,2:16,1,10,CIN 35,0,10,Gus Frerotte pass complete to Rudi Johnson for 2 yards (tackle by Robert Griffith),1.270,0.990
2,2:00,2,8,CIN 37,0,10,Gus Frerotte pass complete to Rudi Johnson for 14 yards (tackle by Brant Boyer),0.990,2.320
2,1:53,1,10,CLE 49,0,10,Gus Frerotte pass incomplete intended for Michael Westbrook,2.320,1.780
2,1:47,2,10,CLE 49,0,10,Rudi Johnson middle for 11 yards (tackle by Kalvin Pearson),1.780,3.050
2,1:29,1,10,CLE 38,0,10,Gus Frerotte pass complete to Peter Warrick for 3 yards,3.050,2.910
2,1:25,2,7,CLE 35,0,10,Gus Frerotte sacked by Brant Boyer for -3 yards,2.910,1.820
2,1:12,2,7,CLE 35,,,Timeout #3 by Cincinnati Bengals,2.910,2.910
2,1:12,2,7,CLE 35,,,Timeout #1 by Cleveland Browns,2.910,1.820
2,1:12,3,10,CLE 38,0,10,Gus Frerotte pass complete to Michael Westbrook for 16 yards (tackle by Lewis Sanders and Robert Griffith),1.820,4.110
2,0:59,1,10,CLE 22,0,10,Gus Frerotte pass incomplete,4.110,3.560
2,0:59,2,10,CLE 22,0,10,"Gus Frerotte pass complete to Michael Westbrook for 5 yards (tackle by Daylon McCutcheon). Penalty on CLE: Defensive 12 On-field, 5 yards (no play)",3.560,4.290
2,0:59,2,5,CLE 17,0,10,Gus Frerotte pass incomplete intended for Michael Westbrook,4.290,3.560
2,0:45,3,5,CLE 17,0,10,Gus Frerotte pass incomplete is intercepted by Kenard Lang at CLE-21 and returned for 71 yards,3.560,-5.370
2,0:30,1,8,CIN 8,0,10,Kelly Holcomb pass incomplete intended for Mark Campbell,5.370,4.570
2,0:25,2,8,CIN 8,0,16,"Kelly Holcomb pass complete to Kevin Johnson for 8 yards, touchdown",4.570,7.000
2,0:25,,,CIN 8,0,17,Phil Dawson kicks extra point good,0.000,0.000
2,0:25,,,CLE 30,0,17,"Phil Dawson kicks off 41 yards, returned by Lorenzo Neal for 2 yards (tackle by Andra Davis)",0.000,1.000
2,0:15,1,10,CIN 31,0,17,Gus Frerotte kneels for -1 yards,1.000,0.320
Quarter,Time,Down,ToGo,Location,CIN,CLE,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,CIN 30,0,17,"Neil Rackers kicks off 67 yards, returned by Andre King for 27 yards (tackle by Ligarius Jennings)",0.000,0.940
3,14:55,1,10,CLE 30,0,17,William Green left tackle for 4 yards (tackle by Brian Simmons),0.940,0.930
3,14:16,2,6,CLE 34,0,17,Kelly Holcomb pass complete to Quincy Morgan for 11 yards (tackle by Takeo Spikes),0.930,1.930
3,13:32,1,10,CLE 45,0,17,William Green middle for 1 yard (tackle by Brian Simmons),1.930,1.520
3,12:52,2,9,CLE 46,0,17,Kelly Holcomb pass incomplete intended for William Green,1.520,0.830
3,12:48,3,9,CLE 46,0,17,"Penalty on Kevin Johnson: False Start, 5 yards (no play)",0.830,0.170
3,12:48,3,14,CLE 41,0,17,"Kelly Holcomb pass incomplete intended for Kevin Johnson. Penalty on Artrell Hawkins: Illegal Contact, 5 yards (no play)",0.170,1.990
3,12:40,1,10,CLE 46,0,17,William Green middle for 6 yards (tackle by JoJuan Armour),1.990,2.260
3,12:07,2,4,CIN 48,0,17,William Green left guard for -2 yards (tackle by Oliver Gibson),2.260,1.290
3,11:24,3,6,,0,17,Kelly Holcomb pass incomplete intended for Kevin Johnson,1.290,-0.060
3,11:20,4,6,,0,17,"Chris Gardocki punts 33 yards, fair catch by Kevin Kaesviharn. Penalty on Andra Davis: Offensive Holding, 10 yards (no play)",-0.060,-0.720
3,11:11,4,16,CLE 40,0,17,Chris Gardocki punts 44 yards,-0.720,0.140
3,10:58,1,10,CIN 16,0,17,Corey Dillon middle for 2 yards (tackle by Orpheus Roye),-0.140,-0.350
3,10:29,2,8,CIN 18,0,17,Corey Dillon right tackle for 7 yards (tackle by Earl Holmes),-0.350,-0.200
3,9:54,3,1,CIN 25,0,17,Gus Frerotte pass complete to Corey Dillon for 12 yards (tackle by Kalvin Pearson),-0.200,1.400
3,9:16,1,10,CIN 37,0,17,Gus Frerotte pass complete to Chad Johnson for 18 yards,1.400,2.590
3,8:52,1,10,CLE 45,0,17,Rudi Johnson left tackle for -3 yards (tackle by Earl Holmes). Penalty on CIN: Illegal Formation (Declined),2.590,1.640
3,8:43,2,13,CLE 48,0,17,Corey Dillon left guard for 5 yards (tackle by Earl Holmes),1.640,1.620
3,8:06,3,8,CLE 43,0,17,Gus Frerotte pass incomplete intended for Michael Westbrook,1.620,0.400
3,8:01,4,8,CLE 43,0,17,Nick Harris punts 41 yards,0.400,0.380
3,7:49,1,10,CLE 2,0,17,William Green middle for 3 yards (tackle by Canute Curtis and Brian Simmons),-0.380,-0.560
3,7:14,2,7,CLE 5,0,17,William Green middle for 8 yards (tackle by Justin Smith),-0.560,-0.320
3,6:37,1,10,CLE 13,0,17,William Green middle for 7 yards (tackle by JoJuan Armour),-0.320,0.220
3,6:03,2,3,CLE 20,0,17,Jamel White right end for 2 yards (tackle by Jeff Burris),0.220,-0.350
3,5:24,3,1,CLE 22,0,17,William Green right guard for no gain (tackle by Takeo Spikes),-0.350,-1.900
3,4:37,4,1,CLE 22,0,17,"Chris Gardocki punts 48 yards, returned by T.J. Houshmandzadeh for 2 yards (tackle by Chris Akins)",-1.900,-1.070
3,4:25,1,10,CIN 32,0,17,Gus Frerotte middle for 9 yards (tackle by Earl Holmes),1.070,1.740
3,3:51,2,1,CIN 41,0,17,Lorenzo Neal middle for 5 yards (tackle by Mark Smith),1.740,1.990
3,3:17,1,10,CIN 46,0,17,Corey Dillon middle for 4 yards (tackle by Devin Bush),1.990,1.990
3,2:41,2,6,,0,17,Corey Dillon left guard for 4 yards (tackle by Orpheus Roye),1.990,1.820
3,2:05,3,2,CLE 46,0,17,Gus Frerotte pass complete to Ron Dugans for 6 yards (tackle by Earl Holmes),1.820,2.920
3,1:30,1,10,CLE 40,0,17,Corey Dillon left end for 5 yards (tackle by Lewis Sanders and Earl Holmes),2.920,3.050
3,0:52,2,5,CLE 35,0,17,Gus Frerotte pass complete to Rudi Johnson for no gain,3.050,2.340
3,0:09,3,5,CLE 35,0,17,"Corey Dillon left end for 5 yards (tackle by Robert Griffith). Penalty on Matt O'Dwyer: Offensive Holding, 10 yards",2.340,1.680
Quarter,Time,Down,ToGo,Location,CIN,CLE,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,3,10,CLE 40,0,17,Gus Frerotte pass complete to Corey Dillon for 3 yards (tackle by Anthony Henry),1.680,0.790
4,14:19,4,7,CLE 37,0,17,Gus Frerotte pass incomplete intended for T.J. Houshmandzadeh,0.790,-1.470
,,,,,,,"CLE challenged the ruling, and the original play was overturned.",,
4,14:06,4,7,CLE 37,,,Timeout #1 by Cleveland Browns,0.790,-1.470
4,14:06,1,10,CLE 38,0,17,Kelly Holcomb sacked by Tony Williams for -8 yards,1.470,-0.160
4,13:31,2,18,CLE 30,0,17,Jamel White middle for 9 yards (tackle by Artrell Hawkins),-0.160,0.370
4,12:46,3,9,CLE 39,0,17,"Penalty on Ross Verba: False Start, 5 yards (no play)",0.370,-0.290
4,12:28,3,14,CLE 34,0,17,Kelly Holcomb pass complete to Jamel White for -3 yards (tackle by Brian Simmons),-0.290,-1.310
4,11:52,4,17,CLE 31,0,17,Chris Gardocki punts 49 yards,-1.310,-0.280
4,11:38,1,10,CIN 20,0,17,Gus Frerotte pass incomplete intended for Chad Johnson is intercepted by Brant Boyer at CIN-30 and returned for 1 yard,0.280,-3.640
4,11:28,1,10,CIN 29,0,17,William Green middle for 2 yards (tackle by Tony Williams),3.640,3.370
4,10:54,2,8,CIN 27,0,17,Jamel White left guard for 4 yards (tackle by Brian Simmons),3.370,3.200
4,10:14,3,4,CIN 23,0,17,Kelly Holcomb pass incomplete intended for Andra Davis,3.200,2.000
4,10:11,4,4,CIN 23,0,17,"Phil Dawson 41 yard field goal good. Penalty on CLE: Illegal Formation, 5 yards (no play)",2.000,1.590
4,10:11,4,9,CIN 28,0,20,Phil Dawson 45 yard field goal good,1.590,3.000
4,10:11,,,CLE 30,0,20,"Phil Dawson kicks off 64 yards, returned by Rudi Johnson for 13 yards (tackle by Chris Akins)",0.000,0.150
4,9:58,1,10,CIN 19,0,20,Gus Frerotte pass incomplete intended for Chad Johnson (defended by Anthony Henry),0.150,-0.390
4,9:50,2,10,CIN 19,0,20,Corey Dillon for 6 yards (tackle by Daylon McCutcheon),-0.390,-0.290
4,9:26,3,4,CIN 25,0,20,Gus Frerotte pass complete to Corey Dillon for 8 yards (tackle by Brant Boyer),-0.290,1.140
4,8:57,1,10,CIN 33,0,20,Gus Frerotte pass complete to Corey Dillon for 4 yards (tackle by Brant Boyer),1.140,1.130
4,8:23,2,6,CIN 37,0,20,Gus Frerotte pass complete to Chad Johnson for 11 yards,1.130,2.130
4,8:05,1,10,CIN 48,0,20,Gus Frerotte pass incomplete intended for Ron Dugans,2.130,1.580
4,7:59,2,10,CIN 48,0,20,Gus Frerotte pass complete to T.J. Houshmandzadeh for 7 yards (tackle by Brant Boyer),1.580,1.820
4,7:32,3,3,CLE 45,0,20,Rudi Johnson middle for 8 yards (tackle by Devin Bush),1.820,3.120
4,7:13,1,10,CLE 37,0,20,Gus Frerotte pass complete to T.J. Houshmandzadeh for 7 yards (tackle by Kalvin Pearson),3.120,3.520
4,6:52,2,3,CLE 30,0,20,"Corey Dillon middle for 3 yards. Penalty on CLE: Face Mask (5 Yards), 5 yards",3.520,4.110
4,6:34,1,10,CLE 22,6,20,"Gus Frerotte pass complete to Chad Johnson for 22 yards, touchdown",4.110,7.000
4,6:34,,,CLE 22,7,20,Neil Rackers kicks extra point good,0.000,0.000
4,6:34,,,CIN 30,7,20,"Neil Rackers kicks off 50 yards, returned by Andra Davis for 1 yard",0.000,0.340
4,6:26,1,10,CLE 21,7,20,William Green middle for -3 yards (tackle by Oliver Gibson),0.340,-0.700
4,5:45,2,13,CLE 18,7,20,Kelly Holcomb pass incomplete intended for Kevin Johnson,-0.700,-1.410
4,5:38,3,13,CLE 18,7,20,Kelly Holcomb pass complete to Jamel White for 18 yards (tackle by Kevin Kaesviharn),-1.410,1.330
4,4:53,1,10,CLE 36,7,20,Kelly Holcomb pass incomplete intended for Mark Campbell,1.330,0.790
4,4:48,2,10,CLE 36,7,20,Jamel White for 6 yards (tackle by Jeff Burris),0.790,0.890
4,4:40,3,4,CLE 42,7,20,Kelly Holcomb pass complete to Andra Davis for 8 yards (tackle by Cory Hall),0.890,2.260
4,3:58,1,10,,7,20,William Green middle for no gain (tackle by Brian Simmons),2.260,1.710
4,3:41,1,10,,,,Timeout #1 by Cincinnati Bengals,2.260,1.710
4,3:41,2,10,,7,20,Jamel White left guard for no gain (tackle by Justin Smith),1.710,1.030
4,3:34,2,10,,,,Timeout #2 by Cincinnati Bengals,1.710,1.030
4,3:34,3,10,,7,20,Kelly Holcomb pass incomplete intended for Quincy Morgan,1.030,-0.060
4,3:28,4,10,,7,20,Chris Gardocki punts 49 yards,-0.060,0.380
4,3:18,1,10,CIN 1,7,20,Gus Frerotte pass incomplete intended for Chad Johnson,-0.380,-0.780
4,3:11,2,10,CIN 1,7,20,Gus Frerotte pass complete to Ron Dugans for 3 yards (tackle by Brant Boyer),-0.780,-1.070
4,2:46,3,7,CIN 4,7,20,Gus Frerotte pass complete to Corey Dillon for 14 yards (tackle by Corey Fuller),-1.070,0.040
4,2:20,1,10,CIN 18,7,20,Gus Frerotte pass complete to T.J. Houshmandzadeh for 13 yards (tackle by Corey Fuller and Brant Boyer),0.040,1.000
4,2:00,1,10,CIN 31,7,20,Gus Frerotte pass complete to T.J. Houshmandzadeh for 16 yards (tackle by Darren Hambrick and Devin Bush),1.000,2.060
4,1:40,1,10,CIN 47,7,20,Gus Frerotte pass complete to Corey Dillon for 10 yards (tackle by Devin Bush and Brant Boyer),2.060,2.720
4,1:19,1,10,CLE 43,7,20,Gus Frerotte pass complete to T.J. Houshmandzadeh for 15 yards (tackle by Robert Griffith),2.720,3.710
4,0:58,1,10,CLE 28,7,20,Gus Frerotte pass incomplete,3.710,3.170
4,0:58,2,10,CLE 28,7,20,"Penalty on T.J. Houshmandzadeh: Unsportsmanlike Conduct, 15 yards (no play)",3.170,1.140
4,0:58,2,25,CLE 43,7,20,"Gus Frerotte sacked by Mark Word for -8 yards. Gus Frerotte fumbles (forced by Mark Word), recovered by Matt O'Dwyer at CIN-49",1.140,-0.560
4,0:41,2,25,CLE 43,,,Timeout #2 by Cleveland Browns,1.140,-0.560
4,0:41,3,33,CIN 49,7,20,Gus Frerotte sacked by Mark Word for -12 yards,-0.560,-0.910
4,0:21,3,33,CIN 49,,,Timeout #3 by Cincinnati Bengals,-0.560,-0.910
4,0:21,4,45,CIN 37,7,20,Gus Frerotte pass incomplete is intercepted by Robert Griffith at CLE-11,-0.910,0.370
4,0:09,1,10,CLE 11,7,20,Kelly Holcomb kneels for -1 yards,-0.370,-0.850
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
