Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
Jamison Crowder,NYJ,11,6,90,2,5,48,8.0,42,7.0,7.5,1,6.0,1,9.1,0,121.2
Robbie Chosen,NYJ,6,4,66,0,2,55,13.8,11,2.8,13.0,0,,0,0.0,0,103.5
Vyncint Smith,NYJ,5,3,40,0,1,3,1.0,37,12.3,4.2,2,1.5,0,0.0,0,85.4
Le'Veon Bell,NYJ,2,2,1,0,0,-2,-1.0,3,1.5,-1.0,0,,0,0.0,0,79.2
Daniel Brown,NYJ,2,1,4,0,,1,1.0,3,3.0,10.5,0,,0,0.0,1,16.7
Ty Montgomery,NYJ,1,1,5,0,,-8,-8.0,13,13.0,-8.0,0,,0,0.0,0,87.5
Jeff Smith,NYJ,2,1,12,0,1,12,12.0,0,0.0,24.0,0,,0,0.0,0,68.7
Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
Mark Andrews,BAL,7,4,52,1,3,27,6.8,25,6.3,11.7,0,,0,0.0,0,120.2
Marquise Brown,BAL,4,4,45,1,1,42,10.5,3,0.8,10.5,0,,0,0.0,0,153.1
Seth Roberts,BAL,3,3,66,1,3,63,21.0,3,1.0,21.0,0,,0,0.0,0,158.3
Miles Boykin,BAL,1,1,5,1,1,5,5.0,0,0.0,5.0,0,,0,0.0,0,127.1
Hayden Hurst,BAL,2,1,19,0,1,9,9.0,10,10.0,16.5,1,1.0,0,0.0,0,83.3
Mark Ingram,BAL,2,1,10,1,1,3,3.0,7,7.0,2.0,0,,0,0.0,0,104.2
Willie Snead,BAL,1,1,15,0,1,4,4.0,11,11.0,4.0,0,,0,0.0,0,118.7
Patrick Ricard,BAL,2,0,0,0,,0,,0,,2.0,0,,1,50.0,0,39.6
