Quarter,Time,Down,ToGo,Location,CHI,DET,Detail,EPB,EPA
1,9:29,1,10,DET 39,0,0,Stefan Logan right end for 6 yards (tackle by Lance Briggs and Brandon Meriweather),1.530,1.800
1,8:55,2,4,DET 45,0,0,"Penalty on Rob Sims: False Start, 5 yards (no play)",1.800,1.120
1,8:33,2,9,DET 40,0,0,Matthew Stafford pass complete short middle to Brandon Pettigrew for 7 yards (tackle by Brian Urlacher),1.120,1.360
1,7:49,3,2,DET 47,0,0,Matthew Stafford sacked by Israel Idonije for -5 yards,1.360,-0.590
1,7:20,4,7,DET 42,0,0,Ryan Donahue punts 46 yards,-0.590,0.350
1,7:05,1,10,CHI 12,0,0,Matt Forte right tackle for 1 yard (tackle by Louis Delmas),-0.350,-0.700
1,6:28,2,9,CHI 13,0,0,Jay Cutler pass complete short right to Sam Hurd for 8 yards (tackle by Chris Houston),-0.700,-0.370
1,5:40,,,,0,0,Timeout #1 by Chicago Bears,0.000,-0.370
1,5:40,3,1,CHI 21,0,0,"Jay Cutler sacked by Cliff Avril for -4 yards. Penalty on Cliff Avril: Face Mask (15 Yards), 15 yards",-0.370,1.070
1,5:22,1,10,CHI 32,0,0,Matt Forte up the middle for 2 yards (tackle by DeAndre Levy),1.070,0.800
1,4:44,2,8,CHI 34,0,0,"Penalty on Kellen Davis: False Start, 5 yards (no play)",0.800,0.120
1,4:17,2,13,CHI 29,0,0,Jay Cutler pass incomplete short right intended for Dane Sanzenbacher,0.120,-0.560
,,,,,,,"DET challenged the tipped pass ruling, and the original play was overturned.",,
1,4:13,3,13,CHI 29,0,0,"Jay Cutler pass incomplete short right intended for Matt Forte (defended by Chris Houston). Penalty on Willie Young: Illegal Use of Hands, 5 yards (no play)",-0.560,1.200
1,4:12,1,10,CHI 34,0,0,"Penalty on Ndamukong Suh: Neutral Zone Infraction, 5 yards (no play)",1.200,1.930
1,4:12,1,5,CHI 39,0,0,"Jay Cutler pass incomplete short right intended for Matt Forte. Penalty on Willie Young: Roughing the Passer, 15 yards (no play)",1.930,2.520
1,4:08,1,10,DET 46,0,0,Matt Forte left tackle for 4 yards (tackle by Ndamukong Suh),2.520,2.520
1,3:33,2,6,DET 42,0,0,Matt Forte up the middle for 7 yards (tackle by Lawrence Jackson and DeAndre Levy),2.520,3.250
1,2:55,1,10,DET 35,0,0,Jay Cutler up the middle for 4 yards (tackle by Cliff Avril),3.250,3.240
1,2:13,2,6,DET 31,0,0,Matt Forte left tackle for 1 yard (tackle by DeAndre Levy and Cliff Avril),3.240,2.680
1,1:31,3,5,DET 30,0,0,"Penalty on Cliff Avril: Neutral Zone Infraction, 4 yards (no play)",2.680,3.200
1,1:10,3,1,DET 26,0,0,Matt Forte left tackle for no gain (tackle by Ndamukong Suh),3.200,1.890
1,0:15,,,,0,0,Timeout #2 by Chicago Bears,0.000,1.890
1,0:15,4,1,DET 26,0,0,Matt Forte left tackle for no gain (tackle by Ndamukong Suh),1.890,-0.610
,,,,,,,"CHI challenged the first down ruling, and the play was upheld.",,
1,0:06,1,10,DET 25,0,0,Jahvid Best up the middle for 1 yard (tackle by Julius Peppers),0.610,0.200
Quarter,Time,Down,ToGo,Location,CHI,DET,Detail,EPB,EPA
2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter
2,15:00,2,9,DET 26,0,0,Matthew Stafford pass complete short left to Will Heller for 1 yard (tackle by Tim Jennings),0.200,-0.360
2,14:22,3,8,DET 27,0,6,"Matthew Stafford pass complete deep right to Calvin Johnson for 73 yards, touchdown",-0.360,7.000
2,,,,CHI 2,0,7,Jason Hanson kicks extra point good,0.000,0.000
2,,,,DET 35,0,7,"Jason Hanson kicks off 72 yards, returned by Devin Hester for 24 yards (tackle by Brandon McDonald)",0.000,-0.060
2,14:08,1,10,CHI 17,0,7,Matt Forte right end for 14 yards (tackle by Cliff Avril and Kyle Vanden Bosch),-0.060,1.000
2,13:23,1,10,CHI 31,0,7,Jay Cutler pass complete short right to Kellen Davis for -1 yards (tackle by DeAndre Levy),1.000,0.320
2,12:42,2,11,CHI 30,0,7,Jay Cutler pass complete short left to Kellen Davis for 17 yards (tackle by John Wendling),0.320,2.060
2,11:59,1,10,CHI 47,0,7,Jay Cutler pass complete short right to Devin Hester for 3 yards (tackle by Stephen Tulloch),2.060,1.920
2,11:21,2,7,,0,7,Matt Forte up the middle for no gain (tackle by Chris Houston),1.920,1.220
2,10:40,3,7,,0,7,Jay Cutler pass complete short middle to Dane Sanzenbacher for 15 yards (tackle by Louis Delmas),1.220,3.250
2,9:55,1,10,DET 35,0,7,Matt Forte up the middle for 1 yard (tackle by Corey Williams),3.250,2.840
2,9:11,2,9,DET 34,0,7,Jay Cutler pass incomplete deep right intended for Devin Hester,2.840,2.150
2,9:05,3,9,DET 34,0,7,Jay Cutler pass complete short middle to Matt Spaeth for 8 yards (tackle by Louis Delmas),2.150,1.890
2,8:23,4,1,DET 26,3,7,Robbie Gould 44 yard field goal good,1.890,3.000
2,,,,CHI 35,3,7,"Robbie Gould kicks off 65 yards, touchback",0.000,0.280
2,8:18,1,10,DET 20,3,7,Matthew Stafford pass complete short right to Calvin Johnson for 15 yards (tackle by Charles Tillman),0.280,1.270
2,7:52,1,10,DET 35,3,7,"Penalty on Anthony Adams: Encroachment, 5 yards (no play)",1.270,2.000
2,7:37,1,5,DET 40,3,7,Jahvid Best up the middle for 10 yards (tackle by Charles Tillman),2.000,2.260
2,7:09,1,10,,3,7,Matthew Stafford pass complete short left to Jahvid Best for 3 yards (tackle by Charles Tillman),2.260,2.120
2,6:22,2,7,CHI 47,3,7,Matthew Stafford pass incomplete deep left intended for Calvin Johnson,2.120,1.420
2,6:17,3,7,CHI 47,3,7,Matthew Stafford pass incomplete deep left intended for Nate Burleson,1.420,0.130
2,6:10,4,7,CHI 47,3,7,"Ryan Donahue punts 36 yards, returned by Devin Hester for 1 yard (tackle by Bobby Carpenter)",0.130,0.350
2,6:01,1,10,CHI 12,3,7,Matt Forte right tackle for 19 yards (tackle by Louis Delmas and Eric Wright),-0.350,1.000
2,5:19,1,10,CHI 31,3,7,Jay Cutler pass complete short right to Marion Barber for 7 yards (tackle by DeAndre Levy and Stephen Tulloch),1.000,1.410
2,4:43,2,3,CHI 38,3,7,"Penalty on J'Marcus Webb: False Start, 5 yards (no play)",1.410,0.730
2,4:12,2,8,CHI 33,3,7,Jay Cutler pass complete deep right to Devin Hester for 26 yards (tackle by Louis Delmas),0.730,2.850
2,3:35,1,10,DET 41,3,7,"Penalty on Frank Omiyale: False Start, 5 yards (no play)",2.850,2.520
2,3:11,1,15,DET 46,3,7,Matt Forte right tackle for 23 yards (tackle by Chris Houston),2.520,4.040
2,2:44,1,10,DET 23,3,7,Jay Cutler pass incomplete short middle intended for Dane Sanzenbacher (defended by Stephen Tulloch),4.040,3.500
2,2:38,2,10,DET 23,3,7,Matt Forte left tackle for 3 yards (tackle by Willie Young),3.500,3.200
2,2:00,3,7,DET 20,3,7,Jay Cutler pass complete short right to Devin Hester for 11 yards (tackle by Chris Houston),3.200,5.140
2,1:17,1,9,DET 9,9,7,"Jay Cutler pass complete short right to Kellen Davis for 9 yards, touchdown",5.140,7.000
2,,,,DET 2,10,7,Robbie Gould kicks extra point good,0.000,0.000
2,,,,CHI 35,10,7,"Robbie Gould kicks off 65 yards, touchback",0.000,0.280
2,1:11,1,10,DET 20,10,7,Matthew Stafford pass incomplete short right intended for Brandon Pettigrew,0.280,-0.270
2,1:07,2,10,DET 20,10,7,Matthew Stafford pass complete short right to Calvin Johnson for 12 yards (tackle by Charles Tillman),-0.270,1.070
2,1:02,,,,10,7,Timeout #1 by Detroit Lions,0.000,1.070
2,1:02,1,10,DET 32,10,7,Matthew Stafford pass complete short left to Titus Young for 5 yards (tackle by Tim Jennings),1.070,1.200
2,0:41,2,5,DET 37,10,7,Matthew Stafford pass complete short middle to Nate Burleson for 6 yards (tackle by D.J. Moore and Lance Briggs),1.200,1.800
2,0:37,,,,10,7,Timeout #2 by Detroit Lions,0.000,1.800
2,0:37,1,10,DET 43,10,7,"Matthew Stafford pass incomplete deep middle intended for Nate Burleson is intercepted by D.J. Moore at CHI-38. Penalty on Brandon Meriweather: Unnecessary Roughness, 15 yards",1.800,-0.480
2,0:31,1,10,CHI 23,10,7,Jay Cutler kneels for -1 yards,0.480,-0.200
Quarter,Time,Down,ToGo,Location,CHI,DET,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,DET 35,10,7,"Jason Hanson kicks off 65 yards, touchback",0.000,0.280
3,15:00,1,10,CHI 20,10,7,Matt Forte left end for 1 yard (tackle by Corey Williams),0.280,-0.130
3,14:20,2,9,CHI 21,10,7,Jay Cutler pass complete short right to Devin Hester for -8 yards (tackle by Bobby Carpenter),-0.130,-2.190
3,13:37,3,17,CHI 13,10,7,Matt Forte up the middle for 10 yards (tackle by DeAndre Levy and Kyle Vanden Bosch),-2.190,-1.830
3,13:02,4,7,CHI 23,10,7,"Adam Podlesh punts 55 yards, returned by Stefan Logan for 11 yards (tackle by Dom DeCicco)",-1.830,-1.140
3,12:49,1,10,DET 33,10,7,Matthew Stafford up the middle for 1 yard (tackle by Tim Jennings),1.140,0.730
3,12:13,2,9,DET 34,10,7,Matthew Stafford pass complete short left to Jahvid Best for 3 yards (tackle by Tim Jennings),0.730,0.430
3,11:33,3,6,DET 37,10,7,Matthew Stafford pass complete short left to Calvin Johnson for 17 yards (tackle by Brandon Meriweather and Chris Harris),0.430,2.520
3,10:59,1,10,CHI 46,10,7,Jahvid Best left tackle for 1 yard (tackle by D.J. Moore and Nick Reed),2.520,2.110
3,10:20,2,9,CHI 45,10,7,Matthew Stafford pass incomplete short right intended for Titus Young,2.110,1.420
3,10:15,3,9,CHI 45,10,7,"Matthew Stafford pass complete short middle to Tony Scheffler for 12 yards (tackle by Brian Urlacher). Penalty on Brian Urlacher: Unnecessary Roughness, 15 yards",1.420,4.370
3,9:58,1,10,CHI 18,10,13,"Matthew Stafford pass complete short middle to Brandon Pettigrew for 18 yards, touchdown",4.370,7.000
3,,,,CHI 2,10,14,Jason Hanson kicks extra point good,0.000,0.000
3,,,,DET 35,,,"Jason Hanson kicks off 62 yards, returned by Devin Hester for 4 yards",,
3,9:53,1,10,CHI 7,10,14,Jay Cutler pass complete short right to Tyler Clutts for no gain,-0.380,-0.780
3,9:26,2,10,CHI 7,10,14,Matt Forte right tackle for 16 yards (tackle by Louis Delmas and Chris Houston),-0.780,0.480
3,8:41,1,10,CHI 23,10,14,Matt Forte right end for -1 yards (tackle by Bobby Carpenter),0.480,-0.200
3,8:11,2,11,CHI 22,10,14,Jay Cutler pass complete short right to Sam Hurd for 28 yards (tackle by DeAndre Levy and John Wendling),-0.200,2.260
3,7:37,1,10,,10,14,Jay Cutler pass complete short left to Matt Forte for -1 yards (tackle by Stephen Tulloch),2.260,1.580
3,6:51,2,11,CHI 49,10,14,"Penalty on Willie Young: Neutral Zone Infraction, 5 yards (no play)",1.580,2.250
3,6:27,2,6,DET 46,10,14,Matt Forte left tackle for 2 yards (tackle by Willie Young and Stephen Tulloch),2.250,1.820
3,5:45,3,4,DET 44,10,14,Jay Cutler pass incomplete short right intended for Matt Forte,1.820,0.330
3,5:40,4,4,DET 44,10,14,"Adam Podlesh punts 32 yards, fair catch by Stefan Logan",0.330,0.350
3,5:32,1,10,DET 12,10,20,"Jahvid Best right tackle for 88 yards, touchdown",-0.350,7.000
3,,,,CHI 2,10,21,Jason Hanson kicks extra point good,0.000,0.000
3,,,,DET 35,10,21,"Jason Hanson kicks off 70 yards, returned by Devin Hester for 23 yards (tackle by Brandon McDonald)",0.000,0.040
3,5:15,1,10,CHI 18,10,21,Matt Forte right end for -1 yards (tackle by Stephen Tulloch),0.040,-0.650
3,4:48,2,11,CHI 17,10,21,Jay Cutler pass complete short middle to Matt Forte for 7 yards (tackle by DeAndre Levy),-0.650,-0.400
3,4:04,3,4,CHI 24,10,21,Jay Cutler pass incomplete deep right intended for Sam Hurd,-0.400,-1.770
3,3:58,4,4,CHI 24,10,21,"Adam Podlesh punts 39 yards, muffed catch by Brandon McDonald, ball out of bounds at DET-38",-1.770,-1.470
3,3:48,1,10,DET 38,10,21,Nate Burleson left end for 2 yards (tackle by Nick Reed and Anthony Adams),1.470,1.190
3,3:07,2,8,DET 40,10,21,Matthew Stafford pass complete short right to Calvin Johnson for 13 yards (tackle by Charles Tillman),1.190,2.460
3,2:27,1,10,CHI 47,10,21,Jahvid Best right tackle for 11 yards (tackle by Lance Briggs),2.460,3.180
3,1:51,1,10,CHI 36,10,21,Keiland Williams right tackle for 3 yards (tackle by Israel Idonije),3.180,3.040
3,1:13,2,7,CHI 33,10,21,Keiland Williams right tackle for 3 yards (tackle by Lance Briggs and Brandon Meriweather),3.040,2.740
3,0:35,3,4,CHI 30,10,21,"Matthew Stafford pass incomplete deep left intended for Brandon Pettigrew (defended by Brandon Meriweather). Penalty on Stephen Peterman: Illegal Use of Hands, 10 yards (no play)",2.740,1.420
3,0:27,3,14,CHI 40,10,21,Matthew Stafford pass complete short middle to Jahvid Best for 2 yards (tackle by D.J. Moore),1.420,0.720
Quarter,Time,Down,ToGo,Location,CHI,DET,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,4,12,CHI 38,10,21,Ryan Donahue punts 14 yards,0.720,-0.540
4,14:52,1,10,CHI 24,10,21,Marion Barber left end for 3 yards (tackle by Louis Delmas and Lawrence Jackson),0.540,0.400
4,14:11,2,7,CHI 27,10,21,"Marion Barber left tackle for -1 yards (tackle by Bobby Carpenter). Penalty on Roberto Garza: Offensive Holding, 10 yards (no play)",0.400,-1.080
4,13:54,2,17,CHI 17,10,21,"Penalty on J'Marcus Webb: False Start, 5 yards (no play)",-1.080,-1.660
4,13:22,2,22,CHI 12,10,21,Jay Cutler pass complete short middle to Johnny Knox for 4 yards (tackle by Chris Houston),-1.660,-2.050
4,12:52,3,18,CHI 16,10,21,Jay Cutler sacked by Willie Young for -8 yards,-2.050,-2.490
4,12:22,4,26,CHI 8,10,21,"Penalty on Chris Conte: False Start, 4 yards (no play)",-2.490,-2.490
4,12:00,4,30,CHI 4,10,21,"Adam Podlesh punts 40 yards, returned by Stefan Logan for 15 yards (tackle by Dom DeCicco). Penalty on Keiland Williams: Illegal Block Above the Waist, 10 yards",-2.490,-2.460
4,11:51,1,10,CHI 47,10,21,Jahvid Best right tackle for no gain (tackle by Chris Harris),2.460,1.910
4,11:17,2,10,CHI 47,10,21,Matthew Stafford pass complete short right to Brandon Pettigrew for 6 yards (tackle by Lance Briggs),1.910,2.010
4,10:34,3,4,CHI 41,10,21,"Matthew Stafford pass complete short left to Jahvid Best for 1 yard (tackle by D.J. Moore). Penalty on Dominic Raiola: Illegal Block Above the Waist, 10 yards",2.010,0.830
4,10:05,3,13,,10,21,Matthew Stafford pass complete short left to Maurice Morris for 8 yards (tackle by D.J. Moore and Lance Briggs),0.830,0.460
4,9:21,4,5,CHI 42,10,21,Ryan Donahue punts 26 yards,0.460,0.140
4,9:10,1,10,CHI 16,10,21,Jay Cutler pass complete short left to Roy E. Williams for 11 yards (tackle by Eric Wright),-0.140,0.740
4,8:34,1,10,CHI 27,10,21,"Jay Cutler sacked by Cliff Avril for -4 yards. Penalty on Aaron Berry: Defensive Holding, 5 yards (no play)",0.740,1.070
4,8:12,1,10,CHI 32,10,21,Jay Cutler pass incomplete short right intended for Devin Hester,1.070,0.530
4,8:05,2,10,CHI 32,10,21,Jay Cutler pass complete short left to Johnny Knox for 13 yards (tackle by Aaron Berry),0.530,1.930
4,7:39,1,10,CHI 45,10,21,Jay Cutler sacked by Lawrence Jackson for 0 yards,1.930,1.380
4,7:05,2,10,CHI 45,10,21,Matt Forte right tackle for 5 yards (tackle by Lawrence Jackson),1.380,1.360
4,6:25,3,5,,10,21,Jay Cutler pass complete short left to Matt Forte for 12 yards (tackle by Aaron Berry),1.360,3.050
4,5:39,1,10,DET 38,10,21,"Penalty on Matt Forte: False Start, 5 yards (no play)",3.050,2.720
4,5:21,1,15,DET 43,10,21,Jay Cutler pass complete short left to Dane Sanzenbacher for 9 yards (tackle by DeAndre Levy),2.720,3.050
4,4:57,2,6,DET 34,10,21,Jay Cutler pass incomplete short left intended for Dane Sanzenbacher (defended by Aaron Berry),3.050,2.340
4,4:53,3,6,DET 34,10,21,Jay Cutler pass complete short right to Sam Hurd for 2 yards (tackle by Louis Delmas),2.340,1.270
4,4:12,4,4,DET 32,13,21,Robbie Gould 49 yard field goal good,1.270,3.000
4,,,,CHI 35,13,21,"Robbie Gould kicks off 65 yards, touchback",0.000,0.280
4,4:07,1,10,DET 20,13,21,"Jahvid Best left end for 43 yards (tackle by Charles Tillman). Penalty on Charles Tillman: Horse Collar Tackle, 15 yards",0.280,4.110
4,3:56,1,10,CHI 22,13,21,Keiland Williams left tackle for 1 yard (tackle by Lance Briggs),4.110,3.700
4,3:51,,,,13,21,Timeout #1 by Chicago Bears,0.000,3.700
4,3:51,2,9,CHI 21,13,21,Keiland Williams right tackle for no gain (tackle by Anthony Adams),3.700,3.010
4,3:46,,,,13,21,Timeout #2 by Chicago Bears,0.000,3.010
4,3:46,3,9,CHI 21,13,21,Jahvid Best up the middle for 15 yards (tackle by Charles Tillman),3.010,5.830
4,2:59,1,6,CHI 6,13,21,Jahvid Best left end for -5 yards (tackle by Julius Peppers),5.830,4.020
4,2:53,,,,13,21,Timeout #3 by Chicago Bears,0.000,4.020
4,2:53,2,11,CHI 11,13,21,Jahvid Best up the middle for -3 yards (tackle by Lance Briggs),4.020,3.000
4,2:10,3,14,CHI 14,13,21,Jahvid Best up the middle for 1 yard (tackle by Julius Peppers),3.000,2.570
4,2:00,4,13,CHI 13,13,24,Jason Hanson 31 yard field goal good,2.570,3.000
4,,,,DET 35,13,24,"Jason Hanson kicks off 74 yards, returned by Devin Hester for 33 yards (tackle by Jason Hanson)",0.000,0.540
4,1:48,1,10,CHI 24,13,24,Jay Cutler pass incomplete short left intended for Matt Forte,0.540,0.000
4,1:43,2,10,CHI 24,13,24,Jay Cutler pass complete short left to Dane Sanzenbacher for 12 yards (tackle by Aaron Berry),0.000,1.330
4,1:13,1,10,CHI 36,13,24,"Penalty on Lawrence Jackson: Defensive Offside, 5 yards (no play)",1.330,2.060
4,1:13,1,5,CHI 41,13,24,Jay Cutler pass complete short left to Dane Sanzenbacher for 11 yards (tackle by DeAndre Levy),2.060,2.390
4,0:51,1,10,DET 48,13,24,Jay Cutler pass complete short left to Dane Sanzenbacher for 7 yards (tackle by Aaron Berry),2.390,2.790
4,0:48,2,3,DET 41,13,24,Jay Cutler pass complete short middle to Matt Forte for 17 yards (tackle by DeAndre Levy and Eric Wright),2.790,3.970
4,0:22,1,10,DET 24,13,24,Jay Cutler pass incomplete short middle intended for Matt Forte,3.970,3.430
4,0:18,2,10,DET 24,13,24,Jay Cutler pass incomplete short middle intended for Dane Sanzenbacher,3.430,2.740
4,0:15,3,10,DET 24,13,24,Jay Cutler pass complete short middle to Dane Sanzenbacher for 10 yards (tackle by DeAndre Levy),2.740,4.650
4,0:01,1,10,DET 14,13,24,Jay Cutler pass complete short left to Sam Hurd for 12 yards (tackle by Ndamukong Suh),4.650,3.840
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
