#,Quarter,Time,LOS,Plays,Length,Net Yds,Result
1,1,13:24,JAX 38,4,0:50,-5,Punt
2,1,11:35,JAX 17,3,0:57,4,Punt
3,1,8:07,JAX 27,11,4:49,73,Touchdown
4,1,1:13,JAX 37,3,2:01,8,Punt
5,2,11:28,JAX 37,5,2:38,20,Punt
6,2,5:14,JAX 14,3,1:24,1,Punt
7,2,1:44,JAX 32,8,1:13,56,Field Goal
8,3,15:00,JAX 37,5,3:40,15,Punt
9,3,9:52,CHI 44,7,4:16,37,Field Goal
10,3,2:35,JAX 20,8,3:43,26,Punt
11,4,13:48,JAX 39,7,4:22,61,Touchdown
12,4,8:10,JAX 21,3,1:37,1,Punt
13,4,5:14,JAX 37,6,3:29,11,Interception
14,4,0:44,JAX 18,2,0:44,-2,End of Game
