#,Quarter,Time,LOS,Plays,Length,Net Yds,Result
1,1,15:00,CHI 29,3,1:36,5,Punt
2,1,12:34,CHI 30,3,0:59,2,Punt
3,1,10:38,CHI 16,3,2:31,8,Punt
4,1,3:18,CHI 26,3,2:05,-4,Punt
5,2,14:12,CHI 15,6,2:44,56,Missed FG
6,2,8:50,CHI 20,6,3:36,44,Punt
7,2,3:50,,5,2:06,26,Field Goal
8,2,0:31,CHI 27,1,0:31,-3,End of Half
9,3,11:20,CHI 8,3,1:28,5,Punt
10,3,5:36,CHI 22,7,3:01,25,Punt
11,4,13:52,CHI 4,1,0:04,-4,Safety
12,4,9:26,JAX 47,3,1:16,16,Interception
13,4,6:33,CHI 36,6,1:19,27,Fumble
14,4,1:45,JAX 15,4,1:01,-3,Downs
