Quarter,Time,Down,ToGo,Location,KAN,DEN,Detail,EPB,EPA
1,3:23,3,16,DEN 19,7,6,"Joe Flacco sacked by Alex Okafor for -10 yards. Joe Flacco fumbles (forced by Alex Okafor), recovered by Royce Freeman at DEN-9 (tackle by Frank Clark)",-1.510,-2.490
1,2:47,4,26,DEN 9,7,6,"Colby Wadman punts 48 yards, returned by Mecole Hardman for 36 yards (tackle by Trey Marshall)",-2.490,-4.170
1,2:31,1,10,DEN 21,7,6,LeSean McCoy right end for no gain (tackle by Justin Simmons),4.170,3.630
1,1:53,2,10,DEN 21,7,6,Patrick Mahomes pass incomplete short left intended for Mecole Hardman (defended by Shelby Harris),3.630,2.940
1,1:49,3,10,DEN 21,7,6,Patrick Mahomes pass complete short right to Darrel Williams for 6 yards (tackle by Dre'Mont Jones and Alexander Johnson),2.940,2.520
1,1:04,4,4,DEN 15,10,6,Harrison Butker 33 yard field goal good,2.520,3.000
1,1:00,,,KAN 35,10,6,"Harrison Butker kicks off 65 yards, touchback.",0.000,0.610
1,1:00,1,10,DEN 25,10,6,"Phillip Lindsay right tackle for 9 yards (tackle by Morris Claiborne). Penalty on Charvarius Ward: Defensive Holding, 5 yards",0.610,1.530
1,0:48,1,10,DEN 39,10,6,Joe Flacco sacked by Alex Okafor for -3 yards,1.530,0.580
1,0:11,2,13,DEN 36,10,6,Joe Flacco pass incomplete deep right intended for Noah Fant,0.580,-0.100
1,0:01,3,13,DEN 36,10,6,Joe Flacco pass complete short right to Royce Freeman for 9 yards (tackle by Daniel Sorensen and Morris Claiborne),-0.100,-0.390
Quarter,Time,Down,ToGo,Location,KAN,DEN,Detail,EPB,EPA
2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter
2,15:00,4,4,DEN 45,10,6,Colby Wadman sacked by Armani Watts for -7 yards,-0.390,-3.050
2,14:54,1,10,DEN 38,10,6,Patrick Mahomes pass complete short right to Travis Kelce for 4 yards (tackle by Justin Simmons),3.050,3.050
2,14:20,2,6,DEN 34,10,6,Patrick Mahomes pass complete short left to Demarcus Robinson for 6 yards (tackle by Kareem Jackson),3.050,3.710
2,13:57,1,10,DEN 28,10,6,Damien Williams up the middle for 4 yards (tackle by Will Parks),3.710,3.710
2,13:18,2,6,DEN 24,10,6,Patrick Mahomes pass complete short right to Travis Kelce for 5 yards (tackle by Todd Davis),3.710,3.720
2,12:40,3,1,DEN 19,10,6,Anthony Sherman up the middle for 5 yards (tackle by Todd Davis),3.720,4.650
2,11:58,1,10,DEN 14,10,6,Patrick Mahomes pass complete short middle to Travis Kelce for 8 yards (tackle by Will Parks),4.650,5.470
2,11:15,2,2,DEN 6,10,6,LeSean McCoy right guard for 1 yard (tackle by Derek Wolfe and DeMarcus Walker),5.470,4.960
2,10:37,3,1,DEN 5,10,6,Darrel Williams up the middle for no gain (tackle by Justin Simmons),4.960,3.030
2,10:00,4,1,DEN 5,10,6,Patrick Mahomes up the middle for 2 yards (tackle by Derek Wolfe),3.030,6.510
2,9:31,1,3,DEN 3,10,6,Darrel Williams up the middle for 1 yard (tackle by Malik Reed and Todd Davis),6.510,5.720
2,8:52,2,2,DEN 2,10,6,Damien Williams left guard for 1 yard (tackle by Malik Reed),5.720,5.170
2,8:08,3,1,DEN 1,10,6,Matt Moore pass incomplete short left intended for Damien Williams,5.170,3.550
2,8:04,4,1,DEN 1,13,6,Harrison Butker 20 yard field goal good,3.550,3.000
2,8:01,,,KAN 35,13,6,"Harrison Butker kicks off 65 yards, touchback.",0.000,0.610
2,8:01,1,10,DEN 25,13,6,Royce Freeman up the middle for 1 yard (tackle by Reggie Ragland),0.610,0.200
2,7:17,2,9,DEN 26,19,6,"Joe Flacco sacked by Anthony Hitchens for -21 yards. Joe Flacco fumbles (forced by Anthony Hitchens), recovered by Reggie Ragland at DEN-5 and returned for 5 yards, touchdown",0.200,-7.000
2,7:10,,,DEN 15,20,6,Harrison Butker kicks extra point good,0.000,0.000
2,7:10,,,KAN 35,20,6,"Harrison Butker kicks off 65 yards, touchback.",0.000,0.610
2,7:10,1,10,DEN 25,20,6,Joe Flacco pass complete deep right to Courtland Sutton for 41 yards (tackle by Juan Thornhill),0.610,3.310
2,6:27,1,10,KAN 34,20,6,Joe Flacco pass complete short left to Courtland Sutton for 6 yards (tackle by Charvarius Ward),3.310,3.580
2,5:56,2,4,KAN 28,20,6,Joe Flacco sacked by Anthony Hitchens for -10 yards,3.580,1.550
2,5:44,3,14,KAN 38,20,6,Joe Flacco pass complete short middle to Courtland Sutton for 18 yards (tackle by Juan Thornhill),1.550,4.240
2,5:07,1,10,KAN 20,20,6,Royce Freeman right tackle for 2 yards (tackle by Anthony Hitchens),4.240,3.960
2,4:28,2,8,KAN 18,20,6,Phillip Lindsay up the middle for -1 yards (tackle by Derrick Nnadi),3.960,3.100
2,3:47,3,9,KAN 19,20,6,Joe Flacco sacked by Frank Clark for -8 yards,3.100,1.670
2,3:09,4,17,KAN 27,20,6,Brandon McManus 45 yard field goal no good,1.670,-1.270
2,3:05,1,10,KAN 35,20,6,"Matt Moore sacked by Von Miller for no gain. Penalty on Duke Dawson: Defensive Holding, 5 yards (no play)",1.270,1.600
2,2:41,1,10,KAN 40,20,6,Matt Moore pass complete short right to Damien Williams for 1 yard (tackle by Justin Simmons),1.600,1.190
2,2:00,2,9,KAN 41,20,6,Damien Williams right end for -5 yards (tackle by Derek Wolfe),1.190,-0.160
2,1:15,3,14,KAN 36,20,6,Matt Moore pass incomplete short middle intended for Demarcus Robinson (defended by Justin Simmons),-0.160,-0.980
2,1:10,4,14,KAN 36,20,6,"Dustin Colquitt punts 49 yards, fair catch by Diontae Spencer at DEN-15",-0.980,0.220
2,1:02,1,10,DEN 15,20,6,Joe Flacco pass complete short left to Courtland Sutton for 8 yards (tackle by Ben Niemann),-0.220,0.480
2,0:55,,,,,,Timeout #1 by Denver Broncos,,
2,0:55,2,2,DEN 23,20,6,Joe Flacco pass complete short middle to Emmanuel Sanders for 16 yards (tackle by Tyrann Mathieu),0.480,1.530
2,0:35,1,10,DEN 39,20,6,"Joe Flacco pass incomplete short right. Penalty on Garett Bolles: Offensive Holding, 10 yards (no play)",1.530,0.870
2,0:29,1,20,DEN 29,20,6,Joe Flacco pass incomplete deep middle intended for Noah Fant,0.870,-0.360
2,0:24,2,20,DEN 29,20,6,Joe Flacco pass complete short right to Emmanuel Sanders for 4 yards (tackle by Morris Claiborne),-0.360,-0.490
2,0:18,,,,,,Timeout #2 by Denver Broncos,,
2,0:18,3,16,DEN 33,20,6,Joe Flacco pass complete short right to Royce Freeman for 11 yards (tackle by Ben Niemann),-0.490,-0.460
2,0:11,,,,,,Timeout #1 by Kansas City Chiefs,,
2,0:11,4,5,DEN 44,20,6,Colby Wadman punts 19 yards out of bounds,-0.460,-1.400
2,0:05,1,10,KAN 37,20,6,Matt Moore kneels for -1 yards,1.400,0.720
Quarter,Time,Down,ToGo,Location,KAN,DEN,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,DEN 35,20,6,"Brandon McManus kicks off 65 yards, touchback.",0.000,0.610
3,15:00,1,10,KAN 25,20,6,LeSean McCoy up the middle for 3 yards (tackle by Malik Reed),0.610,0.470
3,14:25,2,7,KAN 28,20,6,Matt Moore pass incomplete short middle intended for Travis Kelce (defended by Shelby Harris),0.470,-0.230
3,14:20,3,7,KAN 28,20,6,Matt Moore pass complete short right to Travis Kelce for 8 yards (tackle by Kareem Jackson),-0.230,1.330
3,13:43,1,10,KAN 36,20,6,Matt Moore pass incomplete short left intended for Demarcus Robinson,1.330,0.790
3,13:39,2,10,KAN 36,20,6,Matt Moore pass incomplete short right intended for Blake Bell (defended by Justin Simmons),0.790,0.100
3,13:35,3,10,KAN 36,20,6,Matt Moore pass complete short right to Darrel Williams for -1 yards (tackle by Todd Davis),0.100,-1.040
3,13:02,4,11,KAN 35,20,6,"Dustin Colquitt punts 42 yards, returned by Diontae Spencer for 4 yards (tackle by Jordan Lucas and Anthony Sherman)",-1.040,-0.740
3,12:50,1,10,DEN 27,20,6,Phillip Lindsay up the middle for 1 yard (tackle by Tyrann Mathieu),0.740,0.330
3,12:14,2,9,DEN 28,20,6,Joe Flacco pass complete short right to Emmanuel Sanders for 16 yards (tackle by Damien Wilson),0.330,1.860
3,11:35,1,10,DEN 44,20,6,Joe Flacco pass incomplete deep right intended for Emmanuel Sanders,1.860,1.320
3,11:29,2,10,DEN 44,20,6,Phillip Lindsay left end for 5 yards (tackle by Damien Wilson),1.320,1.290
3,10:53,3,5,DEN 49,20,6,Joe Flacco sacked by Emmanuel Ogbah for -3 yards,1.290,-0.320
3,10:11,4,8,DEN 46,20,6,"Colby Wadman punts 41 yards, muffed catch by De'Anthony Thomas, recovered by De'Anthony Thomas at KC-13, returned by De'Anthony Thomas for 1 yard (tackle by Isaac Yiadom)",-0.320,0.280
3,10:02,1,10,KAN 14,20,6,LeSean McCoy left tackle for 1 yard (tackle by Mike Purcell),-0.280,-0.640
3,9:22,2,9,KAN 15,20,6,Matt Moore pass complete short left to LeSean McCoy for 6 yards (tackle by Kareem Jackson and Todd Davis),-0.640,-0.560
3,8:37,3,3,KAN 21,20,6,"Matt Moore pass incomplete short middle intended for Demarcus Robinson (defended by Chris Harris). Penalty on Chris Harris: Defensive Pass Interference, 8 yards (no play)",-0.560,0.870
3,8:32,1,10,KAN 29,20,6,Matt Moore pass complete short right to Mecole Hardman for 7 yards (tackle by Davontae Harris),0.870,1.270
3,8:04,2,3,KAN 36,20,6,Matt Moore pass complete short right to Travis Kelce for 6 yards (tackle by Davontae Harris),1.270,1.730
3,7:34,1,10,KAN 42,20,6,Matt Moore pass complete short right to Tyreek Hill for 6 yards (tackle by Duke Dawson),1.730,2.000
3,7:03,2,4,KAN 48,20,6,Matt Moore pass incomplete short middle intended for Tyreek Hill (defended by Duke Dawson),2.000,1.290
3,6:59,3,4,KAN 48,20,6,"Matt Moore pass complete short left to Travis Kelce for 18 yards (tackle by Kareem Jackson). Penalty on Byron Pringle: Offensive Pass Interference, 10 yards (no play)",1.290,-0.030
3,6:29,3,14,KAN 38,20,6,Matt Moore pass incomplete deep left intended for Tyreek Hill,-0.030,-0.850
3,6:22,4,14,KAN 38,20,6,"Dustin Colquitt punts 53 yards, returned by Diontae Spencer for 6 yards (tackle by Ben Niemann). Penalty on Jeremiah Attaochu: Defensive Offside (Declined)",-0.850,0.220
3,6:13,1,10,DEN 15,20,6,Joe Flacco pass complete short right to Courtland Sutton for 5 yards (tackle by Damien Wilson),-0.220,0.080
3,5:49,2,5,DEN 20,20,6,Royce Freeman right guard for 4 yards (tackle by Morris Claiborne),0.080,-0.270
3,5:15,3,1,DEN 24,20,6,Joe Flacco pass incomplete short right intended for Noah Fant,-0.270,-1.770
3,5:10,4,1,DEN 24,20,6,"Colby Wadman punts 47 yards, returned by De'Anthony Thomas for 8 yards (tackle by Joseph Jones). Penalty on Tanoh Kpassagnon: Illegal Block Above the Waist, 10 yards",-1.770,-0.740
3,5:00,1,10,KAN 27,20,6,Matt Moore pass complete short left to Demarcus Robinson for 16 yards (tackle by Duke Dawson),0.740,1.800
3,4:30,1,10,KAN 43,26,6,"Matt Moore pass complete deep right to Tyreek Hill for 57 yards, touchdown",1.800,7.000
3,4:20,,,DEN 15,27,6,Harrison Butker kicks extra point good,0.000,0.000
3,4:20,,,KAN 35,27,6,"Harrison Butker kicks off 65 yards, touchback.",0.000,0.610
3,4:20,1,10,DEN 25,27,6,Phillip Lindsay up the middle for 2 yards (tackle by Emmanuel Ogbah),0.610,0.330
3,3:54,2,8,DEN 27,27,6,Joe Flacco pass incomplete deep right intended for Noah Fant,0.330,-0.360
3,3:48,3,8,DEN 27,27,6,Joe Flacco pass incomplete short middle intended for Andrew Beck (defended by Emmanuel Ogbah),-0.360,-1.570
3,3:44,4,8,DEN 27,27,6,"Colby Wadman punts 43 yards, returned by De'Anthony Thomas for 5 yards (tackle by Joseph Jones)",-1.570,-1.270
3,3:32,1,10,KAN 35,27,6,LeSean McCoy right tackle for 7 yards (tackle by DeMarcus Walker),1.270,1.670
3,2:56,2,3,KAN 42,27,6,LeSean McCoy left tackle for 2 yards (tackle by Mike Purcell),1.670,1.220
3,2:30,3,1,KAN 44,27,6,Anthony Sherman up the middle for 2 yards (tackle by DeMarcus Walker and Mike Purcell),1.220,1.990
3,1:53,1,10,KAN 46,27,6,LeSean McCoy up the middle for 3 yards (tackle by Todd Davis),1.990,1.860
3,1:11,2,7,KAN 49,27,6,Matt Moore pass incomplete deep right intended for Travis Kelce,1.860,1.160
3,1:06,3,7,KAN 49,27,6,Matt Moore pass incomplete short left,1.160,-0.130
3,0:58,4,7,KAN 49,27,6,"Dustin Colquitt punts 40 yards, fair catch by Diontae Spencer at DEN-11",-0.130,0.370
3,0:50,1,10,DEN 11,27,6,Joe Flacco pass incomplete short right intended for DaeSean Hamilton (defended by Emmanuel Ogbah),-0.370,-0.780
3,0:47,2,10,DEN 11,27,6,Royce Freeman left tackle for 14 yards (tackle by Rashad Fenton and Juan Thornhill),-0.780,0.610
3,0:21,1,10,DEN 25,27,6,"Joe Flacco sacked by Frank Clark for -11 yards. Joe Flacco fumbles (forced by Frank Clark), recovered by Elijah Wilkinson at DEN-14 (tackle by Alex Okafor). Penalty on Garett Bolles: Offensive Holding (Declined)",0.610,-1.540
Quarter,Time,Down,ToGo,Location,KAN,DEN,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,2,21,DEN 14,27,6,Joe Flacco pass complete short left to Noah Fant for 7 yards (tackle by Daniel Sorensen),-1.540,-1.150
4,14:25,3,14,DEN 21,27,6,Joe Flacco pass complete short right to Emmanuel Sanders for 13 yards (tackle by Rashad Fenton),-1.150,-1.110
4,13:44,4,1,DEN 34,27,6,Phillip Lindsay left end for 3 yards (tackle by Tanoh Kpassagnon),-1.110,1.400
4,13:18,1,10,DEN 37,27,6,Joe Flacco sacked by Reggie Ragland for -6 yards,1.400,0.050
4,12:48,2,16,DEN 31,27,6,Joe Flacco pass incomplete deep left intended for Courtland Sutton,0.050,-0.620
4,12:43,3,16,DEN 31,27,6,Joe Flacco pass complete short right to DaeSean Hamilton for no gain (tackle by Rashad Fenton),-0.620,-1.310
4,12:14,4,16,DEN 31,27,6,Colby Wadman punts 37 yards out of bounds,-1.310,-1.070
4,12:07,1,10,KAN 32,27,6,Damien Williams up the middle for 1 yard (tackle by Mike Purcell),1.070,0.660
4,11:29,2,9,KAN 33,27,6,Damien Williams right end for 1 yard (tackle by Todd Davis),0.660,0.100
4,10:55,3,8,KAN 34,27,6,Matt Moore sacked by DeMarcus Walker for -2 yards,0.100,-1.240
4,10:12,4,10,KAN 32,27,6,"Dustin Colquitt punts 34 yards, returned by Diontae Spencer for 1 yard (tackle by Byron Pringle)",-1.240,-1.270
4,10:04,1,10,DEN 35,27,6,Phillip Lindsay left tackle for 9 yards (tackle by Ben Niemann and Charvarius Ward),1.270,1.940
4,9:32,2,1,DEN 44,27,6,Phillip Lindsay up the middle for 3 yards (tackle by Alex Okafor),1.940,2.060
4,9:02,1,10,DEN 47,27,6,Joe Flacco pass incomplete short right,2.060,1.520
4,8:56,2,10,DEN 47,27,6,Joe Flacco pass complete short right to DaeSean Hamilton for 4 yards (tackle by Rashad Fenton),1.520,1.360
4,8:20,3,6,KAN 49,27,6,Joe Flacco pass incomplete deep left intended for Courtland Sutton,1.360,0.000
4,8:14,4,6,KAN 49,27,6,Joe Flacco pass incomplete short middle intended for DaeSean Hamilton (defended by Rashad Fenton),0.000,-2.190
4,8:10,1,10,KAN 49,27,6,LeSean McCoy up the middle for 22 yards (tackle by Justin Simmons and Davontae Harris),2.190,3.640
4,7:32,1,10,DEN 29,27,6,LeSean McCoy right end for -3 yards (tackle by Mike Purcell),3.640,2.700
4,6:50,2,13,DEN 32,27,6,Matt Moore pass complete short left to Tyreek Hill for 11 yards (tackle by Todd Davis),2.700,3.470
4,6:09,3,2,DEN 21,27,6,Damien Williams up the middle for no gain (tackle by Alexander Johnson),3.470,2.180
4,5:08,4,2,DEN 21,30,6,Harrison Butker 39 yard field goal good,2.180,3.000
4,5:04,,,KAN 35,30,6,"Harrison Butker kicks off 65 yards, touchback.",0.000,0.610
4,5:03,1,10,DEN 25,30,6,Joe Flacco pass complete short right to Royce Freeman for 10 yards (tackle by Tyrann Mathieu),0.610,1.270
4,4:40,1,10,DEN 35,30,6,Joe Flacco pass complete short left to Royce Freeman for 2 yards (tackle by Ben Niemann),1.270,0.990
4,4:11,2,8,DEN 37,30,6,Joe Flacco pass complete short right to Phillip Lindsay for -4 yards (tackle by Ben Niemann),0.990,-0.230
4,3:31,3,12,DEN 33,30,6,Joe Flacco pass incomplete deep left intended for DaeSean Hamilton,-0.230,-1.180
4,3:26,4,12,DEN 33,30,6,Colby Wadman punts 45 yards downed by Joseph Jones,-1.180,-0.410
4,3:16,1,10,KAN 22,30,6,Damien Williams left guard for 1 yard (tackle by DeMarcus Walker),0.410,0.000
4,2:33,2,9,KAN 23,30,6,Damien Williams up the middle for 3 yards (tackle by Justin Hollins),0.000,-0.290
4,2:00,3,6,KAN 26,30,6,Damien Williams up the middle for 1 yard (tackle by Dre'Mont Jones and Josey Jewell),-0.290,-1.570
4,1:17,4,5,KAN 27,30,6,"Dustin Colquitt punts 48 yards, returned by Diontae Spencer for 1 yard (tackle by Byron Pringle)",-1.570,-0.670
4,1:01,1,10,DEN 26,30,6,Royce Freeman right guard for 4 yards (tackle by Terrell McClain and Jordan Lucas),0.670,0.670
4,0:24,2,6,DEN 30,30,6,Royce Freeman right guard for 3 yards (tackle by Emmanuel Ogbah),0.670,0.370
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
