0,1
Game Info,Game Info
Won Toss,Bills
Roof,outdoors
Surface,grass
Duration,3:30
Attendance,68809
Weather,"37 degrees, relative humidity 89%, wind 10 mph, wind chill 30"
Vegas Line,Tennessee Titans -5.0
Over/Under,37.0 (over)
