#,Quarter,Time,LOS,Plays,Length,Net Yds,Result
1,1,13:20,TEN 49,3,1:04,4,Punt
2,1,11:08,TEN 29,14,6:28,60,Field Goal
3,1,3:30,TEN 44,12,4:39,35,Field Goal
4,2,10:15,TEN 44,3,2:21,7,Punt
5,2,6:53,TEN 11,6,3:46,5,Punt
6,2,1:52,TEN 27,8,1:52,50,Missed FG
7,3,15:00,TEN 24,3,1:41,4,Fumble
8,3,13:19,TEN 32,7,4:07,30,Punt
9,3,6:16,BUF 18,3,0:41,18,Touchdown
10,3,3:40,TEN 42,8,4:09,58,Touchdown
11,4,12:21,TEN 42,3,1:55,-19,Punt
12,4,7:09,TEN 33,6,2:46,67,Touchdown
13,4,3:16,TEN 29,3,0:52,4,Punt
14,4,0:24,BUF 39,1,0:24,-1,End of Game
