Quarter,Time,Down,ToGo,Location,SFO,STL,Detail,EPB,EPA
1,6:11,3,21,SFO 22,7,3,Alex Smith pass complete to Brandon Lloyd for 10 yards (tackle by DeJuan Groce),-1.550,-1.240
1,5:42,4,11,SFO 32,7,3,"Andy Lee punts 40 yards, returned by Dane Looker for 6 yards (tackle by B.J. Tucker)",-1.240,-1.200
1,5:32,1,10,STL 34,7,3,Steven Jackson left tackle for -2 yards (tackle by Ben Emanuel),1.200,0.390
1,4:55,2,12,STL 32,7,3,Jamie Martin pass incomplete intended for Marshall Faulk (defended by Andre Carter),0.390,-0.300
1,4:50,3,12,STL 32,7,3,Jamie Martin pass complete to Torry Holt for 10 yards (tackle by Shawntae Spencer),-0.300,-0.590
1,4:18,4,2,STL 42,7,3,"Bryan Barker punts 50 yards, fair catch by Rasheed Marshall",-0.590,0.380
1,4:07,1,10,SFO 8,7,3,Maurice Hicks right guard for 4 yards (tackle by Leonard Little and Damione Lewis),-0.380,-0.490
1,3:24,2,6,SFO 12,7,3,Alex Smith pass incomplete intended for Arnaz Battle,-0.490,-0.950
1,3:18,3,6,SFO 12,7,3,Alex Smith right end for 5 yards (tackle by Pisa Tinoisamoa),-0.950,-2.320
1,2:39,4,1,SFO 17,7,3,"Andy Lee punts 50 yards, returned by Dane Looker for 13 yards (tackle by Jason McAddley)",-2.320,-1.990
1,2:24,1,10,STL 46,7,3,Steven Jackson left end for -2 yards (tackle by Julian Peterson),1.990,1.180
1,1:49,2,12,STL 44,7,3,Jamie Martin pass complete to Torry Holt for 19 yards (tackle by Shawntae Spencer),1.180,3.120
1,1:30,1,10,SFO 37,7,3,Steven Jackson up the middle for 2 yards (tackle by Marques Douglas and Derek Smith),3.120,2.840
1,0:51,2,8,SFO 35,7,3,Jamie Martin up the middle for 2 yards (tackle by Marques Douglas),2.840,2.410
1,0:06,,,,7,3,Timeout #2 by St. Louis Rams,0.000,2.410
1,0:06,3,6,SFO 33,7,3,Jamie Martin pass complete to Isaac Bruce for 30 yards (tackle by Ben Emanuel),2.410,6.510
Quarter,Time,Down,ToGo,Location,SFO,STL,Detail,EPB,EPA
2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter
2,15:00,1,3,SFO 3,7,9,"Steven Jackson right end for 3 yards, touchdown",6.510,7.000
2,,,,SFO 2,7,10,Jeff Wilkins kicks extra point good,0.000,0.000
2,,,,STL 30,7,10,"Jeff Wilkins kicks off 58 yards, returned by Jason McAddley for 17 yards (tackle by O.J. Atogwe)",0.000,0.870
2,14:48,1,10,SFO 29,7,10,Frank Gore left tackle for 4 yards (tackle by Trev Faulk and Ryan Pickett),0.870,0.870
2,14:12,2,6,SFO 33,7,10,Frank Gore right tackle for 5 yards (tackle by Leonard Little),0.870,0.830
2,13:34,3,1,SFO 38,7,10,Frank Gore left guard for 3 yards (tackle by DeJuan Groce and Pisa Tinoisamoa),0.830,1.660
2,12:55,1,10,SFO 41,7,10,Arnaz Battle right end for 8 yards (tackle by Pisa Tinoisamoa),1.660,2.200
2,12:13,2,2,SFO 49,7,10,Maurice Hicks up the middle for 2 yards (tackle by Trev Faulk),2.200,2.320
2,11:26,1,10,STL 49,7,10,Alex Smith pass incomplete intended for Brian Jennings (defended by DeJuan Groce),2.320,1.780
2,11:18,2,10,STL 49,7,10,Alex Smith pass complete to Arnaz Battle for 4 yards (tackle by Pisa Tinoisamoa and Corey Ivy),1.780,1.620
2,10:39,3,6,STL 45,7,10,Alex Smith sacked by Anthony Hargrove for -3 yards,1.620,0.070
2,10:18,,,,7,10,Timeout #3 by St. Louis Rams,0.000,0.070
2,10:18,4,9,STL 48,7,10,"Andy Lee punts 23 yards, fair catch by Dane Looker",0.070,-0.610
2,10:10,1,10,STL 25,7,10,Jamie Martin pass complete to Isaac Bruce for 18 yards (tackle by Derek Smith),0.610,1.800
2,9:50,1,10,STL 43,7,10,Steven Jackson right tackle for 5 yards (tackle by Brandon Moore and Bruce Thornton),1.800,1.930
2,9:19,2,5,STL 48,7,10,Jamie Martin pass complete to Kevin Curtis for 12 yards (tackle by Julian Peterson),1.930,2.920
2,8:43,1,10,SFO 40,7,10,Jamie Martin pass incomplete intended for Torry Holt,2.920,2.370
2,8:39,2,10,SFO 40,7,16,"Jamie Martin pass complete to Torry Holt for 40 yards, touchdown",2.370,7.000
2,,,,SFO 2,7,17,Jeff Wilkins kicks extra point good,0.000,0.000
2,,,,STL 30,7,17,"Jeff Wilkins kicks off 66 yards, returned by Jason McAddley for 22 yards (tackle by O.J. Atogwe). Penalty on Saleem Rasheed: Illegal Block Above the , 10 yards",0.000,-0.370
2,8:25,1,10,SFO 11,7,17,Maurice Hicks up the middle for no gain (tackle by Damione Lewis),-0.370,-0.780
2,7:48,2,10,SFO 11,7,17,Alex Smith pass complete to Arnaz Battle for 10 yards (tackle by Trev Faulk),-0.780,0.340
2,7:08,1,10,SFO 21,7,17,Maurice Hicks up the middle for -2 yards (tackle by Leonard Little),0.340,-0.530
2,6:28,2,12,SFO 19,7,17,"Alex Smith sacked for -9 yards. Alex Smith fumbles, recovered by Alex Smith at SFO-10",-0.530,-2.710
2,5:58,3,21,SFO 10,7,17,Alex Smith sacked by Anthony Hargrove and Tyoka Jackson for -4 yards,-2.710,-2.490
2,5:36,4,25,SFO 6,7,17,"Andy Lee punts 49 yards, returned by Dane Looker for 17 yards (tackle by Terry Jackson)",-2.490,-3.050
2,5:22,1,10,SFO 38,7,17,Steven Jackson up the middle for 3 yards (tackle by Travis Hall),3.050,2.910
2,4:46,2,7,SFO 35,7,17,Jamie Martin pass complete to Steven Jackson for 5 yards (tackle by Derek Smith),2.910,2.870
2,4:15,3,2,SFO 30,7,17,Jamie Martin pass complete to Marshall Faulk for -3 yards (tackle by Bryant Young),2.870,1.170
2,3:38,4,5,SFO 33,7,20,Jeff Wilkins 51 yard field goal good,1.170,3.000
2,,,,STL 30,7,20,"Jeff Wilkins kicks off 67 yards, returned by Rasheed Marshall for 23 yards (tackle by Jeremy Loyd)",0.000,0.670
2,3:26,1,10,SFO 26,7,20,Alex Smith pass complete to Maurice Hicks for 3 yards (tackle by Pisa Tinoisamoa),0.670,0.540
2,2:57,2,7,SFO 29,7,20,Alex Smith pass complete to Jason McAddley for 16 yards (tackle by Ronald Bartell),0.540,1.930
2,2:23,1,10,SFO 45,7,20,Alex Smith for 7 yards (tackle by Tyoka Jackson),1.930,2.330
2,2:00,2,3,STL 48,7,20,Alex Smith pass complete to Brandon Lloyd for 8 yards (tackle by DeJuan Groce),2.330,2.920
2,1:56,1,10,STL 40,7,20,Alex Smith pass complete to Terry Jackson for 9 yards (tackle by Pisa Tinoisamoa),2.920,3.590
2,1:32,2,1,STL 31,7,20,Alex Smith pass complete to Terry Jones for 21 yards (tackle by Jerome Carter),3.590,4.910
2,1:25,1,10,STL 10,13,20,"Frank Gore right guard for 10 yards, touchdown",4.910,7.000
2,,,,STL 2,14,20,Joe Nedney kicks extra point good,0.000,0.000
2,,,,SFO 30,14,20,"Joe Nedney kicks off 71 yards, returned by Chris Johnson for 19 yards (tackle by Terry Jackson)",0.000,0.040
2,1:14,1,10,STL 18,14,20,Jamie Martin pass complete to Marshall Faulk for 1 yard (tackle by Mike Adams),0.040,-0.320
2,0:39,,,,14,20,Timeout #1 by San Francisco 49ers,0.000,-0.320
2,0:39,2,9,STL 19,14,20,Jamie Martin pass complete to Torry Holt for 7 yards (tackle by Shawntae Spencer),-0.320,-0.140
2,0:33,,,,14,20,Timeout #2 by San Francisco 49ers,0.000,-0.140
2,0:33,3,2,STL 26,14,20,Jamie Martin pass incomplete intended for Isaac Bruce. Penalty on Adam Timmerman: Offensive Holding (Declined),-0.140,-1.630
2,0:27,4,2,STL 26,14,20,"Bryan Barker punts 47 yards, returned by Rasheed Marshall for 13 yards (tackle by Corey Ivy)",-1.630,-1.600
2,0:17,1,10,SFO 40,14,20,Alex Smith pass incomplete intended for Brandon Lloyd (defended by DeJuan Groce),1.600,1.050
2,0:10,2,10,SFO 40,14,20,Alex Smith pass complete to Jason McAddley for 22 yards (tackle by Jerome Carter),1.050,3.050
2,0:04,,,,14,20,Timeout #3 by San Francisco 49ers,0.000,3.050
2,0:04,1,10,STL 38,17,20,Joe Nedney 56 yard field goal good,3.050,3.000
Quarter,Time,Down,ToGo,Location,SFO,STL,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,SFO 30,17,20,"Joe Nedney kicks off 64 yards, returned by Chris Johnson for 26 yards (tackle by Jason McAddley). Chris Johnson fumbles (forced by Jason McAddley), recovered by Mike Furrey at STL-32",0.000,1.070
3,14:51,1,10,STL 32,17,20,Steven Jackson up the middle for 2 yards (tackle by Anthony Adams),1.070,0.800
3,14:13,2,8,STL 34,17,20,Jamie Martin pass complete to Marshall Faulk for 10 yards (tackle by Derek Smith),0.800,1.860
3,13:30,1,10,STL 44,17,20,Jamie Martin pass complete to Torry Holt for 15 yards (tackle by B.J. Tucker),1.860,2.850
3,12:52,1,10,SFO 41,17,20,Marshall Faulk left guard for 2 yards (tackle by Derek Smith and Andre Carter),2.850,2.580
3,12:17,2,8,SFO 39,17,20,Jamie Martin pass incomplete intended for Kevin Curtis (defended by B.J. Tucker),2.580,1.880
3,12:09,3,8,SFO 39,17,20,Jamie Martin pass complete to Kevin Curtis for 3 yards (tackle by Ben Emanuel),1.880,0.880
3,11:27,4,5,SFO 36,17,20,"Bryan Barker punts 36 yards, touchback",0.880,-0.280
3,11:16,1,10,SFO 20,17,20,Alex Smith pass complete to Terry Jones for 5 yards (tackle by Trev Faulk),0.280,0.410
3,10:41,2,5,SFO 25,17,20,Alex Smith pass complete to Arnaz Battle for 14 yards (tackle by Ronald Bartell and Trev Faulk),0.410,1.530
3,10:02,1,10,SFO 39,17,20,Frank Gore left tackle for 3 yards (tackle by Adam Archuleta),1.530,1.390
3,9:21,2,7,SFO 42,17,20,Maurice Hicks up the middle for 14 yards (tackle by Ronald Bartell),1.390,2.650
3,8:39,1,10,STL 44,17,20,Frank Gore up the middle for -3 yards (tackle by Trev Faulk and Adam Archuleta),2.650,1.710
3,7:53,2,13,STL 47,17,20,Alex Smith for 4 yards (tackle by DeJuan Groce),1.710,1.550
3,7:27,3,9,STL 43,17,20,Alex Smith pass incomplete intended for Jason McAddley (defended by Ronald Bartell),1.550,0.400
3,7:22,4,9,STL 43,17,20,"Andy Lee punts 43 yards, touchback",0.400,-0.280
3,7:13,1,10,STL 20,17,20,Steven Jackson left tackle for 7 yards (tackle by Marques Douglas),0.280,0.680
3,6:40,2,3,STL 27,17,20,Steven Jackson up the middle for no gain (tackle by Andre Carter),0.680,-0.030
3,6:00,3,3,STL 27,17,20,Jamie Martin pass complete to Torry Holt for 7 yards (tackle by Julian Peterson),-0.030,1.200
3,5:20,1,10,STL 34,17,20,Jamie Martin pass complete to Madison Hedgecock for 13 yards (tackle by Brandon Moore and B.J. Tucker),1.200,2.060
3,4:45,1,10,STL 47,17,20,Marshall Faulk left end for 1 yard (tackle by Shawntae Spencer),2.060,1.650
3,4:06,2,9,STL 48,17,20,Jamie Martin pass complete to Steven Jackson for 8 yards (tackle by Andre Carter),1.650,2.020
3,3:26,3,1,SFO 44,17,20,Jamie Martin pass complete to Madison Hedgecock for 12 yards (tackle by Julian Peterson),2.020,3.450
3,2:42,1,10,SFO 32,17,20,Jamie Martin pass complete to Isaac Bruce for 6 yards (tackle by Derek Smith),3.450,3.710
3,1:59,2,4,SFO 26,17,20,"Penalty on Claude Terrell: False Start, 5 yards (no play)",3.710,3.040
3,1:39,2,9,SFO 31,17,20,Steven Jackson right tackle for no gain (tackle by Bryant Young),3.040,2.340
3,1:00,3,9,SFO 31,17,20,Jamie Martin pass complete to Shaun McDonald for 13 yards (tackle by Derek Smith),2.340,4.370
3,0:13,1,10,SFO 18,17,20,Jamie Martin pass complete to Marshall Faulk for 7 yards (tackle by Travis Hall),4.370,5.010
Quarter,Time,Down,ToGo,Location,SFO,STL,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,2,3,SFO 11,17,20,Jamie Martin pass incomplete intended for Isaac Bruce is intercepted by Shawntae Spencer at SFO-0,5.010,-0.280
,,,,,,,"STL challenged the ruling, and the play was upheld.",,
4,14:54,1,10,SFO 20,17,20,"Alex Smith for no gain (tackle by Pisa Tinoisamoa). Penalty on Adam Snyder: Offensive Holding, 10 yards (no play)",0.280,-0.760
4,14:31,1,20,SFO 10,17,20,Maurice Hicks up the middle for 5 yards (tackle by Damione Lewis),-0.760,-1.070
4,13:48,2,15,SFO 15,17,20,Alex Smith sacked by Leonard Little for -7 yards,-1.070,-2.820
4,13:20,3,22,SFO 8,17,20,"Penalty on Alex Smith: Delay of Game, 4 yards (no play)",-2.820,-3.290
4,12:58,3,26,SFO 4,17,20,Terry Jackson up the middle for 11 yards (tackle by Mike Furrey and Tyoka Jackson),-3.290,-2.440
4,12:25,4,15,SFO 15,17,20,"Andy Lee punts 43 yards, returned by Dane Looker for 7 yards (tackle by Chris Hetherington). Penalty on Jason McAddley: Offensive Holding (Declined)",-2.440,-2.190
4,12:14,1,10,STL 49,17,20,Jamie Martin pass incomplete intended for Torry Holt,2.190,1.650
4,12:06,2,10,STL 49,17,20,Jamie Martin pass complete to Torry Holt for 20 yards (tackle by Brandon Moore),1.650,3.510
4,11:31,1,10,SFO 31,17,20,Steven Jackson right tackle for 2 yards (tackle by Bryant Young),3.510,3.240
4,10:48,2,8,SFO 29,17,20,Jamie Martin pass complete to Marshall Faulk for -1 yards (tackle by Mike Adams),3.240,2.410
4,10:03,3,9,SFO 30,17,20,Jamie Martin pass complete to Isaac Bruce for 8 yards (tackle by Ben Emanuel),2.410,2.140
4,9:16,4,1,SFO 22,17,20,Steven Jackson left tackle for -1 yards (tackle by Derek Smith and Anthony Adams),2.140,-0.480
4,9:11,1,10,SFO 23,17,20,Frank Gore right guard for 3 yards (tackle by Ryan Pickett and Adam Archuleta),0.480,0.340
4,8:36,2,7,SFO 26,17,20,Frank Gore right tackle for 6 yards (tackle by Damione Lewis),0.340,0.430
4,7:56,3,1,SFO 32,17,20,Alex Smith for 6 yards (tackle by Adam Archuleta),0.430,1.470
4,7:25,1,10,SFO 38,17,20,Alex Smith pass complete to Arnaz Battle for 9 yards (tackle by Ronald Bartell),1.470,2.140
4,6:59,2,1,SFO 47,17,20,Alex Smith up the middle for 1 yard (tackle by Ryan Pickett and Damione Lewis),2.140,2.130
4,6:23,1,10,SFO 48,17,20,Maurice Hicks left end for 9 yards (tackle by Pisa Tinoisamoa),2.130,2.800
4,5:38,2,1,STL 43,17,20,Frank Gore up the middle for 7 yards (tackle by Adam Archuleta and Jimmy Kennedy),2.800,3.180
4,4:54,1,10,STL 36,17,20,Maurice Hicks up the middle for 6 yards (tackle by Mike Furrey),3.180,3.450
4,4:14,2,4,STL 30,23,20,"Frank Gore right tackle for 30 yards, touchdown",3.450,7.000
4,,,,STL 2,24,20,Joe Nedney kicks extra point good,0.000,0.000
4,,,,SFO 30,24,20,"Joe Nedney kicks off 69 yards, returned by Chris Johnson for 17 yards. Penalty on Arlen Harris: Offensive Holding, 9 yards",0.000,-0.380
4,3:57,1,10,STL 9,24,20,Jamie Martin pass complete to Marshall Faulk for 6 yards (tackle by Derek Smith),-0.380,-0.280
4,3:25,2,4,STL 15,24,20,Jamie Martin pass complete to Marshall Faulk for 18 yards (tackle by B.J. Tucker),-0.280,1.140
4,2:48,1,10,STL 33,24,20,Jamie Martin pass complete to Steven Jackson for 8 yards (tackle by Andre Carter),1.140,1.670
4,2:14,2,2,STL 41,24,20,Jamie Martin pass complete to Torry Holt for 17 yards (tackle by Shawntae Spencer),1.670,2.790
4,2:00,1,10,SFO 42,24,20,"Jamie Martin pass incomplete intended for Kevin Curtis. Penalty on Corey Smith: Defensive Offside, 5 yards (no play)",2.790,3.520
4,1:54,1,5,SFO 37,24,20,Jamie Martin pass complete to Marshall Faulk for -1 yards (tackle by Derek Smith),3.520,2.780
4,1:27,2,6,SFO 38,24,20,Jamie Martin pass complete to Marshall Faulk for 7 yards (tackle by Derek Smith),2.780,3.510
4,1:14,,,,24,20,Timeout #2 by St. Louis Rams,0.000,3.510
4,1:14,1,10,SFO 31,24,20,Jamie Martin pass incomplete intended for Kevin Curtis is intercepted by Ben Emanuel at SFO-19 and returned for 3 yards,3.510,-0.410
4,0:59,1,10,SFO 22,24,20,Alex Smith kneels for -1 yards (tackle by Ryan Pickett),0.410,-0.270
4,0:29,2,11,SFO 21,24,20,Alex Smith kneels for -1 yards (tackle by Ryan Pickett),-0.270,-1.090
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
