Unnamed: 0_level_0,Unnamed: 1_level_0,Off.,Off.,Def.,Def.,ST,ST
Player,Pos,Num,Pct,Num,Pct,Num,Pct
Elgton Jenkins,G,74,100%,0,0%,6,19%
David Bakhtiari,T,74,100%,0,0%,6,19%
Bryan Bulaga,T,74,100%,0,0%,6,19%
Billy Turner,G,74,100%,0,0%,6,19%
Corey Linsley,C,74,100%,0,0%,0,0%
Aaron Rodgers,QB,74,100%,0,0%,0,0%
Jake Kumerow,WR,65,88%,0,0%,11,35%
Marquez Valdes-Scantling,WR,57,77%,0,0%,0,0%
Jimmy Graham,TE,54,73%,0,0%,0,0%
Jamaal Williams,RB,39,53%,0,0%,10,32%
Aaron Jones,RB,36,49%,0,0%,0,0%
Geronimo Allison,WR,32,43%,0,0%,0,0%
Darrius Shepherd,WR,29,39%,0,0%,11,35%
Marcedes Lewis,TE,29,39%,0,0%,6,19%
Allen Lazard,WR,17,23%,0,0%,13,42%
Danny Vitale,FB,10,14%,0,0%,19,61%
Evan Baylis,TE,1,1%,0,0%,11,35%
Alex Light,T,1,1%,0,0%,6,19%
Blake Martinez,LB,0,0%,55,100%,6,19%
Adrian Amos,FS,0,0%,55,100%,6,19%
Jaire Alexander,CB,0,0%,54,98%,0,0%
Kevin King,CB,0,0%,54,98%,0,0%
Will Redmond,SS,0,0%,53,96%,9,29%
Kenny Clark,NT,0,0%,50,91%,0,0%
Preston Smith,LB,0,0%,49,89%,0,0%
Za'Darius Smith,LB,0,0%,46,84%,6,19%
Dean Lowry,DE,0,0%,40,73%,12,39%
B.J. Goodson,LB,0,0%,32,58%,8,26%
Tramon Williams,CB,0,0%,29,53%,0,0%
Tyler Lancaster,NT,0,0%,26,47%,8,26%
Chandon Sullivan,CB,0,0%,20,36%,22,71%
Kyler Fackrell,LB,0,0%,16,29%,8,26%
Montravius Adams,DE,0,0%,13,24%,6,19%
Rashan Gary,LB,0,0%,8,15%,2,6%
Oren Burks,LB,0,0%,5,9%,23,74%
Josh Jackson,CB,0,0%,0,0%,25,81%
Ty Summers,LB,0,0%,0,0%,25,81%
Tra Carson,RB,0,0%,0,0%,17,55%
Mason Crosby,K,0,0%,0,0%,11,35%
Hunter Bradley,LS,0,0%,0,0%,9,29%
JK Scott,P,0,0%,0,0%,9,29%
Ka'dar Hollman,CB,0,0%,0,0%,8,26%
Lucas Patrick,C,0,0%,0,0%,6,19%
Tim Williams,LB,0,0%,0,0%,2,6%
Kingsley Keke,DE,0,0%,0,0%,2,6%
