#,Quarter,Time,LOS,Plays,Length,Net Yds,Result
1,1,12:41,BAL 3,6,2:53,15,Punt
2,1,7:55,BAL 20,3,2:09,5,Punt
3,1,4:21,BAL 46,3,1:35,2,Punt
4,2,11:34,BAL 18,5,2:40,15,Punt
5,2,6:59,BAL 2,4,1:02,13,Fumble
6,2,5:57,BAL 19,3,1:42,8,Punt
7,2,1:53,BAL 29,6,1:46,28,Fumble
8,3,15:00,BAL 30,4,2:11,21,Punt
9,3,11:27,BAL 49,3,0:53,8,Punt
10,3,5:40,BAL 11,2,0:49,9,Fumble
11,3,3:07,BAL 36,6,2:51,18,Punt
12,4,11:17,BAL 16,6,3:37,15,Punt
13,4,6:03,BAL 8,3,1:22,92,Touchdown
14,4,1:54,BAL 13,8,1:54,39,End of Game
