#,Quarter,Time,LOS,Plays,Length,Net Yds,Result
1,1,15:00,SEA 20,4,2:19,31,Punt
2,1,9:48,SEA 42,5,1:53,21,Punt
3,1,5:46,SEA 34,4,1:25,30,Interception
4,1,2:46,SEA 11,12,6:12,89,Touchdown
5,2,8:54,BAL 45,5,1:55,26,Interception
6,2,4:15,SEA 30,6,2:22,70,Touchdown
7,2,0:07,SEA 43,1,0:07,-1,End of Half
8,3,12:49,SEA 15,3,1:22,-4,Punt
9,3,10:34,SEA 20,9,4:54,56,Field Goal
10,3,4:51,BAL 20,4,1:44,-1,Field Goal
11,3,0:16,SEA 7,6,3:59,50,Punt
12,4,7:40,SEA 38,3,1:37,7,Punt
13,4,4:41,BAL 29,7,2:47,16,Downs
