Unnamed: 0_level_0,Unnamed: 1_level_0,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns
Player,Tm,Rt,Yds,Y/Rt,TD,Lng,Ret,Yds,Y/R,TD,Lng
Charles Woodson,GNB,0,0,,0,0,2,8,4.0,0,0
Tramon Williams,GNB,2,68,34.0,0,0,0,0,,0,0
DeShawn Wynn,GNB,1,15,15.0,0,0,0,0,,0,0
,,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns
Player,Tm,Rt,Yds,Y/Rt,TD,Lng,Ret,Yds,Y/R,TD,Lng
R.W. McQuarters,NYG,0,0,,0,0,1,2,2.0,0,0
Reuben Droughns,NYG,3,64,21.3,0,0,0,0,,0,0
Ahmad Bradshaw,NYG,2,41,20.5,0,0,0,0,,0,0
