Unnamed: 0_level_0,Unnamed: 1_level_0,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns
Player,Tm,Rt,Yds,Y/Rt,TD,Lng,Ret,Yds,Y/R,TD,Lng
Antwaan Randle El,PIT,3,79,26.3,0,0,3,6,2.0,0,0
Lee Mays,PIT,1,13,13.0,0,0,0,0,,0,0
,,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns
Player,Tm,Rt,Yds,Y/Rt,TD,Lng,Ret,Yds,Y/R,TD,Lng
Elvis Joseph,JAX,3,82,27.3,0,0,0,0,,0,0
Patrick Washington,JAX,3,15,5.0,0,0,0,0,,0,0
Ike Charlton,JAX,1,14,14.0,0,0,0,0,,0,0
Stacey Mack,JAX,1,19,19.0,0,0,0,0,,0,0
