Quarter,Time,Down,ToGo,Location,NYJ,MIA,Detail,EPB,EPA
1,4:39,3,7,MIA 9,7,0,Zach Wilson pass incomplete short left,,
1,4:33,4,7,MIA 9,10,0,Eddy Pineiro 27 yard field goal good,,
1,4:30,,,NYJ 35,10,0,"Braden Mann kicks off 65 yards, touchback.",,
1,4:30,1,10,MIA 25,10,0,Duke Johnson right guard for no gain (tackle by Jonathan Marshall and Michael Carter),,
1,4:05,2,10,MIA 25,10,0,Tua Tagovailoa pass incomplete deep left intended for Albert Wilson (defended by Brandin Echols),,
1,3:56,3,10,MIA 25,10,0,Tua Tagovailoa pass incomplete short middle intended for DeVante Parker (defended by Bryce Hall),,
1,3:50,4,10,MIA 25,10,0,"Michael Palardy punts 52 yards, returned by Braxton Berrios for 11 yards (tackle by Andrew Van Ginkel and Duke Riley)",,
1,3:38,1,10,NYJ 34,10,0,Austin Walter left guard for 1 yard (tackle by Zach Sieler),,
1,3:01,2,9,NYJ 35,10,0,Zach Wilson pass incomplete short left intended for Jamison Crowder,,
1,2:56,3,9,NYJ 35,10,0,Zach Wilson pass incomplete short middle intended for Keelan Cole (defended by Byron Jones),,
1,2:52,4,9,NYJ 35,10,0,"Braden Mann punts 48 yards, fair catch by Tommylee Lewis at MIA-17. Penalty on Jason Pinnock: Unnecessary Roughness / Defense, 15 yards (accepted)",,
1,2:43,1,10,MIA 32,10,0,Tua Tagovailoa pass complete short right to DeVante Parker for 5 yards (tackle by Bryce Hall),,
1,2:18,2,5,MIA 37,10,0,Myles Gaskin left tackle for 4 yards (tackle by Bryce Huff and Elijah Riley),,
1,1:41,3,1,MIA 41,10,0,Duke Johnson left guard for 10 yards (tackle by Ashtyn Davis),,
1,1:02,1,10,NYJ 49,10,0,Tua Tagovailoa pass complete short right to Mike Gesicki for 1 yard (tackle by Bryce Hall),,
1,0:21,2,9,NYJ 48,10,0,Tua Tagovailoa pass complete short left to Albert Wilson for 9 yards (tackle by Quincy Williams),,
Quarter,Time,Down,ToGo,Location,NYJ,MIA,Detail,EPB,EPA
2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter
2,15:00,1,10,NYJ 39,10,0,Tua Tagovailoa pass complete deep left to DeVante Parker for 37 yards (tackle by Elijah Riley and Brandin Echols),,
2,14:27,1,2,NYJ 2,10,0,Duke Johnson up the middle for 1 yard (tackle by C.J. Mosley and Ashtyn Davis),,
2,13:48,2,1,NYJ 1,10,6,"Duke Johnson right tackle for 1 yard, touchdown",,
2,13:43,,,NYJ 15,10,7,Jason Sanders kicks extra point good,,
2,13:42,,,MIA 35,10,7,"Jason Sanders kicks off 65 yards, touchback.",,
2,13:42,1,10,NYJ 25,10,7,Michael Carter left guard for 5 yards (tackle by Elandon Roberts and Christian Wilkins),,
2,13:13,2,5,NYJ 30,10,7,"Zach Wilson pass incomplete intended for Keelan Cole. Penalty on Andrew Van Ginkel: Roughing the Passer, 15 yards (accepted) (no play)",,
2,13:13,1,10,NYJ 45,10,7,Michael Carter left tackle for 3 yards (tackle by Andrew Van Ginkel),,
2,12:31,2,7,NYJ 48,10,7,Zach Wilson pass complete short right to Jamison Crowder for 6 yards (tackle by Xavien Howard and Duke Riley),,
2,12:11,3,1,MIA 46,10,7,Zach Wilson right guard for no gain (no play),,
2,12:01,1,10,MIA 40,10,7,Zach Wilson pass complete short left to Ryan Griffin for 23 yards (tackle by Nik Needham and Jerome Baker),,
2,11:13,,,,,,Timeout #1 by Miami Dolphins,,
2,11:13,1,10,MIA 17,10,7,Tevin Coleman right tackle for 5 yards (tackle by Brandon Jones and Raekwon Davis),,
2,10:45,2,5,MIA 12,10,7,Tevin Coleman up the middle for 7 yards (tackle by Christian Wilkins),,
2,9:54,1,5,MIA 5,10,7,Tevin Coleman right guard for 4 yards (tackle by Xavien Howard and Nik Needham),,
2,9:30,2,1,MIA 1,16,7,"Zach Wilson right guard for 1 yard, touchdown Replay Assistant challenged the runner broke the plane ruling, and the play was upheld.",,
2,9:29,,,MIA 15,17,7,Eddy Pineiro kicks extra point good,,
2,9:29,,,NYJ 35,17,7,"Braden Mann kicks off 65 yards, touchback.",,
2,9:29,1,10,MIA 25,17,7,Duke Johnson left guard for 12 yards (tackle by Quincy Williams and C.J. Mosley),,
2,8:57,1,10,MIA 37,17,7,Tua Tagovailoa pass complete short left to DeVante Parker for 15 yards (tackle by C.J. Mosley and Brandin Echols),,
2,8:27,1,10,NYJ 48,17,7,Myles Gaskin right tackle for 4 yards (tackle by C.J. Mosley),,
2,7:48,2,6,NYJ 44,17,7,Duke Johnson right tackle for 5 yards (tackle by Quincy Williams),,
2,7:09,3,1,NYJ 39,17,7,Duke Johnson left tackle for no gain (tackle by C.J. Mosley and Ashtyn Davis),,
2,6:28,4,1,NYJ 39,17,7,Duke Johnson right end for 6 yards (tackle by Elijah Riley),,
2,5:47,1,10,NYJ 33,17,7,Tua Tagovailoa scrambles left end for 8 yards (tackle by Michael Carter),,
2,5:18,2,2,NYJ 25,17,7,Myles Gaskin up the middle for 2 yards (tackle by Elijah Riley),,
2,4:36,1,10,NYJ 23,17,7,Tua Tagovailoa scrambles right end for 5 yards (tackle by C.J. Mosley),,
2,3:53,2,5,NYJ 18,17,7,"Penalty on Jesse Davis: False Start, 4 yards (accepted) (no play)",,
2,3:33,2,10,NYJ 22,17,7,Tua Tagovailoa pass complete short middle to Mike Gesicki for 12 yards (tackle by Elijah Riley),,
2,2:54,1,10,NYJ 10,17,7,Tua Tagovailoa pass complete short left to Durham Smythe for 4 yards (tackle by C.J. Mosley),,
2,2:11,2,6,NYJ 6,17,7,Tua Tagovailoa pass incomplete short right intended for Mike Gesicki (defended by Elijah Riley),,
2,2:06,3,6,NYJ 6,17,7,Tua Tagovailoa pass incomplete short middle intended for Mack Hollins,,
2,2:02,4,6,NYJ 6,17,10,Jason Sanders 24 yard field goal good,,
2,1:59,,,MIA 35,17,10,"Jason Sanders kicks off 65 yards, touchback.",,
2,1:59,1,10,NYJ 25,17,10,Michael Carter left tackle for -5 yards (tackle by Christian Wilkins),,
2,1:51,,,,,,Timeout #2 by Miami Dolphins,,
2,1:51,2,15,NYJ 20,17,10,Zach Wilson pass incomplete short left intended for Jamison Crowder (defended by Byron Jones),,
2,1:46,3,15,NYJ 20,17,10,"Zach Wilson pass complete short middle to Jamison Crowder for 1 yard, lateral to Braxton Berrios for no gain (tackle by Andrew Van Ginkel)",,
2,1:05,1,10,NYJ 43,17,10,Zach Wilson sacked by Jerome Baker for -9 yards,,
2,0:46,,,,,,Timeout #1 by New York Jets,,
2,0:46,2,19,NYJ 34,17,10,Zach Wilson pass incomplete short middle intended for Jamison Crowder (defended by Christian Wilkins),,
2,0:43,3,19,NYJ 34,17,10,Austin Walter right guard for 11 yards (tackle by Justin Coleman and Eric Rowe),,
2,0:30,,,,,,Timeout #3 by Miami Dolphins,,
2,0:30,4,8,NYJ 45,17,10,Braden Mann punts 52 yards downed by Vyncint Smith,,
2,0:21,1,10,MIA 3,17,10,Tua Tagovailoa kneels for -1 yards,,
Quarter,Time,Down,ToGo,Location,NYJ,MIA,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,MIA 35,17,10,"Jason Sanders kicks off 65 yards, touchback.",,
3,15:00,1,10,NYJ 25,17,10,Tevin Coleman right guard for no gain (tackle by Elandon Roberts and Zach Sieler),,
3,14:17,2,10,NYJ 25,17,10,"Zach Wilson sacked by Emmanuel Ogbah for -1 yards. Penalty on Laurent Duvernay-Tardif: Offensive Holding, 10 yards (declined)",,
3,14:00,3,11,NYJ 24,17,10,Zach Wilson scrambles right end for 4 yards (tackle by Andrew Van Ginkel),,
3,13:28,4,7,NYJ 28,17,10,"Braden Mann punts 50 yards, fair catch by Tommylee Lewis at MIA-22",,
3,13:20,1,10,MIA 22,17,10,Duke Johnson up the middle for 4 yards (tackle by Quinnen Williams),,
3,12:52,2,6,MIA 26,17,10,Tua Tagovailoa sacked by Sheldon Rankins for no gain,,
3,12:11,3,6,MIA 26,17,10,Tua Tagovailoa pass complete deep left to Isaiah Ford for 27 yards (tackle by Michael Carter),,
3,11:29,1,10,NYJ 47,17,10,Tua Tagovailoa pass complete short middle to Duke Johnson for 20 yards (tackle by Ashtyn Davis),,
3,11:02,1,10,NYJ 27,17,10,Albert Wilson left end for 1 yard (tackle by Quincy Williams),,
3,10:30,2,9,NYJ 26,17,10,Tua Tagovailoa pass incomplete short left,,
3,10:26,3,9,NYJ 26,17,10,Tua Tagovailoa pass complete short right to Mike Gesicki for 20 yards (tackle by Javelin Guidry and Ashtyn Davis),,
3,9:52,1,6,NYJ 6,17,16,"Duke Johnson right guard for 6 yards, touchdown",,
3,9:44,,,NYJ 15,17,17,Jason Sanders kicks extra point good,,
3,9:44,,,MIA 35,17,17,"Jason Sanders kicks off 65 yards, touchback.",,
3,9:44,1,10,NYJ 25,17,17,Zach Wilson pass incomplete short right,,
3,9:35,2,10,NYJ 25,17,17,Michael Carter right tackle for 6 yards (tackle by Emmanuel Ogbah and Brandon Jones),,
3,8:59,3,4,NYJ 31,17,17,Zach Wilson scrambles up the middle for 6 yards (tackle by Duke Riley),,
3,8:13,1,10,NYJ 37,17,17,Zach Wilson sacked by Brandon Jones for -8 yards,,
3,7:24,,,,,,Timeout #1 by New York Jets,,
3,7:24,2,18,NYJ 29,17,17,Zach Wilson pass complete short left to Jamison Crowder for 9 yards (tackle by Justin Coleman),,
3,6:41,3,9,NYJ 38,17,17,Zach Wilson sacked by Andrew Van Ginkel for -9 yards,,
3,6:05,4,18,NYJ 29,17,17,Braden Mann punts 29 yards out of bounds,,
3,5:58,1,10,MIA 42,17,17,Tua Tagovailoa pass incomplete short left intended for DeVante Parker (defended by Brandin Echols),,
3,5:53,2,10,MIA 42,17,17,Myles Gaskin left guard for 6 yards (tackle by Brandin Echols),,
3,5:10,3,4,MIA 48,17,17,Tua Tagovailoa pass complete short left to Isaiah Ford for 7 yards (tackle by Javelin Guidry),,
3,4:31,1,10,NYJ 45,17,17,Tua Tagovailoa scrambles up the middle for 9 yards (tackle by Michael Carter),,
3,3:48,2,1,NYJ 36,17,17,Duke Johnson right guard for 3 yards (tackle by Bryce Hall and Quincy Williams),,
3,3:10,1,10,NYJ 33,17,17,Duke Johnson left end for 7 yards (tackle by Sharrod Neasman and Michael Carter),,
3,2:24,2,3,NYJ 26,17,17,Myles Gaskin right tackle for 2 yards (tackle by Quincy Williams and C.J. Mosley),,
3,1:50,3,1,NYJ 24,17,17,Myles Gaskin right guard for no gain (tackle by C.J. Mosley),,
3,1:12,4,1,NYJ 24,17,17,Jacoby Brissett left guard for 2 yards (tackle by Sheldon Rankins and Ronald Blair),,
3,0:30,1,10,NYJ 22,17,17,Duke Johnson up the middle for 11 yards (tackle by Ashtyn Davis),,
Quarter,Time,Down,ToGo,Location,NYJ,MIA,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,1,10,NYJ 11,17,17,Duke Johnson left end for 3 yards (tackle by Bryce Hall),,
4,14:32,2,7,NYJ 8,17,17,"Tua Tagovailoa pass incomplete short left intended for DeVante Parker. Penalty on Bryce Hall: Defensive Pass Interference, 7 yards (accepted) (no play)",,
4,14:27,1,1,NYJ 1,17,23,"Tua Tagovailoa pass complete short left to Christian Wilkins for 1 yard, touchdown. Penalty on Sheldon Rankins: Defensive Offside, 5 yards (declined)",,
4,14:23,,,NYJ 15,17,24,Jason Sanders kicks extra point good,,
4,14:23,,,MIA 35,17,24,"Jason Sanders kicks off 65 yards, touchback.",,
4,14:23,1,10,NYJ 25,17,24,Zach Wilson pass complete short right to Tyler Kroft for 24 yards (tackle by Xavien Howard),,
4,13:43,1,10,NYJ 49,17,24,Tevin Coleman up the middle for 20 yards (tackle by Nik Needham),,
4,13:01,1,10,MIA 31,17,24,"Zach Wilson sacked by Zach Sieler for -7 yards. Zach Wilson fumbles (forced by Zach Sieler), recovered by Emmanuel Ogbah at MIA-39 (tackle by Zach Sieler)",,
4,12:56,1,10,MIA 39,17,24,Myles Gaskin left guard for 2 yards (tackle by Jonathan Marshall),,
4,12:18,2,8,MIA 41,17,24,"Duke Johnson right tackle for no gain (tackle by Bryce Hall). Penalty on Hunter Long: Offensive Holding, 10 yards (accepted) (no play)",,
4,12:00,2,18,MIA 31,17,24,Tua Tagovailoa pass complete short left to Isaiah Ford for 17 yards (tackle by Sharrod Neasman),,
4,11:23,3,1,MIA 48,17,24,Myles Gaskin right guard for no gain (tackle by C.J. Mosley and Sheldon Rankins),,
4,10:29,4,1,MIA 48,17,24,"Clayton Fejedelem aborted snap, recovered by Sheldon Rankins at MIA-45",,
4,10:23,1,10,MIA 45,17,24,Michael Carter left tackle for -2 yards (tackle by Jaelan Phillips and Christian Wilkins),,
4,9:46,2,11,MIA 47,17,24,Zach Wilson pass incomplete deep right intended for Denzel Mims,,
4,9:41,3,12,MIA 47,17,24,Zach Wilson sacked by Jerome Baker for -10 yards,,
4,8:55,4,22,NYJ 43,17,24,Braden Mann punts 37 yards out of bounds,,
4,8:48,1,10,MIA 20,17,24,Duke Johnson left guard for 3 yards (tackle by C.J. Mosley and Ashtyn Davis),,
4,8:10,2,7,MIA 23,17,24,"Duke Johnson left tackle for no gain (tackle by Brandin Echols). Penalty on Hunter Long: Offensive Holding, 10 yards (declined) . Penalty on Robert Hunt: Offensive Holding, 10 yards (accepted)",,
4,7:52,2,14,MIA 16,23,24,"Tua Tagovailoa pass short left intended for Hunter Long is intercepted by Brandin Echols at MIA-20 and returned for 20 yards, touchdown",,
4,7:45,,,MIA 15,24,24,Eddy Pineiro kicks extra point good,,
4,7:45,,,NYJ 35,24,24,"Braden Mann kicks off 65 yards, touchback.",,
4,7:45,1,10,MIA 25,24,24,Tua Tagovailoa pass complete short left to Mike Gesicki for 9 yards (tackle by Quincy Williams),,
4,7:14,2,1,MIA 34,24,24,Duke Johnson left end for 8 yards (tackle by Sharrod Neasman),,
4,6:33,1,10,MIA 42,24,24,Tua Tagovailoa pass incomplete deep left intended for Mike Gesicki,,
4,6:28,2,10,MIA 42,24,24,Myles Gaskin right guard for 30 yards (tackle by Sharrod Neasman),,
4,5:52,1,10,NYJ 28,24,24,Myles Gaskin right guard for 4 yards (tackle by Ronald Blair and C.J. Mosley),,
4,5:12,2,6,NYJ 24,24,24,Duke Johnson left tackle for 12 yards (tackle by Quincy Williams and Ashtyn Davis),,
4,4:30,1,10,NYJ 12,24,24,Duke Johnson left tackle for 1 yard (tackle by Quincy Williams),,
4,3:49,2,9,NYJ 11,24,24,Tua Tagovailoa pass incomplete short left intended for DeVante Parker (defended by Bryce Hall),,
4,3:43,3,9,NYJ 11,24,30,"Tua Tagovailoa pass complete short left to DeVante Parker for 11 yards, touchdown",,
4,3:37,,,NYJ 15,24,31,Jason Sanders kicks extra point good,,
4,3:37,,,MIA 35,24,31,"Jason Sanders kicks off 65 yards, touchback.",,
4,3:37,1,10,NYJ 25,24,31,Tevin Coleman right guard for 2 yards (tackle by Elandon Roberts and Christian Wilkins),,
4,3:02,2,8,NYJ 27,24,31,Zach Wilson scrambles up the middle for 1 yard (tackle by Jerome Baker and Christian Wilkins),,
4,2:18,3,7,NYJ 28,24,31,Zach Wilson pass incomplete short left intended for Michael Carter,,
4,2:14,4,7,NYJ 28,24,31,"Braden Mann punts 63 yards, returned by Tommylee Lewis for 5 yards (tackle by Jason Pinnock)",,
4,2:02,,,,,,Timeout #1 by Miami Dolphins,,
4,2:02,1,10,MIA 14,24,31,Tua Tagovailoa pass complete short left to Mike Gesicki for 1 yard (tackle by C.J. Mosley),,
4,1:57,2,9,MIA 15,24,31,Duke Johnson left tackle for 4 yards (tackle by C.J. Mosley),,
4,1:52,,,,,,Timeout #2 by New York Jets,,
4,1:52,3,5,MIA 19,24,31,Tua Tagovailoa pass incomplete short left intended for DeVante Parker (defended by Bryce Hall),,
4,1:49,4,5,MIA 19,24,31,"Michael Palardy punts 56 yards, returned by Braxton Berrios for 12 yards (tackle by Duke Riley)",,
4,1:36,1,10,NYJ 37,24,31,"Zach Wilson scrambles left end for no gain. Penalty on Conor McDermott: Offensive Holding, 10 yards (accepted) (no play)",,
4,1:28,1,20,NYJ 27,24,31,Zach Wilson pass incomplete short middle intended for Denzel Mims,,
4,1:24,2,20,NYJ 27,24,31,Zach Wilson pass incomplete short right intended for Denzel Mims (defended by Emmanuel Ogbah),,
4,1:20,3,20,NYJ 27,24,31,Zach Wilson pass complete short middle to Jamison Crowder for 10 yards (tackle by Eric Rowe and Brandon Jones),,
4,1:16,,,,,,Timeout #3 by New York Jets,,
4,1:16,4,10,NYJ 37,24,31,Zach Wilson pass complete short left to Keelan Cole for 9 yards (tackle by Byron Jones),,
4,1:10,1,10,NYJ 45,24,31,Tua Tagovailoa kneels for -1 yards,,
4,0:39,2,11,NYJ 46,24,31,Tua Tagovailoa kneels for -1 yards,,
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
