Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
Michael Thomas,NOR,13,10,89,0,4,60,6.0,29,2.9,7.5,2,5.0,0,0.0,0,94.7
Tre'Quan Smith,NOR,3,3,49,0,3,11,3.7,38,12.7,3.7,2,1.5,0,0.0,0,118.7
Jared Cook,NOR,7,2,25,0,2,17,8.5,8,4.0,8.9,1,2.0,2,28.6,1,2.4
Taysom Hill,NOR,3,2,16,0,1,12,6.0,4,2.0,8.3,0,,0,0.0,0,79.9
Deonte Harty,NOR,1,1,-7,0,,-4,-4.0,-3,-3.0,-4.0,1,1.0,0,0.0,0,79.2
Alvin Kamara,NOR,3,1,15,0,0,6,6.0,9,9.0,15.7,0,,0,0.0,0,50.7
Latavius Murray,NOR,1,1,16,0,1,-5,-5.0,21,21.0,-5.0,1,1.0,0,0.0,0,118.7
Zach Line,NOR,1,0,0,0,,0,,0,,5.0,0,,0,0.0,0,39.6
Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
Cooper Kupp,LAR,9,5,120,0,4,42,8.4,78,15.6,7.1,4,1.3,0,0.0,0,100.5
Brandin Cooks,LAR,4,3,74,1,3,69,23.0,5,1.7,21.5,0,,1,25.0,0,156.2
Gerald Everett,LAR,4,3,21,0,2,7,2.3,14,4.7,1.5,2,1.5,0,0.0,0,86.5
Todd Gurley,LAR,4,3,4,0,0,-9,-3.0,13,4.3,-2.3,0,,1,25.0,0,77.1
Tyler Higbee,LAR,3,2,21,0,1,12,6.0,9,4.5,10.3,0,,0,0.0,0,86.8
Robert Woods,LAR,2,2,33,0,1,10,5.0,23,11.5,5.0,0,,0,0.0,0,118.7
Malcolm Brown,LAR,1,1,10,0,0,6,6.0,4,4.0,6.0,0,,0,0.0,0,108.3
Josh Reynolds,LAR,1,0,0,0,,0,,0,,6.0,0,,0,0.0,0,39.6
