Quarter,Time,Down,ToGo,Location,BAL,CIN,Detail,EPB,EPA
2,8:33,,,CIN 39,7,13,Matt Stover kicks extra point good,0.000,0.000
2,8:33,,,BAL 30,7,13,"Matt Stover kicks off 65 yards, returned by T.J. Houshmandzadeh for 19 yards (tackle by Chad Williams)",0.000,0.540
2,8:20,1,10,CIN 24,7,13,Jon Kitna pass complete to Ron Dugans for 15 yards (tackle by Chris McAlister),0.540,1.530
2,7:46,1,10,CIN 39,7,13,Corey Dillon right tackle for 2 yards (tackle by Kelly Gregg),1.530,1.260
2,7:08,2,8,CIN 41,7,13,Corey Dillon for -1 yards (tackle by Ed Hartwell),1.260,0.430
2,6:30,3,9,CIN 40,7,13,Jon Kitna pass complete to Ron Dugans for 3 yards (tackle by James Trapp),0.430,-0.520
2,5:50,4,6,CIN 43,7,13,Nick Harris punts 27 yards,-0.520,-0.940
2,5:41,1,10,BAL 30,7,13,Jeff Blake pass incomplete intended for Travis Taylor,0.940,0.390
2,5:36,2,10,BAL 30,7,13,Jamal Lewis left end for 9 yards (tackle by Lamont Thompson),0.390,0.890
2,4:59,3,1,BAL 39,7,13,Jamal Lewis right guard for 3 yards (tackle by Bernard Whittington and Takeo Spikes),0.890,1.730
2,4:18,1,10,BAL 42,7,13,Travis Taylor for -5 yards (tackle by Bernard Whittington),1.730,0.510
2,3:37,2,15,BAL 37,7,13,Jeff Blake pass incomplete intended for Javin Hunter,0.510,-0.160
2,3:32,3,15,BAL 37,7,13,"Penalty on Todd Heap: False Start, 5 yards (no play)",-0.160,-0.820
2,3:32,3,20,BAL 32,7,13,Jeff Blake sacked by Justin Smith for -8 yards,-0.820,-1.770
2,2:55,4,28,BAL 24,7,13,Dave Zastudil punts 37 yards,-1.770,-1.530
2,2:44,1,10,CIN 39,7,13,Corey Dillon left guard for 4 yards (tackle by Riddick Parker),1.530,1.530
2,2:11,2,6,CIN 43,7,13,Jon Kitna pass incomplete intended for Chad Johnson (defended by Chris McAlister),1.530,0.830
2,2:05,3,6,CIN 43,7,13,Jon Kitna pass complete to Corey Dillon for 8 yards (tackle by Chad Williams),0.830,2.320
2,2:00,1,10,BAL 49,7,13,Jon Kitna pass incomplete,2.320,1.780
2,1:52,2,10,BAL 49,7,13,Jon Kitna pass complete to Chad Johnson for 16 yards (tackle by Will Demps),1.780,3.380
2,1:29,1,10,BAL 33,7,13,Jon Kitna pass incomplete intended for Corey Dillon,3.380,2.840
2,1:23,2,10,BAL 33,7,13,Jon Kitna pass complete to Peter Warrick for 11 yards (tackle by James Trapp),2.840,4.110
2,1:12,2,10,BAL 33,,,Timeout #1 by Cincinnati Bengals,2.840,4.110
2,1:12,1,10,BAL 22,7,13,Corey Dillon middle for 2 yards (tackle by Kelly Gregg),4.110,3.830
2,0:54,2,8,BAL 20,7,13,Jon Kitna pass complete to Peter Warrick for 5 yards (tackle by James Trapp),3.830,3.930
2,0:49,2,8,BAL 20,,,Timeout #2 by Cincinnati Bengals,3.830,3.930
2,0:49,3,3,BAL 15,7,13,Corey Dillon middle for 7 yards (tackle by Riddick Parker),3.930,5.370
2,0:37,1,8,BAL 8,7,13,Jon Kitna pass incomplete,5.370,4.570
2,0:35,2,8,BAL 8,13,13,"Jon Kitna pass incomplete intended for Corey Dillon is intercepted by Chad Williams at BAL-2 and returned for 98 yards, touchdown",4.570,-7.000
2,0:19,,,CIN 8,14,13,Matt Stover kicks extra point good,0.000,0.000
2,0:19,,,BAL 30,14,13,"Matt Stover kicks off 64 yards, returned by Rudi Johnson for 42 yards (tackle by Bernardo Harris)",0.000,2.130
2,0:11,1,10,CIN 48,14,13,"Jon Kitna pass incomplete intended for Peter Warrick. Penalty on Peter Boulware: Personal Foul, 15 yards (no play)",2.130,3.120
2,0:04,1,10,CIN 48,,,Timeout #3 by Cincinnati Bengals,2.130,2.130
2,0:04,1,10,CIN 48,,,Timeout #2 by Baltimore Ravens,2.130,3.120
2,0:04,1,10,BAL 37,14,13,"Neil Rackers 55 yard field goal no good. Penalty on Randy Hymes: Leaping, 15 yards (no play)",3.120,4.110
2,0:00,1,10,BAL 22,14,16,Neil Rackers 40 yard field goal good. Penalty on BAL: Defensive Offside (Declined),4.110,3.000
Quarter,Time,Down,ToGo,Location,BAL,CIN,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,CIN 30,14,16,"Neil Rackers kicks off 60 yards, returned by Lamont Brightful for 19 yards (tackle by Reggie Myles)",0.000,0.870
3,14:55,1,10,BAL 29,14,16,Jamal Lewis right tackle for 5 yards (tackle by JoJuan Armour and Takeo Spikes),0.870,1.000
3,14:20,2,5,BAL 34,14,16,Jamal Lewis right end for -1 yards (tackle by Bernard Whittington and Justin Smith),1.000,0.170
3,13:43,3,6,BAL 33,14,16,Jeff Blake pass incomplete intended for Travis Taylor,0.170,-1.180
3,13:38,4,6,BAL 33,14,16,"Dave Zastudil punts 34 yards, returned by T.J. Houshmandzadeh for 21 yards. Penalty on Reggie Myles: Illegal Use of Hands, 10 yards, Penalty on Nick Luchey: Illegal Block Above the Waist (Declined)",-1.180,-0.670
3,13:27,1,10,CIN 26,14,16,Jon Kitna pass complete to Nick Luchey for 3 yards (tackle by Chris McAlister),0.670,0.540
3,12:53,2,7,CIN 29,14,16,Corey Dillon right end for 4 yards (tackle by Gary Baxter),0.540,0.370
3,12:24,3,3,CIN 33,14,16,Jon Kitna pass complete to Chad Johnson for 19 yards (tackle by Gary Baxter). Penalty on Gary Baxter: Defensive Holding (Declined),0.370,2.390
3,11:55,1,10,BAL 48,14,16,Rudi Johnson right end for 3 yards (tackle by Kelly Gregg),2.390,2.250
3,11:15,2,7,BAL 45,14,16,Corey Dillon left tackle for 2 yards (tackle by Bernardo Harris),2.250,1.820
3,10:37,3,5,BAL 43,14,16,Jon Kitna pass complete to Chad Johnson for 8 yards (tackle by Chris McAlister),1.820,3.250
3,9:59,1,10,BAL 35,14,22,"Jon Kitna pass complete to Chad Johnson for 35 yards, touchdown",3.250,7.000
3,9:59,,,BAL 35,14,23,Neil Rackers kicks extra point good,0.000,0.000
3,9:59,,,CIN 30,14,23,"Neil Rackers kicks off 40 yards, returned by Sam Gash for 14 yards (tackle by Riall Johnson)",0.000,1.860
3,9:46,1,10,BAL 44,14,23,"Jeff Blake pass incomplete intended for Todd Heap. Penalty on Ethan Brooks: Offensive Holding, 10 yards (no play)",1.860,1.200
3,9:39,1,20,BAL 34,14,23,Jeff Blake pass complete to Alan Ricard for 3 yards (tackle by Takeo Spikes),1.200,0.370
3,9:02,2,17,BAL 37,14,23,Jeff Blake sacked by Tony Williams for -5 yards,0.370,-0.960
3,8:26,3,22,BAL 32,14,23,Jeff Blake for 16 yards (tackle by JoJuan Armour),-0.960,-0.190
3,7:50,4,6,BAL 48,14,23,"Dave Zastudil punts 35 yards, returned by T.J. Houshmandzadeh for 7 yards (tackle by Chad Williams)",-0.190,-0.540
3,7:39,1,10,CIN 24,14,23,Corey Dillon left tackle for 1 yard (tackle by Cornell Brown),0.540,0.130
3,6:55,2,9,CIN 25,14,23,Jon Kitna pass incomplete intended for Chad Johnson (defended by Chris McAlister),0.130,-0.560
3,6:49,3,9,CIN 25,14,23,Jon Kitna pass complete to Corey Dillon for no gain,-0.560,-1.700
3,6:17,4,9,CIN 25,14,23,"Nick Harris punts 16 yards, out of bounds. Penalty on Bart Scott: Defensive Holding, 10 yards",-1.700,-2.190
3,6:07,1,10,BAL 49,14,23,Jamal Lewis left end for 16 yards (tackle by Cory Hall),2.190,3.250
3,5:30,1,10,CIN 35,14,23,Jamal Lewis right guard for 3 yards (tackle by JoJuan Armour),3.250,3.110
3,4:49,2,7,CIN 32,14,23,"Penalty on Bennie Anderson: False Start, 5 yards (no play)",3.110,2.430
3,4:32,2,12,CIN 37,14,23,Jamal Lewis left end for 8 yards (tackle by JoJuan Armour and Takeo Spikes),2.430,2.810
3,3:50,3,4,CIN 29,14,23,Jamal Lewis middle for 1 yard (tackle by JoJuan Armour and Takeo Spikes),2.810,1.680
3,3:10,4,3,CIN 28,14,23,Jeff Blake pass complete to John Jones for 3 yards (tackle by Takeo Spikes),1.680,3.910
3,2:31,1,10,CIN 25,14,23,Chester Taylor right tackle for 3 yards (tackle by Bernard Whittington),3.910,3.770
3,1:56,2,7,CIN 22,14,23,Jamal Lewis right end for 2 yards (tackle by Tony Williams),3.770,3.340
3,1:16,3,5,CIN 20,14,23,Jeff Blake pass incomplete intended for Terry Jones,3.340,2.170
3,1:11,4,5,CIN 20,14,23,Matt Stover 38 yard field goal no good,2.170,-0.870
3,1:06,1,10,CIN 29,14,23,Jon Kitna pass incomplete intended for Peter Warrick,0.870,0.330
3,1:01,2,10,CIN 29,14,23,Corey Dillon right tackle for 1 yard (tackle by Kelly Gregg),0.330,-0.230
3,0:17,3,9,CIN 30,14,23,Jon Kitna pass complete to T.J. Houshmandzadeh for 8 yards (tackle by James Trapp and Anthony Mitchell),-0.230,-0.850
Quarter,Time,Down,ToGo,Location,BAL,CIN,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,4,1,CIN 38,20,23,"Nick Harris punts, blocked by Chad Williams, recovered by Ron Johnson and returned 22 yards, touchdown",-0.850,-7.000
4,14:51,,,CIN 38,21,23,Matt Stover kicks extra point good,0.000,0.000
4,14:51,,,BAL 30,21,23,"Matt Stover kicks off 57 yards, returned by Rudi Johnson for 27 yards (tackle by Shannon Taylor)",0.000,1.600
4,14:46,1,10,CIN 40,21,23,Jon Kitna pass complete to Corey Dillon for 7 yards (tackle by Cornell Brown),1.600,2.000
4,14:04,2,3,CIN 47,21,23,Jon Kitna pass complete to Matt Schobel for 11 yards (tackle by Bernardo Harris and Ed Hartwell),2.000,2.790
4,13:27,1,10,BAL 42,21,23,Corey Dillon left guard for 4 yards (tackle by Bernardo Harris),2.790,2.780
4,12:45,2,6,BAL 38,21,23,Jon Kitna pass complete to Ron Dugans for 3 yards (tackle by Bernardo Harris),2.780,2.480
4,12:07,3,3,BAL 35,21,23,Jon Kitna pass complete to T.J. Houshmandzadeh for 5 yards (tackle by Ed Hartwell),2.480,3.580
4,11:23,1,10,BAL 30,21,23,Jon Kitna pass incomplete intended for Lorenzo Neal,3.580,3.030
4,11:17,2,10,BAL 30,21,23,Corey Dillon right guard for 4 yards (tackle by Ed Hartwell),3.030,2.870
4,10:32,3,6,BAL 26,21,23,--,2.870,-1.000
4,10:27,1,10,BAL 31,21,23,Jamal Lewis left guard for 4 yards (tackle by Justin Smith and Cory Hall),1.000,1.000
4,9:52,2,6,BAL 35,21,23,Jamal Lewis left guard for 5 yards (tackle by Takeo Spikes),1.000,0.960
4,9:21,3,1,BAL 40,21,23,Jeff Blake middle for 1 yard,0.960,1.660
4,8:45,1,10,BAL 41,21,23,Jeff Blake pass incomplete intended for Todd Heap,1.660,1.120
4,8:38,2,10,BAL 41,21,23,"Jeff Blake pass incomplete intended for Jamal Lewis (defended by Takeo Spikes). Penalty on Jeff Burris: Illegal Use of Hands, 5 yards (no play)",1.120,1.990
4,8:32,1,10,BAL 46,21,23,Jamal Lewis left tackle for 3 yards (tackle by JoJuan Armour),1.990,1.860
4,7:57,2,7,BAL 49,21,23,Jeff Blake pass incomplete intended for Todd Heap,1.860,1.160
4,7:51,2,7,BAL 49,,,Timeout #1 by Baltimore Ravens,1.860,1.160
4,7:51,3,7,BAL 49,21,23,Jeff Blake pass complete to Chester Taylor for 16 yards (tackle by JoJuan Armour),1.160,3.250
4,7:07,1,10,CIN 35,21,23,Jeff Blake pass complete to Travis Taylor for 8 yards (tackle by Takeo Spikes),3.250,3.780
4,6:25,2,2,CIN 27,21,23,Alan Ricard right guard for 4 yards (tackle by Canute Curtis),3.780,4.040
4,5:52,1,10,CIN 23,21,23,Jamal Lewis left end for 1 yard (tackle by Takeo Spikes),4.040,3.630
4,5:22,2,9,CIN 22,27,23,"Jeff Blake pass complete to Todd Heap for 22 yards, touchdown",3.630,7.000
4,5:22,2,9,CIN 22,27,23,"Penalty on CIN: Roughing the Passer, 15 yards",3.630,1.000
4,5:22,2,,CIN 22,27,23,"Two Point Attempt: Jeff Blake pass incomplete intended for Randy Hymes, conversion fails",1.000,-1.000
4,5:22,,,BAL 45,27,23,"Matt Stover kicks off 55 yards, returned by Rudi Johnson for 21 yards (tackle by Alvin Porter)",0.000,0.340
4,5:06,1,10,CIN 21,27,23,Corey Dillon left guard for 2 yards (tackle by Adalius Thomas),0.340,0.070
4,4:36,2,8,CIN 23,27,23,Jon Kitna pass complete to T.J. Houshmandzadeh for 18 yards (tackle by Ed Hartwell),0.070,1.660
4,3:59,1,10,CIN 41,27,23,Jon Kitna pass incomplete intended for Peter Warrick (defended by Gary Baxter),1.660,1.120
4,3:51,2,10,CIN 41,27,23,Jon Kitna pass complete to Matt Schobel for 8 yards (tackle by Chad Williams),1.120,1.490
4,3:13,3,2,CIN 49,27,23,Jon Kitna pass incomplete intended for Corey Dillon (defended by Chris McAlister),1.490,-0.130
4,3:07,4,2,CIN 49,27,23,Jon Kitna for 9 yards (tackle by Chris McAlister),-0.130,2.790
4,2:59,1,10,BAL 42,27,23,Rudi Johnson left guard for 3 yards (tackle by Ed Hartwell),2.790,2.650
4,2:23,2,7,BAL 39,27,23,Jon Kitna pass incomplete intended for Rudi Johnson,2.650,1.950
4,2:18,3,7,BAL 39,27,23,Jon Kitna pass incomplete intended for Corey Dillon,1.950,0.660
4,2:13,4,7,BAL 39,27,23,Jon Kitna pass complete to Ron Dugans for 15 yards (tackle by Ed Reed),0.660,3.970
4,2:00,1,10,BAL 24,27,23,Jon Kitna pass incomplete intended for T.J. Houshmandzadeh,3.970,3.430
4,1:53,2,10,BAL 24,27,23,Jon Kitna pass complete to Ron Dugans for 6 yards (tackle by Chad Williams),3.430,3.570
4,1:32,3,4,BAL 18,27,23,Jon Kitna pass complete to Corey Dillon for 3 yards (tackle by Adalius Thomas),3.570,2.590
4,1:23,3,4,BAL 18,,,Timeout #1 by Cincinnati Bengals,3.570,3.570
4,1:23,3,4,BAL 18,,,Timeout #2 by Baltimore Ravens,3.570,2.590
4,1:23,4,1,BAL 15,27,23,Rudi Johnson left tackle for 2 yards (tackle by Ed Hartwell),2.590,4.710
4,1:15,4,1,BAL 15,,,Timeout #2 by Cincinnati Bengals,2.590,4.710
4,1:15,1,10,BAL 13,27,23,Jon Kitna pass incomplete intended for Rudi Johnson (defended by Gary Baxter),4.710,4.050
4,1:10,2,10,BAL 13,27,23,Jon Kitna pass complete to Rudi Johnson for 3 yards (tackle by Chad Williams),4.050,3.650
4,0:39,3,7,BAL 10,27,23,Jon Kitna pass incomplete intended for Ron Dugans (defended by Ed Hartwell),3.650,2.760
4,0:34,4,7,BAL 10,27,23,Jon Kitna pass incomplete intended for Corey Dillon (defended by Adalius Thomas),2.760,0.380
4,0:28,1,10,BAL 10,27,23,Jeff Blake kneels for -1 yards,-0.380,-0.850
4,0:16,1,10,BAL 10,,,Timeout #3 by Cincinnati Bengals,-0.380,-0.850
4,0:16,2,11,BAL 9,27,23,Jeff Blake kneels for no gain,-0.850,-1.540
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
