Quarter,Time,Down,ToGo,Location,STL,ARI,Detail,EPB,EPA
1,0:06,3,9,STL 47,7,3,Carson Palmer pass complete short right to Michael Floyd for 10 yards (tackle by Lamarcus Joyner and Trumaine Johnson),1.290,3.120
Quarter,Time,Down,ToGo,Location,STL,ARI,Detail,EPB,EPA
2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter
2,15:00,1,10,STL 37,7,3,Carson Palmer pass incomplete short right intended for John Brown (defended by Trumaine Johnson),3.120,2.570
2,14:56,2,10,STL 37,7,3,Carson Palmer pass complete short right to Michael Floyd for 12 yards (tackle by Trumaine Johnson),2.570,3.910
2,14:19,1,10,STL 25,7,3,Chris Johnson middle for 8 yards (tackle by T.J. McDonald),3.910,4.550
2,13:43,2,2,STL 17,7,3,Chris Johnson middle for 3 yards (tackle by Aaron Donald),4.550,4.650
2,13:04,1,10,STL 14,7,3,Chris Johnson left end for -1 yards (tackle by Nick Fairley),4.650,3.850
2,12:16,2,11,STL 15,7,3,Carson Palmer pass complete short right to John Brown for 8 yards (tackle by Trumaine Johnson),3.850,4.500
2,11:31,3,3,STL 7,7,3,David Johnson middle for -2 yards (tackle by Aaron Donald),4.500,2.880
2,10:50,4,5,STL 9,7,6,Chandler Catanzaro 27 yard field goal good,2.880,3.000
2,10:50,,,ARI 35,7,6,"Chandler Catanzaro kicks off 69 yards, returned by Benny Cunningham for 39 yards (tackle by Chandler Catanzaro)",0.000,-1.270
2,10:38,1,10,STL 35,7,6,Todd Gurley left tackle for 4 yards (tackle by Frostee Rucker and Deone Bucannon),1.270,1.260
2,9:59,2,6,STL 39,7,6,Nick Foles pass complete short left to Jared Cook for 2 yards (tackle by Deone Bucannon),1.260,0.830
2,9:16,3,4,STL 41,7,6,Nick Foles pass incomplete deep right intended for Stedman Bailey,0.830,-0.650
2,9:07,4,4,STL 41,7,6,"Johnny Hekker punts 51 yards, returned by Patrick Peterson for 9 yards (tackle by Bradley Marquez)",-0.650,0.060
2,8:56,1,10,ARI 17,7,6,Chris Johnson middle for 6 yards (tackle by Mark Barron and James Laurinaitis),-0.060,0.350
2,8:14,2,4,ARI 23,7,6,Carson Palmer pass complete short middle to Darren Fells for 17 yards (tackle by T.J. McDonald),0.350,1.600
2,7:32,1,10,ARI 40,7,6,Carson Palmer pass complete short middle to John Brown for 9 yards (tackle by Trumaine Johnson),1.600,2.270
2,6:59,2,1,ARI 49,7,6,Carson Palmer pass incomplete deep middle intended for John Brown is intercepted by Janoris Jenkins at STL-0,2.270,-0.280
2,6:50,1,10,STL 20,7,6,Todd Gurley middle for 3 yards (tackle by Calais Campbell),0.280,0.140
2,6:10,2,7,STL 23,7,6,Nick Foles pass complete short middle to Jared Cook for 12 yards (tackle by Tyrann Mathieu),0.140,1.270
2,5:36,1,10,STL 35,7,6,Nick Foles pass complete deep right to Tavon Austin for 47 yards (tackle by Rashad Johnson),1.270,4.370
2,4:50,1,10,ARI 18,7,6,Nick Foles pass complete short right to Jared Cook for 8 yards (tackle by Tyrann Mathieu),4.370,5.230
2,4:08,2,2,ARI 10,7,6,Todd Gurley right end for -2 yards (tackle by Jerraud Powers),5.230,5.230
2,3:27,2,2,ARI 10,7,6,Timeout #1 by Los Angeles Rams,5.230,4.030
2,3:27,3,4,ARI 12,7,6,Nick Foles pass incomplete short right intended for Jared Cook (defended by Tyrann Mathieu),4.030,2.710
2,3:21,4,4,ARI 12,10,6,Greg Zuerlein 30 yard field goal good,2.710,3.000
2,3:21,,,STL 35,10,6,"Greg Zuerlein kicks off 65 yards, touchback",0.000,-0.280
2,3:16,1,10,ARI 20,10,6,Carson Palmer pass complete short left to Larry Fitzgerald for 13 yards (tackle by Alec Ogletree),0.280,1.140
2,2:43,1,10,ARI 33,10,6,Carson Palmer pass incomplete short left intended for Michael Floyd,1.140,0.590
2,2:38,2,10,ARI 33,10,6,Chris Johnson for 21 yards (tackle by Rodney McLeod),0.590,2.520
2,2:00,1,10,STL 46,10,6,Carson Palmer pass complete short right to Michael Floyd for 9 yards (tackle by Trumaine Johnson),2.520,3.190
2,1:56,2,1,STL 37,10,6,David Johnson middle for 12 yards (tackle by Alec Ogletree),3.190,3.910
2,1:36,1,10,STL 25,10,6,Carson Palmer pass complete short left to David Johnson for 1 yard (tackle by Janoris Jenkins),3.910,3.500
2,1:30,2,9,STL 24,10,6,Carson Palmer pass incomplete deep right intended for Larry Fitzgerald,3.500,2.810
2,1:24,3,9,STL 24,10,6,Carson Palmer pass incomplete short right intended for David Johnson,2.810,1.870
2,1:18,4,9,STL 24,10,9,Chandler Catanzaro 42 yard field goal good,1.870,3.000
2,1:18,,,ARI 35,10,9,"Chandler Catanzaro kicks off 71 yards, returned by Benny Cunningham for 21 yards (tackle by Chris Clemons)",0.000,0.220
2,1:09,1,10,STL 15,10,9,Benny Cunningham right end for 3 yards (tackle by Frostee Rucker),-0.220,-0.220
2,1:03,1,10,STL 15,10,9,Timeout #1 by Arizona Cardinals,-0.220,-0.280
2,1:03,2,7,STL 18,10,9,Benny Cunningham right end for -3 yards (tackle by Kevin Minter),-0.280,-0.280
2,0:58,2,7,STL 18,10,9,Timeout #2 by Arizona Cardinals,-0.280,-1.370
2,0:58,3,10,STL 15,10,9,Nick Foles pass complete short left to Benny Cunningham for 7 yards (tackle by Markus Golden),-1.370,-1.370
2,0:48,3,10,STL 15,10,9,Timeout #3 by Arizona Cardinals,-1.370,-1.900
2,0:48,4,3,STL 22,10,9,"Johnny Hekker punts 57 yards, returned by Patrick Peterson for 2 yards (tackle by Cody Davis)",-1.900,-0.480
2,0:35,1,10,ARI 23,10,9,Carson Palmer pass incomplete short left intended for David Johnson,0.480,-0.070
2,0:31,2,10,ARI 23,10,9,Carson Palmer pass complete short middle to Larry Fitzgerald for 12 yards (tackle by Alec Ogletree),-0.070,1.270
2,0:20,1,10,ARI 35,10,9,Carson Palmer spiked the ball,1.270,0.720
2,0:19,2,10,ARI 35,10,9,"Carson Palmer pass complete deep middle to John Brown for 24 yards (tackle by Trumaine Johnson). Penalty on Jared Veldheer: Offensive Holding, 10 yards (no play)",0.720,-0.630
2,0:12,2,20,ARI 25,10,9,Carson Palmer kneels for -1 yards,-0.630,-1.420
Quarter,Time,Down,ToGo,Location,STL,ARI,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,ARI 35,10,9,"Chandler Catanzaro kicks off 65 yards, touchback",0.000,-0.280
3,15:00,1,10,STL 20,10,9,Todd Gurley left tackle for -4 yards (tackle by Calais Campbell),0.280,-0.940
3,14:26,2,14,STL 16,10,9,Nick Foles pass complete short right to Tavon Austin for 17 yards (tackle by Kevin Minter and Tony Jefferson),-0.940,1.140
3,13:38,1,10,STL 33,10,9,Nick Foles pass complete short right to Cory Harkey for 4 yards (tackle by Deone Bucannon),1.140,1.130
3,12:54,2,6,STL 37,10,9,Nick Foles pass complete short left to Tavon Austin for -1 yards (tackle by Patrick Peterson),1.130,0.300
3,12:11,3,7,STL 36,10,9,Nick Foles pass complete short right to Stedman Bailey for 12 yards (tackle by Jerraud Powers),0.300,2.130
3,11:42,1,10,STL 48,10,9,Nick Foles pass complete short left to Todd Gurley for 7 yards (tackle by Deone Bucannon),2.130,2.530
3,11:02,2,3,ARI 45,10,9,"Nick Foles pass incomplete short right intended for Kenny Britt. Penalty on Tavon Austin: Illegal Shift, 5 yards (no play)",2.530,1.850
3,10:54,2,8,,10,9,Nick Foles pass incomplete short middle intended for Jared Cook (defended by Jerraud Powers),1.850,1.160
3,10:49,3,8,,10,9,Nick Foles pass incomplete deep right intended for Tavon Austin,1.160,-0.060
3,10:42,4,8,,10,9,"Johnny Hekker punts 42 yards, fair catch by Patrick Peterson",-0.060,0.380
3,10:34,1,10,ARI 8,10,9,Carson Palmer pass complete short middle to Larry Fitzgerald for 22 yards (tackle by Alec Ogletree),-0.380,0.940
3,9:52,1,10,ARI 30,10,9,Chris Johnson left tackle for -5 yards (tackle by Alec Ogletree),0.940,-0.280
3,9:12,2,15,ARI 25,10,9,Carson Palmer pass complete short left to John Brown for 13 yards (tackle by Alec Ogletree),-0.280,0.760
3,8:48,3,2,ARI 38,10,9,"Carson Palmer pass complete deep right to Larry Fitzgerald for 20 yards (tackle by Rodney McLeod). Larry Fitzgerald fumbles (forced by Rodney McLeod), recovered by Trumaine Johnson at STL-42 (tackle by John Brown)",0.760,-1.730
3,8:36,1,10,STL 42,10,9,Todd Gurley middle for 23 yards (tackle by Jerraud Powers and Rashad Johnson),1.730,3.250
3,7:58,1,10,ARI 35,10,9,Todd Gurley right tackle for 12 yards (tackle by Deone Bucannon),3.250,4.040
3,7:16,1,10,ARI 23,10,9,Todd Gurley middle for no gain (tackle by Deone Bucannon),4.040,3.500
3,6:36,2,10,ARI 23,10,9,Todd Gurley middle for 5 yards (tackle by LaMarr Woodley),3.500,3.490
3,5:53,3,5,ARI 18,16,9,"Nick Foles pass complete deep right to Stedman Bailey for 18 yards, touchdown",3.490,7.000
3,5:53,,,ARI 18,17,9,Greg Zuerlein kicks extra point good,0.000,0.000
3,5:53,,,STL 35,17,9,"Greg Zuerlein kicks off 65 yards, touchback",0.000,-0.280
3,5:44,1,10,ARI 20,17,9,Chris Johnson middle for 19 yards (tackle by Rodney McLeod and Robert Quinn),0.280,1.530
3,5:17,1,10,ARI 39,17,9,"Chris Johnson right tackle for 1 yard (tackle by Daren Bates). Penalty on William Hayes: Illegal Use of Hands, 5 yards",1.530,1.930
3,4:59,1,10,ARI 45,17,9,"Carson Palmer pass incomplete deep right intended for Michael Floyd. Penalty on Trumaine Johnson: Defensive Pass Interference (Offsetting), Penalty on Jonathan Cooper: Offensive Holding (Offsetting) (no play)",1.930,1.930
3,4:50,1,10,ARI 45,17,9,Chris Johnson left tackle for 3 yards (tackle by Daren Bates and Robert Quinn),1.930,1.790
3,4:06,2,7,ARI 48,17,9,Carson Palmer pass complete short right to Larry Fitzgerald for 16 yards (tackle by Lamarcus Joyner),1.790,3.180
3,3:27,1,10,STL 36,17,9,Chris Johnson left tackle for 14 yards (tackle by Rodney McLeod and T.J. McDonald),3.180,4.110
3,2:45,1,10,STL 22,17,9,Carson Palmer pass incomplete deep right intended for Michael Floyd,4.110,3.560
3,2:39,2,10,STL 22,17,9,Carson Palmer pass complete short left to Jermaine Gresham for 8 yards (tackle by Janoris Jenkins),3.560,4.150
3,1:58,3,2,STL 14,17,9,Carson Palmer sacked by T.J. McDonald for -6 yards,4.150,2.120
3,1:19,4,8,STL 20,17,12,Chandler Catanzaro 38 yard field goal good,2.120,3.000
3,1:19,,,ARI 35,17,12,"Chandler Catanzaro kicks off 67 yards, returned by Benny Cunningham for 39 yards (tackle by Chandler Catanzaro). Penalty on Cory Harkey: Offensive Holding, 10 yards",0.000,0.350
3,1:05,1,10,STL 12,17,12,"Penalty on Greg Robinson: False Start, 5 yards (no play)",-0.350,-0.570
3,1:05,1,15,STL 7,17,12,"Todd Gurley middle for 2 yards (tackle by Tyrann Mathieu). Todd Gurley fumbles (forced by Tyrann Mathieu), recovered by Rob Havenstein at STL-11",-0.570,-0.850
3,0:34,2,11,STL 11,17,12,Nick Foles pass incomplete short right intended for Lance Kendricks,-0.850,-1.540
3,0:28,3,11,STL 11,17,12,Nick Foles pass complete short right to Benny Cunningham for -3 yards (tackle by Calais Campbell),-1.540,-2.490
Quarter,Time,Down,ToGo,Location,STL,ARI,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,4,14,STL 8,17,12,"Johnny Hekker punts 44 yards, returned by Patrick Peterson for no gain",-2.490,-2.130
4,14:52,1,10,ARI 48,17,12,John Brown for 13 yards (tackle by Rodney McLeod),2.130,2.980
4,14:26,1,10,STL 39,17,12,Carson Palmer pass complete deep middle to Jaron Brown for 20 yards (tackle by James Laurinaitis),2.980,4.310
4,13:44,1,10,STL 19,17,12,Carson Palmer pass complete short right to Larry Fitzgerald for 2 yards (tackle by Mark Barron),4.310,4.030
4,12:58,2,8,STL 17,17,12,Carson Palmer pass complete short left to Chris Johnson for 6 yards (tackle by Lamarcus Joyner),4.030,4.430
4,12:11,3,2,STL 11,17,12,Carson Palmer pass incomplete short middle intended for Jermaine Gresham (defended by Akeem Ayers),4.430,2.820
4,12:02,4,2,STL 11,17,15,Chandler Catanzaro 29 yard field goal good,2.820,3.000
4,12:02,,,ARI 35,17,15,"Chandler Catanzaro kicks off 65 yards, touchback",0.000,-0.280
4,11:57,1,10,STL 20,17,15,Todd Gurley middle for no gain (tackle by Calais Campbell),0.280,-0.270
4,11:20,2,10,STL 20,17,15,Tavon Austin for 12 yards (tackle by Deone Bucannon),-0.270,1.070
4,10:43,1,10,STL 32,17,15,Todd Gurley left guard for 52 yards (tackle by Tyrann Mathieu),1.070,4.510
4,9:56,1,10,ARI 16,17,15,"Penalty on Nick Foles: Delay of Game, 5 yards (no play)",4.510,4.170
4,9:36,1,15,ARI 21,17,15,Nick Foles pass complete short right to Tavon Austin for 9 yards (tackle by Patrick Peterson),4.170,4.570
4,9:04,2,6,ARI 12,17,15,Todd Gurley middle for no gain (tackle by Calais Campbell),4.570,3.730
4,8:23,3,6,ARI 12,23,15,"Nick Foles pass complete short middle to Tavon Austin for 12 yards, touchdown",3.730,7.000
4,8:23,,,ARI 12,24,15,Greg Zuerlein kicks extra point good,0.000,0.000
4,8:23,,,STL 35,24,15,"Greg Zuerlein kicks off 65 yards, touchback",0.000,-0.280
4,8:16,1,10,ARI 20,24,15,Carson Palmer pass complete deep middle to Michael Floyd for 22 yards (tackle by James Laurinaitis),0.280,1.730
4,7:37,1,10,ARI 42,24,15,Carson Palmer pass complete short middle to David Johnson for 19 yards (tackle by Janoris Jenkins),1.730,2.980
4,6:55,1,10,STL 39,24,15,Carson Palmer pass incomplete short left intended for David Johnson,2.980,2.440
4,6:50,2,10,STL 39,24,15,Carson Palmer pass incomplete short right intended for John Brown (defended by Trumaine Johnson),2.440,1.750
4,6:43,3,10,STL 39,24,15,Carson Palmer pass complete short middle to Michael Floyd for 6 yards (tackle by Mark Barron),1.750,1.180
4,6:06,4,4,STL 33,24,15,Carson Palmer pass complete short right to Larry Fitzgerald for 14 yards (tackle by Trumaine Johnson),1.180,4.310
4,5:28,1,10,STL 19,24,15,"Carson Palmer sacked by James Laurinaitis for -8 yards. Carson Palmer fumbles (forced by James Laurinaitis), recovered by Lyle Sendlein at STL-23",4.310,3.220
4,4:44,2,14,STL 23,24,21,"Carson Palmer pass complete deep middle to David Johnson for 23 yards, touchdown",3.220,7.000
4,4:44,,,STL 23,24,22,Chandler Catanzaro kicks extra point good,0.000,0.000
4,4:44,,,ARI 35,24,22,"Chandler Catanzaro kicks off 69 yards, returned by Benny Cunningham for 18 yards (tackle by Markus Golden)",0.000,0.280
4,4:32,1,10,STL 14,24,22,Todd Gurley right end for 3 yards (tackle by Frostee Rucker),-0.280,-0.370
4,3:52,2,7,STL 17,24,22,Todd Gurley middle for 3 yards (tackle by Calais Campbell),-0.370,-0.680
4,3:08,3,4,STL 20,24,22,Nick Foles pass incomplete short right intended for Kenny Britt (defended by Patrick Peterson),-0.680,-2.030
4,3:03,4,4,STL 20,24,22,"Johnny Hekker punts 55 yards, returned by Patrick Peterson for 12 yards (tackle by Cody Davis)",-2.030,-1.400
4,2:51,1,10,ARI 37,24,22,Carson Palmer pass complete short right to John Brown for 12 yards (tackle by Trumaine Johnson),1.400,2.190
4,2:11,1,10,ARI 49,24,22,David Johnson right end for 8 yards (tackle by Lamarcus Joyner),2.190,2.730
4,2:00,2,2,STL 43,24,22,Carson Palmer pass incomplete short left intended for David Johnson (defended by Robert Quinn),2.730,2.010
4,1:57,3,2,STL 43,24,22,Carson Palmer pass incomplete deep left intended for Jaron Brown,2.010,0.400
4,1:50,4,2,STL 43,24,22,Carson Palmer pass incomplete short middle intended for David Johnson,0.400,-1.860
4,1:44,1,10,STL 44,24,22,Todd Gurley middle for 20 yards (tackle by Tyrann Mathieu),1.860,1.860
4,1:32,1,10,STL 44,24,22,Timeout #1 by Arizona Cardinals,1.860,3.180
4,1:32,1,10,ARI 36,24,22,Todd Gurley right end for -4 yards (tackle by LaMarr Woodley),3.180,3.180
4,1:27,1,10,ARI 36,24,22,Timeout #2 by Arizona Cardinals,3.180,2.100
4,1:27,2,14,ARI 40,24,22,Todd Gurley middle for 2 yards (tackle by Rashad Johnson),2.100,2.100
4,1:17,2,14,ARI 40,24,22,Timeout #3 by Arizona Cardinals,2.100,1.690
4,1:17,3,12,ARI 38,24,22,Todd Gurley left end for 30 yards (tackle by Rashad Johnson),1.690,5.370
4,0:28,1,8,ARI 8,24,22,Nick Foles kneels for -1 yards,5.370,4.380
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
