Quarter,Time,Down,ToGo,Location,MIN,CHI,Detail,EPB,EPA
2,14:36,1,10,CHI 26,0,16,Donovan McNabb pass complete short right to Percy Harvin for -6 yards (tackle by Charles Tillman),3.840,2.490
2,14:00,2,16,CHI 32,0,16,Donovan McNabb pass complete short right to Percy Harvin for 6 yards (tackle by Lance Briggs),2.490,2.610
2,13:23,3,10,CHI 26,0,16,Donovan McNabb pass complete short left to Visanthe Shiancoe for 8 yards (tackle by D.J. Moore),2.610,2.370
2,12:41,4,2,CHI 18,3,16,Ryan Longwell 37 yard field goal good,2.370,3.000
2,,,,MIN 35,3,16,"Ryan Longwell kicks off 65 yards, returned by Devin Hester for 9 yards (tackle by Devin Aromashodu)",0.000,-0.380
2,12:31,1,10,CHI 9,3,16,Matt Forte right guard for 5 yards (tackle by Jamarca Sanford),-0.380,-0.390
2,11:52,2,5,CHI 14,3,16,Matt Forte right guard for 9 yards (tackle by Asher Allen),-0.390,0.480
2,11:06,1,10,CHI 23,3,16,Jay Cutler pass complete deep left to Johnny Knox for 19 yards (tackle by Cedric Griffin),0.480,1.730
2,10:59,1,10,CHI 42,3,16,"Penalty on Chris Spencer: False Start, 5 yards (no play)",1.730,1.400
2,10:41,1,15,CHI 37,3,16,Jay Cutler pass complete short right to Kellen Davis for 3 yards (tackle by E.J. Henderson),1.400,0.920
2,9:57,2,12,CHI 40,3,16,Jay Cutler pass incomplete short right intended for Matt Forte,0.920,0.230
2,9:52,3,12,CHI 40,3,16,Jay Cutler pass incomplete deep middle intended for Devin Hester,0.230,-0.720
2,9:46,4,12,CHI 40,3,16,Adam Podlesh punts 51 yards,-0.720,0.380
2,9:38,1,10,MIN 9,3,16,Donovan McNabb pass incomplete short right intended for Visanthe Shiancoe,-0.380,-0.780
2,9:33,2,10,MIN 9,3,16,Adrian Peterson left tackle for 3 yards (tackle by Lance Briggs and Charles Tillman),-0.780,-1.070
2,8:50,3,7,MIN 12,3,16,Donovan McNabb pass complete short right to Bernard Berrian for 4 yards (tackle by Tim Jennings),-1.070,-2.390
2,8:16,4,3,MIN 16,3,16,Chris Kluwe punts 18 yards,-2.390,-3.380
2,8:04,1,10,MIN 33,3,16,Matt Forte right guard for 2 yards (tackle by Chad Greenway),3.380,3.110
2,7:27,2,8,MIN 31,3,16,Jay Cutler pass incomplete short left intended for Kellen Davis,3.110,2.410
2,7:23,3,8,MIN 31,3,16,"Penalty on Chris Williams: False Start, 5 yards (no play)",2.410,1.750
2,7:23,3,13,MIN 36,3,16,Jay Cutler pass complete short middle to Devin Hester for 23 yards (tackle by Cedric Griffin),1.750,4.710
2,6:48,1,10,MIN 13,3,22,"Jay Cutler pass complete short middle to Dane Sanzenbacher for 13 yards, touchdown",4.710,7.000
2,,,,MIN 2,3,23,Robbie Gould kicks extra point good,0.000,0.000
2,,,,CHI 35,3,23,"Robbie Gould kicks off 71 yards, returned by Percy Harvin for 23 yards (tackle by Sam Hurd)",0.000,-0.060
2,6:36,1,10,MIN 17,3,23,Donovan McNabb pass complete deep middle to Bernard Berrian for 30 yards (tackle by Charles Tillman),-0.060,2.060
2,6:00,1,10,MIN 47,3,23,Donovan McNabb pass complete short right to Visanthe Shiancoe for 11 yards (tackle by Major Wright),2.060,2.790
2,5:27,1,10,CHI 42,3,23,Adrian Peterson right end for -1 yards (tackle by Julius Peppers),2.790,2.110
2,4:48,2,11,CHI 43,3,23,Donovan McNabb pass complete short left to Michael Jenkins for 10 yards (tackle by Charles Tillman),2.110,2.740
2,4:05,3,1,CHI 33,3,23,Donovan McNabb pass complete short left to Visanthe Shiancoe for 11 yards (tackle by Charles Tillman),2.740,4.110
2,3:37,1,10,CHI 22,3,23,Toby Gerhart right guard for 3 yards (tackle by Lance Briggs),4.110,3.970
2,2:58,2,7,CHI 19,3,23,Donovan McNabb pass complete short left to Toby Gerhart for 3 yards (tackle by Charles Tillman),3.970,3.740
2,2:16,3,4,CHI 16,3,23,Joe Webb right end for 1 yard (tackle by Tim Jennings and Chris Conte),3.740,2.540
2,2:00,,,,3,23,Timeout #1 by Minnesota Vikings,0.000,2.540
2,2:00,4,3,CHI 15,3,23,"Penalty on Michael Jenkins: False Start, 5 yards (no play)",2.540,2.120
2,2:00,4,8,CHI 20,3,23,Ryan Longwell 38 yard field goal no good,2.120,-0.810
2,1:55,1,10,CHI 28,3,23,Jay Cutler pass complete short middle to Johnny Knox for 22 yards (tackle by Husain Abdullah),0.810,2.260
2,1:28,1,10,,3,23,Jay Cutler pass complete short middle to Matt Forte for 9 yards (tackle by Chad Greenway),2.260,2.930
2,1:08,2,1,MIN 41,3,23,Jay Cutler pass complete short right to Devin Hester for 6 yards (tackle by Chris Cook),2.930,3.250
2,1:02,1,10,MIN 35,3,23,Jay Cutler pass complete short middle to Matt Forte for 3 yards (tackle by Chad Greenway),3.250,3.110
2,0:49,,,,3,23,Timeout #2 by Chicago Bears,0.000,3.110
2,0:49,2,7,MIN 32,3,23,Jay Cutler pass incomplete short left intended for Devin Hester,3.110,2.410
2,0:43,3,7,MIN 32,3,23,Matt Forte right guard for -1 yards (tackle by Jared Allen),2.410,1.150
2,0:33,,,,3,23,Timeout #2 by Minnesota Vikings,0.000,1.150
2,0:33,4,8,MIN 33,3,26,Robbie Gould 51 yard field goal good,1.150,3.000
2,,,,CHI 35,3,26,"Robbie Gould kicks off 64 yards, returned by Lorenzo Booker for 23 yards (tackle by Tyler Clutts)",0.000,0.540
2,0:21,1,10,MIN 24,3,26,Donovan McNabb pass complete short left to Jim Kleinsasser for 4 yards (tackle by D.J. Moore),0.540,0.540
2,0:13,2,6,MIN 28,3,26,Donovan McNabb pass complete short left to Michael Jenkins for 12 yards (tackle by Charles Tillman),0.540,1.600
2,0:06,,,,3,26,Timeout #3 by Minnesota Vikings,0.000,1.600
2,0:06,1,10,MIN 40,3,26,Lorenzo Booker left guard for -3 yards (tackle by Israel Idonije),1.600,0.650
Quarter,Time,Down,ToGo,Location,MIN,CHI,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,MIN 35,3,26,"Ryan Longwell kicks off 55 yards, returned by Sam Hurd for 24 yards (tackle by Eric Frampton)",0.000,1.200
3,14:55,1,10,CHI 34,3,26,Matt Forte left tackle for 16 yards (tackle by Husain Abdullah),1.200,2.260
3,14:13,1,10,,3,26,Jay Cutler pass complete short right to Matt Forte for no gain,2.260,1.710
3,13:35,2,10,,3,26,Matt Forte right tackle for 3 yards (tackle by Chad Greenway),1.710,1.420
3,12:54,3,7,MIN 47,3,26,"Jay Cutler sacked by Jared Allen for -9 yards. Jay Cutler fumbles (forced by Jared Allen), recovered by Jared Allen at CHI-44 (tackle by Jay Cutler)",1.420,-2.650
3,12:47,1,10,CHI 44,3,26,Adrian Peterson left end for 8 yards (tackle by Chris Conte),2.650,3.190
3,12:19,2,2,CHI 36,3,26,Donovan McNabb pass incomplete short right intended for Kyle Rudolph,3.190,2.480
3,12:14,3,2,CHI 36,3,26,Adrian Peterson left end for 8 yards (tackle by Major Wright),2.480,3.710
3,11:42,1,10,CHI 28,3,26,Donovan McNabb pass complete short middle to Percy Harvin for 18 yards (tackle by Major Wright),3.710,4.910
3,11:03,1,10,CHI 10,3,26,Donovan McNabb pass complete short left to Visanthe Shiancoe for 6 yards (tackle by Amobi Okoye and Chris Conte),4.910,5.340
3,10:27,2,4,CHI 4,9,26,"Adrian Peterson left tackle for 4 yards, touchdown",5.340,7.000
3,,,,CHI 2,10,26,Ryan Longwell kicks extra point good,0.000,0.000
3,,,,MIN 35,10,32,"Ryan Longwell kicks off 63 yards, returned by Devin Hester for 98 yards, touchdown",0.000,7.000
3,,,,MIN 2,10,33,Robbie Gould kicks extra point good,0.000,0.000
3,,,,CHI 35,10,33,"Robbie Gould kicks off 63 yards, returned by Lorenzo Booker for 21 yards (tackle by Craig Steltz)",0.000,0.480
3,10:04,1,10,MIN 23,10,33,Donovan McNabb sacked by Julius Peppers for -9 yards,0.480,-1.400
3,9:33,2,19,MIN 14,10,33,Donovan McNabb pass complete short left to Bernard Berrian for 6 yards (tackle by Charles Tillman),-1.400,-1.150
3,9:02,3,13,MIN 20,10,33,Donovan McNabb sacked by Amobi Okoye for -10 yards,-1.150,-2.490
3,8:34,4,23,MIN 10,10,33,Chris Kluwe punts 55 yards (tackle by Eric Frampton),-2.490,-3.050
3,8:19,1,10,MIN 38,10,33,Marion Barber right tackle for 1 yard (tackle by E.J. Henderson),3.050,2.640
3,7:46,2,9,MIN 37,10,33,Jay Cutler pass incomplete short left intended for Johnny Knox (defended by E.J. Henderson),2.640,1.950
3,7:43,3,9,MIN 37,10,33,Jay Cutler pass complete deep middle to Kellen Davis for 24 yards (tackle by E.J. Henderson and Jamarca Sanford),1.950,4.710
3,7:12,1,10,MIN 13,10,33,Matt Forte right end for -5 yards (tackle by Brian Robison),4.710,3.400
3,6:29,2,15,MIN 18,10,33,Jay Cutler pass complete short right to Matt Forte for 10 yards (tackle by Chris Cook),3.400,4.100
3,6:29,3,5,MIN 8,10,33,Jay Cutler pass incomplete short middle intended for Dane Sanzenbacher (defended by E.J. Henderson),4.100,2.970
3,5:49,4,5,MIN 8,10,36,Robbie Gould 26 yard field goal good,2.970,3.000
3,,,,CHI 35,10,36,"Robbie Gould kicks off 62 yards, returned by Lorenzo Booker for 24 yards (tackle by Sam Hurd)",0.000,0.740
3,5:38,1,10,MIN 27,10,36,Donovan McNabb pass complete short left to Bernard Berrian for 9 yards (tackle by Tim Jennings),0.740,1.410
3,5:04,2,1,MIN 36,10,36,Donovan McNabb sacked by Julius Peppers for -7 yards,1.410,-0.230
3,4:36,3,8,MIN 29,10,36,Donovan McNabb sacked by Israel Idonije for -10 yards,-0.230,-2.140
3,4:09,4,18,MIN 19,10,36,Chris Kluwe punts 24 yards,-2.140,-2.720
3,4:03,1,10,MIN 43,10,36,Matt Forte right end for 7 yards (tackle by E.J. Henderson),2.720,3.120
3,3:19,2,3,MIN 36,10,36,Matt Forte right tackle for -2 yards (tackle by E.J. Henderson),3.120,2.150
3,2:34,,,,10,36,Timeout #1 by Chicago Bears,0.000,2.150
3,2:34,3,5,MIN 38,10,36,Jay Cutler pass complete short middle to Matt Forte for 10 yards (tackle by E.J. Henderson),2.150,3.710
3,1:55,1,10,MIN 28,10,36,"Jay Cutler pass complete short right to Devin Hester for 9 yards (tackle by Chad Greenway). Penalty on Kevin Williams: Roughing the Passer, 10 yards",3.710,5.140
3,1:26,1,9,MIN 9,10,36,Jay Cutler pass complete short left to Devin Hester for 5 yards (tackle by Husain Abdullah),5.140,5.340
3,0:45,2,4,MIN 4,10,36,Marion Barber right tackle for no gain (tackle by Chad Greenway),5.340,4.490
Quarter,Time,Down,ToGo,Location,MIN,CHI,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,3,4,MIN 4,10,36,Jay Cutler pass incomplete short middle intended for Matt Spaeth (defended by Asher Allen),4.490,3.030
4,14:55,4,4,MIN 4,10,39,Robbie Gould 22 yard field goal good,3.030,3.000
4,,,,CHI 35,10,39,"Robbie Gould kicks off 66 yards, returned by Lorenzo Booker for 30 yards (tackle by Corey Graham)",0.000,0.870
4,14:43,1,10,MIN 29,10,39,Adrian Peterson left tackle for 3 yards (tackle by Brian Urlacher),0.870,0.730
4,14:06,2,7,MIN 32,10,39,Christian Ponder right end for 8 yards (tackle by Brian Urlacher),0.730,1.600
4,13:37,1,10,MIN 40,10,39,"Christian Ponder right guard for 9 yards (tackle by Brian Urlacher). Penalty on Steve Hutchinson: Offensive Holding, 10 yards (no play)",1.600,0.940
4,13:13,1,20,MIN 30,10,39,Christian Ponder pass complete short right to Adrian Peterson for no gain,0.940,-0.300
4,12:35,2,20,MIN 30,10,39,Christian Ponder pass complete short left to Percy Harvin for 20 yards (tackle by Charles Tillman),-0.300,2.260
4,11:50,1,10,,10,39,Christian Ponder pass complete short right to Percy Harvin for 15 yards (tackle by Tim Jennings),2.260,3.250
4,11:14,1,10,CHI 35,10,39,Christian Ponder pass incomplete short right intended for Greg Camarillo,3.250,2.700
4,11:09,2,10,CHI 35,10,39,Christian Ponder pass incomplete deep left intended for Devin Aromashodu,2.700,2.010
4,11:02,3,10,CHI 35,10,39,Christian Ponder pass complete short left to Michael Jenkins for 14 yards (tackle by Charles Tillman),2.010,4.170
4,10:25,1,10,CHI 21,10,39,Christian Ponder pass incomplete deep right intended for Michael Jenkins,4.170,3.630
4,10:19,2,10,CHI 21,10,39,Christian Ponder pass incomplete short right intended for Devin Aromashodu,3.630,2.940
4,10:15,3,10,CHI 21,10,39,Christian Ponder pass incomplete short right intended for Michael Jenkins,2.940,2.060
4,10:06,4,10,CHI 21,10,39,Christian Ponder pass complete short right to Visanthe Shiancoe for 9 yards (tackle by Brian Urlacher),2.060,0.320
4,10:00,1,10,CHI 13,10,39,Matt Forte left end for no gain (tackle by Fred Evans),-0.320,-0.770
4,9:15,2,10,CHI 13,10,39,Jay Cutler pass complete short middle to Roy E. Williams for 16 yards (tackle by E.J. Henderson),-0.770,0.870
4,8:27,1,10,CHI 29,10,39,Marion Barber right tackle for 4 yards (tackle by Brian Robison),0.870,0.870
4,7:43,2,6,CHI 33,10,39,Marion Barber right end for 1 yard (tackle by Chad Greenway),0.870,0.300
4,6:57,3,5,CHI 34,10,39,Jay Cutler pass incomplete short left intended for Roy E. Williams (defended by Cedric Griffin),0.300,-1.110
4,6:51,4,5,CHI 34,10,39,Adam Podlesh punts 26 yards,-1.110,-1.600
4,6:42,1,10,MIN 40,10,39,Christian Ponder pass incomplete short left intended for Bernard Berrian,1.600,1.050
4,6:38,2,10,MIN 40,10,39,Christian Ponder pass incomplete short right intended for Ryan D'Imperio,1.050,0.370
4,6:29,3,10,MIN 40,10,39,Christian Ponder pass complete short middle to Greg Camarillo for 23 yards (tackle by Major Wright and Chris Conte),0.370,3.120
4,5:54,1,10,CHI 37,10,39,Christian Ponder pass complete short left to Toby Gerhart for 4 yards (tackle by Nick Roach),3.120,3.110
4,5:14,2,6,CHI 33,10,39,"Christian Ponder pass complete short left to Toby Gerhart for 7 yards (tackle by Brian Urlacher). Penalty on Patrick Brown: Offensive Holding, 11 yards (no play)",3.110,1.630
4,4:53,2,17,CHI 44,10,39,Christian Ponder pass incomplete short right intended for Greg Camarillo,1.630,0.960
4,4:48,3,17,CHI 44,10,39,Christian Ponder pass complete short left to Michael Jenkins for 9 yards (tackle by Charles Tillman),0.960,0.970
4,4:15,4,8,CHI 35,10,39,Christian Ponder pass complete short right to Bernard Berrian for 5 yards (tackle by D.J. Moore),0.970,-0.940
4,4:06,1,10,CHI 30,10,39,Marion Barber left tackle for 3 yards (tackle by E.J. Henderson),0.940,0.800
4,3:21,2,7,CHI 33,10,39,Marion Barber left guard for 5 yards (tackle by E.J. Henderson),0.800,0.760
4,2:37,3,2,CHI 38,10,39,Marion Barber left guard for 2 yards (tackle by E.J. Henderson),0.760,1.600
4,2:00,1,10,CHI 40,10,39,Marion Barber left guard for 14 yards (tackle by Kenny Onatolu),1.600,2.520
4,1:12,1,10,MIN 46,10,39,Marion Barber right guard for 1 yard (tackle by Christian Ballard),2.520,2.110
4,0:25,2,9,MIN 45,10,39,Marion Barber left end for -2 yards (tackle by Cedric Griffin),2.110,1.160
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
