Unnamed: 0_level_0,Unnamed: 1_level_0,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns
Player,Tm,Rt,Yds,Y/Rt,TD,Lng,Ret,Yds,Y/R,TD,Lng
Leon Washington,NYJ,0,0,,0,0,3,50,16.7,0,0
Justin Miller,NYJ,2,45,22.5,0,0,0,0,,0,0
Chris Baker,NYJ,1,4,4.0,0,0,0,0,,0,0
,,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns
Player,Tm,Rt,Yds,Y/Rt,TD,Lng,Ret,Yds,Y/R,TD,Lng
Charles Gordon,MIN,0,0,,0,0,1,1,1.0,0,0
Bethel Johnson,MIN,5,94,18.8,0,0,0,0,,0,0
Troy Williamson,MIN,1,21,21.0,0,0,0,0,,0,0
