Quarter,Time,Down,ToGo,Location,DET,CHI,Detail,EPB,EPA
1,8:42,3,1,DET 19,0,0,Joey Harrington pass complete to Scotty Anderson for 13 yards (tackle by Todd McMillon),-0.370,1.070
1,8:08,1,10,DET 32,0,0,Shawn Bryson left guard for 5 yards (tackle by Joe Odom and Phillip Daniels),1.070,1.200
1,7:27,2,5,DET 37,0,0,Joey Harrington pass complete to Mikhael Ricks for 7 yards (tackle by Jerry Azumah),1.200,1.860
1,7:03,1,10,DET 44,0,0,Olandis Gary left guard for no gain (tackle by Joe Tafoya),1.860,1.320
1,6:23,2,10,DET 44,0,0,Joey Harrington pass incomplete intended for Olandis Gary,1.320,0.630
1,6:20,3,10,DET 44,0,0,"Joey Harrington pass incomplete intended for Mikhael Ricks. Penalty on Bobby Gray: Roughing the Passer, 15 yards (no play)",0.630,2.850
1,6:16,1,10,CHI 41,0,0,Joey Harrington pass incomplete intended for Az-Zahir Hakim,2.850,2.310
1,6:11,2,10,CHI 41,0,0,Shawn Bryson left tackle for 1 yard (tackle by Brian Urlacher),2.310,1.750
1,5:23,3,9,CHI 40,0,0,"Penalty on Jeff Backus: False Start, 5 yards (no play)",1.750,1.090
1,5:01,3,14,CHI 45,0,0,Joey Harrington pass incomplete intended for Shawn Bryson,1.090,0.270
1,4:56,4,14,CHI 45,0,0,Nick Harris punts 41 yards,0.270,0.380
1,4:47,1,10,CHI 4,0,0,Chris Chandler pass incomplete intended for David Terrell,-0.380,-0.780
1,4:42,2,10,CHI 4,0,0,Brock Forsey right tackle for 8 yards (tackle by Barrett Green),-0.780,-0.480
1,3:59,3,2,CHI 12,0,0,Chris Chandler pass complete to David Terrell for 5 yards (tackle by Jimmy Wyrick),-0.480,-0.060
1,3:31,1,10,CHI 17,0,0,Brock Forsey left tackle for no gain (tackle by Dre' Bly),-0.060,-0.580
1,2:51,2,10,CHI 17,0,0,Chris Chandler pass complete to Dez White for 9 yards (tackle by Boss Bailey),-0.580,-0.120
1,2:05,3,1,CHI 26,0,0,Brock Forsey right tackle for 3 yards (tackle by Dan Wilkinson and Brian Walker),-0.120,0.870
1,1:17,1,10,CHI 29,0,0,Chris Chandler pass complete to Dustin Lyman for 5 yards (tackle by Corey Harris),0.870,1.000
1,0:36,2,5,CHI 34,0,0,Chris Chandler pass incomplete intended for David Terrell,1.000,0.300
1,0:32,3,5,CHI 34,0,0,"Penalty on Rabih Abdullah: False Start, 5 yards (no play)",0.300,-0.360
1,0:32,3,10,CHI 29,0,0,Chris Chandler pass incomplete intended for Dez White,-0.360,-1.440
1,0:27,,,,0,0,Timeout #1 by Detroit Lions,0.000,-1.440
1,0:27,4,10,CHI 29,0,0,"Brad Maynard punts 53 yards, returned by Reggie Swinton for 7 yards (tackle by Todd McMillon)",-1.440,-0.610
1,0:17,1,10,DET 25,0,0,Olandis Gary right end for no gain (tackle by Charles Tillman),0.610,0.060
Quarter,Time,Down,ToGo,Location,DET,CHI,Detail,EPB,EPA
2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter
2,15:00,2,10,DET 25,0,0,Joey Harrington pass complete to Casey Fitzsimmons for 1 yard (tackle by Charles Tillman),0.060,-0.490
2,14:31,3,9,DET 26,0,0,Joey Harrington pass complete to Scotty Anderson for 9 yards (tackle by Jerry Azumah),-0.490,1.270
2,13:41,1,10,DET 35,0,0,Joey Harrington pass complete to Shawn Bryson for 11 yards (tackle by Charles Tillman),1.270,1.990
2,13:11,1,10,DET 46,0,0,Cory Schlesinger left tackle for 1 yard (tackle by Lance Briggs and Joe Odom),1.990,1.590
2,12:31,2,9,DET 47,0,0,Joey Harrington pass complete to Scotty Anderson for 7 yards (tackle by Jerry Azumah),1.590,1.820
2,11:45,3,2,CHI 46,0,0,Joey Harrington pass incomplete intended for Scotty Anderson,1.820,0.200
2,11:40,4,2,CHI 46,0,0,"Penalty on Wali Rainer: False Start, 5 yards (no play)",0.200,-0.130
2,11:40,4,7,DET 49,0,0,"Nick Harris punts 51 yards, touchback",-0.130,-0.280
2,11:28,1,10,CHI 20,0,0,Brock Forsey right guard for 2 yards (tackle by Boss Bailey),0.280,0.000
2,10:43,2,8,CHI 22,0,0,Chris Chandler pass complete to Brock Forsey for 10 yards (tackle by Barrett Green),0.000,1.070
2,10:03,1,10,CHI 32,0,0,Chris Chandler pass incomplete intended for David Terrell,1.070,0.530
2,9:57,2,10,CHI 32,0,0,Chris Chandler pass incomplete intended for Dez White,0.530,-0.160
2,9:53,3,10,CHI 32,0,0,Chris Chandler pass complete to Dustin Lyman for 8 yards (tackle by Otis Smith),-0.160,-0.720
2,9:12,4,2,CHI 40,0,0,"Brad Maynard punts 53 yards, returned by Reggie Swinton for 31 yards (tackle by Brad Maynard)",-0.720,-1.470
2,8:58,1,10,DET 38,0,0,Joey Harrington pass incomplete intended for Az-Zahir Hakim is intercepted by Charles Tillman at CHI-44 and returned for 32 yards (tackle by Eric Beverly),1.470,-3.970
2,8:47,1,10,DET 24,0,0,Chris Chandler pass incomplete intended for Justin Gage,3.970,3.430
2,8:42,2,10,DET 24,0,0,Chris Chandler right tackle for 8 yards (tackle by James Hall and Robert Porcher),3.430,3.950
2,7:55,3,2,DET 16,0,0,"Penalty on Olin Kreutz: False Start, 5 yards (no play)",3.950,3.140
2,7:30,3,7,DET 21,0,6,"Chris Chandler pass complete to Justin Gage for 21 yards, touchdown",3.140,7.000
2,,,,DET 2,0,7,Paul Edinger kicks extra point good,0.000,0.000
2,,,,CHI 30,0,7,"Paul Edinger kicks off 60 yards, returned by Reggie Swinton for 19 yards (tackle by Todd McMillon)",0.000,0.870
2,7:18,1,10,DET 29,0,7,"Olandis Gary right end for 8 yards (tackle by Charles Tillman). Penalty on Shawn Jefferson: Offensive Holding, 10 yards, Penalty on Stockar McDougle: Offensive Holding (Declined) (no play)",0.870,0.110
2,6:52,1,20,DET 19,0,7,Joey Harrington pass incomplete intended for Scotty Anderson,0.110,-1.080
2,6:47,2,20,DET 19,0,7,Joey Harrington pass complete to Shawn Bryson for -2 yards (tackle by Brian Urlacher),-1.080,-2.270
2,5:58,3,22,DET 17,0,7,Joey Harrington pass complete to Az-Zahir Hakim for 8 yards (tackle by Todd McMillon),-2.270,-1.700
2,5:27,4,14,DET 25,0,7,"Nick Harris punts 45 yards, returned by R.W. McQuarters for 9 yards (tackle by Corey Harris)",-1.700,-1.530
2,5:15,1,10,CHI 39,0,7,Stanley Pritchett left guard for -3 yards (tackle by Shaun Rogers),1.530,0.580
2,4:40,2,13,CHI 36,0,7,Chris Chandler pass complete to Dustin Lyman for 11 yards (tackle by James Davis),0.580,1.360
2,4:02,3,2,CHI 47,0,7,Chris Chandler pass incomplete intended for Dez White,1.360,-0.260
2,3:55,4,2,CHI 47,0,7,Brad Maynard punts 45 yards,-0.260,0.380
2,3:45,1,10,DET 8,0,7,Joey Harrington pass complete to Olandis Gary for 5 yards (tackle by Bobby Gray),-0.380,-0.410
2,3:08,2,5,DET 13,0,7,Shawn Bryson right tackle for 7 yards (tackle by Phillip Daniels),-0.410,0.280
2,2:29,1,10,DET 20,0,7,Olandis Gary left guard for 4 yards (tackle by Joe Odom),0.280,0.270
2,2:00,2,6,DET 24,0,7,Shawn Bryson left guard for 1 yard (tackle by Lance Briggs and Alex Brown),0.270,-0.300
2,1:19,3,5,DET 25,0,7,Joey Harrington pass incomplete intended for Az-Zahir Hakim (defended by Brian Urlacher),-0.300,-1.700
2,1:14,4,5,DET 25,0,7,"Nick Harris punts 48 yards, returned by R.W. McQuarters for 16 yards (tackle by Wali Rainer). Penalty on Cameron Worrell: Offensive Holding, 10 yards",-1.700,0.060
2,1:03,1,10,CHI 17,0,7,Chris Chandler pass complete to Dustin Lyman for 7 yards (tackle by Boss Bailey),-0.060,0.480
2,0:56,,,,0,7,Timeout #1 by Chicago Bears,0.000,0.480
2,0:56,2,3,CHI 24,0,7,Chris Chandler pass complete to Dustin Lyman for 12 yards (tackle by Boss Bailey),0.480,1.330
2,0:50,1,10,CHI 36,0,7,Chris Chandler pass complete to Dez White for 15 yards (tackle by Dre' Bly),1.330,2.320
2,0:35,,,,0,7,Timeout #2 by Chicago Bears,0.000,2.320
2,0:35,1,10,DET 49,0,7,Chris Chandler pass incomplete intended for Dez White,2.320,1.780
2,0:32,2,10,DET 49,0,7,Chris Chandler sacked by Boss Bailey for -7 yards,1.780,0.170
2,0:11,3,17,CHI 44,0,7,Chris Chandler pass complete to Justin Gage for 37 yards (tackle by Otis Smith),0.170,4.310
2,0:03,,,,0,7,Timeout #3 by Chicago Bears,0.000,4.310
2,0:03,1,10,DET 19,0,10,Paul Edinger 37 yard field goal good,4.310,3.000
Quarter,Time,Down,ToGo,Location,DET,CHI,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,DET 30,0,16,"Jason Hanson kicks off 59 yards, returned by Jerry Azumah for 89 yards, touchdown",0.000,7.000
3,,,,DET 2,0,17,Paul Edinger kicks extra point good,0.000,0.000
3,,,,CHI 30,0,17,"Paul Edinger kicks off 54 yards, returned by Reggie Swinton for 12 yards (tackle by Rabih Abdullah)",0.000,0.810
3,14:39,1,10,DET 28,0,17,Shawn Bryson left guard for 5 yards (tackle by Phillip Daniels),0.810,0.940
3,13:55,2,5,DET 33,0,17,Joey Harrington pass complete to Shawn Jefferson for 13 yards (tackle by Lance Briggs),0.940,1.990
3,13:12,1,10,DET 46,0,17,"Olandis Gary left tackle for 8 yards (tackle by Mike Brown). Penalty on Bill Schroeder: Offensive Holding, 10 yards",1.990,1.860
3,12:41,1,12,DET 44,0,17,Joey Harrington pass incomplete intended for Az-Zahir Hakim,1.860,1.180
3,12:34,2,12,DET 44,0,17,Joey Harrington pass incomplete intended for Scotty Anderson (defended by Brian Urlacher),1.180,0.500
3,12:26,3,12,DET 44,0,17,Joey Harrington pass incomplete intended for Scotty Anderson is intercepted by Jerry Azumah at CHI-45 and returned for 11 yards (tackle by Scotty Anderson),0.500,-2.650
3,12:19,1,10,DET 44,0,17,Chris Chandler pass incomplete intended for Dez White,2.650,2.110
3,12:15,2,10,DET 44,0,17,Brock Forsey left guard for 1 yard (tackle by Earl Holmes),2.110,1.550
3,11:31,3,9,DET 43,0,17,Chris Chandler sacked by James Hall for -7 yards,1.550,-0.060
3,11:27,4,16,CHI 50,0,17,Brad Maynard punts 30 yards,-0.060,-0.340
3,11:19,1,10,DET 21,0,17,Olandis Gary left tackle for no gain (tackle by Alfonso Boone),0.340,-0.200
3,10:42,2,10,DET 21,0,17,Joey Harrington pass complete to Scotty Anderson for 10 yards (tackle by Jerry Azumah),-0.200,1.000
3,10:02,1,10,DET 31,0,17,Shawn Bryson left end for 1 yard (tackle by Mike Brown),1.000,0.600
3,9:23,2,9,DET 32,0,17,Joey Harrington pass incomplete intended for Olandis Gary,0.600,-0.100
3,9:17,3,9,DET 32,0,17,Joey Harrington pass complete to Mikhael Ricks for 5 yards (tackle by Jerry Azumah),-0.100,-0.910
3,9:09,4,4,DET 37,0,17,"Nick Harris punts 36 yards, returned by R.W. McQuarters for 15 yards (tackle by Shawn Jefferson)",-0.910,-1.730
3,9:00,1,10,CHI 42,0,17,Chris Chandler pass incomplete intended for Dustin Lyman,1.730,1.190
3,8:56,2,10,CHI 42,0,17,Chris Chandler pass incomplete intended for Brock Forsey,1.190,0.500
3,8:51,3,10,CHI 42,0,17,Chris Chandler pass complete to Bobby Wade for 18 yards (tackle by Brian Walker),0.500,2.920
3,8:01,1,10,DET 40,0,17,"Penalty on Shaun Rogers: Neutral Zone Infraction, 5 yards (no play)",2.920,3.650
3,7:43,1,5,DET 35,0,17,Rabih Abdullah left guard for 6 yards (tackle by James Hall),3.650,3.640
3,6:58,1,10,DET 29,0,17,Chris Chandler pass complete to Dez White for 12 yards (tackle by Dre' Bly),3.640,4.440
3,6:24,1,10,DET 17,0,17,Brock Forsey right end for 4 yards (tackle by Boss Bailey),4.440,4.500
3,5:35,2,6,DET 13,0,17,Chris Chandler pass complete to David Terrell for 5 yards (tackle by Earl Holmes),4.500,4.800
3,5:28,3,1,DET 8,0,23,"Brock Forsey right end for 8 yards, touchdown",4.800,7.000
3,,,,DET 2,0,24,Paul Edinger kicks extra point good,0.000,0.000
3,,,,CHI 30,6,24,"Paul Edinger kicks off 66 yards, returned by Reggie Swinton for 96 yards, touchdown",0.000,7.000
3,,,,,8,24,"Two Point Attempt: Joey Harrington pass complete to Az-Zahir Hakim, conversion succeeds",1.000,1.000
3,,,,DET 30,8,24,"Jason Hanson kicks off 51 yards, returned by Rabih Abdullah for 14 yards (tackle by Bracy Walker)",0.000,1.140
3,5:06,1,10,CHI 33,8,24,Brock Forsey right guard for 4 yards (tackle by Kelvin Pritchett and Barrett Green),1.140,1.130
3,4:21,2,6,CHI 37,8,24,Brock Forsey right tackle for no gain (tackle by Earl Holmes),1.130,0.430
3,3:41,3,6,CHI 37,8,24,"Penalty on Dustin Lyman: False Start, 5 yards (no play)",0.430,-0.230
3,3:21,3,11,CHI 32,8,24,Chris Chandler pass complete to Bobby Wade for 10 yards (tackle by Corey Harris),-0.230,-0.590
3,2:58,4,1,CHI 42,8,24,"Brad Maynard punts 52 yards, returned by Dre' Bly for 6 yards (tackle by Todd McMillon)",-0.590,0.350
3,2:45,1,10,DET 12,8,24,Joey Harrington pass incomplete intended for Olandis Gary,-0.350,-0.780
3,2:41,2,10,DET 12,8,24,Joey Harrington pass incomplete intended for Scotty Anderson,-0.780,-1.420
3,2:36,3,10,DET 12,8,24,Joey Harrington pass complete to Shawn Bryson for 6 yards (tackle by Brian Urlacher),-1.420,-2.240
3,2:01,4,4,DET 18,8,24,"Nick Harris punts 44 yards, returned by R.W. McQuarters for 6 yards (tackle by Jimmy Wyrick)",-2.240,-1.860
3,1:51,1,10,CHI 44,8,24,Chris Chandler pass complete to David Terrell for 9 yards (tackle by Brian Walker),1.860,2.530
3,1:05,2,1,DET 47,8,24,Brock Forsey left tackle for 2 yards (tackle by Jared DeVries and Earl Holmes),2.530,2.590
3,0:22,1,10,DET 45,8,24,Brock Forsey left guard for 2 yards (tackle by Kalimba Edwards),2.590,2.310
Quarter,Time,Down,ToGo,Location,DET,CHI,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,2,8,DET 43,8,24,Chris Chandler pass complete to Dustin Lyman for -1 yards (tackle by Brian Walker),2.310,1.490
4,14:20,3,9,DET 44,8,24,Chris Chandler pass complete to Bobby Wade for 11 yards (tackle by Boss Bailey),1.490,3.380
4,13:41,1,10,DET 33,8,24,Brock Forsey left end for 7 yards (tackle by Earl Holmes),3.380,3.780
4,12:54,2,3,DET 26,8,24,Brock Forsey left end for 1 yard (tackle by James Hall),3.780,3.200
4,12:08,3,2,DET 25,8,24,Chris Chandler pass complete to David Terrell for 3 yards (tackle by Otis Smith),3.200,4.110
4,11:34,1,10,DET 22,8,24,Brock Forsey right tackle for 7 yards (tackle by Brian Walker),4.110,4.650
4,10:50,2,3,DET 15,8,24,Brock Forsey right end for 2 yards (tackle by Earl Holmes),4.650,4.390
4,10:06,3,1,DET 13,8,24,Stanley Pritchett left tackle for -1 yards (tackle by Boss Bailey),4.390,2.630
4,9:20,4,2,DET 14,8,24,"Paul Edinger 32 yard field goal no good, blocked by James Hall",2.630,-0.480
4,9:12,1,10,DET 23,8,24,Olandis Gary right end for 1 yard (tackle by Brian Urlacher),0.480,0.070
4,8:35,2,9,DET 24,8,24,"Joey Harrington pass incomplete intended for Cory Schlesinger. Penalty on Joe Odom: Roughing the Passer, 15 yards (no play)",0.070,1.530
4,8:31,1,10,DET 39,8,24,Joey Harrington pass complete to Cory Schlesinger for 6 yards (tackle by Charles Tillman),1.530,1.800
4,8:10,2,4,DET 45,8,24,Shawn Bryson left guard for 5 yards (tackle by Bryan Robinson),1.800,2.260
4,7:26,1,10,CHI 50,8,24,Joey Harrington pass complete to Cory Schlesinger for 11 yards (tackle by Lance Briggs),2.260,2.980
4,6:45,1,10,CHI 39,8,24,Joey Harrington pass incomplete intended for Scotty Anderson,2.980,2.440
4,6:40,2,10,CHI 39,8,24,Joey Harrington pass complete to Az-Zahir Hakim for 8 yards (tackle by Charles Tillman),2.440,2.810
4,6:09,3,2,CHI 31,8,24,Joey Harrington left end for -6 yards (tackle by Todd McMillon),2.810,0.790
4,5:40,,,,8,24,Timeout #1 by Detroit Lions,0.000,0.790
4,5:40,4,8,CHI 37,8,24,Joey Harrington pass complete to Bill Schroeder for 12 yards (tackle by R.W. McQuarters),0.790,3.910
4,4:59,1,10,CHI 25,8,24,Joey Harrington pass incomplete intended for Az-Zahir Hakim,3.910,3.360
4,4:53,2,10,CHI 25,8,24,Shawn Bryson right guard for 9 yards (tackle by Mike Brown),3.360,4.060
4,4:11,3,1,CHI 16,8,24,Shawn Bryson right tackle for 5 yards (tackle by Charles Tillman and Jerry Azumah),4.060,4.840
4,3:37,1,10,CHI 11,8,24,Olandis Gary right tackle for 2 yards (tackle by Lance Briggs and Jerry Azumah),4.840,4.510
4,3:02,2,8,CHI 9,8,24,Joey Harrington pass incomplete intended for Casey Fitzsimmons,4.510,3.530
4,2:58,3,8,CHI 9,8,24,Joey Harrington pass complete to Shawn Bryson for 6 yards (tackle by Jerry Azumah),3.530,3.050
4,2:12,4,2,CHI 3,8,24,Joey Harrington pass incomplete intended for Az-Zahir Hakim,3.050,0.380
4,2:05,1,10,CHI 3,8,24,Brock Forsey right tackle for 1 yard (tackle by Brian Walker),-0.380,-0.710
4,2:00,2,9,CHI 4,8,24,Brock Forsey right guard for 2 yards (tackle by Bracy Walker),-0.710,-1.070
4,1:55,,,,8,24,Timeout #2 by Detroit Lions,0.000,-1.070
4,1:55,3,7,CHI 6,8,24,Brock Forsey right tackle for 2 yards (tackle by Earl Holmes),-1.070,-2.490
4,1:48,,,,8,24,Timeout #3 by Detroit Lions,0.000,-2.490
4,1:48,4,5,CHI 8,8,24,"Brad Maynard punts 36 yards, returned by Reggie Swinton for 1 yard (tackle by Rabih Abdullah)",-2.490,-2.720
4,1:38,1,10,CHI 43,8,24,Joey Harrington pass complete to Az-Zahir Hakim for 15 yards (tackle by Jerry Azumah),2.720,3.710
4,1:31,1,10,CHI 28,8,24,Shawn Bryson right tackle for 5 yards (tackle by Brian Urlacher and Tron LaFavor),3.710,3.840
4,1:13,2,5,CHI 23,8,24,Joey Harrington pass complete to Az-Zahir Hakim for 1 yard (tackle by Charles Tillman),3.840,3.270
4,1:05,3,4,CHI 22,8,24,Joey Harrington pass complete to Bill Schroeder for 19 yards (tackle by Bobby Gray),3.270,6.510
4,1:00,1,3,CHI 3,14,24,"Joey Harrington pass complete to Mikhael Ricks for 3 yards, touchdown",6.510,7.000
4,,,,,16,24,"Two Point Attempt: Joey Harrington pass complete to Scotty Anderson, conversion succeeds",1.000,1.000
4,,,,DET 30,16,24,"Jason Hanson kicks onside 9 yards, recovered by Bill Schroeder (onside kick successful). Penalty on Bill Schroeder: Illegal Touch Kick",0.000,-2.980
,,,,,,,"Replay Assistant challenged the ruling, and the original play was overturned.",,
4,0:52,1,10,DET 39,16,24,Chris Chandler kneels for -1 yards,2.980,2.300
4,0:16,2,11,DET 40,16,24,Chris Chandler kneels for -1 yards,2.300,1.490
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
