Unnamed: 0_level_0,Unnamed: 1_level_0,Offense,Offense,Offense,Offense,Defense,Defense,Defense,Defense,Special Teams,Special Teams,Special Teams,Special Teams,Special Teams,Special Teams
Tm,Total,Tot,Pass,Rush,TOvr,Tot,Pass,Rush,TOvr,Tot,KO,KR,P,PR,FG/XP
Bears,10.0,-0.51,6.85,-6.3,0.0,13.56,6.47,6.1,8.59,-1.56,-6.44,8.14,1.53,-0.37,-4.42
Lions,-10.0,-13.56,-6.47,-6.1,-8.59,0.51,-6.85,6.3,0.0,1.56,-8.14,6.44,0.37,-1.53,4.42
