Player,Pos
Eli Manning,QB
Ahmad Bradshaw,RB
Bear Pascoe,FB
Steve Smith,WR
Hakeem Nicks,WR
Kevin Boss,TE
Shawn Andrews,LT
David Diehl,LG
Rich Seubert,C
Chris Snee,RG
Kareem McKenzie,RT
Justin Tuck,LDE
Barry Cofield,LDT
Chris Canty,RDT
Osi Umenyiora,RDE
Keith Bulluck,SLB
Jonathan Goff,MLB
Michael Boley,WLB
Corey Webster,LCB
Terrell Thomas,RCB
Kenny Phillips,SS
Antrel Rolle,FS
