#,Quarter,Time,LOS,Plays,Length,Net Yds,Result
1,1,15:00,IND 34,5,1:45,66,Touchdown
2,1,8:39,IND 40,4,1:40,60,Touchdown
3,1,6:43,IND 28,8,2:32,72,Touchdown
4,1,2:16,IND 6,10,3:33,94,Touchdown
5,2,9:34,IND 34,3,1:54,2,Punt
6,2,3:24,IND 43,5,2:27,57,Touchdown
7,2,0:10,IND 10,1,0:10,-1,End of Half
8,3,9:59,IND 27,3,1:07,8,Punt
9,3,4:06,IND 21,10,5:32,52,Field Goal
10,4,13:12,IND 34,3,1:24,8,Punt
11,4,10:26,IND 37,3,2:07,9,Punt
12,4,6:07,GNB 36,9,4:18,36,Touchdown
13,4,0:23,IND 25,1,0:23,-1,End of Game
