#,Quarter,Time,LOS,Plays,Length,Net Yds,Result
1,1,12:00,NYG 8,3,1:35,7,Punt
2,1,8:18,NYG 37,5,2:53,14,Punt
3,2,14:47,NYG 26,2,0:54,74,Touchdown
4,2,9:19,NYG 12,6,3:33,23,Fumble
5,2,4:57,NYG 31,3,1:09,-4,Punt
6,2,1:55,NYG 20,10,1:53,54,Missed FG
7,3,15:00,NYG 26,3,1:03,-1,Punt
8,3,11:55,NYG 36,3,2:02,9,Punt
9,3,7:37,NYG 20,3,1:09,-9,Interception
10,3,5:21,NYG 26,3,1:04,1,Punt
11,3,3:15,NYG 21,3,1:41,9,Punt
12,3,1:34,NYG 20,6,1:34,25,Punt
13,4,5:43,NYG 20,4,1:12,17,Fumble
14,4,3:06,NYG 8,8,2:22,43,Downs
