#,Quarter,Time,LOS,Plays,Length,Net Yds,Result
1,1,15:00,KAN 18,6,3:00,23,Punt
2,1,10:25,KAN 34,3,2:07,5,Punt
3,1,5:25,KAN 2,11,5:38,98,Touchdown
4,2,13:53,KAN 20,9,4:34,33,Punt
5,2,5:46,NYG 35,2,0:49,3,Fumble
6,2,3:48,KAN 36,5,1:53,31,Field Goal
7,2,0:02,KAN 34,1,0:02,-1,End of Half
8,3,13:57,KAN 35,5,2:02,16,Interception
9,3,9:53,KAN 20,4,2:16,23,Punt
10,3,6:28,NYG 45,3,1:07,11,Interception
11,3,4:17,KAN 30,3,1:02,6,Punt
12,4,15:00,KAN 20,14,9:17,80,Touchdown
13,4,4:31,NYG 35,3,1:25,35,Touchdown
14,4,0:44,KAN 49,2,0:44,-2,End of Game
