0,1
Game Info,Game Info
Won Toss,Broncos
Roof,outdoors
Surface,grass
Duration,2:57
Attendance,75164
Weather,"57 degrees, relative humidity 17%, wind 6 mph"
Vegas Line,Denver Broncos -13.5
Over/Under,42.0 (over)
