Quarter,Time,Down,ToGo,Location,NOR,ATL,Detail,EPB,EPA
2,11:08,3,10,NOR 41,6,7,Desmond Ridder pass complete short right to Kyle Pitts for 11 yards (tackle by Paulson Adebo),1.620,3.580
2,10:33,1,10,NOR 30,6,7,Bijan Robinson right end for 4 yards (tackle by Carl Granderson and Malcolm Roach),3.580,3.570
2,9:59,2,6,NOR 26,6,7,Desmond Ridder scrambles right guard for 12 yards (tackle by Demario Davis),3.570,4.650
2,9:42,1,10,NOR 14,6,7,Desmond Ridder pass complete short right to Scott Miller for 4 yards (tackle by Tyrann Mathieu),4.650,4.710
2,9:01,2,6,NOR 10,6,13,"Bijan Robinson right tackle for 10 yards, touchdown",4.710,7.000
2,8:56,,,NOR 15,6,14,Younghoe Koo kicks extra point good,0.000,0.000
2,8:56,,,ATL 35,6,14,"Bradley Pinion kicks off 65 yards, touchback.",0.000,0.610
2,8:56,1,10,NOR 25,6,14,Derek Carr pass incomplete short right intended for Juwan Johnson,0.610,0.060
2,8:52,2,10,NOR 25,6,14,Alvin Kamara left tackle for 7 yards (tackle by Mike Hughes and Kaden Elliss),0.060,0.300
2,8:13,3,3,NOR 32,6,14,Derek Carr pass complete short left to Chris Olave for 10 yards,0.300,1.730
2,7:36,1,10,NOR 42,6,14,Alvin Kamara left tackle for no gain (tackle by Kaden Elliss and Calais Campbell),1.730,1.190
2,7:08,2,10,NOR 42,6,14,Derek Carr pass complete short right to Chris Olave for 10 yards (tackle by Jeff Okudah and DeAundre Alford),1.190,2.390
2,6:29,1,10,ATL 48,6,14,Taysom Hill right end for -1 yards (tackle by Bud Dupree and Calais Campbell),2.390,1.710
2,5:46,2,11,ATL 49,6,14,Derek Carr pass incomplete short right intended for Rashid Shaheed,1.710,1.030
2,5:41,3,11,ATL 49,6,14,Derek Carr pass complete short left to Chris Olave for 25 yards (tackle by Jessie Bates),1.030,3.970
2,5:07,1,10,ATL 24,6,14,"Taysom Hill right tackle for no gain (tackle by Calais Campbell). Penalty on Ryan Ramczyk: Offensive Holding, 10 yards (accepted) (no play)",3.970,3.310
2,4:46,1,20,ATL 34,6,14,Derek Carr pass complete short right to Chris Olave for 11 yards (tackle by Jeff Okudah),3.310,3.570
2,4:08,2,9,ATL 23,6,14,Derek Carr pass incomplete deep right intended for Alvin Kamara (defended by Kaden Elliss),3.570,2.870
2,4:02,3,9,ATL 23,6,14,Derek Carr pass incomplete deep middle intended for Juwan Johnson,2.870,1.930
2,3:58,4,9,ATL 23,9,14,Blake Grupe 41 yard field goal good,1.930,3.000
2,3:54,,,NOR 35,9,14,"Blake Grupe kicks off 65 yards, touchback.",0.000,0.610
2,3:54,1,10,ATL 25,9,14,Desmond Ridder pass complete short left to Van Jefferson for 13 yards (tackle by Marcus Maye),0.610,1.470
2,3:11,1,10,ATL 38,9,14,Bijan Robinson left end for no gain (tackle by Carl Granderson),1.470,0.920
2,2:37,2,10,ATL 38,9,14,Cordarrelle Patterson left end for 12 yards (tackle by Khalen Saunders and Isaac Yiadom),0.920,2.260
2,2:00,1,10,ATL 50,9,14,Bijan Robinson left tackle for no gain (tackle by Demario Davis),2.260,1.710
2,1:56,,,,,,Timeout #1 by New Orleans Saints,,
2,1:56,2,10,ATL 50,9,14,Desmond Ridder pass complete short left to Keith Smith for 6 yards (tackle by Pete Werner),1.710,1.820
2,1:33,3,4,NOR 44,9,14,"Desmond Ridder scrambles right end for 6 yards (tackle by Pete Werner). Penalty on Jordan Howden: Defensive Holding, 5 yards (accepted)",1.820,3.380
2,1:22,1,10,NOR 33,9,14,Bijan Robinson left end for 2 yards (tackle by Malcolm Roach),3.380,3.110
2,1:18,,,,,,Timeout #2 by New Orleans Saints,,
2,1:18,2,8,NOR 31,9,14,Desmond Ridder pass incomplete short middle intended for Bijan Robinson,3.110,2.410
2,1:16,3,8,NOR 31,9,14,Cordarrelle Patterson left guard for 11 yards (tackle by Jordan Howden and Tyrann Mathieu),2.410,4.240
2,1:07,,,,,,Timeout #1 by Atlanta Falcons,,
2,1:07,1,10,NOR 20,9,14,Cordarrelle Patterson right end for 8 yards (tackle by Alontae Taylor),4.240,5.040
2,0:55,2,2,NOR 12,9,14,Bijan Robinson right guard for 2 yards (tackle by Khalen Saunders and Carl Granderson),5.040,4.910
2,0:38,1,10,NOR 10,9,14,Desmond Ridder pass short right intended for Bijan Robinson is intercepted by Tyrann Mathieu at NO-1 and returned for 3 yards (tackle by Jonnu Smith),4.910,0.380
2,0:26,1,10,NOR 4,9,14,"Penalty on Jonnu Smith: Unnecessary Roughness / Offense, 15 yards (offset) Penalty on Khalen Saunders: Unnecessary Roughness / Defense, 15 yards (offset) (no play)",-0.380,-0.380
2,0:26,1,10,NOR 4,9,14,Derek Carr kneels for -1 yards,-0.380,-0.850
Quarter,Time,Down,ToGo,Location,NOR,ATL,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,NOR 35,9,14,"Blake Grupe kicks off 65 yards, touchback.",0.000,0.610
3,15:00,1,10,ATL 25,9,14,Cordarrelle Patterson left guard for 1 yard (tackle by Nathan Shepherd and Marcus Maye),0.610,0.200
3,14:21,2,9,ATL 26,9,14,Desmond Ridder pass complete short left to Kyle Pitts for 11 yards (tackle by Tyrann Mathieu),0.200,1.400
3,13:41,1,10,ATL 37,9,14,Bijan Robinson right end for 17 yards (tackle by Marcus Maye),1.400,2.520
3,13:08,1,10,NOR 46,9,14,Tyler Allgeier left tackle for 5 yards (tackle by Bryan Bresee and Carl Granderson),2.520,2.650
3,12:27,2,5,NOR 41,9,14,Desmond Ridder left end for -3 yards (tackle by Zack Baun),2.650,1.550
3,11:52,3,8,NOR 44,9,14,Desmond Ridder pass incomplete short left intended for Scott Miller (defended by Bryan Bresee),1.550,0.330
3,11:47,4,8,NOR 44,9,14,"Bradley Pinion punts 36 yards, fair catch by Lynn Bowden at NO-8",0.330,0.380
3,11:40,1,10,NOR 8,9,14,Jamaal Williams left tackle for 3 yards (tackle by Jessie Bates and DeAundre Alford),-0.380,-0.560
3,11:08,2,7,NOR 11,9,14,Alvin Kamara right guard for 4 yards (tackle by Calais Campbell and Kentavius Street),-0.560,-0.600
3,10:36,3,3,NOR 15,9,14,"Derek Carr scrambles left guard for 8 yards. Derek Carr fumbles (forced by David Onyemata), recovered by A.T. Perry at NO-31",-0.600,1.000
3,9:35,1,10,NOR 31,9,14,Taysom Hill left end for 3 yards (tackle by Jeff Okudah),1.000,0.800
3,9:13,2,8,NOR 34,9,14,Derek Carr pass incomplete deep right intended for Chris Olave (defended by AJ Terrell),0.800,0.100
3,9:04,3,8,NOR 34,9,14,Derek Carr pass complete short right to Juwan Johnson for 8 yards (tackle by DeAundre Alford),0.100,1.730
3,8:21,1,10,NOR 42,9,14,Taysom Hill left guard for 2 yards (tackle by Nathan Landman),1.730,1.460
3,7:44,2,8,NOR 44,9,14,Derek Carr pass complete short right to Alvin Kamara for 20 yards (tackle by Richie Grant),1.460,3.180
3,7:09,1,10,ATL 36,9,14,Alvin Kamara left guard for 5 yards (tackle by Albert Huggins),3.180,3.310
3,6:34,2,5,ATL 31,9,14,"Derek Carr pass complete short left to Taysom Hill for no gain (tackle by DeAundre Alford). Penalty on Jeff Okudah: Defensive Holding, 5 yards (accepted) (no play)",3.310,3.840
3,6:17,1,10,ATL 26,9,14,Lynn Bowden left end for 11 yards (tackle by Jessie Bates),3.840,4.580
3,5:53,1,10,ATL 15,9,14,"Penalty on Cesar Ruiz: False Start, 5 yards (accepted) (no play)",4.580,4.240
3,5:53,1,15,ATL 20,9,14,Alvin Kamara left tackle for 3 yards (tackle by Calais Campbell and DeMarcco Hellams),4.240,3.680
3,5:31,2,12,ATL 17,9,14,"Derek Carr pass complete short right to Lynn Bowden for no gain (tackle by Nathan Landman). Penalty on Juwan Johnson: Offensive Pass Interference, 10 yards (accepted) (no play)",3.680,2.400
3,4:55,2,22,ATL 27,9,14,Derek Carr pass complete short middle to Alvin Kamara for 8 yards (tackle by Jessie Bates),2.400,2.790
3,4:12,3,14,ATL 19,9,14,Derek Carr sacked by Arnold Ebiketie for -8 yards,2.790,1.670
3,3:31,4,22,ATL 27,12,14,Blake Grupe 45 yard field goal good,1.670,3.000
3,3:27,,,NOR 35,12,14,"Blake Grupe kicks off 59 yards, returned by Cordarrelle Patterson for 21 yards (tackle by Keith Kirkwood and Isaac Yiadom)",0.000,0.740
3,3:21,1,10,ATL 27,12,14,Desmond Ridder pass incomplete short left intended for Drake London (defended by Malcolm Roach),0.740,0.200
3,3:16,2,10,ATL 27,12,14,Bijan Robinson right end for 14 yards (tackle by Paulson Adebo),0.200,1.660
3,2:41,1,10,ATL 41,12,14,Desmond Ridder pass complete short left to Bijan Robinson for 7 yards (tackle by Alontae Taylor and Zack Baun),1.660,2.070
3,2:04,2,3,ATL 48,12,14,Bijan Robinson left tackle for 5 yards (tackle by Khalen Saunders and Carl Granderson),2.070,2.460
3,1:27,1,10,NOR 47,12,14,Desmond Ridder pass deep left intended for Van Jefferson is intercepted by Tyrann Mathieu at NO-28 and returned for 18 yards (tackle by Tyler Allgeier and Scott Miller),2.460,-1.990
3,1:16,1,10,NOR 46,12,14,Derek Carr pass complete short left to Taysom Hill for 19 yards (tackle by Jessie Bates),1.990,3.250
3,0:45,1,10,ATL 35,12,14,Alvin Kamara right guard for 16 yards (tackle by Richie Grant),3.250,4.310
3,0:02,1,10,ATL 19,12,14,"Taysom Hill right guard for 10 yards. Taysom Hill fumbles (forced by Jessie Bates) (tackle by Richie Grant), recovered by Albert Huggins at ATL-5",4.310,0.380
Quarter,Time,Down,ToGo,Location,NOR,ATL,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,1,10,ATL 5,12,14,Bijan Robinson left guard for 5 yards (tackle by Khalen Saunders),-0.380,-0.420
4,14:25,2,5,ATL 10,12,14,Tyler Allgeier right tackle for 6 yards (tackle by Demario Davis),-0.420,-0.140
4,13:50,1,10,ATL 16,12,14,Tyler Allgeier right tackle for 7 yards (tackle by Demario Davis),-0.140,0.420
4,13:23,2,3,ATL 23,12,14,Desmond Ridder pass complete short right to Drake London for 3 yards (tackle by Alontae Taylor),0.420,0.670
4,12:42,1,10,ATL 26,12,14,Desmond Ridder pass complete short right to Drake London for 15 yards (tackle by Paulson Adebo),0.670,1.660
4,12:04,1,10,ATL 41,12,14,Cordarrelle Patterson right tackle for 4 yards (tackle by Marcus Maye),1.660,1.730
4,11:30,2,5,ATL 45,12,14,Tyler Allgeier left tackle for no gain (tackle by Malcolm Roach and Bryan Bresee),1.730,1.030
4,10:52,3,5,ATL 45,12,14,Desmond Ridder pass complete short right to Drake London for 29 yards (tackle by Paulson Adebo),1.030,3.840
4,10:02,,,,,,Timeout #1 by Atlanta Falcons,,
4,10:02,1,10,NOR 26,12,20,"Desmond Ridder pass complete deep right to Bijan Robinson for 26 yards, touchdown",3.840,7.000
4,9:57,,,NOR 15,12,21,Younghoe Koo kicks extra point good,0.000,0.000
4,9:57,,,ATL 35,12,21,"Bradley Pinion kicks off 65 yards, touchback.",0.000,0.610
4,9:57,1,10,NOR 25,12,21,Lynn Bowden left end for 29 yards (tackle by Jeff Okudah),0.610,2.520
4,9:31,1,10,ATL 46,12,21,Alvin Kamara right guard for 5 yards (tackle by David Onyemata),2.520,2.650
4,9:02,2,5,ATL 41,12,21,Derek Carr pass complete short right to Alvin Kamara for 16 yards (tackle by Jessie Bates),2.650,3.910
4,8:25,1,10,ATL 25,12,21,Alvin Kamara left tackle for 8 yards (tackle by Jessie Bates),3.910,4.550
4,7:37,2,2,ATL 17,12,21,"Alvin Kamara right end for 2 yards (tackle by Ta'Quon Graham). Penalty on Ryan Ramczyk: Offensive Holding, 10 yards (accepted)",4.550,3.360
4,7:37,2,10,ATL 25,12,21,Derek Carr pass complete short right to Jamaal Williams for 4 yards (tackle by DeMarcco Hellams),3.360,3.200
4,6:59,3,6,ATL 21,12,21,Derek Carr pass complete short right to Jamaal Williams for no gain (tackle by Kaden Elliss),3.200,2.080
4,6:29,4,6,ATL 21,15,21,Blake Grupe 39 yard field goal good,2.080,3.000
4,6:24,,,NOR 35,15,21,"Blake Grupe kicks off 65 yards, touchback.",0.000,0.610
4,6:24,1,10,ATL 25,15,21,Bijan Robinson left tackle for 4 yards (tackle by Nathan Shepherd and Carl Granderson),0.610,0.600
4,5:50,2,6,ATL 29,15,21,Tyler Allgeier left tackle for 12 yards (tackle by Marcus Maye and Demario Davis),0.600,1.660
4,5:08,1,10,ATL 41,15,21,Tyler Allgeier left end for 4 yards (tackle by Pete Werner),1.660,1.660
4,4:23,2,6,ATL 45,15,21,Tyler Allgeier right end for 14 yards (tackle by Pete Werner),1.660,2.850
4,3:36,1,10,NOR 41,15,21,Bijan Robinson right end for 9 yards (tackle by Khalen Saunders),2.850,3.520
4,2:57,2,1,NOR 32,15,21,"Penalty on Jake Matthews: False Start, 5 yards (accepted) (no play)",3.520,2.850
4,2:50,2,6,NOR 37,15,21,Tyler Allgeier right tackle for 12 yards (tackle by Carl Granderson),2.850,3.910
4,2:17,1,10,NOR 25,15,21,Cordarrelle Patterson left end for 1 yard (tackle by Carl Granderson),3.910,3.500
4,2:00,2,9,NOR 24,15,21,Desmond Ridder right tackle for 1 yard (tackle by Jason Pierre-Paul),3.500,2.940
4,1:56,,,,,,Timeout #1 by New Orleans Saints,,
4,1:56,3,8,NOR 23,15,21,Tyler Allgeier right tackle for 2 yards (tackle by Malcolm Roach and Carl Granderson),2.940,2.080
4,1:51,,,,,,Timeout #2 by New Orleans Saints,,
4,1:51,4,6,NOR 21,15,24,Younghoe Koo 39 yard field goal good,2.080,3.000
4,1:47,,,ATL 35,15,24,"Bradley Pinion kicks off 65 yards, touchback.",0.000,0.610
4,1:47,1,10,NOR 25,15,24,Derek Carr pass incomplete deep left intended for Keith Kirkwood,0.610,0.060
4,1:42,2,10,NOR 25,15,24,Derek Carr pass incomplete deep left intended for Lynn Bowden,0.060,-0.620
4,1:38,3,10,NOR 25,15,24,Derek Carr pass complete short middle to Keith Kirkwood for 13 yards (tackle by DeAundre Alford),-0.620,1.470
4,1:16,1,10,NOR 38,15,24,Derek Carr pass complete short middle to Keith Kirkwood for 7 yards (tackle by DeAundre Alford),1.470,1.870
4,1:05,2,3,NOR 45,15,24,Derek Carr pass complete short middle to Juwan Johnson for 13 yards (tackle by Richie Grant and Jessie Bates),1.870,2.790
4,0:47,1,10,ATL 42,15,24,Derek Carr pass complete short left to A.T. Perry for 7 yards (tackle by Jeff Okudah),2.790,3.190
4,0:38,2,3,ATL 35,15,24,Derek Carr pass incomplete short right,3.190,2.480
4,0:33,3,3,ATL 35,15,24,Derek Carr pass incomplete short middle intended for Juwan Johnson (defended by Richie Grant),2.480,0.990
4,0:30,4,3,ATL 35,15,24,Blake Grupe 54 yard field goal no good,0.990,-1.800
4,0:26,1,10,ATL 43,15,24,Desmond Ridder kneels for -1 yards,1.800,1.120
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
