#,Quarter,Time,LOS,Plays,Length,Net Yds,Result
1,1,15:00,DEN 20,4,1:52,19,Punt
2,1,9:22,NWE 10,2,0:28,10,Touchdown
3,1,7:26,NWE 44,10,4:29,35,Field Goal
4,1,1:18,DEN 20,7,3:30,22,Punt
5,2,10:38,DEN 30,11,4:28,70,Touchdown
6,2,3:34,DEN 30,5,2:22,17,Punt
7,3,11:21,DEN 19,6,3:02,20,Fumble
8,3,5:40,DEN 15,6,3:39,19,Punt
9,3,0:19,DEN 15,3,0:47,11,Interception
10,4,13:13,DEN 20,3,0:51,2,Punt
11,4,7:37,DEN 20,10,4:31,80,Touchdown
12,4,1:34,DEN 33,5,1:06,11,Punt
13,5,15:00,DEN 20,5,2:39,22,Punt
14,5,10:04,DEN 13,10,5:14,45,Punt
