0,1
Game Info,Game Info
Won Toss,Patriots (deferred)
Won OT Toss,Patriots
Roof,outdoors
Surface,fieldturf
Duration,3:53
Attendance,68756
Weather,"22 degrees, relative humidity 29%, wind 22 mph, wind chill 6"
Vegas Line,Denver Broncos -2.5
Over/Under,54.0 (over)
