Quarter,Time,Down,ToGo,Location,BAL,CIN,Detail,EPB,EPA
2,1:09,1,10,BAL 32,6,7,Ryan Mallett pass complete short right to Jeremy Butler for -1 yards (tackle by Vincent Rey and Leon Hall),1.070,0.390
2,0:46,2,11,BAL 31,6,7,Ryan Mallett pass complete short right to Maxx Williams for 10 yards (tackle by Vontaze Burfict),0.390,1.030
2,0:40,3,1,BAL 41,6,7,Ryan Mallett pass complete deep middle to Jeremy Butler for 16 yards (tackle by Leon Hall),1.030,2.720
2,0:24,1,10,CIN 43,6,7,Ryan Mallett spiked the ball,2.720,2.180
2,0:23,2,10,CIN 43,6,7,Ryan Mallett pass complete short middle to Chris Matthews for 2 yards (tackle by Vontaze Burfict),2.180,2.180
2,0:17,2,10,CIN 43,6,7,Timeout #3 by Baltimore Ravens,2.180,1.750
2,0:17,3,8,CIN 41,6,7,Ryan Mallett pass complete short middle to Javorius Allen for 10 yards (tackle by Vincent Rey),1.750,3.510
2,0:04,1,10,CIN 31,6,7,Ryan Mallett spiked the ball,3.510,3.510
2,0:03,1,10,CIN 31,6,7,Timeout #3 by Cincinnati Bengals,3.510,2.970
2,0:03,2,10,CIN 31,9,7,Justin Tucker 49 yard field goal good,2.970,3.000
Quarter,Time,Down,ToGo,Location,BAL,CIN,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,CIN 35,9,7,"Mike Nugent kicks off 64 yards, returned by Kaelin Clay for 17 yards (tackle by Vincent Rey)",0.000,0.040
3,14:54,1,10,BAL 18,9,7,Ryan Mallett pass complete short right to Jeremy Butler for 11 yards (tackle by Reggie Nelson),0.040,0.870
3,14:38,1,10,BAL 29,9,7,Javorius Allen right tackle for 2 yards (tackle by Rey Maualuga and Domata Peko),0.870,0.600
3,14:01,2,8,BAL 31,9,7,Ryan Mallett pass incomplete short right intended for Javorius Allen is intercepted by Vontaze Burfict at BAL-33,0.600,-3.380
3,13:56,1,10,BAL 33,9,7,Jeremy Hill right tackle for 4 yards (tackle by Timmy Jernigan and Lawrence Guy),3.380,3.380
3,13:18,2,6,BAL 29,9,7,A.J. McCarron pass complete short left to Marvin Jones for 9 yards (tackle by Elvis Dumervil),3.380,4.240
3,12:38,1,10,BAL 20,9,7,Jeremy Hill right tackle for 3 yards (tackle by Brandon Williams),4.240,4.240
3,12:04,1,10,BAL 20,9,7,Timeout #1 by Cincinnati Bengals,4.240,4.120
3,12:04,2,7,BAL 17,9,7,A.J. McCarron pass complete short right to A.J. Green for 12 yards (tackle by Shareece Wright),4.120,6.060
3,11:29,1,5,BAL 5,9,13,"A.J. McCarron pass complete short right to A.J. Green for 5 yards, touchdown",6.060,7.000
3,11:29,,,BAL 5,9,14,Mike Nugent kicks extra point good,0.000,0.000
3,11:29,,,CIN 35,9,14,"Mike Nugent kicks off 63 yards, returned by Kaelin Clay for 35 yards (tackle by Reggie Nelson)",0.000,-1.400
3,11:15,1,10,BAL 37,9,14,Javorius Allen right tackle for 1 yard (tackle by Brandon Thompson),1.400,0.990
3,10:43,2,9,BAL 38,9,14,Ryan Mallett pass incomplete short left intended for Kamar Aiken (defended by Adam Jones),0.990,0.300
3,10:36,3,9,BAL 38,9,14,Ryan Mallett pass complete short left to Jeremy Butler for 17 yards (tackle by George Iloka),0.300,2.590
3,10:00,1,10,CIN 45,9,14,Ryan Mallett pass incomplete deep right intended for Maxx Williams,2.590,2.040
,,,,,,,"CIN challenged the pass completion ruling, and the original play was overturned.",,
3,9:55,2,10,CIN 45,9,14,Ryan Mallett pass complete short left to Javorius Allen for 3 yards (tackle by Vontaze Burfict),2.040,1.750
3,9:15,3,7,CIN 42,9,14,Ryan Mallett pass incomplete short left intended for Chris Matthews,1.750,0.460
3,9:11,4,7,CIN 42,9,14,"Penalty on Carlos Dunlap: Neutral Zone Infraction, 4 yards (no play)",0.460,0.720
3,9:11,4,3,CIN 38,9,14,Ryan Mallett pass incomplete short right intended for Maxx Williams,0.720,-1.470
3,9:07,1,10,CIN 38,9,14,A.J. McCarron pass incomplete short right intended for Giovani Bernard,1.470,0.920
3,9:03,2,10,CIN 38,9,14,Giovani Bernard left tackle for 15 yards (tackle by C.J. Mosley),0.920,2.460
3,8:20,1,10,BAL 47,9,14,A.J. McCarron sacked by Lawrence Guy for -3 yards,2.460,1.510
3,7:33,2,13,,9,14,A.J. McCarron pass complete short middle to Giovani Bernard for 12 yards (tackle by C.J. Mosley and Kyle Arrington). Penalty on Shareece Wright: Illegal Use of Hands (Declined),1.510,1.510
3,7:12,2,13,,9,14,Timeout #2 by Cincinnati Bengals,1.510,2.410
3,7:12,3,1,BAL 38,9,14,A.J. McCarron pass incomplete,2.410,0.720
3,7:05,4,1,BAL 38,9,20,"Jeremy Hill left guard for 38 yards, touchdown",0.720,7.000
3,7:05,,,BAL 38,9,21,Mike Nugent kicks extra point good,0.000,0.000
3,7:05,,,CIN 35,9,21,"Mike Nugent kicks off 61 yards, returned by Kaelin Clay for 22 yards (tackle by Cedric Peerman)",0.000,-0.670
3,6:48,1,10,BAL 26,9,21,Ryan Mallett pass complete short middle to Maxx Williams for 1 yard (tackle by Chris Lewis-Harris),0.670,0.270
3,6:10,2,9,BAL 27,9,21,Ryan Mallett pass complete short right to Kamar Aiken for 8 yards (tackle by Dre Kirkpatrick),0.270,0.630
3,5:35,3,1,BAL 35,9,21,Javorius Allen right tackle for 2 yards (tackle by Vontaze Burfict and Michael Johnson),0.630,1.400
3,5:02,1,10,BAL 37,9,21,Ryan Mallett pass incomplete short middle intended for Terrance West,1.400,0.860
3,4:45,2,10,BAL 37,9,21,Ryan Mallett pass incomplete deep left intended for Kamar Aiken,0.860,0.860
3,4:39,2,10,BAL 37,9,21,Timeout #1 by Baltimore Ravens,0.860,0.170
3,4:39,3,10,BAL 37,9,21,Ryan Mallett pass complete short middle to Chris Matthews for 13 yards (tackle by Reggie Nelson),0.170,2.260
3,4:00,1,10,,9,21,Terrance West right tackle for 2 yards (tackle by Vontaze Burfict),2.260,1.980
3,3:22,2,8,CIN 48,9,21,Ryan Mallett pass incomplete short middle intended for Javorius Allen,1.980,1.290
3,3:18,3,8,CIN 48,9,21,Ryan Mallett pass incomplete short left intended for Maxx Williams (defended by Vontaze Burfict),1.290,0.070
3,3:13,4,8,CIN 48,9,21,Sam Koch punts 42 yards,0.070,0.380
3,3:04,1,10,CIN 6,9,21,Giovani Bernard right guard for 5 yards (tackle by Brent Urban and Za'Darius Smith),-0.380,-0.420
3,2:16,2,5,CIN 11,9,21,"Penalty on Cedric Ogbuehi: False Start, 5 yards (no play)",-0.420,-0.780
3,1:56,2,10,CIN 6,9,21,A.J. McCarron pass complete short right to Marvin Jones for 1 yard (tackle by Shareece Wright),-0.780,-1.300
3,1:17,3,9,CIN 7,9,21,A.J. McCarron pass complete short right to Marvin Jones for -1 yards (tackle by Brynden Trawick and Elvis Dumervil),-1.300,-2.490
3,0:42,4,10,CIN 6,9,21,"Kevin Huber punts 40 yards, returned by Kaelin Clay for -3 yards (tackle by Cedric Peerman)",-2.490,-2.320
3,0:32,1,10,CIN 49,9,21,Ryan Mallett right end for 4 yards (tackle by Vontaze Burfict),2.320,2.320
Quarter,Time,Down,ToGo,Location,BAL,CIN,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,2,6,CIN 45,9,21,Javorius Allen right tackle for 2 yards (tackle by Carlos Dunlap),2.320,1.880
4,14:14,3,4,CIN 43,9,21,"Penalty on Kelechi Osemele: False Start, 5 yards (no play)",1.880,1.220
4,14:06,3,9,CIN 48,9,21,Ryan Mallett pass complete short middle to Kyle Juszczyk for 16 yards (tackle by Shawn Williams),1.220,3.450
4,13:22,1,10,CIN 32,9,21,Terrance West right tackle for no gain (tackle by Rey Maualuga),3.450,2.900
4,12:43,2,10,CIN 32,9,21,Ryan Mallett pass complete short middle to Terrance West for 5 yards (tackle by Rey Maualuga),2.900,2.870
4,12:06,3,5,CIN 27,9,21,Ryan Mallett pass incomplete short left intended for Chris Givens,2.870,1.720
4,12:02,4,5,CIN 27,9,21,Ryan Mallett pass incomplete deep right intended for Kamar Aiken,1.720,-0.810
4,11:57,1,10,CIN 28,9,21,Jeremy Hill left tackle for 4 yards (tackle by Lawrence Guy),0.810,0.800
4,11:15,2,6,CIN 32,9,21,Jeremy Hill right guard for 3 yards (tackle by Elvis Dumervil),0.800,0.500
4,10:30,3,3,CIN 35,9,21,A.J. McCarron middle for 2 yards (tackle by Zach Orr),0.500,-0.910
4,9:46,4,1,CIN 37,9,21,"Kevin Huber punts 53 yards, returned by Kaelin Clay for no gain. Penalty on Kyle Juszczyk: Offensive Holding, 5 yards",-0.910,0.380
4,9:37,1,10,BAL 5,9,21,"Ryan Mallett pass incomplete short right intended for Kamar Aiken. Penalty on Dre Kirkpatrick: Defensive Pass Interference, 11 yards (no play)",-0.380,-0.140
4,9:32,1,10,BAL 16,9,21,Javorius Allen middle for no gain (tackle by Carlos Dunlap),-0.140,-0.660
4,8:50,2,10,BAL 16,9,21,Ryan Mallett pass incomplete deep right intended for Chris Givens (defended by Reggie Nelson),-0.660,-1.320
4,8:45,3,10,BAL 16,9,21,Ryan Mallett pass incomplete deep right intended for Kamar Aiken,-1.320,-2.390
4,8:40,4,10,BAL 16,9,21,"Sam Koch punts 38 yards, out of bounds",-2.390,-1.990
4,8:33,1,10,CIN 46,9,21,Jeremy Hill right guard for 4 yards (tackle by Brandon Williams and Brent Urban),1.990,1.990
4,7:48,2,6,,9,21,A.J. McCarron pass complete short right to A.J. Green for 7 yards,1.990,2.720
4,7:19,1,10,BAL 43,9,21,Jeremy Hill right tackle for 5 yards (tackle by Shareece Wright),2.720,2.850
4,6:39,2,5,BAL 38,9,21,Jeremy Hill left tackle for 8 yards (tackle by Kendrick Lewis and C.J. Mosley),2.850,3.580
4,5:56,1,10,BAL 30,9,21,Jeremy Hill right guard for 3 yards (tackle by C.J. Mosley and Daryl Smith),3.580,3.580
4,5:10,1,10,BAL 30,9,21,Timeout #3 by Cincinnati Bengals,3.580,3.440
4,5:10,2,7,BAL 27,9,21,Jeremy Hill right tackle for -1 yards (tackle by Brent Urban and C.J. Mosley),3.440,2.610
4,4:22,3,8,BAL 28,9,21,"Penalty on A.J. McCarron: Delay of Game, 5 yards (no play)",2.610,1.950
4,4:22,3,13,BAL 33,9,21,A.J. McCarron pass incomplete,1.950,1.150
4,4:11,4,13,BAL 33,9,24,Mike Nugent 52 yard field goal good,1.150,3.000
4,4:11,,,CIN 35,9,24,"Mike Nugent kicks off 68 yards, returned by Terrence Magee for 28 yards (tackle by Rex Burkhead)",0.000,-0.610
4,4:01,1,10,BAL 25,9,24,Ryan Mallett pass complete short right to Kamar Aiken for 13 yards (tackle by Chris Lewis-Harris),0.610,1.470
4,3:37,1,10,BAL 38,9,24,Ryan Mallett pass complete short right to Javorius Allen for -2 yards (tackle by Shawn Williams),1.470,0.650
4,3:06,2,12,BAL 36,9,24,Ryan Mallett pass complete short right to Javorius Allen for 9 yards (tackle by Reggie Nelson),0.650,1.160
4,2:59,3,3,BAL 45,9,24,Ryan Mallett pass complete short middle to Chris Matthews for 15 yards (tackle by Dre Kirkpatrick),1.160,2.920
4,2:32,1,10,CIN 40,9,24,Ryan Mallett pass complete short right to Chris Matthews for 21 yards (tackle by Shawn Williams),2.920,4.310
4,2:07,1,10,CIN 19,9,24,Ryan Mallett pass complete short left to Jeremy Butler for 2 yards (tackle by Chris Lewis-Harris),4.310,4.030
4,2:00,2,8,CIN 17,9,24,Ryan Mallett pass complete short left to Javorius Allen for 13 yards (tackle by Reggie Nelson),4.030,6.280
4,1:55,1,4,CIN 4,9,24,"Ryan Mallett pass incomplete short middle intended for Maxx Williams. Penalty on Vontaze Burfict: Defensive Holding, 2 yards (no play)",6.280,6.740
4,1:51,1,2,CIN 2,15,24,"Ryan Mallett pass complete short right to Kyle Juszczyk for 2 yards, touchdown",6.740,7.000
4,1:51,,,CIN 2,16,24,Justin Tucker kicks extra point good,0.000,0.000
4,1:51,,,BAL 35,16,24,"Justin Tucker kicks onside 9 yards, recovered by Cedric Peerman",0.000,-2.650
4,1:46,1,10,BAL 44,16,24,Jeremy Hill left guard for -1 yards (tackle by Courtney Upshaw and Timmy Jernigan),2.650,2.650
4,1:40,1,10,BAL 44,16,24,Timeout #2 by Baltimore Ravens,2.650,1.980
4,1:40,2,11,BAL 45,16,24,Jeremy Hill right tackle for 1 yard (tackle by Courtney Upshaw),1.980,1.980
4,1:35,2,11,BAL 45,16,24,Timeout #3 by Baltimore Ravens,1.980,1.420
4,1:35,3,10,BAL 44,16,24,Giovani Bernard right guard for 3 yards (tackle by Timmy Jernigan),1.420,0.530
4,1:35,4,7,BAL 41,16,24,"Penalty on Kevin Huber: Delay of Game, 5 yards (no play)",0.530,0.200
4,0:47,4,12,BAL 46,16,24,"Kevin Huber punts 37 yards, fair catch by Kaelin Clay",0.200,0.380
4,0:41,1,10,BAL 9,16,24,Ryan Mallett pass incomplete short middle intended for Kamar Aiken,-0.380,-0.780
4,0:37,2,10,BAL 9,16,24,"Ryan Mallett pass incomplete deep right intended for Jeremy Butler is intercepted by Rey Maualuga at BAL-29 and returned for 15 yards, lateral to Chris Lewis-Harris for -1 yards",-0.780,-4.580
4,0:24,1,10,BAL 15,16,24,A.J. McCarron kneels for -2 yards,4.580,3.680
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
