#,Quarter,Time,LOS,Plays,Length,Net Yds,Result
1,1,15:00,CAR 30,5,2:11,30,Touchdown
2,1,11:13,TEN 29,7,3:04,71,Touchdown
3,1,6:40,CAR 44,5,1:41,22,Field Goal
4,1,2:58,TEN 2,3,1:35,3,Punt
5,2,14:56,TEN 29,5,2:22,57,Field Goal
6,2,11:37,TEN 47,8,4:19,30,Downs
7,2,2:12,TEN 29,6,2:01,71,Touchdown
8,3,15:00,TEN 31,3,2:44,8,Punt
9,3,10:13,TEN 38,3,1:25,7,Punt
10,3,6:22,TEN 36,3,2:20,6,Punt
11,3,0:54,TEN 38,10,5:10,46,Field Goal
12,4,10:30,CAR 48,3,1:46,-12,Punt
13,4,7:02,CAR 37,3,1:35,-1,Punt
14,4,3:37,CAR 45,3,1:15,0,Punt
