#,Quarter,Time,LOS,Plays,Length,Net Yds,Result
1,1,14:46,JAX 25,1,0:11,75,Touchdown
2,1,12:45,JAX 20,4,2:22,9,Punt
3,1,8:54,JAX 25,4,2:03,75,Touchdown
4,1,5:14,JAX 31,3,1:36,0,Punt
5,1,0:22,JAX 25,5,2:43,24,Punt
6,2,11:14,JAX 16,4,1:48,19,Punt
7,2,6:50,JAX 22,3,1:04,5,Punt
8,2,3:56,JAX 18,4,1:31,1,Blocked Punt
9,2,2:25,JAX 40,7,2:25,24,Missed FG
10,3,15:00,JAX 25,6,3:15,28,Punt
11,3,10:16,JAX 48,9,5:00,29,Field Goal
12,3,1:13,JAX 15,10,4:18,54,Interception
13,4,9:58,JAX 19,4,2:18,7,Punt
14,4,2:32,JAX 25,7,1:25,39,Missed FG
