Unnamed: 0_level_0,Unnamed: 1_level_0,Off.,Off.,Def.,Def.,ST,ST
Player,Pos,Num,Pct,Num,Pct,Num,Pct
Jake Matthews,T,72,100%,0,0%,6,20%
Wes Schweitzer,G,72,100%,0,0%,6,20%
Ryan Schraeder,T,72,100%,0,0%,6,20%
Matt Ryan,QB,72,100%,0,0%,0,0%
Alex Mack,C,71,99%,0,0%,0,0%
Ben Garland,G,67,93%,0,0%,6,20%
Mohamed Sanu,WR,61,85%,0,0%,0,0%
Austin Hooper,TE,58,81%,0,0%,6,20%
Justin Hardy,WR,57,79%,0,0%,10,33%
Julio Jones,WR,54,75%,0,0%,0,0%
Tevin Coleman,RB,41,57%,0,0%,0,0%
Devonta Freeman,RB,38,53%,0,0%,0,0%
Derrick Coleman,FB,13,18%,0,0%,22,73%
Ty Sambrailo,T,11,15%,0,0%,9,30%
Eric Saubert,TE,10,14%,0,0%,11,37%
Andre Roberts,WR,9,12%,0,0%,10,33%
Taylor Gabriel,WR,9,12%,0,0%,1,3%
Andy Levitre,G,5,7%,0,0%,0,0%
Robert Alford,CB,0,0%,61,100%,9,30%
Keanu Neal,FS,0,0%,61,100%,7,23%
Deion Jones,LB,0,0%,61,100%,2,7%
Ricardo Allen,SS,0,0%,61,100%,0,0%
Desmond Trufant,CB,0,0%,61,100%,0,0%
De'Vondre Campbell,LB,0,0%,61,100%,0,0%
Brian Poole,CB,0,0%,47,77%,7,23%
Dontari Poe,DT,0,0%,45,74%,2,7%
Grady Jarrett,DT,0,0%,45,74%,2,7%
Vic Beasley,LB,0,0%,34,56%,0,0%
Adrian Clayborn,DE,0,0%,32,52%,0,0%
Takkarist McKinley,DE,0,0%,30,49%,0,0%
Brooks Reed,DE,0,0%,21,34%,7,23%
Derrick Shelby,DE,0,0%,18,30%,8,27%
Courtney Upshaw,DE,0,0%,11,18%,5,17%
Duke Riley,LB,0,0%,9,15%,23,77%
Ahtyba Rubin,DT,0,0%,8,13%,0,0%
Kemal Ishmael,FS,0,0%,5,8%,24,80%
Damontae Kazee,SS,0,0%,0,0%,23,77%
LaRoy Reynolds,LB,0,0%,0,0%,22,73%
Blidi Wreh-Wilson,CB,0,0%,0,0%,21,70%
Sharrod Neasman,SS,0,0%,0,0%,19,63%
Matthew Bosher,P,0,0%,0,0%,18,60%
Terron Ward,RB,0,0%,0,0%,15,50%
Josh Harris,LS,0,0%,0,0%,11,37%
Matt Bryant,K,0,0%,0,0%,6,20%
Austin Pasztor,G,0,0%,0,0%,6,20%
