Quarter,Time,Down,ToGo,Location,CAR,ATL,Detail,EPB,EPA
1,4:01,4,10,CAR 46,0,7,"Michael Palardy punts 33 yards, fair catch by Andre Roberts",-0.320,-0.340
1,3:57,1,10,ATL 21,0,7,Devonta Freeman right tackle for 2 yards (tackle by Vernon Butler),0.340,0.070
1,3:16,2,8,ATL 23,0,7,Matt Ryan pass complete short right to Devonta Freeman for 26 yards (tackle by Kyle Love),0.070,2.190
1,2:32,1,10,ATL 49,0,7,Devonta Freeman left tackle for 1 yard (tackle by Thomas Davis and Luke Kuechly),2.190,1.780
1,1:54,2,9,,0,7,Matt Ryan pass incomplete short right intended for Mohamed Sanu,1.780,1.090
1,1:50,3,9,,0,7,Matt Ryan pass incomplete deep left intended for Julio Jones (defended by Mike Adams),1.090,-0.060
1,1:43,4,9,,0,7,"Matthew Bosher punts 40 yards, fair catch by Kaelin Clay",-0.060,0.380
1,1:35,1,10,CAR 10,0,7,Cameron Artis-Payne right guard for 12 yards (tackle by Deion Jones and Takkarist McKinley),-0.380,0.410
1,0:52,1,10,CAR 22,0,7,"Cam Newton for no gain. Cam Newton fumbles, recovered by Cameron Artis-Payne at CAR-16 and returned for 2 yards",0.410,-0.770
1,0:06,2,14,CAR 18,0,7,Cam Newton pass incomplete deep left intended for Devin Funchess,-0.770,-1.490
Quarter,Time,Down,ToGo,Location,CAR,ATL,Detail,EPB,EPA
2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter
2,15:00,3,14,CAR 18,0,7,Cam Newton pass incomplete deep middle intended for Greg Olsen (defended by Deion Jones),-1.490,-2.240
2,14:54,4,14,CAR 18,0,7,"Michael Palardy punts 60 yards, returned by Andre Roberts for 23 yards (tackle by Ben Jacobs). Penalty on LaRoy Reynolds: Offensive Holding, 10 yards",-2.240,0.350
2,14:43,1,10,ATL 12,0,7,Matt Ryan pass complete short middle to Devonta Freeman for 3 yards (tackle by Thomas Davis),-0.350,-0.500
2,13:58,2,7,ATL 15,0,7,Matt Ryan pass complete short middle to Devonta Freeman for 6 yards (tackle by Thomas Davis),-0.500,-0.370
2,13:16,3,1,ATL 21,0,7,Mohamed Sanu right guard for no gain (tackle by Luke Kuechly),-0.370,-1.960
2,12:25,4,1,ATL 21,0,7,"Matthew Bosher punts 54 yards, fair catch by Kaelin Clay. Penalty on Damontae Kazee: Fair Catch Interference, 15 yards",-1.960,-1.600
2,12:16,1,10,CAR 40,0,7,Cam Newton pass incomplete short right intended for Christian McCaffrey,1.600,1.050
2,12:09,2,10,CAR 40,0,7,Fozzy Whittaker left tackle for no gain (tackle by Takkarist McKinley and Dontari Poe),1.050,0.370
2,11:28,3,10,CAR 40,0,7,Cam Newton pass incomplete short left intended for Greg Olsen (defended by Robert Alford),0.370,-0.720
2,11:24,4,10,CAR 40,0,7,"Michael Palardy punts 35 yards, fair catch by Andre Roberts",-0.720,-0.610
2,11:15,1,10,ATL 25,0,7,Tevin Coleman right guard for 5 yards (tackle by Shaq Thompson and Colin Jones),0.610,0.740
2,10:32,2,5,ATL 30,0,7,Tevin Coleman left guard for 5 yards (tackle by James Bradberry and Thomas Davis),0.740,1.270
2,9:44,1,10,ATL 35,0,7,Matt Ryan pass incomplete deep left intended for Julio Jones,1.270,0.720
2,9:38,2,10,ATL 35,0,7,Matt Ryan pass incomplete short right intended for Devonta Freeman,0.720,0.040
2,9:33,3,10,ATL 35,0,7,Matt Ryan pass incomplete deep middle intended for Mohamed Sanu,0.040,-1.040
2,9:24,4,10,ATL 35,0,7,"Matthew Bosher punts 51 yards, returned by Kaelin Clay for 8 yards (tackle by Duke Riley)",-1.040,-0.410
2,9:15,1,10,CAR 22,0,7,Cameron Artis-Payne right guard for 2 yards (tackle by Brooks Reed),0.410,0.140
2,8:33,2,8,CAR 24,0,7,Cam Newton pass complete short left to Christian McCaffrey for -3 yards (tackle by Deion Jones),0.140,-0.960
2,7:49,3,11,CAR 21,0,7,Cam Newton left end for 16 yards (tackle by De'Vondre Campbell),-0.960,1.400
2,7:04,1,10,CAR 37,0,7,Cam Newton pass complete short left to Kaelin Clay for 15 yards (tackle by Robert Alford),1.400,2.390
2,6:26,1,10,ATL 48,0,7,Cam Newton right tackle for -2 yards (tackle by Grady Jarrett),2.390,1.580
2,5:51,2,12,,0,7,Christian McCaffrey left guard for 3 yards (tackle by Dontari Poe and Brooks Reed),1.580,1.290
2,5:11,3,9,ATL 47,0,7,Cam Newton pass complete short left to Greg Olsen for 10 yards (tackle by Brian Poole),1.290,3.120
2,4:45,1,10,ATL 37,0,7,Cam Newton pass complete short right to Christian McCaffrey for 4 yards (tackle by Deion Jones and Brian Poole),3.120,3.110
2,4:23,2,6,ATL 33,0,7,"Cam Newton left guard for no gain (tackle by De'Vondre Campbell and Brooks Reed). Penalty on Dontari Poe: Defensive Holding, 5 yards (no play)",3.110,3.710
2,3:54,1,10,ATL 28,0,7,Cam Newton pass complete short left to Fozzy Whittaker for 9 yards (tackle by De'Vondre Campbell),3.710,4.420
2,3:11,2,1,ATL 19,0,7,Cameron Artis-Payne right end for no gain (tackle by Derrick Shelby),4.420,3.720
2,2:23,3,1,ATL 19,0,7,Cameron Artis-Payne right guard for no gain (tackle by Ahtyba Rubin),3.720,2.340
2,2:00,4,1,ATL 19,0,7,Cam Newton left guard for 1 yard (tackle by Duke Riley),2.340,4.370
2,1:13,1,10,ATL 18,0,7,Christian McCaffrey right end for -2 yards (tackle by Keanu Neal),4.370,3.560
2,1:06,2,12,ATL 20,0,7,Cam Newton sacked by Grady Jarrett for -11 yards,3.560,0.000
2,1:02,,,,,,Timeout #2 by Atlanta Falcons,0.000,-1.420
2,1:02,3,23,ATL 31,0,7,Cam Newton pass complete deep left to Brenton Bersin for 27 yards (tackle by Robert Alford),1.420,0.000
2,0:55,,,,,,Timeout #3 by Atlanta Falcons,0.000,-6.280
2,0:55,1,4,ATL 4,6,7,"Cam Newton pass complete short left to Devin Funchess for 4 yards, touchdown",6.280,7.000
2,0:50,,,ATL 15,7,7,Graham Gano kicks extra point good,0.000,0.000
2,0:50,,,CAR 35,7,7,"Graham Gano kicks off 65 yards, touchback",0.000,-0.610
2,0:50,1,10,ATL 25,7,7,Matt Ryan pass complete short middle to Devonta Freeman for 11 yards (tackle by Thomas Davis),0.610,1.330
2,0:34,1,10,ATL 36,7,7,Matt Ryan pass complete short right to Austin Hooper for 9 yards (tackle by Luke Kuechly),1.330,0.000
2,0:18,,,,,,Timeout #1 by Carolina Panthers,0.000,-2.010
2,0:18,2,1,ATL 45,7,7,Matt Ryan pass incomplete deep left intended for Julio Jones,2.010,1.290
2,0:13,3,1,ATL 45,7,7,"Penalty on Austin Hooper: False Start, 5 yards (no play)",1.290,0.630
2,0:13,3,6,ATL 40,7,7,Matt Ryan pass complete short middle to Austin Hooper for 24 yards (tackle by Mike Adams),0.630,3.180
2,0:01,1,10,CAR 36,7,7,Matt Ryan spiked the ball,3.180,2.640
Quarter,Time,Down,ToGo,Location,CAR,ATL,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,ATL 35,7,7,"Matthew Bosher kicks off 62 yards, returned by Kaelin Clay for 19 yards (tackle by Keanu Neal)",0.000,-0.410
3,14:54,1,10,CAR 22,7,7,Cameron Artis-Payne left end for 2 yards (tackle by Kemal Ishmael),0.410,0.140
3,14:19,2,8,CAR 24,7,7,Cam Newton pass incomplete short left intended for Greg Olsen,0.140,-0.560
3,14:14,3,8,CAR 24,7,7,Cam Newton pass complete short middle to Christian McCaffrey for 4 yards (tackle by Deion Jones),-0.560,-1.500
3,13:41,4,4,CAR 28,7,7,"Michael Palardy punts 48 yards, returned by Andre Roberts for 23 yards (tackle by Russell Shepard). Penalty on LaRoy Reynolds: Illegal Block Above the Waist, 10 yards",-1.500,-0.280
3,13:26,1,10,ATL 20,7,7,Devonta Freeman left end for -1 yards (tackle by Luke Kuechly),0.280,-0.460
3,12:46,2,11,ATL 19,7,7,Devonta Freeman right end for 5 yards (tackle by Thomas Davis),-0.460,-0.430
3,12:10,3,6,ATL 24,7,7,Matt Ryan pass complete short left to Julio Jones for 13 yards (tackle by Daryl Worley),-0.430,1.400
3,11:46,1,10,ATL 37,7,7,Matt Ryan pass complete short left to Mohamed Sanu for 8 yards (tackle by Daryl Worley),1.400,1.940
3,11:19,2,2,ATL 45,7,7,Tevin Coleman right end for 1 yard (tackle by Luke Kuechly),1.940,1.360
3,10:38,3,1,ATL 46,7,7,"Penalty on Ryan Schraeder: False Start, 5 yards (no play)",1.360,0.700
3,10:19,3,6,ATL 41,7,7,Matt Ryan pass complete short left to Julio Jones for 15 yards (tackle by Captain Munnerlyn),0.700,2.650
3,9:38,1,10,CAR 44,7,7,Matt Ryan pass complete short right to Justin Hardy for 17 yards (tackle by Colin Jones),2.650,3.780
3,9:02,1,10,CAR 27,7,7,Matt Ryan right tackle for 2 yards (tackle by Shaq Thompson),3.780,3.500
3,8:16,2,8,CAR 25,7,7,Matt Ryan right tackle for 13 yards (tackle by James Bradberry),3.500,4.780
3,7:30,1,10,CAR 12,7,7,Devonta Freeman left end for no gain (tackle by Kawann Short),4.780,4.100
3,6:48,2,10,CAR 12,7,7,Matt Ryan pass incomplete short middle intended for Mohamed Sanu,4.100,3.120
3,6:41,3,10,CAR 12,7,7,Matt Ryan pass incomplete short right intended for Justin Hardy (defended by Captain Munnerlyn),3.120,2.630
3,6:35,4,10,CAR 12,7,10,Matt Bryant 30 yard field goal good,2.630,3.000
3,6:31,,,ATL 35,7,10,"Matthew Bosher kicks off 65 yards, touchback",0.000,-0.610
3,6:31,1,10,CAR 25,7,10,Cam Newton left guard for 3 yards (tackle by Takkarist McKinley),0.610,0.470
3,5:51,2,7,CAR 28,7,10,Cam Newton pass incomplete short middle intended for Brenton Bersin is intercepted by Ricardo Allen at CAR-43 and returned for 4 yards,0.470,-2.980
3,5:44,1,10,CAR 39,7,10,Matt Ryan pass complete short left to Mohamed Sanu for 12 yards (tackle by Daryl Worley),2.980,3.780
3,5:14,1,10,CAR 27,7,10,Tevin Coleman right end for 3 yards (tackle by Shaq Thompson),3.780,3.640
3,4:49,2,7,CAR 24,7,10,"Penalty on Charles Johnson: Neutral Zone Infraction, 5 yards (no play)",3.640,4.350
3,4:40,2,2,CAR 19,7,10,Tevin Coleman left end for -5 yards (tackle by Daryl Worley),4.350,2.940
3,3:53,3,7,CAR 24,7,10,Matt Ryan pass incomplete short left intended for Devonta Freeman (defended by Kawann Short),2.940,0.000
3,3:49,,,,,,Timeout #1 by Carolina Panthers,0.000,-1.870
3,3:49,4,7,CAR 24,7,13,Matt Bryant 42 yard field goal good,1.870,3.000
3,3:44,,,ATL 35,7,13,"Matthew Bosher kicks off 65 yards, touchback",0.000,-0.610
3,3:44,1,10,CAR 25,7,13,Cam Newton right end for 7 yards (tackle by Keanu Neal),0.610,1.010
3,2:59,2,3,CAR 32,7,13,Cam Newton pass incomplete short right intended for Greg Olsen,1.010,0.300
3,2:54,3,3,CAR 32,7,13,Cam Newton pass incomplete short right intended for Christian McCaffrey,0.300,-1.240
3,2:49,4,3,CAR 32,7,13,"Michael Palardy punts 49 yards, returned by Andre Roberts for 9 yards (tackle by David Mayo)",-1.240,-0.810
3,2:37,1,10,ATL 28,7,13,Devonta Freeman left tackle for 5 yards (tackle by Wes Horton),0.810,0.940
3,1:58,2,5,ATL 33,7,13,"Matt Ryan pass complete short middle to Justin Hardy for 15 yards (tackle by Mike Adams). Justin Hardy fumbles (forced by Mike Adams), recovered by Justin Hardy at ATL-48",0.940,2.130
3,1:14,1,10,ATL 48,7,13,Devonta Freeman right end for no gain (tackle by Kawann Short),2.130,1.580
3,0:36,2,10,ATL 48,7,13,"Matt Ryan pass complete short right to Mohamed Sanu for 16 yards (tackle by Captain Munnerlyn). Penalty on Jairus Byrd: Unnecessary Roughness, 15 yards",1.580,4.170
3,0:08,1,10,CAR 21,7,13,Matt Ryan pass incomplete,4.170,3.630
3,0:03,2,10,CAR 21,7,13,Tevin Coleman right guard for no gain (tackle by Kawann Short),3.630,2.940
Quarter,Time,Down,ToGo,Location,CAR,ATL,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,3,10,CAR 21,7,13,Matt Ryan pass complete short left to Mohamed Sanu for 9 yards (tackle by Jairus Byrd),2.940,2.780
4,14:15,4,1,CAR 12,7,16,Matt Bryant 30 yard field goal good,2.780,3.000
4,14:11,,,ATL 35,7,16,"Matthew Bosher kicks off 65 yards, touchback",0.000,-0.610
4,14:11,1,10,CAR 25,7,16,Christian McCaffrey left end for 5 yards (tackle by Ahtyba Rubin),0.610,0.740
4,13:28,2,5,CAR 30,7,16,"Cam Newton for no gain. Cam Newton fumbles, recovered by Cameron Artis-Payne at CAR-26 and returned for 2 yards",0.740,-0.230
4,12:45,3,7,CAR 28,7,16,Cam Newton pass complete deep right to Devin Funchess for 44 yards (tackle by Desmond Trufant),-0.230,3.710
4,12:02,1,10,ATL 28,7,16,Cam Newton right end for 8 yards (tackle by De'Vondre Campbell),3.710,4.250
4,11:20,2,2,ATL 20,7,16,Christian McCaffrey left tackle for -4 yards (tackle by Grady Jarrett),4.250,3.010
4,10:42,3,6,ATL 24,7,16,Cam Newton pass incomplete short right intended for Greg Olsen,3.010,1.890
4,10:38,4,6,ATL 24,10,16,Graham Gano 42 yard field goal good,1.890,3.000
4,10:34,,,CAR 35,10,16,"Graham Gano kicks off 65 yards, touchback",0.000,-0.610
4,10:34,1,10,ATL 25,10,16,Matt Ryan pass complete short middle to Austin Hooper for 2 yards (tackle by Luke Kuechly),0.610,0.330
4,9:53,2,8,ATL 27,10,16,Matt Ryan pass complete short left to Julio Jones for 27 yards (tackle by Thomas Davis),0.330,2.520
4,9:19,1,10,CAR 46,10,16,Devonta Freeman right guard for 2 yards (tackle by Luke Kuechly),2.520,2.250
4,8:43,2,8,CAR 44,10,16,Matt Ryan pass complete short right to Devonta Freeman for 10 yards (tackle by James Bradberry),2.250,3.310
4,8:08,1,10,CAR 34,10,16,Matt Ryan pass complete short left to Tevin Coleman for 2 yards (tackle by Captain Munnerlyn),3.310,3.040
4,7:31,2,8,CAR 32,10,16,Matt Ryan pass incomplete short left intended for Julio Jones,3.040,2.350
4,7:25,3,8,CAR 32,10,16,Matt Ryan sacked by Luke Kuechly and Mario Addison for -6 yards,2.350,0.720
4,6:43,4,14,CAR 38,10,19,Matt Bryant 56 yard field goal good,0.720,3.000
4,6:37,,,ATL 35,10,19,"Matthew Bosher kicks off 65 yards, touchback",0.000,-0.610
4,6:37,1,10,CAR 25,10,19,Cam Newton pass incomplete short right intended for Brenton Bersin,0.610,0.060
4,6:32,2,10,CAR 25,10,19,"Penalty on Greg Olsen: False Start, 5 yards (no play)",0.060,-0.610
4,6:32,2,15,CAR 20,10,19,Cam Newton right end for 1 yard (tackle by Courtney Upshaw),-0.610,-1.150
4,5:42,3,14,CAR 21,10,19,Cam Newton pass incomplete short left intended for Greg Olsen,-1.150,-1.960
4,5:32,4,14,CAR 21,10,19,"Michael Palardy punts 52 yards, returned by Andre Roberts for 3 yards (tackle by Shaq Thompson)",-1.960,-0.940
4,5:27,1,10,ATL 30,10,19,Tevin Coleman left guard for 2 yards (tackle by Colin Jones),0.940,0.660
4,4:44,2,8,ATL 32,10,19,Matt Ryan pass complete short left to Mohamed Sanu for 2 yards (tackle by Daryl Worley and Shaq Thompson),0.660,0.000
4,4:33,,,,,,Timeout #2 by Carolina Panthers,0.000,-0.230
4,4:33,3,6,ATL 34,10,19,Matt Ryan pass incomplete short right intended for Mohamed Sanu,0.230,-1.110
4,4:29,4,6,ATL 34,10,19,"Matthew Bosher punts 48 yards, returned by Kaelin Clay for 7 yards (tackle by Derrick Coleman)",-1.110,-0.610
4,4:20,1,10,CAR 25,10,19,Cam Newton pass incomplete deep middle intended for Greg Olsen is intercepted by Keanu Neal at CAR-42 and returned for 19 yards,0.610,-4.040
4,4:08,1,10,CAR 23,10,19,Devonta Freeman right tackle for 5 yards (tackle by Colin Jones and James Bradberry),4.040,4.210
4,3:21,2,5,CAR 18,10,19,Devonta Freeman right end for no gain (tackle by Mike Adams),4.210,3.490
4,2:35,3,5,CAR 18,10,19,Tevin Coleman left guard for 3 yards (tackle by Luke Kuechly),3.490,0.000
4,2:31,,,,,,Timeout #3 by Carolina Panthers,0.000,-2.570
4,2:31,4,2,CAR 15,10,22,Matt Bryant 33 yard field goal good,2.570,3.000
4,2:27,,,ATL 35,10,22,"Matthew Bosher kicks off 65 yards, touchback",0.000,-0.610
4,2:27,1,10,CAR 25,10,22,Cam Newton pass complete short middle to Ed Dickson for 11 yards (tackle by Deion Jones and Ricardo Allen),0.610,1.330
4,2:09,1,10,CAR 36,10,22,Cam Newton pass complete short middle to Ed Dickson for 11 yards (tackle by Deion Jones and De'Vondre Campbell),1.330,2.060
4,1:58,1,10,CAR 47,10,22,Cam Newton for 8 yards (tackle by Deion Jones),2.060,2.600
4,1:49,2,2,ATL 45,10,22,Cam Newton pass complete short left to Brenton Bersin for 9 yards,2.600,3.180
4,1:45,1,10,ATL 36,10,22,Cam Newton sacked by Vic Beasley for -8 yards,3.180,1.560
4,1:08,2,18,ATL 44,10,22,Cam Newton pass complete short left to Christian McCaffrey for 15 yards (tackle by Ricardo Allen and Deion Jones),1.560,2.870
4,0:38,3,3,ATL 29,10,22,Cam Newton pass complete short left to Christian McCaffrey for 20 yards (tackle by Deion Jones),2.870,5.140
4,0:22,1,9,ATL 9,10,22,Cam Newton spiked the ball,5.140,4.380
4,0:21,2,9,ATL 9,10,22,"Penalty on Greg Olsen: False Start, 5 yards (no play)",4.380,3.580
4,0:21,2,14,ATL 14,10,22,Cam Newton pass incomplete short middle intended for Greg Olsen,3.580,3.000
4,0:16,3,14,ATL 14,10,22,"Penalty on Matt Kalil: False Start, 5 yards (no play)",3.000,2.490
4,0:16,3,19,ATL 19,10,22,Cam Newton pass incomplete deep left intended for Devin Funchess is intercepted by Robert Alford at ATL--1,2.490,-0.280
4,0:08,1,10,ATL 20,10,22,Matt Ryan kneels for -1 yards,0.280,-0.460
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
